报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,6640876000.0,4874653000.0,9655084000.0,4780431000.0,706451000.0,763574000.0,57123000.0,,,,81025000.0,,798614000.0,,,81025000.0,,,160201000.0,16809000.0,-1000.0,3124000.0,2199514000.0,77986000.0,1533502000.0,,585618000.0,,,,,2408000.0,4441362000.0,28654000.0,,15190000.0,,4454826000.0,785894000.0,,3668932000.0,3668932000.0,,3590018000.0,78914000.0,,,,,,,,,,,,,,,,,,,,190303000.0,190303000.0,,,,,,190303000.0,-7690000.0,,50275000.0,,147718000.0,,,,,,3859235000.0,3780321000.0,78914000.0,0.37,0.37,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T19:08:14
20251231,25870489000.0,19317053000.0,41064911000.0,21747858000.0,2000988000.0,2235978000.0,234990000.0,,,,426851000.0,,3386051000.0,225332000.0,,426851000.0,,,289512000.0,57563000.0,348839000.0,43632000.0,10881350000.0,310626000.0,8519455000.0,,2030260000.0,4670000.0,,,,16339000.0,14989139000.0,70815000.0,,86734000.0,,14973220000.0,2323802000.0,,12649418000.0,12649418000.0,,12312825000.0,336593000.0,37149792000.0,,49462617000.0,,,1241998000.0,,978604000.0,,,,,,47242015000.0,,3448205000.0,4185688000.0,,39608122000.0,-4050092000.0,-4050092000.0,-1887000.0,-1887000.0,,,,-4048205000.0,-35096000.0,,-4197240000.0,,184131000.0,,,,,,8599326000.0,8262733000.0,336593000.0,1.28,1.28,定期报告,是,20260423,CNY,合并期末,2026-04-22T19:12:05
20250930,19831464000.0,14461780000.0,31192865000.0,16731085000.0,1655044000.0,1829823000.0,174779000.0,,,,404113000.0,,3457661000.0,,,404113000.0,,,-295360000.0,42934000.0,68253000.0,37039000.0,6814030000.0,246181000.0,5377677000.0,1368000.0,1180861000.0,,,,,7943000.0,13017434000.0,34674000.0,,52736000.0,,12999372000.0,2185624000.0,,10813748000.0,10813748000.0,,10567377000.0,246371000.0,,,,,,,,,,,,,,,,,,,,-4290782000.0,-4290782000.0,,,,,,-4290782000.0,-53352000.0,,-4207046000.0,,-30384000.0,,,,,,6522966000.0,6276595000.0,246371000.0,1.1,1.1,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:18:06
20250630,13444151000.0,9625277000.0,20991987000.0,11366710000.0,1194678000.0,1308365000.0,113687000.0,,,,343206000.0,,2052496000.0,136180000.0,,343206000.0,,,159228000.0,20767000.0,38239000.0,10260000.0,4780456000.0,165786000.0,3742823000.0,1302000.0,866395000.0,,,,,4150000.0,8663695000.0,27445000.0,,38959000.0,,8652181000.0,1479802000.0,,7172379000.0,7172379000.0,,7012588000.0,159791000.0,37149792000.0,,44162380000.0,,,1241998000.0,,978604000.0,,,,,,41941778000.0,,3448205000.0,1861378000.0,,36632195000.0,-2169993000.0,-2169993000.0,,,,,,-2169993000.0,-29523000.0,,-2123309000.0,,-17161000.0,,,,,,5002386000.0,4842595000.0,159791000.0,0.73,0.73,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:46:06
20250331,6560097000.0,4766020000.0,10486501000.0,5720481000.0,604140000.0,659709000.0,55569000.0,,,,212326000.0,,731488000.0,,,212326000.0,,,205908000.0,14435000.0,23156000.0,2624000.0,2175500000.0,76079000.0,1665596000.0,,431125000.0,,,,,2700000.0,4384597000.0,20613000.0,,16134000.0,,4389076000.0,748827000.0,,3640249000.0,3640249000.0,,3564170000.0,76079000.0,,,,,,,,,,,,,,,,,,,,-2532369000.0,-2532369000.0,,,,,,-2532369000.0,-16640000.0,,-2557693000.0,,41964000.0,,,,,,1107880000.0,1031801000.0,76079000.0,0.37,0.37,定期报告,未审计,20260423,CNY,合并期末,2025-04-24T22:00:03
20241231,26641344000.0,20106581000.0,44898761000.0,24792180000.0,2042199000.0,2280509000.0,238310000.0,,,,212999000.0,,2444545000.0,223642000.0,5940000.0,212999000.0,,,1144321000.0,42896000.0,549665000.0,98138000.0,11645434000.0,304791000.0,8854271000.0,,2468288000.0,1139000.0,,,,16945000.0,14995910000.0,36695000.0,,59127000.0,,14973478000.0,2365869000.0,,12607609000.0,12607609000.0,,12288156000.0,319453000.0,36274720000.0,,48562876000.0,,,1227633000.0,,842690000.0,,,,,,46492553000.0,,3382494000.0,5960267000.0,,37149792000.0,5083884000.0,5083884000.0,-38523000.0,-38523000.0,,,,5122407000.0,32686000.0,,4950685000.0,,139036000.0,,,,,,17691493000.0,17372040000.0,319453000.0,1.27,1.27,定期报告,是,20260423,CNY,合并期末,2025-04-24T21:46:05
20240930,20483847000.0,15231638000.0,34006613000.0,18774975000.0,1675363000.0,1849504000.0,174141000.0,,,,53992000.0,,2007582000.0,,,53992000.0,,,880213000.0,34629000.0,546040000.0,54390000.0,7553361000.0,231737000.0,5863201000.0,347000.0,1450278000.0,,,,,7798000.0,12930486000.0,29840000.0,,33633000.0,,12926693000.0,2212146000.0,,10714547000.0,10714547000.0,,10485188000.0,229359000.0,,,,,,,,,,,,,,,,,,,,2622331000.0,2622331000.0,,,,,,2622331000.0,21668000.0,,2466402000.0,,134261000.0,,,,,,13336878000.0,13107519000.0,229359000.0,1.09,1.09,定期报告,未审计,20251031,CNY,合并期末,2024-10-25T17:10:04
20240630,13917062000.0,10180198000.0,22684113000.0,12503915000.0,1245447000.0,1358141000.0,112694000.0,,,,-39547000.0,,1419096000.0,133007000.0,5940000.0,-39547000.0,,,520152000.0,19831000.0,543378000.0,28507000.0,5286566000.0,153490000.0,4044479000.0,332000.0,1082094000.0,,,,,6171000.0,8630496000.0,21888000.0,,27627000.0,,8624757000.0,1481904000.0,,7142853000.0,7142853000.0,,6970829000.0,172024000.0,36274720000.0,,43245549000.0,,,1227633000.0,,842690000.0,,,,,,41175226000.0,,3382494000.0,3655243000.0,,34137489000.0,2655681000.0,2655681000.0,,,,,,2655681000.0,12677000.0,,2591592000.0,,51412000.0,,,,,,9798534000.0,9626510000.0,172024000.0,0.72,0.72,定期报告,未审计,20250830,CNY,合并期末,2024-08-16T19:00:04
20240331,7084730000.0,5050080000.0,11340911000.0,6290831000.0,644482000.0,696340000.0,51858000.0,,,,-12353000.0,,848550000.0,,,-12353000.0,,,-10179000.0,10710000.0,527978000.0,25462000.0,2695411000.0,83362000.0,1773732000.0,,837100000.0,,,,,1217000.0,4389319000.0,6486000.0,,6673000.0,,4389132000.0,753932000.0,,3635200000.0,3635200000.0,,3551958000.0,83242000.0,,,,,,,,,,,,,,,,,,,,1280778000.0,1280778000.0,,,,,,1280778000.0,,,1262511000.0,,18267000.0,,,,,,4915978000.0,4832736000.0,83242000.0,0.37,0.37,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T21:00:04
20231231,26413798000.0,20699507000.0,45460150000.0,24760643000.0,2268421000.0,2513743000.0,245322000.0,,,,181172000.0,,1525284000.0,134243000.0,,181172000.0,,,1622524000.0,47995000.0,34239000.0,34656000.0,12149648000.0,313439000.0,8599157000.0,1558000.0,3205811000.0,1558000.0,,,,29683000.0,14264150000.0,671034000.0,,48717000.0,,14886467000.0,2399092000.0,,12487375000.0,12487375000.0,,12141958000.0,345417000.0,33279027000.0,,45420985000.0,,,1097883000.0,,1726587000.0,,,,,,42596515000.0,,3023395000.0,3298400000.0,,36274720000.0,1694676000.0,1694676000.0,51275000.0,51275000.0,,,,1643401000.0,8885000.0,,1468221000.0,,166295000.0,,,,,,14182051000.0,13836634000.0,345417000.0,1.26,1.26,定期报告,是,20250425,CNY,合并期末,2024-04-25T21:30:03
20230930,20414567000.0,15714902000.0,34127340000.0,18412438000.0,2005146000.0,2173350000.0,168204000.0,,,,166545000.0,,1199458000.0,,,166545000.0,,,1231341000.0,43659000.0,34272000.0,19244000.0,7995773000.0,236886000.0,5787459000.0,628000.0,1950024000.0,,,,,20776000.0,12418794000.0,526777000.0,,26996000.0,,12918575000.0,2214879000.0,,10703696000.0,10703696000.0,,10400723000.0,302973000.0,,,,,,,,,,,,,,,,,,,,955365000.0,955365000.0,-13839000.0,-13839000.0,,,,969204000.0,7684000.0,,921514000.0,,40006000.0,,,,,,11659061000.0,11356088000.0,302973000.0,1.08,1.08,定期报告,未审计,20241026,CNY,合并期末,2023-10-27T18:50:05
20230630,13885801000.0,10452981000.0,22649351000.0,12196370000.0,1507615000.0,1617359000.0,109744000.0,,,,84150000.0,,731723000.0,55854000.0,,84150000.0,,,1036492000.0,28095000.0,34538000.0,10207000.0,5751430000.0,162208000.0,3997989000.0,628000.0,1573697000.0,,,,,16908000.0,8134371000.0,482575000.0,,22689000.0,,8594257000.0,1443520000.0,,7150737000.0,7150737000.0,,6927665000.0,223072000.0,33279027000.0,,40206692000.0,,,1090681000.0,,1707208000.0,,,,,,37408803000.0,,3014480000.0,3298400000.0,,31095923000.0,1447237000.0,1447237000.0,-13839000.0,-13839000.0,,,,1461076000.0,7684000.0,,1443295000.0,,10097000.0,,,,,,8597974000.0,8374902000.0,223072000.0,0.72,0.72,定期报告,未审计,20240817,CNY,合并期末,2023-08-23T21:40:11
20230331,6832482000.0,5150619000.0,11133615000.0,5982996000.0,844990000.0,902469000.0,57479000.0,,,,23093000.0,,305156000.0,,,23093000.0,,,490059000.0,15463000.0,1501000.0,1601000.0,2388223000.0,81364000.0,1807109000.0,,486015000.0,,,,,13735000.0,4444259000.0,9003000.0,,4849000.0,,4448413000.0,847205000.0,,3601208000.0,3601208000.0,,3500275000.0,100933000.0,,,,,,,,,,,,,,,,,,,,55219000.0,55219000.0,,,,,,55219000.0,,,81332000.0,,-26113000.0,,,,,,3656427000.0,3555494000.0,100933000.0,0.36,0.36,定期报告,未审计,20240426,CNY,合并期末,2023-04-27T18:40:05
20221231,25627270000.0,20754248000.0,43452865000.0,22698617000.0,2155663000.0,2448001000.0,292338000.0,,,,519069000.0,,1586676000.0,34033000.0,4034000.0,519069000.0,,,532786000.0,33747000.0,19717000.0,25364000.0,11952647000.0,268602000.0,7798740000.0,3701000.0,3865210000.0,,,,,16394000.0,13674623000.0,42002000.0,,47650000.0,,13668975000.0,2275798000.0,,11393177000.0,11393177000.0,,10974378000.0,418799000.0,29809274000.0,,40783652000.0,,,951623000.0,,875345000.0,,,,,,38956684000.0,,2784324000.0,2893333000.0,,33279027000.0,-15179000.0,-15179000.0,,,,,,-15179000.0,1926000.0,,-142967000.0,,125862000.0,,,,,,11377998000.0,10959199000.0,418799000.0,1.14,1.14,定期报告,是,20240426,CNY,合并期末,2024-04-25T21:30:03
20220930,19537054000.0,15556617000.0,32365383000.0,16808766000.0,1748840000.0,1929986000.0,181146000.0,,,,435365000.0,,1238201000.0,,,435365000.0,,,513731000.0,21681000.0,9477000.0,13142000.0,8214600000.0,195493000.0,5591945000.0,,2417003000.0,,,,,10159000.0,11322454000.0,27310000.0,,19527000.0,,11330237000.0,2013908000.0,,9316329000.0,9316329000.0,,8979723000.0,336606000.0,,,,,,,,,,,,,,,,,,,,652998000.0,652998000.0,,,,,,652998000.0,1926000.0,,622615000.0,,28457000.0,,,,,,9969327000.0,9632721000.0,336606000.0,0.93,0.93,定期报告,未审计,20231028,CNY,合并期末,2022-10-29T02:35:05
20220630,12865983000.0,10208740000.0,21308465000.0,11099725000.0,1194517000.0,1299952000.0,105435000.0,,,,269084000.0,,813923000.0,24564000.0,4034000.0,269084000.0,,,366730000.0,3462000.0,9276000.0,251000.0,5546438000.0,134504000.0,3650374000.0,,1755312000.0,,,,,6248000.0,7319545000.0,22636000.0,,4410000.0,,7337771000.0,1285530000.0,,6052241000.0,6052241000.0,,5847370000.0,204871000.0,29809274000.0,,35656644000.0,,,951024000.0,,872359000.0,,,,,,33833261000.0,,2778492000.0,2893333000.0,,28161436000.0,-22564000.0,-22564000.0,,,,,,-22564000.0,1926000.0,,-58256000.0,,33766000.0,,,,,,6029677000.0,5824806000.0,204871000.0,0.61,0.61,定期报告,未审计,20230824,CNY,合并期末,2022-08-18T19:35:05
20220331,6356499000.0,4963338000.0,10547362000.0,5584024000.0,774319000.0,835969000.0,61650000.0,,,,-8056000.0,,529804000.0,,,-8056000.0,,,91521000.0,2586000.0,2881000.0,106000.0,2431605000.0,70793000.0,1692902000.0,,661867000.0,,,,,6043000.0,3924894000.0,16749000.0,,3528000.0,,3938115000.0,724369000.0,,3213746000.0,3213746000.0,,3112999000.0,100747000.0,,,,,,,,,,,,,,,,,,,,-179753000.0,-179753000.0,,,,,,-179753000.0,2507000.0,,-192545000.0,,10285000.0,,,,,,3033993000.0,2933246000.0,100747000.0,0.32,0.32,定期报告,未审计,20230428,CNY,合并期末,2022-04-29T19:15:03
20211231,24164319000.0,19370723000.0,41075496000.0,21704773000.0,2166225000.0,2434089000.0,267864000.0,,,,272683000.0,,1411877000.0,40635000.0,,272683000.0,,,678404000.0,66163000.0,144518000.0,53726000.0,11996390000.0,264188000.0,7221524000.0,-3016000.0,4498459000.0,,,,,15235000.0,12167929000.0,53756000.0,,43475000.0,,12178210000.0,2131291000.0,,10046919000.0,10046919000.0,,9697866000.0,349053000.0,27663861000.0,,37361727000.0,,,828306000.0,,1702292000.0,,,,,,34831129000.0,,2514299000.0,2507556000.0,,29809274000.0,855028000.0,855028000.0,1134853000.0,,1134853000.0,,,855028000.0,-3467000.0,,1134853000.0,,-276358000.0,,,,,,10901947000.0,10552894000.0,349053000.0,1.08,1.08,定期报告,是,20230428,CNY,合并期末,2022-04-29T19:10:04
20210930,18152168000.0,14330059000.0,30449234000.0,16119175000.0,1789305000.0,1977683000.0,188378000.0,,,,208317000.0,,955073000.0,,,208317000.0,,,636703000.0,55036000.0,138306000.0,39369000.0,8537595000.0,190208000.0,5423052000.0,,2916520000.0,,,,,7815000.0,9614573000.0,46074000.0,,35030000.0,,9625617000.0,1689768000.0,,7935849000.0,7935849000.0,,7667683000.0,268166000.0,,,,,,,,,,,,,,,,,,,,588620000.0,588620000.0,,,,,,588620000.0,-178000.0,,685616000.0,,-96818000.0,,,,,,8524469000.0,8256303000.0,268166000.0,0.87,0.87,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T17:10:04
20210630,12020501000.0,9318380000.0,19944900000.0,10626520000.0,1374943000.0,1488972000.0,114029000.0,,,,107965000.0,,697337000.0,23099000.0,,107965000.0,,,344568000.0,38769000.0,114398000.0,24141000.0,5624824000.0,134358000.0,4014700000.0,,1470231000.0,,,,,5535000.0,6395677000.0,38924000.0,,19353000.0,,6415248000.0,1118593000.0,,5296655000.0,5296655000.0,,5117973000.0,178682000.0,27663861000.0,,32781834000.0,,,3299374000.0,,1695962000.0,,,,,,27786498000.0,,,,,27786498000.0,121736000.0,121736000.0,,,,,,121736000.0,453000.0,193990000.0,193990000.0,,-72707000.0,,,,,,5418391000.0,5239709000.0,178682000.0,0.59,0.59,定期报告,未审计,20220819,CNY,合并期末,2021-08-17T22:50:03
20210331,5829175000.0,4548482000.0,9809790000.0,5261308000.0,663925000.0,718489000.0,54564000.0,,,,34559000.0,,358531000.0,,,34559000.0,,,97581000.0,22223000.0,95957000.0,7917000.0,2848470000.0,54427000.0,1599344000.0,,1191801000.0,,,,,2898000.0,2980705000.0,18232000.0,,9010000.0,,2989927000.0,492151000.0,,2497776000.0,2497776000.0,,2412274000.0,85502000.0,27663861000.0,,30076135000.0,,,9816000.0,,53000000.0,,,,,,30013319000.0,,,,,30013319000.0,-87903000.0,-87903000.0,,,,,,-87903000.0,,,-65711000.0,,-21969000.0,,,-223000.0,,,2409873000.0,2324371000.0,85502000.0,0.28,,定期报告,未审计,20220430,CNY,合并期末,2021-05-06T22:10:03
20201231,22039556000.0,17870875000.0,37092698000.0,19221823000.0,2332148000.0,2626265000.0,294117000.0,,,,50970000.0,,1386169000.0,,1000.0,50970000.0,,,314707000.0,37793000.0,7621000.0,39273000.0,12208801000.0,241509000.0,6343560000.0,,5607776000.0,,,,,15956000.0,9830755000.0,118517000.0,,48810000.0,,9900462000.0,1481889000.0,,8418573000.0,8418573000.0,,8160671000.0,257902000.0,24938714000.0,,33099385000.0,,,864606000.0,,566369000.0,,,,,,31668410000.0,,2355349000.0,1649200000.0,,27663861000.0,-450507000.0,-450507000.0,-503310000.0,,-503310000.0,,,52803000.0,,,-503310000.0,,52803000.0,,,,,,7968066000.0,7710164000.0,257902000.0,0.94,,定期报告,是,20220430,CNY,合并期末,2021-05-04T13:55:03
20200930,16672989000.0,13167787000.0,27347447000.0,14179660000.0,2073826000.0,2290963000.0,217137000.0,,,,258832000.0,,1374694000.0,,,258832000.0,,,-262095000.0,31563000.0,4207000.0,24175000.0,9032357000.0,168893000.0,4585764000.0,,4271541000.0,,,,,6159000.0,7640632000.0,58658000.0,,39177000.0,,7660113000.0,1088766000.0,,6571347000.0,6571347000.0,,6302583000.0,268764000.0,,,,,,,,,,,,,,,,,,,,-1026551000.0,-1026551000.0,,,,,,-1026551000.0,,,-999861000.0,,-26690000.0,,,,,,5544796000.0,5276032000.0,268764000.0,0.73,,定期报告,未审计,20211030,CNY,合并期末,2020-11-05T16:10:02
20200630,11256137000.0,8651998000.0,17892562000.0,9240564000.0,1549678000.0,1674788000.0,125110000.0,,,,-31853000.0,,1010092000.0,,,-31853000.0,,,48134000.0,16455000.0,1772000.0,9861000.0,5991086000.0,116534000.0,3171823000.0,,2699768000.0,,,,,2961000.0,5265051000.0,26897000.0,,32128000.0,,5259820000.0,714207000.0,,4545613000.0,4545613000.0,,4329852000.0,215761000.0,,,,,,,,,,,,,,,,,,,,211414000.0,211414000.0,,,,,,211414000.0,,174498000.0,,,,,,,,,4757027000.0,4541266000.0,215761000.0,0.5,,招股说明书/意向书,未审计,20210818,CNY,合并期末,2020-07-28T17:55:02
20200331,5770628000.0,4286529000.0,8869850000.0,4583321000.0,753135000.0,818815000.0,65680000.0,,,,-191183000.0,,622435000.0,,,-191183000.0,,,291110000.0,8602000.0,8449720.83,,2860215000.0,47740000.0,1318890000.0,383687257.45,1492646000.0,,,,,939000.0,2910413000.0,24584000.0,,20328000.0,,2914669000.0,448586000.0,,2466083000.0,2466083000.0,,2411446000.0,54637000.0,,,,,,,,,,,,,,,,,,,,1055598000.0,1055598000.0,,,,,,1055598000.0,,,960967000.0,,94631000.0,,,,,,3521681000.0,3467044000.0,54637000.0,0.28,,招股说明书/意向书,未审计,20210706,CNY,合并期末,2021-07-06T18:55:03
20191231,21271299000.0,15353650000.0,31927478000.0,16573828000.0,2467676000.0,2696610000.0,228934000.0,,,,177805000.0,,2820801000.0,57175000.0,-144000.0,177805000.0,,,-423314000.0,37905000.0,811923000.0,24853000.0,10602965000.0,211492000.0,6437415000.0,,3932210000.0,,,,,21848000.0,10668334000.0,77710000.0,,53527000.0,,10692517000.0,1754170000.0,,8938347000.0,8938347000.0,,8845647000.0,92700000.0,20899338000.0,,29744985000.0,,,751260000.0,,380482000.0,,,,,,28613243000.0,,1961390000.0,1480000000.0,,24938714000.0,502294000.0,502294000.0,,,,,,502294000.0,,,272261000.0,,230033000.0,,,,,,9440641000.0,9347941000.0,92700000.0,1.02,,招股说明书/意向书,是,20210706,CNY,合并期末,2020-03-13T15:42:35
20190930,15202829273.83,11574994107.9,23119200500.25,11544206392.35,2711864700.21,2934293856.83,222429156.62,,,,319570555.98,,700067608.34,,,319570555.98,,,-129869649.88,26201951.28,,,7780741432.93,140453721.15,4183444469.3,3446709167.44,,,,,,10134075.04,7422087840.9,874850624.47,,30189240.88,,8266749224.49,1517846024.33,,6748903200.16,,,6748903200.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20191023,CNY,合并期末,2020-03-13T15:42:35
20190630,10130387464.64,7613680729.13,15083229495.95,7469548766.82,2010698523.15,2123141586.74,112443063.59,,,,210968739.54,,506613345.65,,,210968739.54,,,-224568105.89,12994233.06,,,5000828826.65,99720560.7,2763790336.63,2130351245.68,,,,,,6966683.64,5129558637.99,43248438.04,,20888690.54,,5151918385.49,875782826.19,,4276135559.3,,,4276135559.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20190726,CNY,合并期末,2020-03-13T15:42:35
20190331,4983868160.4,3833277002.88,7447591063.56,3614314060.68,1041104131.57,1092262002.8,51157871.23,,,,238567676.75,,124368936.96,,,238567676.75,,,-257324055.31,3874467.55,,,2255534490.28,41493277.21,1185033982.68,1026288685.68,,,,,,2718544.71,2728333670.12,2367365.4,,2703798.57,,2727997236.95,446686753.3,,2281310483.65,,,2281310483.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20190423,CNY,合并期末,2020-03-13T15:42:35
20181231,20145482000.0,15365293000.0,30226855000.0,14861562000.0,2904838000.0,3130017000.0,225179000.0,,,,-257780000.0,,1549429000.0,108767000.0,,-257780000.0,,,443207000.0,27078000.0,85767000.0,27650000.0,11447240000.0,194969000.0,6436540000.0,4806479000.0,,,,,,9252000.0,8698242000.0,46055000.0,,18447000.0,,8725850000.0,1601142000.0,,7124708000.0,7124708000.0,,7308149000.0,-183441000.0,17672971000.0,,24981120000.0,,,668931000.0,,882062000.0,,,,,,23430127000.0,,1618892000.0,1280000000.0,,20531235000.0,1181475000.0,1182730000.0,19988000.0,19988000.0,,,,1162742000.0,,1162742000.0,,,,,,,,-1255000.0,8306183000.0,8490879000.0,-184696000.0,0.91,,招股说明书/意向书,是,20210706,CNY,合并期末,2020-03-13T15:42:35
