报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,6495182292.0,6495182292.0,,,,,,6128180415.39,5287309832.93,,,,,,,,,27061451.7,606688351.92,62872098.79,134500434.94,9748245.11,5217861.4,,10873186.28,-5698207.59,,,,-52338867.85,,,,128423296.6,-42913033.63,152933499.78,,1714691.53,565694649.32,221051.88,,247462.73,,565668238.47,98265147.94,,467403090.53,467403090.53,,461487967.35,,5915123.18,-7068479.33,-7068478.0,-3333156.94,,,-3333156.94,,-3735321.06,,,,,,,,,-3735321.06,,-1.33,460334611.2,454419489.35,5915121.85,0.77,0.78,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T17:18:05
20251231,32557178348.37,32557178348.37,,,,,,30047077904.61,26348976573.64,,,,,,,,,96551238.75,2642071414.84,268025208.97,670341329.29,21112139.12,29587152.73,,90572221.36,57999791.65,,,,-32199547.43,,,,439475475.31,-403024921.74,-28284251.24,,-782366.61,2575857053.41,4306518.29,,9827383.28,,2570336188.42,97415126.08,,2472921062.34,2472921062.34,,2453584767.75,,19336294.59,16497006.87,16497008.45,10950883.07,,171172.29,10779710.78,,5546125.38,-132379.34,,,,,,,,5678504.72,,-1.58,2489418069.21,2470081776.2,19336293.01,4.35,4.34,定期报告,是,20260306,CNY,合并期末,2026-03-05T20:44:02
20250930,22336551337.32,22336551337.32,,,,,,20716588617.51,17936088252.9,,,,,,,,,69467108.01,2002625618.49,254371615.82,418910675.28,35125347.01,22454818.0,,83888251.4,45699007.91,,,,-11263640.91,,,,335533831.39,-172875696.91,44959501.55,,-963450.82,1899241515.51,1612380.47,,8904836.24,,1891949059.74,87329489.73,,1804619570.01,1804619570.01,,1787715205.2,,16904364.81,18505238.77,18505240.11,9666575.92,,171172.29,9495403.63,,8838664.19,-132379.34,,,,,,,,8971043.53,,-1.34,1823124808.78,1806220445.31,16904363.47,3.23,3.22,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:14:04
20250630,14644226208.89,14644226208.89,,,,,,13494407756.97,11667450753.0,,,,,,,,,41871580.79,1326498397.96,169348018.2,262220946.77,27018060.25,14566951.91,,78719412.85,29080596.89,,,,-10775206.46,,,,213942183.0,-132245666.88,30027561.18,,-531833.9,1328954901.71,261723.34,,3554038.31,,1325662586.74,91776793.76,,1233885792.98,1233885792.98,,1222559053.24,,11326739.74,16678405.96,16678407.3,5576813.66,,171172.29,5405641.37,,11101593.64,-132379.34,,,,,,,,11233972.98,,-1.34,1250564198.94,1239237460.54,11326738.4,2.21,2.21,定期报告,未审计,20250812,CNY,合并期末,2025-08-11T18:46:03
20250331,6791962528.76,6791962528.76,,,,,,6321043600.98,5398223650.84,,,,,,,,,21582671.87,655376500.57,70795045.19,147105895.03,27959837.48,6464457.74,,79762682.42,10757089.76,,,,4212887.0,,,,118367439.4,-57149561.27,55349990.09,,-662038.25,670800327.17,625473.2,,2697950.53,,668727849.84,81996471.63,,586731378.21,586731378.21,,582248536.62,,4482841.59,1393252.97,1393254.54,-984544.92,,171172.29,-1155717.21,,2377799.46,-108642.95,,,,,,,,2486442.41,,-1.57,588124631.18,583641791.16,4482840.02,1.05,1.05,定期报告,未审计,20260428,CNY,合并期末,2025-04-23T19:34:09
20241231,27618063792.47,27618063792.47,,,,,,25400622834.51,22128489975.49,,,,,,,,,87316296.35,2255846718.97,237631441.81,533854739.22,157483662.67,33128888.76,,-1409333.58,66518929.44,,,,-36408379.76,,,,432516017.21,-294803601.32,-219466764.01,,1005205.11,2098874101.61,4264088.08,,3475122.67,,2099663067.02,81591473.77,,2018071593.25,2018071593.25,,2004875279.7,,13196313.55,-6617589.19,-6617587.58,-3191899.25,,81198.43,-3273097.68,,-3425688.33,-48064.3,,,,,,,,-3377624.03,,-1.61,2011454004.06,1998257692.12,13196311.94,3.63,3.62,定期报告,是,20260306,CNY,合并期末,2025-03-14T19:22:03
20240930,18974765447.01,18974765447.01,,,,,,17453097289.28,15141958005.01,,,,,,,,,61539441.74,1651320904.19,144620178.9,365804347.04,87854412.4,25708723.9,,-97854108.05,31857310.04,,,,-71751012.88,,,,311693618.68,-102070550.39,-87353642.9,,-2903310.23,1471429151.96,2333530.89,,2942621.16,,1470820061.69,53525208.47,,1417294853.22,1417294853.22,,1406806972.61,,10487880.61,-4347699.94,-4347698.37,-3480655.53,,80799.34,-3561454.87,,-867042.84,-72083.69,,,,,,,,-794959.15,,-1.57,1412947153.28,1402459274.24,10487879.04,2.55,2.54,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T19:17:03
20240630,11692417238.08,11692417238.08,,,,,,10835907535.76,9349566748.56,,,,,,,,,38421019.32,1046270076.53,93524234.89,218891415.13,89234041.33,17091578.34,,-94509212.04,12645237.83,,,,19848449.66,,,,212868509.61,-70226381.83,10647673.75,,23529.31,935162270.78,1280606.54,,2040434.73,,934402442.59,88361049.76,,846041392.83,846041392.83,,838420330.67,,7621062.16,-3535581.62,-3535580.72,-817326.95,,,-817326.95,,-2718253.77,-30826.01,,,,,,,,-2687427.76,,-0.9,842505811.21,834884749.95,7621061.26,1.51,1.51,定期报告,未审计,20250812,CNY,合并期末,2024-08-20T20:07:07
20240331,5647731859.41,5647731859.41,,,,,,5305646263.49,4579973950.64,,,,,,,,,18023684.71,523037588.65,48093989.24,100331505.0,36185545.25,7866586.61,,-6378674.6,5204695.41,,,,33464.64,,,,114622141.03,-29059502.46,33956673.34,,,455259697.87,399635.87,,3001917.98,,452657415.76,62783059.05,,389874356.71,389874356.71,,384770978.67,,5103378.04,-1339305.28,-1339305.58,,,,,,-1339305.58,-1532.48,,,,,,,,-1337773.1,,0.3,388535051.43,383431673.09,5103378.34,0.7,0.7,定期报告,未审计,20250424,CNY,合并期末,2024-04-18T20:07:16
20231231,21908002559.19,21908002559.19,,,,,,20320254117.57,17532147027.17,,,,,,,,,62921741.4,1982331767.85,194446966.05,499793528.06,48613087.04,35614521.38,,-23299126.79,39399589.86,-24418871.12,,,44457456.94,,,,386996526.3,-221293797.08,-236392535.87,,-1489047.86,1536727917.26,5272448.12,,3818317.62,,1538182047.76,-3391939.07,,1541573986.83,1541573986.83,,1546735979.88,,-5161993.05,3285974.68,3285969.59,-63085.96,,-63085.96,,,3349055.55,50275.33,,,,,,,,3298780.22,,5.09,1544859961.51,1550021949.47,-5161987.96,2.81,2.8,定期报告,是,20250315,CNY,合并期末,2024-03-27T20:12:03
