报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,131393926307.26,131393926307.26,,,,,,120326036046.25,94441129741.04,,,,,,,,,576377522.23,1780171868.99,13397453248.17,10114210957.72,16692708.1,440083258.1,,1043758380.43,991087957.5,,,,817533041.25,,,,265005791.25,-39650837.87,-3737225522.01,,60251442.61,9477562556.67,352070554.18,,505588742.68,,9324044368.17,2051289761.0,,7272754607.17,7272754607.17,,7350127688.98,,-77373081.81,-282989287.67,-283134591.12,-55300050.54,,,-55300050.54,,-227834540.58,,,339041.38,,,,,,-228173581.96,,145303.45,6989765319.5,7066993097.86,-77227778.36,0.08,0.08,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T16:50:05
20251231,523924731368.75,523924731368.75,,,,,,480202662127.52,371561570703.75,,,,,,,,,2348905187.94,15594212398.79,53896763648.31,36412734062.23,388476126.5,2053873360.88,,2982652971.9,2674135838.18,,,,1053696295.78,,,,1497811900.8,-535473619.04,-5698719055.54,,2833310538.86,45855348273.99,4540455044.98,,7715640491.25,,42680162827.72,9457372623.0,,33222790204.72,33222790204.72,,33184733428.28,,38056776.44,-88342578.34,-88342015.41,50531154.93,,,50531154.93,,-138873170.34,227931.69,,-823108.21,,,,,,-138277993.82,,-562.93,33134447626.38,33096391412.87,38056213.51,0.36,0.36,定期报告,是,20260325,CNY,合并期末,2026-03-24T16:54:05
20250930,394269976324.05,394269976324.05,,,,,,351940023212.75,274757599124.46,,,,,,,,,1637221034.72,9131512243.02,38897242116.13,27062436836.28,454011858.14,1563086509.19,,2121544317.5,1958650320.57,,,,684417199.28,,,,857914590.99,-114341873.6,-7501597831.88,,1465573726.96,39843463240.55,2062845476.17,,2456198710.28,,39450110006.44,8679024201.42,,30771085805.02,30771085805.02,,30773321357.4,,-2235552.38,70963114.4,70949788.78,73711503.84,,,73711503.84,,-2761715.06,227931.69,,,,,,,,-2989646.75,,13325.62,30842048919.42,30844271146.18,-2222226.76,0.34,0.34,定期报告,未审计,20251022,CNY,合并期末,2025-10-21T18:34:04
20250630,269421736705.26,269421736705.26,,,,,,237248467781.16,186745046742.07,,,,,,,,,1058894631.57,4782250996.98,25917063047.53,18451402311.24,293810051.77,1063169541.66,,1336811616.39,1232597908.01,,,,477545829.52,,,,629092655.4,-148845607.91,-5398012030.43,,1193098721.48,30262960108.55,1519970698.42,,2187936355.28,,29594994451.69,6576382717.04,,23018611734.65,23018611734.65,,23017044187.33,,1567547.32,-5113227.32,-5117788.44,45821909.92,,,45821909.92,,-50939698.36,227931.69,,,,,,,,-51167630.05,,4561.12,23013498507.33,23011926398.89,1572108.44,0.25,0.25,定期报告,未审计,20250815,CNY,合并期末,2025-08-14T16:26:02
20250331,134508815336.06,134508815336.06,,,,,,121165547877.42,94871342718.73,,,,,,,,,465680782.83,1750755670.42,13612789901.46,10379841263.53,85137540.45,542733344.53,,649619552.67,647716572.77,,,,269385343.47,,,,286118326.27,-92547982.2,-2664868571.26,,306583609.25,12097557736.84,741830046.55,,1521550067.5,,11317837715.89,2489924297.5,,8827913418.39,8827913418.39,,8864251916.54,,-36338498.15,55315297.17,55315297.17,35064244.2,,,35064244.2,,20251052.97,,,,,,,,,20251052.97,,,8883228715.56,8919567213.71,-36338498.15,0.1,0.1,定期报告,未审计,20260424,CNY,合并期末,2025-04-25T17:42:03
20241231,523568920041.49,523568920041.49,,,,,,483045258140.82,373498406766.68,,,,,,,,,2183818716.37,14526872770.77,55481759969.62,37126520407.39,227879509.99,2391038530.74,,2625596808.41,2524978020.45,,,,-1076907883.49,,,,2179624276.88,-120081824.08,-3758461105.05,,2223744647.29,42597176820.63,4016679835.2,,4441573675.43,,42172282980.4,9197258280.56,,32975024699.84,32975024699.84,,33012069907.9,,-37045208.06,-207076105.41,-207067739.72,-337035358.13,,,-337035358.13,,129967618.41,290250.69,,,,,,,,129677367.72,,-8365.69,32767948594.43,32805002168.18,-37053573.75,0.36,0.36,定期报告,是,20260325,CNY,合并期末,2025-03-25T17:22:09
20240930,391968018864.41,391968018864.41,,,,,,351450852687.13,274412834016.93,,,,,,,,,1450974490.88,8749967601.01,39434773542.52,26884439505.26,517863530.53,1794213865.88,,1858560562.95,1758603409.46,,,,-781370465.0,,,,1455090576.75,-103592558.54,-5328352101.14,,1413758144.8,39031260337.1,1491394505.33,,2810316564.51,,37712338277.92,8372139097.7,,29340199180.22,29340199180.22,,29298664914.98,,41534265.24,-368783026.1,-368783026.1,-290778387.97,,,-290778387.97,,-78004638.13,290250.69,,,,,,,,-78294888.82,,,28971416154.12,28929881888.88,41534265.24,0.32,0.32,定期报告,未审计,20251022,CNY,合并期末,2024-10-22T17:22:02
20240630,265973118881.02,265973118881.02,,,,,,235196168716.16,183956774406.82,,,,,,,,,918252298.69,4658846538.04,27568338730.65,17843542563.52,250414178.44,1192321244.85,,1236915745.75,1144924443.73,,,,-1064182922.65,,,,1199975616.71,-132210471.85,-3762414499.55,,1140811438.87,29395845072.14,954495987.4,,2111728692.22,,28238612367.32,6273001551.75,,21965610815.57,21965610815.57,,21811826965.71,,153783849.86,-345347179.11,-345347179.11,-387360255.13,,,-387360255.13,,42013076.02,290250.69,,,,,,,,41722825.33,,,21620263636.46,21466479786.6,153783849.86,0.24,0.24,定期报告,未审计,20250815,CNY,合并期末,2024-08-20T17:17:12
20240331,134494562936.36,134494562936.36,,,,,,121144947170.22,94946131268.49,,,,,,,,,409595300.09,1570744036.43,14162209519.15,9911893358.05,144373688.01,590547903.46,,684504909.41,636672597.47,,,,-401274298.95,,,,772240077.62,-21626693.27,-2199599596.23,,132398070.83,12316258235.55,261996358.53,,1488349142.75,,11089905451.33,2462076670.1,,8627828781.23,8627828781.23,,8597086263.8,,30742517.43,-149051616.41,-149051616.41,-156695885.13,,,-156695885.13,,7644268.72,,,,,,,,,7644268.72,,,8478777164.82,8448034647.39,30742517.43,0.09,0.09,定期报告,未审计,20250426,CNY,合并期末,2024-04-23T17:42:04
20231231,507842674997.4,507842674997.4,,,,,,468500046510.84,361422204248.48,,,,,,,,,1861778317.74,13051601789.91,56116847399.04,35715220274.42,332394481.25,2545337402.74,,2374473426.22,2115516198.87,,,,-883306791.22,,,,3475485556.36,-278002835.11,-3229357301.9,,1767183921.28,42569104462.19,2612483003.96,,5977105797.83,,39204481668.32,8776069469.19,,30428412199.13,30428412199.13,,30445686138.83,,-17273939.7,440253509.98,440253509.98,375874432.99,,,375874432.99,,64379076.99,1667688.81,,,,,,,,62711388.18,,,30868665709.11,30885939648.81,-17273939.7,0.33,0.33,定期报告,是,20250326,CNY,合并期末,2024-03-26T17:07:07
