报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,14598383763.62,14548592028.29,49791735.33,,,,,12763067401.79,11682139821.57,211282.22,,,,,,,,102718707.51,46244633.95,602037656.01,307270663.45,22105205.81,34716153.2,339431.27,15838028.37,5835988.71,,,,3971835.42,,,,15620104.62,-156904408.88,4921825.85,,-519776.23,1718243970.98,3806442.89,,3813400.02,,1718237013.85,412437708.53,,1305799305.32,1305799305.32,,1291771313.1,,14027992.22,,,,,,,,,,,,,,,,,,,,1305799305.32,1291771313.1,14027992.22,0.3728,0.3728,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T16:22:03
20251231,59459718486.96,59274045475.32,185625808.75,,47202.89,,,52619444337.7,48574081515.83,747419.73,,,,,,,,376245619.57,169019945.27,2138836903.39,1272715398.19,86469582.19,149496882.26,1327953.53,70225836.5,30929752.35,,,,-10159295.74,,,,132023447.94,-400979685.91,-2602488.02,,40911704.45,6669693668.48,32466407.56,,29553562.06,,6672606513.98,1512573085.81,,5160033428.17,5160033428.17,,5104609986.02,,55423442.15,,,,,,,,,,,,,,,,,,,,5160033428.17,5104609986.02,55423442.15,1.4733,1.4733,定期报告,是,20260325,CNY,合并期末,2026-03-24T18:52:08
20250930,44652698143.97,44523390229.82,129266282.03,,41632.12,,,39426940142.99,36428936081.32,573431.47,,,,,,,,284853574.19,126035960.98,1565986484.45,953642446.59,65927904.12,116931474.01,984259.87,65600057.06,29583205.31,,,,-9423588.5,,,,115552181.73,-249468319.86,-1498141.77,,40773061.41,5187293251.05,20001884.01,,16653346.55,,5190641788.51,1188178955.49,,4002462833.02,4002462833.02,,3958690910.0,,43771923.02,,,,,,,,,,,,,,,,,,,,4002462833.02,3958690910.0,43771923.02,1.1426,1.1426,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:44:07
20250630,28503089516.28,28413967234.35,89116404.53,,5877.4,,,25439233851.18,23504872518.04,365070.54,,,,,,,,180004729.07,82277528.05,992418740.86,620470698.79,58181511.13,81266748.75,643054.7,54733296.76,22722548.84,,,,-8257173.76,,,,104547587.26,-143436451.55,129901.68,,545212.85,3072118038.34,16756868.93,,10301758.05,,3078573149.22,727355549.26,,2351217599.96,2351217599.96,,2323162303.94,,28055296.02,,,,,,,,,,,,,,,,,,,,2351217599.96,2323162303.94,28055296.02,0.6705,0.6705,定期报告,未审计,20250813,CNY,合并期末,2025-08-12T18:22:02
20250331,14295249466.28,14269036952.76,26212513.52,,,,,12806918831.11,11846774819.0,196341.65,,,,,,,,91611118.46,40857078.9,495706573.87,305225404.49,26234280.81,38065117.22,313213.93,25178178.35,12753819.67,,,,6040260.88,,,,79471753.04,-71795728.55,-222410.72,,-138682.41,1526864005.76,6402004.97,,6157588.51,,1527108422.22,375800404.49,,1151308017.73,1151308017.73,,1137224432.64,,14083585.09,,,,,,,,,,,,,,,,,,,,1151308017.73,1137224432.64,14083585.09,0.3282,0.3282,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T19:26:06
20241231,59715249829.28,59561224544.07,153975370.11,,49915.1,,,52948426636.91,49024286561.98,842826.59,,,,,,,,363537579.93,202693561.16,1923980667.84,1289547443.68,137975581.96,186472897.25,5562413.77,106164664.3,21124184.54,,,,-17981956.47,,,,139006061.49,-338655440.26,3229438.0,,529256.7,6659115216.13,15970291.12,,16010652.1,,6659074855.15,1604207260.2,,5054867594.95,5054867594.95,,4989048074.6,,65819520.35,,,,,,,,,,,,,,,,,,,,5054867594.95,4989048074.6,65819520.35,1.44,1.44,定期报告,是,20260325,CNY,合并期末,2025-03-25T18:37:17
20240930,44112196339.2,43999316268.87,112837188.26,,42882.07,,,38931259136.43,35979245465.94,636643.16,,,,,,,,281040903.19,150185858.77,1440336696.77,965516749.41,109088891.46,153015429.65,5207927.73,63974099.69,12569597.81,,,,962901.22,,,,99795911.97,-225622377.06,2555085.54,,-5403.64,5122597420.49,8930568.85,,8123423.34,,5123404566.0,1265623835.0,,3857780731.0,3857780731.0,,3804459384.15,,53321346.85,,,,,,,,,,,,,,,,,,,,3857780731.0,3804459384.15,53321346.85,1.0981,1.0981,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T18:47:03
20240630,27672408063.44,27593213220.68,79194842.76,,,,,24469060823.73,22545326329.93,422069.67,,,,,,,,183765168.94,98048885.61,924767311.81,631175466.04,81761996.22,111855002.73,3793595.51,41491657.3,6909181.76,,,,-2427616.73,,,,48739537.63,-139385855.86,1227336.38,,-231538.51,3152760759.92,6093534.88,,5897390.55,,3152956904.25,821680854.02,,2331276050.23,2331276050.23,,2296351131.43,,34924918.8,,,,,,,,,,,,,,,,,,,,2331276050.23,2296351131.43,34924918.8,0.6628,0.6628,定期报告,未审计,20250813,CNY,合并期末,2024-08-13T20:52:03
20240331,14307929362.72,14268777130.09,39152232.63,,,,,12492958019.52,11503670173.64,218848.4,,,,,,,,101838330.46,50300679.54,484352459.17,313354263.84,37708990.22,52842799.99,1514274.25,5379325.7,3975173.43,,,,12607623.96,,,,23752596.45,-107206591.36,2305323.1,,-422583.8,1751387037.25,1511189.97,,3118013.94,,1749780213.28,463144708.54,,1286635504.74,1286635504.74,,1271715274.34,,14920230.4,,,,,,,,,,,,,,,,,,,,1286635504.74,1271715274.34,14920230.4,0.3671,0.3671,定期报告,未审计,20250430,CNY,合并期末,2024-04-22T16:22:04
20231231,60097373661.0,59892963176.51,204363648.0,,46836.49,,,53393494702.95,49679284453.56,824174.14,,,,,,,,336598249.16,199133798.75,1913913276.54,1234518618.33,-14742465.11,182054097.28,43964597.58,144701735.79,56764339.22,,,,-12666914.65,,,,293251947.79,-487739218.13,-3311777.67,,-798551.45,6637316179.73,25194009.33,,17387178.94,,6645123010.12,1543500523.58,,5101622486.54,5101622486.54,,5052741772.33,,48880714.21,,,,,,,,,,,,,,,,,,,,5101622486.54,5052741772.33,48880714.21,1.4584,1.4584,定期报告,是,20250326,CNY,合并期末,2024-03-26T18:22:04
20230930,46345074602.33,46192701097.69,152333234.2,,40270.44,,,40778188097.67,38028056196.47,586542.42,,,,,,,,259733401.77,145472743.17,1455053652.83,898808534.35,-47150130.9,128038908.16,37627157.56,99962907.8,48338785.46,,,,7541427.1,,,,208522164.76,-266513714.63,-629439.24,,-1367660.49,5614402189.96,14858119.19,,14608684.92,,5614651624.23,1231750286.5,,4382901337.73,4382901337.73,,4327222307.85,,55679029.88,,,,,,,,,,,,,,,,,,,,4382901337.73,4327222307.85,55679029.88,1.249,1.249,定期报告,未审计,20241030,CNY,合并期末,2023-10-24T16:32:02
