报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,5928179947.76,2606061837.96,1903498794.5,343871277.95,161034496.93,,,,294620309.57,2584609070.9,2289988761.33,2223501709.58,219653194.46,,,791898037.33,-48238904.43,20881759.1,85552.57,39369646.08,2658972942.0,37665315.02,2641887072.04,,-29722670.8,2460129.0,,6683096.74,3269207005.76,2038385.75,,1239145.8,,3270006245.71,650770222.8,2619236022.91,2619236022.91,,2356063780.03,263172242.88,,,662998306.61,681969918.44,773885248.54,,,773885248.54,,-91915330.1,-4226365.66,,8192373.87,,-5191717.31,,,,-90689621.0,,-18971611.83,3282234329.52,3038033698.47,244200631.05,0.09,0.09,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:53:45
20251231,24256073184.06,8477040197.43,5992662450.38,1213064988.18,734192489.6,,,,642675819.36,8836479458.61,8193803639.25,14221768673.74,893725787.13,,,713065457.0,-17764784.86,86134876.25,3102782.51,130050162.63,11203960134.11,174266019.96,10661664369.39,,300833221.1,34352339.34,,32844184.32,13052113049.95,11987975.12,,42994441.58,,13021106583.49,2493700219.16,10527406364.33,10527406364.33,,9507226300.42,1020180063.91,33740663038.48,,-661041715.34,-639703834.29,-53891043.47,,7125689.04,-61016732.51,,-585812790.82,-3731022.78,,272868602.05,,-768325352.56,,,,-86625017.53,,-21337881.05,9866364648.99,8867522466.13,998842182.86,0.38,0.38,定期报告,是,20260328,CNY,合并期末,2026-03-27T22:18:55
20250930,19499446004.32,6230865220.9,4485320399.99,850901836.1,518313866.73,,,,461979360.41,6562993215.47,6101013855.06,12744324728.92,695315039.14,,,-115739644.74,1232017.18,52801296.17,1083147.17,122899878.31,8626048179.26,132053862.6,8311501162.61,,112300519.03,48674790.36,,21517844.66,10873397825.06,2317339.7,,32445857.08,,10843269307.68,2050468561.49,8792800746.19,8792800746.19,,8016146746.61,776653999.58,,,-455856174.57,-443932695.42,40320709.31,,6477265.07,33843444.24,,-484253404.73,-8332393.19,,-316005987.25,,-115775329.65,,,,-44139694.64,,-11923479.15,8336944571.62,7572214051.19,764730520.43,0.32,0.32,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:48:27
20250630,11695485798.8,3682663256.32,2487054544.73,626940688.36,330905512.28,,,,198766605.99,4365958723.09,4167192117.1,7710426732.75,383821632.07,,,-29923472.1,-24860105.38,36326501.01,730621.73,121355658.48,5679391258.67,79978170.83,5419634637.46,,117228017.02,43832352.27,,18718081.09,6016094540.13,1907503.8,,32573125.57,,5985428918.36,1182332254.47,4803096663.89,4803096663.89,,4284169415.95,518927247.94,33740663038.48,,556541350.93,569370923.85,711787769.73,,4780703.72,707007066.01,,-142416845.88,-8941007.86,,-91825872.17,,3057397.34,,,,-44707363.19,,-12829572.92,5359638014.82,4853540339.8,506097675.02,0.17,0.17,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T21:28:26
20250331,5306394256.14,1910800799.43,1318560578.34,307285593.06,170679754.91,,,,19193251.22,2214557680.35,2195364429.13,4241742590.74,157019530.29,,,-904802869.1,-1265823.09,2998195.38,757657.31,36970454.25,2504380169.37,42421619.5,2438221466.81,,26619082.09,-9720390.43,,6838391.4,2802014086.77,1140561.77,,2753906.8,,2800400741.74,553537444.58,2246863297.16,2246863297.16,,1977325721.8,269537575.36,,,-143294288.87,-140717087.83,117858446.88,,4780703.72,113077743.16,,-258575534.71,-37894.55,,-255092411.01,,6830272.97,,,,-10275502.12,,-2577201.04,2103569008.29,1836608633.97,266960374.32,0.08,0.08,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T21:33:15
20241231,18616589031.13,6676265935.7,4602512973.07,973215940.71,796360963.21,,,,527754644.61,9275946188.34,8748191543.73,11596667411.63,589097466.29,,,-476628028.29,-20417520.6,63266661.4,34749472.43,214930454.25,11220797370.49,126102902.47,10573751512.61,,473599684.15,16382220.73,,30961050.53,7395791660.64,10982626.89,,70050175.31,,7336724112.22,1086209720.6,6250514391.62,6250514391.62,,5210661908.61,1039852483.01,32205365170.35,,1272406835.51,1254586898.17,844735397.61,,-8013941.06,852749338.67,,409851500.56,22643236.17,,387047278.86,,-74402356.73,,,,74563342.26,,17819937.34,7522921227.13,6465248806.78,1057672420.35,0.21,0.21,定期报告,是,20260328,CNY,合并期末,2025-03-28T23:07:56
20240930,12562277577.35,4149979083.59,2709268530.44,652904421.96,598176016.63,,,,159528282.73,6819017490.96,6659489208.23,1967205339.26,510179238.81,,,6068664370.11,-16988817.99,71519146.88,34024832.72,128345340.05,7134436696.92,77588669.59,6952703616.41,,80552521.28,-2721667.67,,26313557.31,5427840880.43,9448359.52,,25225025.22,,5412064214.73,701024308.36,4711039906.37,4711039906.37,,3849869120.27,861170786.1,,,496768906.87,500669027.45,557270881.93,,,557270881.93,,-56601854.48,-231425.93,,-65460734.88,,23461822.01,,,,-14371515.68,,-3900120.58,5207808813.24,4350538147.72,857270665.52,0.15,0.15,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:43:24
20240630,8097062970.94,2841943477.07,1891682291.54,420437034.29,404901391.4,,,,-55100992.95,4511929816.18,4567030809.13,1958277502.96,335004314.25,,,3229799946.33,-10617438.63,28832521.46,1044594.48,102883360.22,4718682088.67,54005427.97,4568683548.82,,78603685.87,3496361.58,,13893064.43,3378380882.27,863197.62,,19694687.78,,3359549392.11,496819358.96,2862730033.15,2862730033.15,,2128071818.55,734658214.6,32205365170.35,,985911632.89,980006896.82,859461372.76,,,859461372.76,,120545524.06,669581.56,,107378123.1,,-8378795.86,,,,20876615.26,,5904736.07,3848641666.04,3108078715.37,740562950.67,0.08,0.08,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T20:03:04
20240331,5680365003.03,1451792419.36,1023528150.73,171283493.82,199212183.7,,,,-85112561.11,2354241453.03,2439354014.14,-1729602177.23,172130760.35,,,4656471442.84,-705899.93,1298244585.27,526712.07,88750481.76,3700989966.02,22795656.6,2379101891.03,,2598712.17,-9728673.03,,1306222379.25,1979375037.01,315711.16,,3036047.67,,1976654700.5,319930056.73,1656724643.77,1656724643.77,,1387612479.52,269112164.25,,,524677193.91,523540250.51,456755288.4,,,456755288.4,,66784962.11,135701.85,,85192084.48,,-15514148.6,,,,-3028675.62,,1136943.4,2181401837.68,1911152730.03,270249107.65,0.06,0.06,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:28:02
20231231,21500668661.21,7006740588.77,4334274973.74,1444724700.24,975456761.22,,,,331502171.65,10026911268.44,9695409096.79,7793711731.67,577596269.09,-4155667.29,,1757758095.71,31488649.16,4212397731.78,8959866.16,358109826.31,15344091622.14,135357155.38,10553317244.67,,341099103.66,89845600.67,,4224472517.76,6156577039.07,3103690.91,,67598420.69,,6092082309.29,616879355.07,5475202954.22,5475202954.22,,4606340168.13,868862786.09,30149298269.05,,1328272695.69,1340272396.64,624727941.95,,,624727941.95,,715544454.69,1362237.75,,536137541.31,,115154841.34,,,,62889834.29,,-11999700.95,6803475649.91,5946612564.77,856863085.14,0.18,0.18,定期报告,是,20250329,CNY,合并期末,2024-03-28T21:33:14
