报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,16319425061.99,16319425061.99,,,,,,12082735755.59,9894011330.27,,,,,,,,,184208945.77,342843810.03,79371712.77,533115795.2,1049184161.55,1153709724.13,,517908655.44,518375044.33,,,,-1709000.0,,,,233175396.92,,-639813.59,,-679677.57,4984744867.6,7333434.89,,7081145.36,,4984997157.13,919523076.72,,4065474080.41,4065474080.41,,2740733564.01,,1324740516.4,-144163751.19,-107873815.54,995991.4,,995991.4,,,-108869806.94,,,,,,,,,-108869806.94,,-36289935.65,3921310329.22,2632859748.47,1288450580.75,0.054,0.052,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:14:02
20251231,75696558973.53,75696558973.53,,,,,,61719544489.95,51478963727.86,,,,,,,,,901847006.01,1916903471.42,36516264.02,2861892008.23,4523422012.41,4801744225.58,,2353145464.96,2263089556.14,,,,6322000.0,,,,2041530912.71,-12409873.77,36990594.36,,22852022.34,18425445604.18,29844735.98,,-147424813.21,,18602715153.37,3871570988.37,,14731144165.0,14731144165.0,,9765358959.88,,4965785205.12,-47977775.35,-6405402.1,118411092.67,1022875.0,401035.48,116987182.19,,-124816494.77,,,,,,,,,-124816494.77,,-41572373.25,14683166389.65,9758953557.78,4924212831.87,0.193,0.192,定期报告,是,20260326,CNY,合并期末,2026-03-25T19:16:06
20250930,59722893845.5,59722893845.5,,,,,,46507506538.24,39687206224.7,,,,,,,,,657220462.7,885193252.72,19326345.82,1820406356.96,3438153895.34,3618578742.76,,1732443660.86,1697926267.72,,,,29044000.0,,,,1053388906.02,-4555881.25,22388050.84,,29014302.23,16077110345.96,22108880.78,,-172457145.87,,16271676372.61,3384307615.5,,12887368757.11,12887368757.11,,8575941319.43,,4311427437.68,-92044670.42,-55442873.97,54141265.49,-2129250.0,401035.48,55869480.01,,-109584139.46,,,,,,,,,-109584139.46,,-36601796.45,12795324086.69,8520498445.46,4274825641.23,0.1698,0.1689,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T19:32:11
20250630,39167179350.15,39167179350.15,,,,,,29880902991.21,25464336384.57,,,,,,,,,441979944.66,523536976.96,13278548.79,1156138838.15,2281632298.08,2390702220.14,,1272479374.12,1238287831.9,,,,29863000.0,,,,490521587.92,-4555881.25,22225689.59,,17803302.91,11114613432.23,9232653.96,,-196651532.08,,11320497618.27,2490273738.0,,8830223880.27,8830223880.27,,5951814953.25,,2878408927.02,-30918850.28,-9598508.85,54141265.49,-2129250.0,401035.48,55869480.01,,-63739774.34,,,,,,,,,-63739774.34,,-21320341.43,8799305029.99,5942216444.4,2857088585.59,0.118,0.118,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T22:58:06
20250331,18812052068.93,18812052068.93,,,,,,13823997957.26,11498922661.67,,,,,,,,,182752749.77,292488890.41,6862278.63,562780232.94,1280191143.84,1291269242.8,,514125660.4,514125660.4,,,,26404000.0,,,,311722189.22,,131993.78,,13194842.62,5853632797.69,3864540.43,,2435191.55,,5855062146.57,1117282570.91,,4737779575.66,4737779575.66,,3022684973.61,,1715094602.05,-77280673.19,-57860246.02,401035.48,,401035.48,,,-58261281.5,,,,,,,,,-58261281.5,,-19420427.17,4660498902.47,2964824727.59,1695674174.88,0.06,0.06,定期报告,未审计,20260429,CNY,合并期末,2025-04-23T20:12:11
20241231,78944669623.05,78944669623.05,,,,,,60613588572.93,49395836080.96,,,,,,,,,915074268.68,2442885957.1,47454286.64,2679046988.3,5133290991.25,5524691866.4,,1932890838.93,1835884747.88,,,,-6322000.0,,,,1696195095.42,-123983386.76,164096533.21,,11390954.31,22005349085.23,50033016.18,,427765273.12,,21627616828.29,4159486181.63,,17468130646.66,17468130646.66,,10838120422.43,,6630010224.23,175790782.38,145794385.85,55435821.17,-2368875.0,642174.55,57162521.62,,90358564.68,0.0,,,,,,,,90358564.68,,29996396.53,17643921429.04,10983914808.28,6660006620.76,0.215,0.215,定期报告,是,20260326,CNY,合并期末,2025-03-26T21:42:04
20240930,62268595233.25,62268595233.25,,,,,,46635077951.03,39396016676.41,,,,,,,,,663651443.57,887162432.27,30672161.18,1777158634.79,3880416602.81,4179582696.19,,1613768519.28,1617316225.49,,,,0.0,,,,1229112451.64,-5201913.04,151162401.26,,11138635.38,18633497376.74,51636983.29,,81001754.24,,18604132605.79,3101749179.22,,15502383426.57,15502383426.57,,9988596663.77,,5513786762.8,-107393684.7,-85630634.89,-20579610.46,-2037625.0,642174.55,-19184160.01,,-65051024.43,0.0,,,,,,,,-65051024.43,,-21763049.81,15394989741.87,9902966028.88,5492023712.99,0.1978,0.1978,定期报告,未审计,20251029,CNY,合并期末,2024-10-23T19:42:04
20240630,39375785365.25,39375785365.25,,,,,,28609730222.39,24188697710.7,,,,,,,,,439042328.02,312228431.93,17324177.45,1151109737.0,2501327837.29,2751160638.03,,1069612233.57,1069612233.57,,,,-549918.3,,,,1009401883.27,-5298559.72,146923444.56,,7116058.54,12993260284.78,15760738.24,,46047481.49,,12962973541.53,2111993302.83,,10850980238.7,10850980238.7,,7110987477.61,,3739992761.09,22662829.89,11974001.09,-20330610.45,-1788625.0,642174.55,-19184160.0,,32304611.54,,,,,,,,,32304611.54,,10688828.8,10873643068.59,7122961478.7,3750681589.89,0.141,0.141,定期报告,未审计,20250828,CNY,合并期末,2024-08-21T18:37:50
20240331,19181426872.25,19181426872.25,,,,,,13792480318.73,11646934987.72,,,,,,,,,196036338.08,113170439.66,9053538.31,557664740.3,1269620274.66,1407364175.39,,486799255.83,486799255.83,,,,0.0,,,,320092507.33,,138519432.28,,4015.4,6334361764.36,12903177.69,,5256374.3,,6342008567.75,982232203.22,,5359776364.53,5359776364.53,,3604826497.6,,1754949866.93,14788285.72,11251757.93,642174.55,,642174.55,,,10609583.38,,,,,,,,,10609583.38,,3536527.79,5374564650.25,3616078255.53,1758486394.72,0.071,0.071,定期报告,未审计,20250424,CNY,合并期末,2024-04-24T19:02:04
20231231,82548643150.32,82548643150.32,,,,,,64523641930.65,52857623128.12,,,,,,,,,875270345.07,2419777159.85,41057574.0,2663944617.32,5665969106.29,5759954182.21,,1604201549.01,1567930335.69,,,,-9641502.81,,,,1305494431.42,-342624971.55,8169705.91,,3893976.92,20594494408.57,18959566.56,,82890761.59,,20530563213.54,3484791577.91,,17045771635.63,17045771635.63,,10724570116.68,,6321201518.95,-3277707.75,-12405170.72,-39997727.57,-1445000.0,1885273.86,-40438001.43,,27592556.85,167.91,,,,,,,,27592388.94,,9127462.97,17042493927.88,10712164945.96,6330328981.92,0.212,0.212,定期报告,是,20250327,CNY,合并期末,2024-03-27T19:12:03
20230930,59842382632.11,59842382632.11,,,,,,43662386519.37,35915309905.33,,,,,,,,,625323105.63,1043574905.47,36350090.27,1813741446.67,4228087066.0,4309023484.56,,1397711165.26,1361064701.62,,,,-4569803.06,,,,951053779.07,-9736.51,-59489129.58,,3017244.01,18467709631.93,11167946.13,,86117877.89,,18392759700.17,3086208691.92,,15306551008.25,15306551008.25,,9699653266.13,,5606897742.12,226119331.98,184695201.18,60135390.84,-2644250.0,-914514.16,63694155.0,,124559810.34,167.91,,,,,,,,124559642.43,,41424130.8,15532670340.23,9884348467.31,5648321872.92,0.1921,0.1921,定期报告,未审计,20241024,CNY,合并期末,2023-10-25T19:42:03
20230630,39275824322.89,39275824322.89,,,,,,27732987507.87,22502483912.86,,,,,,,,,427800364.25,677527992.99,20215287.37,1153434054.14,2951525896.26,2837926896.81,,970777081.79,964365859.88,,,,-4790190.84,,,,696082853.15,-9834.01,-59972096.38,,3017244.01,13147941872.74,5737502.26,,83097316.98,,13070582058.02,2160861154.44,,10909720903.58,10909720903.58,,6958915466.46,,3950805437.12,275603131.7,221808009.01,60135390.84,-2644250.0,-914514.16,63694155.0,,161672618.17,,,,,,,,,161672618.17,,53795122.69,11185324035.28,7180723475.47,4004600559.81,0.138,0.138,定期报告,未审计,20240822,CNY,合并期末,2023-08-23T19:02:03
20230331,18288822249.36,18288822249.36,,,,,,13005514900.36,10748387948.49,,,,,,,,,188704746.36,210070915.96,8460183.92,557888347.89,1292002757.74,1362845237.58,,418343520.81,418343520.81,,,,0.0,,,,514221641.86,0.0,194737.35,,3113299.97,6219180548.99,1760461.26,,25153768.08,,6195787242.17,971345652.6,,5224441589.57,5224441589.57,,3486250765.27,,1738190824.3,-115459984.7,-86823575.09,-914346.25,,-914346.25,,,-85909228.84,,,,,,,,,-85909228.84,,-28636409.61,5108981604.87,3399427190.18,1709554414.69,0.069,0.069,定期报告,未审计,20240425,CNY,合并期末,2023-04-25T18:37:07
20221231,82822403586.43,82822403586.43,,,,,,67016148131.28,55280973105.26,,,,,,,,,806025863.88,1869791343.35,47349032.18,2419767020.2,6592241766.41,6465851164.62,,1678084450.13,1601313387.52,,,,55548413.93,,,,1450689383.51,-22401046.89,-128834101.51,,6229587.41,18845572141.73,23802356.82,,169241771.62,,18700132726.93,3458594950.96,,15241537775.97,15241537775.97,,9963793122.97,,5277744653.0,540520768.82,396280716.11,-36069692.02,1716750.0,6608160.12,-44394602.14,,432350408.13,,,,,,,,,432350408.13,,144240052.71,15782058544.79,10360073839.08,5421984705.71,0.197,0.197,定期报告,是,20240328,CNY,合并期末,2024-03-27T19:12:03
20220930,58415026775.88,58415026775.88,,,,,,44912635814.58,36621579651.68,,,,,,,,,580458390.68,885729260.83,30139796.79,1775702914.44,5019025800.16,4987241701.61,,1250231854.22,1181265553.58,,,,86821831.89,,,,1116656346.52,524.48,-48220718.69,,5586012.48,15913466812.2,17410315.21,,64988801.44,,15865888325.97,2772871727.35,,13093016598.62,13093016598.62,,8789469064.78,,4303547533.84,794351726.97,600180990.18,17843154.81,1887775.0,3556854.81,12398525.0,,582337835.37,0.0,,,,,,,,582337835.37,,194170736.79,13887368325.59,9389650054.96,4497718270.63,0.1741,0.1741,定期报告,未审计,20231026,CNY,合并期末,2022-10-26T18:17:04
