报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,7303414755.4,7303414755.4,,,,,,4791991176.46,4187903028.4,,,,,,,,,10848309.8,22204323.44,20367154.75,246599784.9,304068575.17,313211034.9,,318928052.01,308674645.31,,,,,,,,,-8438.03,-7981.51,,123679977.74,2954015189.15,,,73575.48,,2953941613.67,658515756.99,,2295425856.68,2295425856.68,,2173313711.03,,122112145.65,-446296772.47,-383616705.53,-12587323.07,,,-12587323.07,,-371029382.46,,,,,,,-10727860.29,,-360301522.17,,-62680066.94,1849129084.21,1789697005.5,59432078.71,0.3977,0.3971,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T18:26:07
20251231,23892259789.49,23892259789.49,,,,,,20284119761.61,17650312510.65,,,,,,,,,87250756.26,49392573.7,113898619.52,1136546397.13,1246718904.35,1336121292.14,,1282896616.94,1262281866.71,,,,7059295.0,,,,178060109.61,-456030058.22,-10453565.76,,666245202.94,5275917628.39,3424723.88,,-77307516.26,,5356649868.53,933519697.87,,4423130170.66,4423130170.66,,4037310920.74,,385819249.92,-546195971.29,-467872226.63,18454862.84,7050000.0,-63663.83,11468526.67,,-486327089.47,-22482393.21,,,,,,-70292541.16,,-404310312.62,10758157.52,-78323744.66,3876934199.37,3569438694.11,307495505.26,0.8262,0.8262,定期报告,是,20260327,CNY,合并期末,2026-03-26T20:42:08
20250930,17107904130.42,17107904130.42,,,,,,14954119076.18,13255156687.27,,,,,,,,,64512005.93,23007853.84,56368729.57,631786341.49,923287458.08,1011304138.04,,979125131.08,958510380.85,,,,,,,,171439352.8,-1628006.39,-2486418.96,,194158039.79,3494393152.56,1515758.07,,10216398.01,,3485692512.62,451276525.84,,3034415986.78,3034415986.78,,2722895613.84,,311520372.94,-284336684.56,-254024424.9,4205568.09,,,4205568.09,,-258229992.99,19212848.09,,,,,,-77772902.48,,-199669938.6,,-30312259.66,2750079302.22,2468871188.94,281208113.28,0.5707,0.5707,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:36:22
20250630,11641735887.59,11641735887.59,,,,,,10126779713.81,8943589302.17,,,,,,,,,49587214.55,12511998.93,36140251.21,481905078.92,603045868.03,685196577.17,,630487533.24,630487533.24,,,,,,,,176485755.83,-964817.17,-2487367.5,,72989308.12,2391466586.3,1218271.15,,8150989.24,,2384533868.21,313649885.52,,2070883982.69,2070883982.69,,1869484300.08,,201399682.61,-132529446.45,-100689243.47,28669721.21,,,28669721.21,,-129358964.68,69903681.17,,,,,,-63939989.02,,-135322656.83,,-31840202.98,1938354536.24,1768795056.61,169559479.63,0.3919,0.3919,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:52:05
20250331,5754262663.72,5754262663.72,,,,,,5153105211.38,4540094317.22,,,,,,,,,31935055.54,3171329.34,17136327.25,253910031.09,306858150.94,346951132.14,,299377706.66,299377706.66,,,,,,,,74997502.05,1965.59,,,,975534626.64,1180735.24,,989.0,,976714372.88,174650973.58,,802063399.3,802063399.3,,708525353.14,,93538046.16,-103150266.42,-77157627.43,17056527.46,,,17056527.46,,-94214154.89,,,,,,,-34900746.81,,-59313408.08,,-25992638.99,698913132.88,631367725.71,67545407.17,0.1485,0.1485,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T19:42:06
20241231,23269098148.97,23269098148.97,,,,,,19332396313.24,16927446935.72,,,,,,,,,113192512.97,52005934.63,83907582.93,1075310965.32,1080532381.67,1400365004.58,,1193273456.01,1173124676.16,,,,-12299487.2,,,,105660712.74,5037388.83,-1424719.28,,143630020.9,5370579207.73,71708.13,,122129992.62,,5248520923.24,858313060.55,,4390207862.69,4390207862.69,,4041765166.01,,348442696.68,447922888.29,321838005.52,42803566.87,-9358863.42,,52162430.29,,279034438.65,-12143346.19,,,,,,67480661.47,,223697123.37,,126084882.77,4838130750.98,4363603171.53,474527579.45,0.8472,0.8472,定期报告,是,20260327,CNY,合并期末,2025-03-26T19:17:04
20240930,17555281417.45,17555281417.45,,,,,,14132575914.31,12363397837.29,,,,,,,,,91899280.94,14870234.98,47367747.56,724722592.76,890318220.78,1039201563.25,,951297300.91,931148521.06,,,,,,,,47794860.8,2598964.18,-2706974.31,,95228740.99,4516918395.71,660708.94,,10491409.57,,4507087695.08,809407376.25,,3697680318.83,3697680318.83,,3456539450.83,,241140868.0,-180278537.43,-209487658.51,44837846.72,,,44837846.72,,-254325505.23,-22566070.14,,,,,,-9131332.25,,-222628102.84,,29209121.08,3517401781.4,3247051792.32,270349989.08,0.7245,0.7245,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:08:40
20240630,11946078561.82,11946078561.82,,,,,,9223369408.59,8092466744.96,,,,,,,,,65433084.99,13281607.78,32230958.42,499261806.02,520695206.42,697842239.74,,607899678.45,607899678.45,,,,-5753849.98,,,,46534767.45,-363634.06,-1894142.77,,-18366.55,3369113605.77,1048672.45,,10316922.09,,3359845356.13,553846854.78,,2805998501.35,2805998501.35,,2638848045.66,,167150455.69,321492935.2,191965774.78,28037923.79,,,28037923.79,,163927850.99,354567.38,,,,,,106824570.87,,56748712.74,,129527160.42,3127491436.55,2830813820.44,296677616.11,0.5531,0.5531,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T19:27:05
20240331,5993141250.7,5993141250.7,,,,,,4694538787.99,4123993383.16,,,,,,,,,39662931.54,6441994.14,15926137.55,244646216.78,263868124.82,358870259.06,,273244276.09,273244276.09,,,,,,,,3318483.77,-3137.17,-1665.12,,,1575160420.28,,,252988.68,,1574907431.6,231611760.56,,1343295671.04,1343295671.04,,1248404587.85,,94891083.19,161282494.35,76286350.61,19322398.46,,,19322398.46,,56963952.15,,,,,,,74207012.61,,-17243060.46,,84996143.74,1504578165.39,1324690938.46,179887226.93,0.2617,0.2617,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T17:32:03
20231231,22733056873.94,22733056873.94,,,,,,18432674118.23,16024739013.43,,,,,,,,,137898104.57,19989777.66,76996025.42,983325529.01,1189725668.14,1440982219.33,,1207424707.13,1189694562.87,,,,11980101.64,,,,92057700.08,-992058302.91,-218781547.04,,402865943.03,4803871357.64,1480478.26,,12265419.56,,4793086416.34,1093691942.55,,3699394473.79,3699394473.79,,3381403154.19,,317991319.6,180118277.11,198509816.41,-53358332.11,-30230000.0,,-23128332.11,,251868148.52,109332881.32,,,,,,-31654808.18,,174190075.38,,-18391539.3,3879512750.9,3579912970.6,299599780.3,0.7088,0.7088,定期报告,是,20250327,CNY,合并期末,2024-03-28T20:52:05
