报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,23666898475.6,23666898475.6,,,,,,23573186914.38,21254280751.54,,,,,,,,,503039722.21,21584001.39,594102911.27,365692875.66,834486652.31,1053440064.94,,-40954417.77,-27704452.72,-59881.02,,,-1321380.0,,,,14377613.94,-599547.4,-31327346.26,,467291787.34,501178271.07,40083166.56,,17368664.05,,523892773.58,318045713.35,,205847060.23,205847060.23,,39118628.36,,166728431.87,-140893844.89,-120857557.75,,,,,,-120857557.75,,,,,,,,,-120857557.75,,-20036287.14,64953215.34,-81738929.39,146692144.73,0.004,0.004,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T21:58:04
20251231,154727977005.92,154727977005.92,,,,,,146402516108.88,133440837561.9,,,,,,,,,4299589183.23,113992482.42,4001664007.14,2037287644.01,2509145230.18,3646667330.9,,708168349.01,-614327377.56,-7115254.39,,,517411832.7,,,,70884207.73,-3516614109.87,-893569532.67,,49246854.06,5260988498.0,207421203.95,,287551268.82,,5180858433.13,4477004960.59,,703853472.54,703853472.54,,1023784320.62,,-319930848.08,-169407899.09,-150863942.56,,,,,,-150863942.56,10820311.13,,,,,,,,-161684253.69,,-18543956.53,534445573.45,872920378.06,-338474804.61,0.08,0.08,定期报告,是,20260317,CNY,合并期末,2026-03-16T21:10:04
20250930,89766442396.26,89766442396.26,,,,,,84047767589.73,76323268925.09,,,,,,,,,2620818448.88,78644692.61,1908306107.15,1237729480.36,1878999935.64,2764924846.32,,573834496.78,58394432.12,,,,-11343778.84,,,,104597809.83,-1069957.31,-87895563.97,,24859359.24,6321657172.26,157541330.43,,140170353.0,,6339028149.69,2741035536.99,,3597992612.7,3597992612.7,,2496969924.99,,1101022687.71,-85299883.17,-73183199.08,,,,,,-73183199.08,17141818.17,,,,,,,,-90325017.25,,-12116684.09,3512692729.53,2423786725.91,1088906003.62,0.25,0.25,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:18:09
20250630,51485077366.85,51485077366.85,,,,,,48936779274.73,44082017583.26,,,,,,,,,1642649544.01,54132047.94,1120157050.29,811159716.92,1226663332.31,1901414106.54,,584739166.15,70581329.6,,,,-12084394.24,,,,46981918.07,-868339.89,-62779595.13,,18112111.77,3122398958.85,109667178.7,,123873749.78,,3108192387.77,1367987562.88,,1740204824.89,1740204824.89,,1448186676.22,,292018148.67,-35522386.93,-24616531.08,,,,,,-24616531.08,17141818.17,,,,,,,,-41758349.25,,-10905855.85,1704682437.96,1423570145.14,281112292.82,0.14,0.14,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T21:44:04
20250331,20447728414.17,20447728414.17,,,,,,19849682527.08,18043243006.76,,,,,,,,,327865032.31,27650782.63,392059969.68,400791164.34,658072571.36,992320890.14,,179157638.89,126432733.36,,,,-1218914.4,,,,19953976.82,-330657.5,-40867838.31,,682303.47,755422396.06,32414160.99,,16865839.58,,770970717.47,384479738.75,,386490978.72,386490978.72,,445439544.24,,-58948565.52,-9969721.43,-7693931.1,,,,,,-7693931.1,,,,,,,,,-7693931.1,,-2275790.33,376521257.29,437745613.14,-61224355.85,0.04,0.04,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T21:14:06
20241231,178947546568.86,178947546568.86,,,,,,167931153211.91,152811693875.94,,,,,,,,,6930098279.87,128987085.53,4014262848.42,2103451360.02,1942659762.13,3595660274.05,,3892448925.18,1692791699.35,-7069555.97,,,-36296434.77,,,,127542398.07,-4484228360.1,-1549713499.93,,34162513.55,9000308898.95,246720150.79,,157388070.44,,9089640979.3,4900739454.45,,4188901524.85,4188901524.85,,4038571564.37,,150329960.48,-44508204.12,-48819881.21,,,,,,-48819881.21,-21864433.6,,,,,,,,-26955447.61,,4311677.09,4144393320.73,3989751683.16,154641637.57,0.37,0.37,定期报告,是,20260317,CNY,合并期末,2025-03-17T21:17:04
20240930,78009431300.35,78009431300.35,,,,,,76934087001.9,70247482854.55,,,,,,,,,1599137461.83,87614187.18,2191992833.29,1163437901.86,1644421763.19,2870762600.42,,3695749497.21,1518613177.54,,,,94203770.69,,,,100558821.91,,-71642065.24,,30754504.59,4924968827.61,133566326.13,,65059642.56,,4993475511.18,1573874165.55,,3419601345.63,3419601345.63,,2600671368.28,,818929977.35,-155293470.94,-140150221.48,,,,,,-140150221.48,-21864433.6,,,,,,,,-118285787.88,,-15143249.46,3264307874.69,2460521146.8,803786727.89,0.22,0.22,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:27:03
20240630,51272627222.97,51272627222.97,,,,,,49571087592.9,45127890368.2,,,,,,,,,1172176683.54,60064101.29,1372296105.43,772022817.25,1066637517.19,1917243118.53,,1115136052.35,1090177461.67,,,,72449046.14,,,,74942730.94,,-38440003.83,,2664914.6,2928292370.27,73780647.35,,43428756.28,,2958644261.34,1111501848.06,,1847142413.28,1847142413.28,,1417272188.89,,429870224.39,-100462128.46,-93557571.11,,,,,,-93557571.11,-21864433.6,,,,,,,,-71693137.51,,-6904557.35,1746680284.82,1323714617.78,422965667.04,0.11,0.11,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T21:17:04
20240331,23747478779.97,23747478779.97,,,,,,22206949106.13,20303649954.19,,,,,,,,,454854837.22,41810985.37,538185266.7,363811183.69,504636878.96,914232704.84,,39133033.91,16747041.54,,,,7084188.86,,,,53540126.34,,-26032417.84,,1252134.23,1615506739.34,22178736.08,,7243593.3,,1630441882.12,694356089.06,,936085793.06,936085793.06,,332380304.87,,603705488.19,-21834988.6,-22739579.91,,,,,,-22739579.91,,,,,,,,,-22739579.91,,904591.31,914250804.46,309640724.96,604610079.5,0.01,0.01,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T21:52:04
20231231,175007558097.22,175007558097.22,,,,,,161132741932.03003,147204434197.68,,,,,,,,,6155437633.84,158358096.07,4328219510.67,2374067799.93,912224693.84,3398708043.46,,2480640863.69,1624904474.51,-8710000.0,,,38280416.49,,,,206123837.3,-2275685104.24,-141533518.38,,-203639.84,14182439020.21,277933012.61,,471741947.08,,13988630085.74,4882399110.91,,9106230974.83,9106230974.83,,6319420453.25,,2786810521.58,-8096601.45,-3585685.4,,,,,,-3585685.4,-36773.23,,,,,,,,-3548912.17,,-4510916.05,9098134373.38,6315834767.85,2782299605.53,0.65,0.65,定期报告,是,20250318,CNY,合并期末,2024-03-18T19:32:01
20230930,75828913858.79,75828913858.79,,,,,,69997939005.92,61988746168.92,,,,,,,,,3074372530.96,105953819.56,2172387857.26,1345956888.42,1310521740.8,2949909922.15,,1594745905.83,754250283.37,,,,45268940.38,,,,155315640.25,,-69297280.91,,3135853.35,7560143911.77,221375270.83,,33005444.95,,7748513737.65,2222434973.2,,5526078764.45,5526078764.45,,3769074170.3,,1757004594.15,32413597.35,24142033.09,,,,,,24142033.09,-36773.23,,,,,,,,24178806.32,,8271564.26,5558492361.8,3793216203.39,1765276158.41,0.39,0.39,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T20:12:04
20230630,51442432800.57,51442432800.57,,,,,,48177704979.65,43076369200.05,,,,,,,,,1771907730.75,63138892.91,1290460361.98,885117721.44,1090711072.52,2260066464.41,,1467638845.45,653805851.16,,,,90792108.26,,,,114831075.1,,-43832402.19,,748857.38,4894906304.92,86598061.12,,8190355.49,,4973314010.55,1171678550.82,,3801635459.73,3801635459.73,,2152800276.25,,1648835183.48,67140482.4,58091774.77,,,,,,58091774.77,-36773.23,,,,,,,,58128548.0,,9048707.63,3868775942.13,2210892051.02,1657883891.11,0.22,0.22,定期报告,未审计,20240831,CNY,合并期末,2023-08-28T20:47:03
20230331,15008808510.42,15008808510.42,,,,,,14710407424.59,13114429486.26,,,,,,,,,294922539.75,22819906.6,424394113.96,424066333.5,429775044.52,1152886425.79,,265524065.25,265524065.25,,,,-72899477.77,,,,80960725.81,,-10868777.8,,-328434.94,560789186.38,34434333.99,,-340500.0,,595564020.37,171140707.72,,424423312.65,424423312.65,,271957203.69,,152466108.96,-49838731.44,-47945360.49,,,,,,-47945360.49,,,,,,,,,-47945360.49,,-1893370.95,374584581.21,224011843.2,150572738.01,0.004,0.004,定期报告,未审计,20240430,CNY,合并期末,2023-04-21T19:32:04
20221231,183002659096.28,183002659096.28,,,,,,164038183425.51,147774506787.7,,,,,,,,,7784666767.98,125039738.12,4081095713.33,2313005101.9,1959869316.48,4127315406.43,,2016506102.13,1496690317.38,,,,471736286.78,,,,361233251.8,-5045469342.28,-1413948889.96,,5884386.75,15360417465.99,574542743.66,,117861203.03,,15817099006.62,6718621761.33,,9098477245.29,9098477245.29,,4264079662.72,,4834397582.57,149055013.59,132876935.54,,,,,,132876935.54,6731025.61,,,,,,,,126145909.93,,16178078.05,9247532258.88,4396956598.26,4850575660.62,0.41,0.41,定期报告,是,20240319,CNY,合并期末,2023-03-20T18:42:05
20220930,89484281330.48,89484281330.48,,,,,,82692022608.12,72719000797.8,,,,,,,,,3990988107.49,78884644.36,2597350675.3,1437313470.4,1868484912.77,3131683052.34,,1271425373.21,793939063.29,,,,329593355.67,,,,268875968.2,,-42993259.15,,1151516.47,8620311676.76,306155650.57,,53739082.65,,8872728244.68,2525880912.92,,6346847331.76,6346847331.76,,2957361749.15,,3389485582.61,102423955.94,84754275.11,,,,,,84754275.11,611316.7,,,,,,,,84142958.41,,17669680.83,6449271287.7,3042116024.26,3407155263.44,0.27,0.27,定期报告,未审计,20231031,CNY,合并期末,2022-10-30T15:42:08
