报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,37822000000.0,25571000000.0,52323000000.0,26752000000.0,5217000000.0,6186000000.0,969000000.0,,,,-320000000.0,,879000000.0,,3021000000.0,-320000000.0,,,5552000000.0,886000000.0,,37000000.0,24810000000.0,395000000.0,9804000000.0,,13892000000.0,41000000.0,,,,678000000.0,13012000000.0,15000000.0,,63000000.0,,12964000000.0,1473000000.0,,11491000000.0,,,11514000000.0,-23000000.0,,,,,,,,,,,,,,,,,,,,-690000000.0,-650000000.0,-9000000.0,,,-9000000.0,,-641000000.0,,,-617000000.0,,-13000000.0,,29000000.0,,-40000000.0,-40000000.0,10801000000.0,10864000000.0,-63000000.0,0.26,0.26,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:24:04
20251231,142865000000.0,100126000000.0,222855000000.0,122729000000.0,18321000000.0,22138000000.0,3817000000.0,,,,778000000.0,,15345000000.0,,6553000000.0,778000000.0,,,3356000000.0,4451000000.0,,488000000.0,110022000000.0,1701000000.0,51006000000.0,,53950000000.0,761000000.0,,,,2604000000.0,32843000000.0,37000000.0,,621000000.0,,32259000000.0,1677000000.0,,30582000000.0,,,30563000000.0,19000000.0,277631000000.0,,308194000000.0,,,2941000000.0,,2357000000.0,,,,2478000000.0,,302896000000.0,634000000.0,,8668000000.0,,290998000000.0,-2127000000.0,-2015000000.0,452000000.0,,,452000000.0,,-2467000000.0,,,-2223000000.0,,13000000.0,,-7000000.0,,-250000000.0,-112000000.0,28455000000.0,28548000000.0,-93000000.0,0.63,0.63,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:36:05
20250930,108509000000.0,75510000000.0,169809000000.0,94299000000.0,14388000000.0,16891000000.0,2503000000.0,,,,552000000.0,,14545000000.0,,3233000000.0,552000000.0,,,88000000.0,3042000000.0,,384000000.0,78396000000.0,1259000000.0,34397000000.0,,40165000000.0,627000000.0,,,,1948000000.0,30113000000.0,17000000.0,,368000000.0,,29762000000.0,1223000000.0,,28539000000.0,,,28542000000.0,-3000000.0,,,,,,,,,,,,,,,,,,,,-2986000000.0,-2962000000.0,442000000.0,,,442000000.0,,-3404000000.0,,,-3417000000.0,,72000000.0,,7000000.0,,-66000000.0,-24000000.0,25553000000.0,25580000000.0,-27000000.0,0.59,0.59,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:16:05
20250630,72384000000.0,49203000000.0,113980000000.0,64777000000.0,9685000000.0,11225000000.0,1540000000.0,,,,227000000.0,,9234000000.0,,2772000000.0,227000000.0,,,1625000000.0,2032000000.0,,378000000.0,49260000000.0,865000000.0,20657000000.0,,26039000000.0,346000000.0,,,,1353000000.0,23124000000.0,7000000.0,,337000000.0,,22794000000.0,1318000000.0,,21476000000.0,,,21380000000.0,96000000.0,277631000000.0,,299011000000.0,,,,,149000000.0,,,,1500000000.0,,298862000000.0,,,2714000000.0,,294653000000.0,-1496000000.0,-1478000000.0,271000000.0,,,271000000.0,,-1749000000.0,,,-1860000000.0,,142000000.0,,32000000.0,,-63000000.0,-18000000.0,19980000000.0,19902000000.0,78000000.0,0.45,0.45,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:14:03
20250331,36813000000.0,24866000000.0,58179000000.0,33313000000.0,4927000000.0,5659000000.0,732000000.0,,,,223000000.0,,9404000000.0,,1754000000.0,223000000.0,,,-3778000000.0,1103000000.0,,68000000.0,22265000000.0,423000000.0,10110000000.0,,10858000000.0,181000000.0,,,,693000000.0,14548000000.0,5000000.0,,307000000.0,,14246000000.0,1464000000.0,,12782000000.0,,,12742000000.0,40000000.0,,,,,,,,,,,,,,,,,,,,-3406000000.0,-3389000000.0,27000000.0,,,27000000.0,,-3416000000.0,,,-3514000000.0,,95000000.0,,32000000.0,,-29000000.0,-17000000.0,9376000000.0,9353000000.0,23000000.0,0.29,0.29,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:50:05
20241231,136290000000.0,98690000000.0,251086000000.0,152396000000.0,18245000000.0,22094000000.0,3849000000.0,,,,-530000000.0,,15456000000.0,,1867000000.0,-530000000.0,,,-1353000000.0,5271000000.0,,511000000.0,101946000000.0,1780000000.0,51318000000.0,,45474000000.0,466000000.0,,,,2908000000.0,34344000000.0,78000000.0,,337000000.0,,34085000000.0,1363000000.0,,32722000000.0,,,32296000000.0,426000000.0,271645000000.0,,303941000000.0,,,3083000000.0,,4042000000.0,,,,3440000000.0,,296816000000.0,,,16032000000.0,,277631000000.0,5251000000.0,5165000000.0,114000000.0,,,114000000.0,,5051000000.0,,,4648000000.0,,328000000.0,,5000000.0,,70000000.0,86000000.0,37973000000.0,37461000000.0,512000000.0,0.64,0.64,定期报告,是,20260331,CNY,合并期末,2025-03-28T22:25:02
20240930,101660000000.0,73743000000.0,190213000000.0,116470000000.0,14288000000.0,16796000000.0,2508000000.0,,,,-230000000.0,,15529000000.0,,1335000000.0,-230000000.0,,,-5873000000.0,3788000000.0,,415000000.0,69608000000.0,1306000000.0,34347000000.0,,31338000000.0,220000000.0,,,,2397000000.0,32052000000.0,55000000.0,,50000000.0,,32057000000.0,1341000000.0,,30716000000.0,,,30486000000.0,230000000.0,,,,,,,,,,,,,,,,,,,,1580000000.0,1598000000.0,187000000.0,,,187000000.0,,1411000000.0,,,1566000000.0,,-34000000.0,,-13000000.0,,-108000000.0,-18000000.0,32296000000.0,32084000000.0,212000000.0,0.6,0.6,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T21:25:03
20240630,67127000000.0,48582000000.0,127963000000.0,79381000000.0,9645000000.0,11458000000.0,1813000000.0,,,,-124000000.0,,10409000000.0,,1024000000.0,-124000000.0,,,-4430000000.0,2774000000.0,,271000000.0,43686000000.0,882000000.0,20571000000.0,,20551000000.0,109000000.0,,,,1573000000.0,23441000000.0,44000000.0,,9000000.0,,23476000000.0,767000000.0,,22709000000.0,,,22474000000.0,235000000.0,271645000000.0,,294119000000.0,,,,,154000000.0,,,,3440000000.0,,293965000000.0,,,9457000000.0,,281060000000.0,2036000000.0,1968000000.0,135000000.0,,,135000000.0,,1833000000.0,,,1821000000.0,,-36000000.0,,23000000.0,,25000000.0,68000000.0,24745000000.0,24442000000.0,303000000.0,0.43,0.43,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T21:20:06
20240331,34273000000.0,24262000000.0,64965000000.0,40703000000.0,5129000000.0,6027000000.0,898000000.0,,,,-159000000.0,,5948000000.0,,881000000.0,-159000000.0,,,-2199000000.0,1158000000.0,,134000000.0,19037000000.0,454000000.0,10049000000.0,,7713000000.0,24000000.0,,,,797000000.0,15236000000.0,24000000.0,,7000000.0,,15253000000.0,1766000000.0,,13487000000.0,,,13431000000.0,56000000.0,,,,,,,,,,,,,,,,,,,,1201000000.0,1173000000.0,52000000.0,,,52000000.0,,1121000000.0,,,992000000.0,,150000000.0,,-3000000.0,,-18000000.0,28000000.0,14688000000.0,14604000000.0,84000000.0,0.31,0.31,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T21:05:05
20231231,140817000000.0,102431000000.0,267126000000.0,164695000000.0,19236000000.0,25476000000.0,6240000000.0,,,,-131000000.0,,16134000000.0,,1795000000.0,-131000000.0,,,-2726000000.0,5102000000.0,,771000000.0,103230000000.0,1973000000.0,50834000000.0,,45707000000.0,1519000000.0,,,,3197000000.0,37587000000.0,206000000.0,,435000000.0,,37358000000.0,1372000000.0,,35986000000.0,,,35823000000.0,163000000.0,257877000000.0,,293700000000.0,,,3529000000.0,,4743000000.0,,,,3440000000.0,,285428000000.0,,,10245000000.0,,271645000000.0,2732000000.0,2542000000.0,515000000.0,,,515000000.0,,2027000000.0,,,2093000000.0,,-114000000.0,,-18000000.0,,66000000.0,190000000.0,38718000000.0,38365000000.0,353000000.0,0.72,0.72,定期报告,是,20250329,CNY,合并期末,2024-03-28T20:40:03
