报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,16906021992.25,16906021992.25,,,,,,14045223517.06,11220229429.53,,,,,,,,,499506404.51,2896199.54,2039039100.8,454814846.25,-171262463.57,51792088.75,,-21918886.87,-34032636.88,,,,,,,,11678491.4,-60515532.12,-81837.72,,3189422.61,2793150132.49,2476459.42,,84089.22,,2795542502.69,425229836.64,,2370312666.05,2370312666.05,,2348297359.76,,22015306.29,-466435290.23,-469145217.63,,,,,,-469145217.63,,,,,,,,,-469145217.63,,2709927.4,1903877375.82,1879152142.13,24725233.69,1.1351,1.1351,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:14:02
20251231,53693579201.52,53693579201.52,,,,,,47572249872.45,36108717474.33,,,,,,,,,1262293242.75,89978391.76,8683829728.14,2204251712.5,-776820677.03,178416482.65,,-69015950.78,-90587123.4,,,,,,,,83854696.67,-878703671.03,-3502222.28,,50308416.88,5304270598.53,76744870.98,,73548811.76,,5307466657.75,1617903760.55,,3689562897.2,3689562897.2,,3586177592.36,,103385304.84,-507288555.68,-508832267.62,,,,,,-508832267.62,,,,,,,,,-508832267.62,,1543711.94,3182274341.52,3077345324.74,104929016.78,1.7334,1.7334,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:58:07
20250930,39862118945.61,39862118945.61,,,,,,35064359332.84,26889243398.11,,,,,,,,,928153076.34,67692175.59,6457115650.67,1317957775.86,-595802743.73,136790016.93,,-53627001.52,-53627001.52,,,,,,,,73896071.93,-379419439.87,-1357715.96,,47673043.42,4484924570.77,5689950.53,,72619834.8,,4417994686.5,954284381.3,,3463710305.2,3463710305.2,,3051959512.37,,411750792.83,-287747476.53,-288098106.51,,,,,,-288098106.51,,,,,,,,,-288098106.51,,350629.98,3175962828.67,2763861405.86,412101422.81,1.4752,1.4752,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:10:10
20250630,28150749967.59,28150749967.59,,,,,,24257586248.34,18927132465.36,,,,,,,,,674449389.67,38466645.2,4261808229.81,856242999.39,-500513481.09,88191519.44,,-23176931.41,-20501345.56,,,,,,,,57970727.63,-233800045.57,-1447099.74,,15278122.73,3707988492.89,3497410.03,,48006688.82,,3663479214.1,757122582.34,,2906356631.76,2906356631.76,,2599752928.09,,306603703.67,-308578958.7,-311201240.68,,,,,,-311201240.68,,,,,,,,,-311201240.68,,2622281.98,2597777673.06,2288551687.41,309225985.65,1.2566,1.2566,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T18:42:02
20250331,16746050116.23,16746050116.23,,,,,,14080625510.04,11223510911.47,,,,,,,,,427141578.99,12165946.01,2197603457.13,423123854.8,-202920238.36,64025706.88,,-22821629.76,-22821629.76,,,,,,,,3224834.44,-127062922.47,27925.67,,-14899.0,2518777915.07,519057.67,,833220.97,,2518463751.77,462678706.09,,2055785045.68,2055785045.68,,1937854243.4,,117930802.28,-66505272.24,-66952025.03,,,,,,-66952025.03,,,,,,,,,-66952025.03,,446752.79,1989279773.44,1870902218.37,118377555.07,0.9367,0.9367,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:22:06
20241231,56473848287.07,56473848287.07,,,,,,49802143513.02,38385153803.33,,,,,,,,,1267831182.59,19874237.28,9062899142.58,1989486383.42,-923101236.18,202500515.96,,63809413.22,-6141509.51,,,,,,,,157851325.67,-741896183.47,2662427.28,,23821416.76,6177953173.51,9016479.0,,38832944.75,,6148136707.76,1285646407.09,,4862490300.67,4862490300.67,,4267111672.66,,595378628.01,412916591.27,414149589.39,,,,,,414149589.39,,,,,,,,,414149589.39,,-1232998.12,5275406891.94,4681261262.05,594145629.89,2.0625,2.0625,定期报告,是,20260331,CNY,合并期末,2025-03-28T18:52:32
20240930,43020585432.7,43020585432.7,,,,,,37307165216.62,28770875290.56,,,,,,,,,968878952.17,8731353.92,6795724052.07,1417861585.25,-654906017.35,149343647.16,,21915276.88,18808952.01,,,,,,,,93380555.12,-387814474.28,2285212.99,,14769883.66,5457956670.45,5586358.35,,16534167.12,,5447008861.68,1135884368.03,,4311124493.65,4311124493.65,,3919296160.74,,391828332.91,-101088006.69,-100216226.43,,,,,,-100216226.43,,,,,,,,,-100216226.43,,-871780.26,4210036486.96,3819079934.31,390956552.65,1.8944,1.8944,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:07:32
20240630,31264998401.66,31264998401.66,,,,,,26610376050.27,20780780785.27,,,,,,,,,719679376.9,905695.98,4637795333.4,942643409.4,-471428550.68,97904106.58,,25958941.88,22852617.01,,,,,,,,76673636.24,-241539009.16,2245949.14,,14830867.19,4532792736.68,4420241.76,,2385772.19,,4534827206.25,887764837.1,,3647062369.15,3647062369.15,,3282896475.77,,364165893.38,133993228.76,133976667.44,,,,,,133976667.44,,,,,,,,,133976667.44,,16561.32,3781055597.91,3416873143.21,364182454.7,1.5868,1.5868,定期报告,未审计,20250827,CNY,合并期末,2024-08-30T18:02:04
20240331,18807168696.39,18807168696.39,,,,,,15772875379.76,12542249308.36,,,,,,,,,464772384.36,355002.4,2414801960.55,475641556.28,-124944832.19,69551994.54,,14166568.91,14166568.91,,,,,,,,8594578.78,-146356586.64,-835939.69,,-1519779.59,2908342158.4,1597233.78,,410640.49,,2909528751.69,474324975.57,,2435203776.12,2435203776.12,,2306454931.34,,128748844.78,9698285.45,11796331.89,,,,,,11796331.89,,,,,,,,,11796331.89,,-2098046.44,2444902061.57,2318251263.23,126650798.34,1.1148,1.1148,定期报告,未审计,20250430,CNY,合并期末,2024-04-23T17:12:03
20231231,67540104550.94,67540104550.94,,,,,,58512481330.11,46049401854.0,,,,,,,,,1644278095.4,58423127.05,9420833661.07,2208342117.84,-868797525.25,297893656.9,,86981641.21,97397480.02,,,,,,,,149889296.03,-638162670.52,2577214.99,,48287438.08,8677196140.62,11419729.81,,43087408.83,,8645528461.6,1379316205.41,,7266212256.19,7266212256.19,,6713686688.57,,552525567.62,242130314.49,241149056.11,,,,,,241149056.11,326472.2,,,,,,,,240822583.91,,981258.38,7508342570.68,6954835744.68,553506826.0,3.2451,3.2451,定期报告,是,20250329,CNY,合并期末,2024-03-27T21:57:04
