报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,45109342077.97,45109342077.97,,,,,,44380051766.3,36785764393.04,,,,,,,,,1660493911.2,2241597301.44,2610872753.82,983935372.19,97388034.61,173689230.55,,238124451.61,133952181.37,,,,175073087.36,,,,184500365.49,-136078599.9,-9132840.41,,23511759.34,1205288535.16,45154452.2,,14776945.18,,1235666042.18,290207736.37,,945458305.81,945458305.81,,945458305.81,,,-426452488.18,-426452488.18,-11958008.2,,,-11958008.2,,-414494479.98,,,10969730.97,,,,,,-425464210.95,,,519005817.63,519005817.63,,0.11,0.11,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T17:12:06
20251231,222824238516.25,222824238516.25,,,,,,215587879531.62,182622062999.98,,,,,,,,,8483270456.4,10432344538.91,11273114891.99,4746821342.01,-1969734697.67,735538728.32,,573928380.94,664437722.25,,,,166730636.22,,,,4042097770.22,-576225684.91,-13254999.29,,104030316.88,11533665404.69,336803497.1,,112521561.63,,11757947340.16,1892667150.0,,9865280190.16,9865280190.16,,9865280190.16,,,1900693096.43,1900693096.43,175889191.88,,,175889191.88,,1724803904.55,,,111930093.81,,,,,,1612873810.74,,,11765973286.59,11765973286.59,,1.16,1.16,定期报告,是,20260328,CNY,合并期末,2026-03-27T20:10:08
20250930,153581875551.64,153581875551.64,,,,,,147227185432.34,125326875302.76,,,,,,,,,5994771686.9,6635528152.72,7947931437.51,2884357403.32,-1562278550.87,555313937.68,,402661054.61,488391236.01,,,,106984599.75,,,,3218565114.77,-379195156.08,-26903657.47,,97955499.26,9774757574.14,249544822.31,,75406879.6,,9948895516.85,1313932506.08,,8634963010.77,8634963010.77,,8634963010.77,,,1609245772.44,1609245772.44,36217242.47,,,36217242.47,,1573028529.97,,,80996747.68,,,,,,1492031782.29,,,10244208783.21,10244208783.21,,1.01,1.01,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T16:48:05
20250630,92334633193.51,92334633193.51,,,,,,88506893718.65,75360285241.34,,,,,,,,,3669425264.12,4239366891.75,5035544588.74,1893915435.38,-1691643702.68,369174410.21,,201316421.32,347581894.11,,,,60013129.98,,,,2999420550.24,-227019371.23,-31158272.03,,31387403.8,6861699336.94,201628197.43,,59281391.59,,7004046142.78,667107029.53,,6336939113.25,6336939113.25,,6336939113.25,,,2334510043.44,2334510043.44,76119847.63,,,76119847.63,,2258390195.81,,,87041926.2,,,,,,2171348269.61,,,8671449156.69,8671449156.69,,0.74,0.74,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:18:06
20250331,40019080365.54,40019080365.54,,,,,,38599801101.2,32880259800.72,,,,,,,,,1608096640.16,1906269727.65,2295647399.05,937958364.57,-1028430830.95,184282174.94,,211157083.25,176501984.22,,,,-71528340.25,,,,395527873.17,-169896343.44,-57229196.9,,-3717508.36,1723592831.81,150863209.85,,23080018.45,,1851376023.21,100197307.86,,1751178715.35,1751178715.35,,1751178715.35,,,1745259992.93,1745259992.93,168784172.42,,,168784172.42,,1576475820.51,,,50521581.97,,,,,,1525954238.54,,,3496438708.28,3496438708.28,,0.21,0.21,定期报告,未审计,20260425,CNY,合并期末,2025-04-25T17:14:17
20241231,202193779642.49,202193779642.49,,,,,,192183841905.52,162751816682.81,,,,,,,,,7410138820.68,9303763546.35,7832252812.6,4786571352.81,99298690.27,891619693.09,,880523505.87,797091003.51,,,,42492752.05,,,,3704402846.21,-756486983.69,-22362663.1,,4830798.7,13863337993.01,434957610.04,,72666031.5,,14225629571.55,1565617055.77,,12660012515.78,12660012515.78,,12659777358.87,,235156.91,-1311356695.21,-1311356695.21,-283795006.89,-668790.91,,-283126215.98,,-1027561688.32,,,-76593646.36,,,,,,-950968041.96,,,11348655820.57,11348420663.66,235156.91,1.49,1.48,定期报告,是,20260328,CNY,合并期末,2025-03-28T23:02:20
20240930,142252336280.94,142252336280.94,,,,,,133579958855.74,113854432611.77,,,,,,,,,5145951485.19,6209630481.8,5110451571.69,3020230462.7,239262242.59,689650751.63,,776228249.5,659905527.51,,,,-9206361.13,,,,2754483806.24,-351846809.27,-3867369.23,,-18106271.53,11820062669.78,236850667.33,,55825326.54,,12001088010.57,1600764934.57,,10400323076.0,10400323076.0,,10399269305.52,,1053770.48,-263679089.86,-263679089.86,,,,,,-263679089.86,,,-13351291.48,,,,,,-250327798.38,,,10136643986.14,10135590215.66,1053770.48,1.22,1.22,定期报告,未审计,20251025,CNY,合并期末,2024-10-25T19:02:03
20240630,91427688543.6,91427688543.6,,,,,,85708821595.99,73192196210.05,,,,,,,,,3382273070.49,4192558075.79,3083502502.12,2013078393.71,-154786656.17,452904067.21,,507467995.34,466595663.74,,,,69684496.85,,,,2048341280.05,-213120691.06,-7577258.2,,-17413830.74,8106248939.85,191420588.13,,36204643.53,,8261464884.45,1203066091.14,,7058398793.31,7058398793.31,,7057573305.01,,825488.3,221112100.61,221112100.61,,,,,,221112100.61,,,9400321.48,,,,,,211711779.13,,,7279510893.92,7278685405.62,825488.3,0.83,0.83,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T17:32:05
20240331,42859436851.56,42859436851.56,,,,,,40537209158.65,34558247290.29,,,,,,,,,1493514914.19,1962789011.53,1420922887.34,1006343550.97,95391504.33,237065945.33,,231856423.01,227321758.12,,,,30013720.52,,,,1113637386.03,-53219791.0,-3717239.79,,-18030329.75,3622767861.93,136846792.95,,11413796.23,,3748200858.65,529676994.6,,3218523864.05,3218523864.05,,3219099770.95,,-575906.9,-266832483.3,-266832483.3,,,,,,-266832483.3,,,-17943729.58,,,,,,-248888753.72,,,2951691380.75,2952267287.65,-575906.9,0.38,0.38,定期报告,未审计,20250426,CNY,合并期末,2024-04-24T17:32:04
20231231,173212076757.96997,173212076757.96997,,,,,,167708263971.33,141772092554.01,,,,,,,,,5986253874.07,8054252649.82,7286412263.09,4735147440.2,-125894809.86,946652215.06,,760927470.41,744137403.52,,,,-26036409.98,,,,1512238635.36,-487608156.9,-62467363.41,,99593.13,7200966555.25,743711997.0,,120625790.24,,7824052762.01,801240038.06,,7022812723.95,7022812723.95,,7021559679.84,,1253044.11,-222251094.96,-222251094.96,331140712.34,6165518.99,,324975193.35,,-553391807.3,,,-4179802.2,,,,,,-549212005.1,,,6800561628.99,6799308584.88,1253044.11,0.82,0.82,定期报告,是,20250329,CNY,合并期末,2024-03-28T19:37:20
