报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,10405564000.0,7846473000.0,15987336000.0,8140863000.0,1251036000.0,1613729000.0,362693000.0,,,,141602000.0,,1374641000.0,60450000.0,275435000.0,141602000.0,,,-218827000.0,1154000.0,-175000.0,9660000.0,2732293000.0,93432000.0,2308189000.0,,329019000.0,927000.0,,,,726000.0,7673271000.0,9419000.0,,1321000.0,,7681369000.0,1052476000.0,,6628893000.0,6628893000.0,,6628893000.0,,,,,,,,,,,,,,,,,,,,,434077000.0,434077000.0,,,,,,434077000.0,,,518513000.0,,-84436000.0,,,,,,7062970000.0,,,0.88,0.88,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T21:58:06
20251231,38798611000.0,27591627000.0,63169351000.0,35577724000.0,4207046000.0,5346017000.0,1138971000.0,,,,285462000.0,,8618273000.0,329761000.0,1164551000.0,285462000.0,,,-2196737000.0,7223000.0,32834000.0,252883000.0,17589262000.0,418365000.0,11650019000.0,,5511412000.0,2024000.0,,,,7442000.0,21209349000.0,45242000.0,,65849000.0,,21188742000.0,2159492000.0,,19029250000.0,,,19029250000.0,,44270562000.0,,63299812000.0,,,1817682000.0,,4399285000.0,,,,528000000.0,,57082845000.0,400000000.0,,4784342000.0,,51370503000.0,-2677217000.0,-2677217000.0,110768000.0,,,110768000.0,,-2787985000.0,94000.0,,-3339971000.0,,551892000.0,,,,,,16352033000.0,16352033000.0,,2.66,2.51,定期报告,是,20260423,CNY,合并期末,2026-04-22T21:50:06
20250930,28880010000.0,20093351000.0,47138554000.0,27045203000.0,3298041000.0,4070951000.0,772910000.0,,,,265707000.0,,7307332000.0,335050000.0,854946000.0,265707000.0,,,-2293886000.0,6737000.0,30875000.0,171853000.0,10936633000.0,289173000.0,7823007000.0,,2819862000.0,,,,,4591000.0,17943377000.0,28264000.0,,48755000.0,,17922886000.0,2038003000.0,,15884883000.0,15884883000.0,,15884883000.0,,,,,,,,,,,,,,,,,,,,,-2945177000.0,-2945177000.0,271508000.0,,,271508000.0,,-3216685000.0,,,-3635004000.0,,418319000.0,,,,,,12939706000.0,,,2.31,2.14,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:36:05
20250630,20093208000.0,13089527000.0,31387019000.0,18297492000.0,2336706000.0,2813450000.0,476744000.0,,,,203663000.0,,5723571000.0,222400000.0,846965000.0,203663000.0,,,-1398497000.0,3304000.0,728000.0,134206000.0,6725131000.0,202012000.0,4838380000.0,,1682138000.0,,,,,2601000.0,13368077000.0,20252000.0,,17742000.0,,13370587000.0,1708291000.0,,11662296000.0,,,11662296000.0,,44270562000.0,,55932858000.0,,,,,72517000.0,,,,528000000.0,,55860341000.0,,,2029721000.0,,53302620000.0,-1043816000.0,-1043816000.0,271508000.0,,,271508000.0,,-1315324000.0,,,-1668789000.0,,353465000.0,,,,,,10618480000.0,10618480000.0,,1.75,1.55,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T19:56:05
20250331,9977642000.0,6501551000.0,15654383000.0,9152832000.0,1408519000.0,1617193000.0,208674000.0,,,,117250000.0,,4137373000.0,113220000.0,844695000.0,117250000.0,,,-2249295000.0,2767000.0,542000.0,58935000.0,3139733000.0,95779000.0,2364258000.0,,678447000.0,,,,,1249000.0,6837909000.0,16683000.0,,5776000.0,,6848816000.0,827697000.0,,6021119000.0,6021119000.0,,6021119000.0,,,,,,,,,,,,,,,,,,,,,-1932395000.0,-1932395000.0,,,,,,-1932395000.0,,,-2201635000.0,,269240000.0,,,,,,4088724000.0,,,0.94,0.83,定期报告,未审计,20260423,CNY,合并期末,2025-04-28T19:14:03
20241231,38381172000.0,24457062000.0,62868369000.0,38411307000.0,3719599000.0,4697821000.0,978222000.0,,,,91302000.0,,7324225000.0,440224000.0,-300071000.0,91302000.0,,,2443522000.0,11840000.0,-87000.0,333709000.0,19121934000.0,384588000.0,11286131000.0,,7446335000.0,,,,,4880000.0,19259238000.0,26652000.0,,59794000.0,,19226096000.0,2243533000.0,,16982563000.0,16982563000.0,,16982563000.0,,38294594000.0,,55277157000.0,,,1607757000.0,,3420553000.0,,,,287000000.0,,50248847000.0,400000000.0,,5303426000.0,,44270562000.0,2363663000.0,2363663000.0,68560000.0,,,68560000.0,,2295103000.0,-722000.0,,2270624000.0,,25201000.0,,,,,,19346226000.0,19346226000.0,,2.74,2.34,定期报告,是,20260423,CNY,合并期末,2025-04-11T22:10:02
20240930,28494311000.0,18273451000.0,47177389000.0,28903938000.0,2927816000.0,3591888000.0,664072000.0,,,,24877000.0,,5974823000.0,335310000.0,-141706000.0,24877000.0,,,1033362000.0,11454000.0,-331000.0,248859000.0,12647468000.0,282698000.0,7778215000.0,,4583025000.0,,,,,3530000.0,15846843000.0,21498000.0,,33475000.0,,15834866000.0,1964954000.0,,13869912000.0,13869912000.0,,13869912000.0,,,,,,,,,,,,,,,,,,,,,897349000.0,897349000.0,-135083000.0,,,-135083000.0,,1032432000.0,,,1043540000.0,,-11108000.0,,,,,,14767261000.0,,,2.29,1.93,定期报告,未审计,20251031,CNY,合并期末,2024-10-21T18:10:03
20240630,19339619000.0,11967099000.0,31266929000.0,19299830000.0,2109264000.0,2504552000.0,395288000.0,,,,-99321000.0,,4621503000.0,227680000.0,23000.0,-99321000.0,,,550951000.0,5996000.0,82000.0,184045000.0,7961529000.0,189144000.0,4771043000.0,,2999804000.0,,,,,1538000.0,11378090000.0,17882000.0,,22938000.0,,11373034000.0,1376546000.0,,9996488000.0,9996488000.0,,9996488000.0,,38294594000.0,,48291082000.0,,,,,73060000.0,,,,287000000.0,,48218022000.0,,,3083749000.0,,44847273000.0,1002748000.0,1002748000.0,-135082000.0,,,-135082000.0,,1137830000.0,,,1080951000.0,,56879000.0,,,,,,10999236000.0,10999236000.0,,1.64,1.39,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:12:04
20240331,9760688000.0,6085860000.0,15654681000.0,9568821000.0,1152982000.0,1339160000.0,186178000.0,,,,-49124000.0,,1913624000.0,104960000.0,,-49124000.0,,,576358000.0,4731000.0,-211000.0,76468000.0,4020149000.0,93606000.0,2352145000.0,,1573722000.0,,,,,676000.0,5740539000.0,11571000.0,,18239000.0,,5733871000.0,600638000.0,,5133233000.0,5133233000.0,,5133233000.0,,,,,,,,,,,,,,,,,,,,,603900000.0,603900000.0,,,,,,603900000.0,,,531086000.0,,72814000.0,,,,,,5737133000.0,,,0.82,0.69,定期报告,未审计,20250429,CNY,合并期末,2024-04-19T19:25:03
20231231,35015541000.0,23432829000.0,60313306000.0,36880477000.0,4042609000.0,4706257000.0,663648000.0,,,,15408000.0,,5648904000.0,371760000.0,1111040000.0,15408000.0,,,1397630000.0,13275000.0,-2926000.0,467812000.0,18728558000.0,361768000.0,10293006000.0,,8069486000.0,,,,,4298000.0,16286983000.0,23477000.0,,28722000.0,,16281738000.0,1898371000.0,,14383367000.0,14383367000.0,,14383367000.0,,30197697000.0,,44581064000.0,,,1350013000.0,,1894426000.0,,,,287000000.0,,41336625000.0,400000000.0,,2372114000.0,,38294594000.0,1395653000.0,1395653000.0,316448000.0,,,316448000.0,,1079205000.0,-643000.0,,824684000.0,,255164000.0,,,,,,15779020000.0,15779020000.0,,2.31,1.97,定期报告,是,20250412,CNY,合并期末,2024-04-19T20:05:08
