报告日,营业收入,已赚保费,其中:保险业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,银行业务利息净收入,银行业务利息收入,银行业务利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,资产管理费收入,投资收益,对联营企业和合营企业的投资损失,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑收益,其他业务收入,资产处置收益,其他收益,营业支出,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保单红利支出,分保费用,手续费及佣金净支出(保险业务),营业税金及附加,业务及管理费,财务费用,研发费用,减:摊回分保费用,资产减值损失,信用减值损失,其他资产减值损失,其他业务成本,营业利润,加:营业外收入,减:营业外支出,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,61855000000.0,39726000000.0,39726000000.0,,,,22515000000.0,23827000000.0,1312000000.0,,,,,211000000.0,-39000000.0,,,-2862000000.0,204000000.0,629000000.0,,120000000.0,53144000000.0,,26254000000.0,1247000000.0,,,,,,73000000.0,2353000000.0,,,,,262000000.0,,402000000.0,8711000000.0,34000000.0,60000000.0,8685000000.0,-859000000.0,9544000000.0,9544000000.0,,9542000000.0,2000000.0,,,-12162000000.0,-12162000000.0,153000000.0,,,156000000.0,,-12315000000.0,-11000000.0,,4365000000.0,,-1000000.0,,,,10000000.0,,,-2618000000.0,-2620000000.0,2000000.0,3.06,3.06,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T21:57:03
20230630,48943000000.0,26593000000.0,26593000000.0,,,,14849000000.0,15628000000.0,779000000.0,,,,,-1089000000.0,9000000.0,,,7089000000.0,230000000.0,443000000.0,,49000000.0,38208000000.0,,17590000000.0,826000000.0,,,,,,53000000.0,1633000000.0,,,,,-49000000.0,,241000000.0,10735000000.0,17000000.0,36000000.0,10716000000.0,736000000.0,9980000000.0,9980000000.0,,9978000000.0,2000000.0,89492000000.0,,-8642000000.0,-8642000000.0,425000000.0,,,431000000.0,,-9067000000.0,-30000000.0,,4071000000.0,,-3000000.0,,,,12000000.0,,,1338000000.0,1336000000.0,2000000.0,3.2,3.2,定期报告,未审计,20240830,CNY,合并期末,2023-08-29T20:32:04
20230331,29005000000.0,13558000000.0,13558000000.0,,,,7415000000.0,7784000000.0,369000000.0,,,,,-1755000000.0,-77000000.0,,,9157000000.0,29000000.0,208000000.0,,24000000.0,20957000000.0,,8928000000.0,372000000.0,,,,,,24000000.0,732000000.0,,,372000000.0,,-29000000.0,,88000000.0,8048000000.0,10000000.0,13000000.0,8045000000.0,1127000000.0,6918000000.0,6918000000.0,,6917000000.0,1000000.0,,,375000000.0,375000000.0,337000000.0,,,340000000.0,,38000000.0,95000000.0,,485000000.0,,1000000.0,,,,-9000000.0,,,7293000000.0,7292000000.0,1000000.0,2.22,2.22,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T02:37:07
20221231,108048000000.0,56878000000.0,56878000000.0,,2609000000.0,-414000000.0,30828000000.0,32001000000.0,1173000000.0,,,,,19037000000.0,-18000000.0,,,-1442000000.0,452000000.0,1023000000.0,,99000000.0,85961000000.0,18547000000.0,33789000000.0,1874000000.0,118388000000.0,-723000000.0,1654000000.0,,10168000000.0,100000000.0,3124000000.0,,,521000000.0,4958000000.0,,,614000000.0,22087000000.0,98000000.0,106000000.0,22079000000.0,575000000.0,21504000000.0,21504000000.0,,21500000000.0,4000000.0,52331000000.0,,-12894000000.0,-12894000000.0,,,,,,-12894000000.0,-355000000.0,-19381000000.0,,,,,,,21000000.0,,,8610000000.0,8606000000.0,4000000.0,6.89,6.89,定期报告,是,20240328,CNY,合并期末,2023-03-30T20:42:04
20220930,76017000000.0,42040000000.0,42040000000.0,,2126000000.0,133000000.0,21551000000.0,22528000000.0,977000000.0,,,,,11643000000.0,155000000.0,,,-1658000000.0,580000000.0,806000000.0,,78000000.0,64436000000.0,14452000000.0,26795000000.0,1354000000.0,98056000000.0,-298000000.0,1386000000.0,,8503000000.0,71000000.0,2356000000.0,,,132000000.0,3785000000.0,,,297000000.0,11581000000.0,28000000.0,70000000.0,11539000000.0,245000000.0,11294000000.0,11294000000.0,,11292000000.0,2000000.0,,,-14934000000.0,-14934000000.0,,,,,,-14934000000.0,-367000000.0,-16589000000.0,,3392000000.0,,,,,36000000.0,,,-3640000000.0,-3642000000.0,2000000.0,3.62,3.62,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T22:57:04
20220630,51378000000.0,28440000000.0,28440000000.0,,1444000000.0,387000000.0,15120000000.0,15711000000.0,591000000.0,,,,,6772000000.0,165000000.0,,,-428000000.0,284000000.0,537000000.0,,62000000.0,41482000000.0,9566000000.0,17423000000.0,826000000.0,74083000000.0,-141000000.0,1032000000.0,,6357000000.0,52000000.0,1586000000.0,,,92000000.0,569000000.0,,,289000000.0,9896000000.0,24000000.0,39000000.0,9881000000.0,689000000.0,9192000000.0,9192000000.0,,9190000000.0,2000000.0,62691000000.0,,-4800000000.0,-4800000000.0,,,,,,-4800000000.0,-120000000.0,-8931000000.0,,,,,,,17000000.0,,,4392000000.0,4390000000.0,2000000.0,2.95,2.95,定期报告,未审计,20230830,CNY,合并期末,2022-08-30T21:02:03
20220331,24698000000.0,14177000000.0,14177000000.0,,757000000.0,239000000.0,7144000000.0,7464000000.0,320000000.0,,,,,3897000000.0,-83000000.0,,,-1093000000.0,-30000000.0,262000000.0,,21000000.0,21537000000.0,5127000000.0,13389000000.0,627000000.0,47361000000.0,-126000000.0,742000000.0,,3877000000.0,22000000.0,784000000.0,,,363000000.0,299000000.0,,,148000000.0,3161000000.0,10000000.0,17000000.0,3154000000.0,-67000000.0,3221000000.0,3221000000.0,,3220000000.0,1000000.0,,,-3353000000.0,-3353000000.0,,,,,,-3353000000.0,12000000.0,-13791000000.0,,1108000000.0,,,,,9000000.0,,,-132000000.0,-133000000.0,1000000.0,1.03,1.03,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T17:27:04
20211231,222380000000.0,161314000000.0,163470000000.0,,2772000000.0,-616000000.0,,,,,,,,60217000000.0,378000000.0,,,-327000000.0,-116000000.0,1192000000.0,,100000000.0,206742000000.0,17786000000.0,43577000000.0,1827000000.0,113187000000.0,466000000.0,1207000000.0,,14592000000.0,323000000.0,12872000000.0,,,400000000.0,2272000000.0,,,3619000000.0,15638000000.0,178000000.0,146000000.0,15670000000.0,719000000.0,14951000000.0,14951000000.0,,14947000000.0,4000000.0,45943000000.0,,-3785000000.0,-3785000000.0,,,,,,-3785000000.0,123000000.0,7542000000.0,,,,,,,-14000000.0,,,11166000000.0,11162000000.0,4000000.0,4.79,4.79,定期报告,是,20230331,CNY,合并期末,2022-03-29T21:02:03
20210930,183988000000.0,134882000000.0,136562000000.0,,1851000000.0,-171000000.0,,,,,,,,48723000000.0,210000000.0,,,-534000000.0,-21000000.0,868000000.0,,70000000.0,170858000000.0,13112000000.0,35135000000.0,1324000000.0,97479000000.0,274000000.0,985000000.0,,12051000000.0,242000000.0,9149000000.0,,,269000000.0,1953000000.0,,,2619000000.0,13130000000.0,40000000.0,109000000.0,13061000000.0,1104000000.0,11957000000.0,11957000000.0,,11954000000.0,3000000.0,,,-4533000000.0,-4533000000.0,,,,,,-4533000000.0,132000000.0,4636000000.0,,-15318000000.0,,,,,-8000000.0,,,7424000000.0,7421000000.0,3000000.0,3.83,3.83,定期报告,未审计,20221029,CNY,合并期末,2021-10-28T19:07:04
20210630,132075000000.0,99182000000.0,100610000000.0,,1274000000.0,154000000.0,,,,,,,,32604000000.0,279000000.0,,,-299000000.0,-37000000.0,565000000.0,,60000000.0,119974000000.0,8561000000.0,26112000000.0,855000000.0,67404000000.0,151000000.0,663000000.0,,8980000000.0,163000000.0,6069000000.0,,,224000000.0,1484000000.0,,,1768000000.0,12101000000.0,37000000.0,52000000.0,12086000000.0,1538000000.0,10548000000.0,10548000000.0,,10546000000.0,2000000.0,45943000000.0,,-1424000000.0,-1424000000.0,,,,,,-1424000000.0,,4985000000.0,,,,,,,-8000000.0,,,9124000000.0,9122000000.0,2000000.0,3.38,3.38,定期报告,未审计,20220831,CNY,合并期末,2021-08-26T19:52:04
20210331,81365000000.0,62093000000.0,63392000000.0,,698000000.0,601000000.0,,,,,,,,19558000000.0,-65000000.0,,,-618000000.0,51000000.0,255000000.0,,26000000.0,73813000000.0,4330000000.0,16221000000.0,403000000.0,43172000000.0,89000000.0,488000000.0,,5735000000.0,81000000.0,3154000000.0,,,146000000.0,397000000.0,,,873000000.0,7552000000.0,12000000.0,20000000.0,7544000000.0,1238000000.0,6306000000.0,6306000000.0,,6305000000.0,1000000.0,,,-4218000000.0,-4218000000.0,,,,,,-4218000000.0,-51000000.0,2722000000.0,,-8301000000.0,,,,,-4000000.0,,,2088000000.0,2087000000.0,1000000.0,2.02,2.02,定期报告,未审计,20220429,CNY,合并期末,2021-04-29T18:42:03
20201231,206538000000.0,156398000000.0,159511000000.0,,2898000000.0,215000000.0,,,,,,,,51267000000.0,264000000.0,,,-1900000000.0,-241000000.0,927000000.0,-1000000.0,88000000.0,190961000000.0,12258000000.0,55741000000.0,1339000000.0,87199000000.0,548000000.0,577000000.0,,17826000000.0,263000000.0,13175000000.0,,,780000000.0,2740000000.0,,,3849000000.0,15577000000.0,45000000.0,131000000.0,15491000000.0,1194000000.0,14297000000.0,14297000000.0,,14294000000.0,3000000.0,40077000000.0,,7290000000.0,7290000000.0,,,,,,7290000000.0,188000000.0,24650000000.0,,,,,,,-20000000.0,,,21587000000.0,21584000000.0,3000000.0,4.58,4.58,定期报告,是,20220330,CNY,合并期末,2021-03-24T19:37:03
20200930,169772000000.0,131421000000.0,134355000000.0,,2350000000.0,584000000.0,,,,,,,,39777000000.0,328000000.0,,,-2098000000.0,-76000000.0,671000000.0,-1000000.0,78000000.0,157682000000.0,8808000000.0,43419000000.0,951000000.0,78377000000.0,510000000.0,377000000.0,,14258000000.0,170000000.0,8755000000.0,,,573000000.0,2699000000.0,,,2853000000.0,12090000000.0,29000000.0,79000000.0,12040000000.0,933000000.0,11107000000.0,11107000000.0,,11105000000.0,2000000.0,,,2675000000.0,2675000000.0,,,,,,2675000000.0,119000000.0,11543000000.0,,-5013000000.0,,,,,-7000000.0,,,13782000000.0,13780000000.0,2000000.0,3.56,3.56,定期报告,未审计,20211029,CNY,合并期末,2020-10-27T19:37:03
20200630,118660000000.0,94782000000.0,96879000000.0,,1478000000.0,619000000.0,,,,,,,,25296000000.0,253000000.0,,,-1948000000.0,54000000.0,411000000.0,,65000000.0,109365000000.0,5476000000.0,29606000000.0,587000000.0,55595000000.0,297000000.0,190000000.0,,9617000000.0,115000000.0,5688000000.0,,,368000000.0,2379000000.0,,,1951000000.0,9295000000.0,13000000.0,54000000.0,9254000000.0,1035000000.0,8219000000.0,8219000000.0,,8218000000.0,1000000.0,40077000000.0,,2902000000.0,2902000000.0,,,,,,2902000000.0,-52000000.0,8401000000.0,,,,,,,6000000.0,,,11121000000.0,11120000000.0,1000000.0,2.63,2.63,定期报告,未审计,20210827,CNY,合并期末,2020-08-25T19:17:03
20200331,68148000000.0,56919000000.0,58245000000.0,,738000000.0,588000000.0,,,,,,,,12392000000.0,34000000.0,,,-1512000000.0,104000000.0,229000000.0,,16000000.0,62567000000.0,2288000000.0,17295000000.0,235000000.0,34184000000.0,111000000.0,141000000.0,,4812000000.0,39000000.0,2730000000.0,,,160000000.0,572000000.0,,,1012000000.0,5581000000.0,4000000.0,16000000.0,5569000000.0,933000000.0,4636000000.0,4636000000.0,,4635000000.0,1000000.0,,,-1526000000.0,-1526000000.0,,,,,,-1526000000.0,-94000000.0,1000000.0,,-1956000000.0,,,,,6000000.0,,,3110000000.0,3109000000.0,1000000.0,1.49,1.49,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T06:02:03
20191231,174566000000.0,135403000000.0,138131000000.0,,2427000000.0,301000000.0,,,,,,,,35729000000.0,502000000.0,,,2647000000.0,40000000.0,682000000.0,-1000000.0,66000000.0,161280000000.0,12990000000.0,60648000000.0,1045000000.0,53734000000.0,399000000.0,42000000.0,,16871000000.0,192000000.0,13783000000.0,,,746000000.0,2036000000.0,,,3174000000.0,13286000000.0,71000000.0,136000000.0,13221000000.0,-1339000000.0,14560000000.0,14560000000.0,,14559000000.0,1000000.0,31411000000.0,,6751000000.0,6751000000.0,,,,,,6751000000.0,-60000000.0,16357000000.0,,,,,,,6000000.0,-48000000.0,,21311000000.0,21310000000.0,1000000.0,4.67,4.67,定期报告,是,20210325,CNY,合并期末,2020-03-25T21:52:02
20190930,132842000000.0,105219000000.0,107912000000.0,,1942000000.0,751000000.0,,,,,,,,26382000000.0,220000000.0,,,633000000.0,95000000.0,471000000.0,,42000000.0,120494000000.0,9978000000.0,48527000000.0,708000000.0,37598000000.0,386000000.0,37000000.0,,13026000000.0,114000000.0,8949000000.0,,,544000000.0,1686000000.0,,,2217000000.0,12348000000.0,62000000.0,89000000.0,12321000000.0,-683000000.0,13004000000.0,13004000000.0,,13003000000.0,1000000.0,,,3666000000.0,3666000000.0,,,,,,3666000000.0,-31000000.0,3689000000.0,,,,,,,8000000.0,,,16670000000.0,16669000000.0,1000000.0,4.17,4.17,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T15:57:10
20190630,90232000000.0,72038000000.0,73994000000.0,,1248000000.0,708000000.0,,,,,,,,17329000000.0,178000000.0,,,553000000.0,5000000.0,296000000.0,,11000000.0,80345000000.0,6873000000.0,34666000000.0,466000000.0,22618000000.0,266000000.0,19000000.0,,8943000000.0,88000000.0,5851000000.0,,,339000000.0,1020000000.0,,,1338000000.0,9887000000.0,58000000.0,53000000.0,9892000000.0,-654000000.0,10546000000.0,10546000000.0,,10545000000.0,1000000.0,31411000000.0,,2885000000.0,2885000000.0,,,,,,2885000000.0,3000000.0,2879000000.0,,,,,,,3000000.0,,,13431000000.0,13430000000.0,1000000.0,3.38,3.38,定期报告,未审计,20200826,CNY,合并期末,2020-03-13T15:57:10
20190331,49565000000.0,42002000000.0,43169000000.0,,553000000.0,614000000.0,,,,,,,,6889000000.0,-19000000.0,,,595000000.0,-97000000.0,175000000.0,,1000000.0,45522000000.0,3888000000.0,21047000000.0,205000000.0,12542000000.0,96000000.0,15000000.0,,4726000000.0,31000000.0,2921000000.0,,,158000000.0,209000000.0,,,602000000.0,4043000000.0,54000000.0,27000000.0,4070000000.0,702000000.0,3368000000.0,3368000000.0,,3367000000.0,1000000.0,,,4241000000.0,4241000000.0,,,,,,4241000000.0,26000000.0,4220000000.0,,,,,,,-5000000.0,,,7609000000.0,7608000000.0,1000000.0,1.08,1.08,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T15:57:10
20181231,154167000000.0,119947000000.0,122286000000.0,,1932000000.0,407000000.0,,,,,,,,33803000000.0,404000000.0,,,-379000000.0,95000000.0,633000000.0,,68000000.0,143552000000.0,33039000000.0,51135000000.0,754000000.0,26752000000.0,330000000.0,126000000.0,,16708000000.0,166000000.0,12561000000.0,,,593000000.0,1797000000.0,,,2945000000.0,10615000000.0,36000000.0,141000000.0,10510000000.0,2587000000.0,7923000000.0,7923000000.0,,7922000000.0,1000000.0,27200000000.0,,-4388000000.0,-4388000000.0,,,,,,-4388000000.0,-108000000.0,-4291000000.0,,,,,,,11000000.0,,,3535000000.0,3534000000.0,1000000.0,2.54,2.54,定期报告,是,20200326,CNY,合并期末,2020-03-13T15:57:10
20180930,123496000000.0,97601000000.0,100008000000.0,,1511000000.0,896000000.0,,,,,,,,25319000000.0,136000000.0,,,-55000000.0,111000000.0,467000000.0,,53000000.0,113192000000.0,29865000000.0,38186000000.0,498000000.0,21483000000.0,260000000.0,106000000.0,,13077000000.0,104000000.0,8688000000.0,,,412000000.0,755000000.0,,,2098000000.0,10304000000.0,28000000.0,87000000.0,10245000000.0,2542000000.0,7703000000.0,7703000000.0,,7702000000.0,1000000.0,,,-3174000000.0,-3174000000.0,,,,,,-3174000000.0,-84000000.0,-3102000000.0,,,,,,,12000000.0,,,4529000000.0,4528000000.0,1000000.0,2.47,2.47,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:57:10
20180630,83669000000.0,66285000000.0,67870000000.0,,876000000.0,709000000.0,,,,,,,,17217000000.0,221000000.0,,,-200000000.0,20000000.0,303000000.0,,44000000.0,75881000000.0,25756000000.0,22445000000.0,314000000.0,12193000000.0,161000000.0,35000000.0,,8656000000.0,79000000.0,5528000000.0,,,228000000.0,489000000.0,,,1403000000.0,7788000000.0,8000000.0,48000000.0,7748000000.0,1948000000.0,5800000000.0,5800000000.0,,5799000000.0,1000000.0,27200000000.0,,-2104000000.0,-2104000000.0,,,,,,-2104000000.0,-30000000.0,-2076000000.0,,,,,,,2000000.0,,,3696000000.0,3695000000.0,1000000.0,1.86,1.86,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T15:57:10
20180331,46159000000.0,38619000000.0,39434000000.0,,404000000.0,411000000.0,,,,,,,,7625000000.0,87000000.0,,,-111000000.0,-125000000.0,147000000.0,,4000000.0,42536000000.0,18952000000.0,12486000000.0,156000000.0,3704000000.0,89000000.0,23000000.0,,4149000000.0,25000000.0,2634000000.0,,,59000000.0,201000000.0,,,666000000.0,3623000000.0,3000000.0,22000000.0,3604000000.0,994000000.0,2610000000.0,2610000000.0,,2609000000.0,1000000.0,,,-812000000.0,-812000000.0,,,,,,-812000000.0,50000000.0,-854000000.0,,,,,,,-8000000.0,,,1798000000.0,1797000000.0,1000000.0,0.84,0.84,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T15:57:10
