报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3106618447.76,2102172973.88,1297412798.84,133521476.42,613053582.94,,,,504680412.54,1076447917.72,571767505.18,531133460.65,8810374.69,18631.15,,-165462497.71,10378744.78,8701079.74,111086.43,114903187.45,2373700021.48,28518621.05,2349655101.48,,-10225440.15,,,5751739.1,732918426.28,5137636.44,,1733712.53,,736322350.19,179582508.75,556739841.44,556739841.44,,468989645.57,87750195.87,,,-126272282.41,-125812417.28,-126488433.9,,-4606045.63,-121882388.27,,676016.62,,,16486339.68,,-565215.83,,,,-15245107.23,,-459865.13,430467559.03,343177228.29,87290330.74,0.05,0.05,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:28:42
20251231,11392557674.2,7415700468.89,4294438478.37,541174050.44,2361615664.38,,,,1853907580.9,4210222583.67,2356315002.77,3022848248.18,9504773.83,-1506761.16,,-1079718651.3,8110058.77,70117654.7,610185.72,100982128.34,9039463352.14,96746056.9,8411220043.47,,501814115.4,,,29683136.37,2353094322.06,58866235.05,,65363276.02,,2346597281.09,674062558.52,1672534722.57,1672534722.57,,1434724436.51,237810286.06,8483323096.92,,-60858822.28,-60516115.09,181042289.46,,-27055666.43,208097955.89,,-241558404.55,,,-27840734.63,,-186119939.94,,,,-27597729.98,,-342707.19,1611675900.29,1374208321.42,237467578.87,0.18,0.18,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:33:08
20250930,9005133501.66,5578766455.67,3251586049.09,406284813.78,1767626889.15,,,,1299836526.73,3111943031.06,1812106504.33,2304653278.54,-14815569.41,-7503842.03,,-415459123.49,7870313.45,172405481.12,482889.05,56577680.59,7037642198.32,74820663.07,6722486507.09,,82877747.58,6075.52,,157451205.06,1967491303.34,769407.18,,51909877.85,,1916350832.67,422250022.58,1494100810.09,1494100810.09,,1299947849.19,194152960.9,,,-153278185.37,-153101982.33,118636072.21,,-1116423.59,119752495.8,,-271738054.54,,,-216776024.49,,-27764572.98,,,,-27197457.07,,-176203.04,1340822624.72,1146845866.86,193976757.86,0.17,0.17,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:58:22
20250630,5257177669.32,3270928336.07,1838839519.97,271128563.06,1077796716.5,,,,815584077.43,2056203192.75,1240619115.32,1234467308.01,5790597.31,-4779848.08,,-267968112.34,15399929.87,137291141.02,-416806.07,51891795.33,4213278347.34,55044720.9,3980426916.26,,61335012.21,4036377.51,,112435320.46,1043899321.98,1316386.26,,40320130.56,,1004895577.68,203260778.21,801634799.47,801634799.47,,711305251.65,90329547.82,8483323096.92,,-48873201.37,-48739595.92,103085128.15,,-2321694.66,105406822.81,,-151824724.07,,,-109381309.37,,-27891084.16,,,,-14552330.54,,-133605.45,752761598.1,662565655.73,90195942.37,0.09,0.09,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:53:09
20250331,2482580529.36,1710022878.51,969311208.21,152913081.65,538638269.17,,,,423989703.28,1068038305.73,644048602.45,720026851.08,7672735.61,-3516375.29,,-400376284.61,3161796.35,11997324.84,-1178493.05,14936752.96,2005980417.72,30971275.66,1972892250.7,,-3762992.23,,,5879883.59,476600111.64,172799.0,,1589088.44,,475183822.2,63082236.9,412101585.3,412101585.3,,369863960.38,42237624.92,,,-153078453.88,-152862484.03,55054670.24,,,55054670.24,,-207917154.27,,,-183354738.62,,-641191.32,,,,-23921224.33,,-215969.85,259023131.42,217001476.35,42021655.07,0.05,0.05,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:28:06
20241231,9689601762.61,6490154849.45,3341997761.55,941423951.99,2069970694.96,,,,1680775512.03,4646090255.77,2965314743.74,2083146323.7,1996601.43,-12159927.32,,-740105035.67,-17537463.17,74362029.93,2896474.31,115909072.03,8409681786.47,94183529.51,7971511612.0,,278536115.22,-638286.07,,65450529.74,1279919976.14,1308627.43,,19600320.13,,1261628283.44,180231429.13,1081396854.31,1081396854.31,,937290131.82,144106722.49,8513277001.7,,274970257.95,274875675.48,7915784.91,,-8362140.02,16277924.93,,266959890.57,,,272448311.89,,1558995.87,,,,-7047417.19,,94582.47,1356367112.26,1212165807.3,144201304.96,0.11,0.11,定期报告,是,20260331,CNY,合并期末,2025-03-21T20:58:04
20240930,7424055939.92,4178702588.95,1973186627.48,636530179.82,1506671713.46,,,,1158868554.28,3431615766.03,2272747211.75,1198648535.39,14673006.78,-10975042.82,,-118678219.82,-10882225.54,975958479.62,1068980.37,40369246.67,6794057200.08,60197643.95,5637756760.31,,127909787.37,,,968193008.45,629998739.84,1186147.92,,14355870.46,,616829017.3,-6527385.05,623356402.35,623356402.35,,502625535.41,120730866.94,,,148786986.64,148897677.44,33364592.64,,-6023442.58,39388035.22,,115533084.8,,,142503195.14,,483730.74,,,,-27453841.08,,-110690.8,772143388.99,651523212.85,120620176.14,0.06,0.06,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:48:07
20240630,5098680413.28,2947058846.28,1381186188.55,518937449.06,999794072.89,,,,793767251.93,2348016795.97,1554249544.04,513280754.1,2249055.07,-9056460.26,,201439338.41,-581049.67,605638851.44,883113.49,37193307.3,4617502325.71,38262643.81,3859944303.34,,107410218.74,102713.34,,611782446.48,481178087.57,982016.84,,10694811.79,,471465292.62,-1959340.24,473424632.86,473424632.86,,401271823.74,72152809.12,8513277001.7,,2944000.73,2765851.75,-117465373.11,,-6023442.58,-111441930.53,,120231224.86,,,132629788.74,,267063.75,,,,-12665627.63,,178148.98,476368633.59,404037675.49,72330958.1,0.05,0.05,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T22:08:22
20240331,2539079317.87,1430679396.78,676771082.74,251776793.97,480128136.45,,,,369204161.23,1159249169.82,790045008.59,254978338.7,100749203.91,-106099.72,,161066122.59,1801415.22,295899228.55,301444.92,25149209.88,2174174233.68,18137666.64,1834887702.77,,15690066.35,,,305458797.92,364905084.19,17882427.46,,4129533.45,,378657978.2,29965487.24,348692490.96,348692490.96,,331384466.85,17308024.11,,,20773812.56,20956000.87,-39368665.34,,,-39368665.34,,60324666.21,,,62418529.55,,361605.24,,,,-2455468.58,,-182188.31,369466303.52,352340467.72,17125835.8,0.04,0.04,定期报告,未审计,20250528,CNY,合并期末,2024-04-29T20:33:10
20231231,12761895252.53,6417130212.47,2953253415.72,1349237483.87,1987025675.82,,,,1727582130.2,4918882754.93,3191300624.73,1411355447.17,38576211.9,7763209.04,,1442699796.91,-7082177.82,1624938973.42,3325864.39,141945005.79,10186078942.27,82852868.11,8025942162.32,,540139069.94,715591.18,,1536429250.72,2575816310.26,2505497.34,,21472996.37,,2556848811.23,495667455.88,2061181355.35,2061181355.35,,1799796559.84,261384795.51,7533648264.85,,137099127.62,143879960.56,-24185864.39,,583995.09,-24769859.48,,168065824.95,,,157781880.19,,802092.19,,,,9481852.57,,-6780832.94,2198280482.97,1943676520.4,254603962.57,0.24,0.24,定期报告,是,20250322,CNY,合并期末,2024-03-29T22:33:16
