报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,24622000000.0,17669000000.0,34369000000.0,16700000000.0,1706000000.0,3170000000.0,1464000000.0,,,,-240000000.0,,1868000000.0,,5000000.0,-240000000.0,,,2207000000.0,1376000000.0,-1000000.0,37000000.0,17985000000.0,250000000.0,5345000000.0,,11524000000.0,37000000.0,,,,829000000.0,6637000000.0,15000000.0,,41000000.0,,6611000000.0,1491000000.0,,5120000000.0,5120000000.0,,4987000000.0,133000000.0,,,,,,,,,,,,,,,,,,,,636000000.0,637000000.0,-40000000.0,,,-40000000.0,,677000000.0,,,714000000.0,,-22000000.0,,,,-15000000.0,-1000000.0,5756000000.0,5624000000.0,132000000.0,0.31,0.31,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:50:05
20251231,91914000000.0,62948000000.0,135151000000.0,72203000000.0,5576000000.0,11413000000.0,5837000000.0,,,,370000000.0,,20073000000.0,,3124000000.0,370000000.0,,,-3535000000.0,6236000000.0,191000000.0,55000000.0,57625000000.0,1084000000.0,28133000000.0,,25027000000.0,389000000.0,,,,2992000000.0,34289000000.0,145000000.0,,260000000.0,,34174000000.0,6423000000.0,,27751000000.0,27751000000.0,,27200000000.0,551000000.0,143908000000.0,,171108000000.0,,,2469000000.0,,960000000.0,,,,,,167679000000.0,,,6446000000.0,,159706000000.0,-5556000000.0,-5561000000.0,-64000000.0,,,-64000000.0,,-5497000000.0,,,-5424000000.0,,-65000000.0,,,,-8000000.0,5000000.0,22195000000.0,21639000000.0,556000000.0,1.62,1.62,定期报告,是,20260331,CNY,合并期末,2026-03-30T19:40:04
20250930,64881000000.0,46294000000.0,101334000000.0,55040000000.0,4694000000.0,8759000000.0,4065000000.0,,,,456000000.0,,12799000000.0,,218000000.0,456000000.0,,,-4505000000.0,4905000000.0,197000000.0,41000000.0,40555000000.0,766000000.0,19433000000.0,,18197000000.0,-54000000.0,,,,2213000000.0,24326000000.0,89000000.0,,93000000.0,,24322000000.0,5856000000.0,,18466000000.0,18466000000.0,,17982000000.0,484000000.0,,,,,,,,,,,,,,,,,,,,-5144000000.0,-5148000000.0,-109000000.0,,,-109000000.0,,-5039000000.0,,,-4874000000.0,,-160000000.0,,,,-5000000.0,4000000.0,13322000000.0,12834000000.0,488000000.0,1.04,1.04,定期报告,未审计,20251024,CNY,合并期末,2025-10-23T18:32:04
20250630,45522000000.0,30574000000.0,67970000000.0,37396000000.0,3095000000.0,5848000000.0,2753000000.0,,,,240000000.0,,8633000000.0,,207000000.0,240000000.0,,,-186000000.0,2939000000.0,197000000.0,30000000.0,30055000000.0,533000000.0,13205000000.0,,14988000000.0,-98000000.0,,,,1427000000.0,15467000000.0,73000000.0,,55000000.0,,15485000000.0,3740000000.0,,11745000000.0,11745000000.0,,11470000000.0,275000000.0,143908000000.0,,155378000000.0,,,2469000000.0,,876000000.0,,,,,,152033000000.0,,,4855000000.0,,146075000000.0,-1938000000.0,-1946000000.0,-168000000.0,,,-168000000.0,,-1778000000.0,,,-1601000000.0,,-172000000.0,,,,-5000000.0,8000000.0,9807000000.0,9524000000.0,283000000.0,0.66,0.66,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:38:07
20250331,18194000000.0,15545000000.0,34502000000.0,18957000000.0,1665000000.0,3002000000.0,1337000000.0,,,,-150000000.0,,2300000000.0,,13000000.0,-150000000.0,,,-2473000000.0,1092000000.0,197000000.0,18000000.0,11473000000.0,252000000.0,4996000000.0,,5708000000.0,-178000000.0,,,,695000000.0,6721000000.0,49000000.0,,39000000.0,,6731000000.0,1559000000.0,,5172000000.0,5172000000.0,,5063000000.0,109000000.0,,,,,,,,,,,,,,,,,,,,-2029000000.0,-2031000000.0,-229000000.0,,,-229000000.0,,-1802000000.0,,,-1863000000.0,,62000000.0,,,,-1000000.0,2000000.0,3143000000.0,3032000000.0,111000000.0,0.32,0.32,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T17:54:05
20241231,97146000000.0,62063000000.0,146483000000.0,84420000000.0,5443000000.0,11166000000.0,5723000000.0,,,,770000000.0,,15700000000.0,,133000000.0,770000000.0,,,7912000000.0,5156000000.0,24000000.0,78000000.0,61204000000.0,1069000000.0,28954000000.0,,28427000000.0,364000000.0,,,,2390000000.0,35942000000.0,112000000.0,,175000000.0,,35879000000.0,7683000000.0,,28196000000.0,28196000000.0,,27676000000.0,520000000.0,129839000000.0,,157515000000.0,,,2430000000.0,,1327000000.0,,,,,,153758000000.0,,,7702000000.0,,143908000000.0,5368000000.0,5369000000.0,-33000000.0,,,-33000000.0,,5402000000.0,,,5337000000.0,,61000000.0,,,,4000000.0,-1000000.0,33564000000.0,33045000000.0,519000000.0,1.62,1.62,定期报告,是,20260331,CNY,合并期末,2025-04-17T21:06:04
20240930,71135000000.0,47058000000.0,111515000000.0,64457000000.0,4333000000.0,8486000000.0,4153000000.0,,,,82000000.0,,12353000000.0,,120000000.0,82000000.0,,,3326000000.0,3957000000.0,1000000.0,25000000.0,46100000000.0,803000000.0,21453000000.0,,21711000000.0,456000000.0,,,,1677000000.0,25035000000.0,103000000.0,,93000000.0,,25045000000.0,6143000000.0,,18902000000.0,18902000000.0,,18511000000.0,391000000.0,,,,,,,,,,,,,,,,,,,,2712000000.0,2717000000.0,-77000000.0,,,-77000000.0,,2794000000.0,,,2757000000.0,,39000000.0,,,,-2000000.0,-5000000.0,21614000000.0,21228000000.0,386000000.0,1.04,1.04,定期报告,未审计,20251024,CNY,合并期末,2024-10-30T18:25:03
20240630,48354000000.0,31716000000.0,75567000000.0,43851000000.0,3018000000.0,5714000000.0,2696000000.0,,,,-58000000.0,,8369000000.0,,88000000.0,-58000000.0,,,2918000000.0,2371000000.0,-1000000.0,21000000.0,31558000000.0,539000000.0,13293000000.0,,16658000000.0,38000000.0,,,,1030000000.0,16796000000.0,85000000.0,,46000000.0,,16835000000.0,4119000000.0,,12716000000.0,12716000000.0,,12460000000.0,256000000.0,129839000000.0,,142299000000.0,,,2430000000.0,,1269000000.0,,,,,,138600000000.0,,,6111000000.0,,130510000000.0,2760000000.0,2765000000.0,-198000000.0,,,-198000000.0,,2963000000.0,,,2931000000.0,,30000000.0,,,,2000000.0,-5000000.0,15476000000.0,15225000000.0,251000000.0,0.66,0.66,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T21:25:03
20240331,22114000000.0,15960000000.0,38260000000.0,22300000000.0,1494000000.0,2777000000.0,1283000000.0,,,,-289000000.0,,2483000000.0,,30000000.0,-289000000.0,,,1520000000.0,950000000.0,-6000000.0,2000000.0,14226000000.0,251000000.0,6639000000.0,,6779000000.0,-28000000.0,,,,585000000.0,7888000000.0,54000000.0,,13000000.0,,7929000000.0,1923000000.0,,6006000000.0,6006000000.0,,5890000000.0,116000000.0,,,,,,,,,,,,,,,,,,,,1588000000.0,1591000000.0,-29000000.0,,,-29000000.0,,1620000000.0,,1612000000.0,1612000000.0,,8000000.0,,,,,-3000000.0,7594000000.0,7481000000.0,113000000.0,0.37,0.37,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T16:05:11
20231231,93207000000.0,70442000000.0,155611000000.0,85169000000.0,6402000000.0,11619000000.0,5217000000.0,,,,548000000.0,,9425000000.0,,8000000.0,548000000.0,,,2609000000.0,3623000000.0,39000000.0,119000000.0,57764000000.0,1066000000.0,29236000000.0,,25301000000.0,666000000.0,,,,1495000000.0,35443000000.0,166000000.0,,170000000.0,,35439000000.0,8594000000.0,,26845000000.0,26845000000.0,,26363000000.0,482000000.0,116360000000.0,,142723000000.0,,,2210000000.0,,1655000000.0,,,,,,138858000000.0,,,6095000000.0,,129839000000.0,732000000.0,732000000.0,-381000000.0,,,-381000000.0,,1113000000.0,,,1126000000.0,,-12000000.0,,,,-1000000.0,,27577000000.0,27095000000.0,482000000.0,1.48,1.48,定期报告,是,20250418,CNY,合并期末,2025-04-17T21:06:04
