报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,24180308000.0,17802010000.0,37073628000.0,19271618000.0,2042887000.0,2272728000.0,229841000.0,,,,153343000.0,,2033253000.0,,,153343000.0,,,1942255000.0,80032000.0,20345000.0,106183000.0,10967274000.0,222951000.0,5010351000.0,,5683734000.0,,,,,50238000.0,13213034000.0,2011000.0,,9425000.0,,13205620000.0,2280544000.0,,10925076000.0,,,10582060000.0,343016000.0,,,,,,,,,,,,,,,,,,,,1675692000.0,1715369000.0,-80491000.0,,,-80491000.0,,1795860000.0,,,1515534000.0,,322321000.0,,-41788000.0,,-207000.0,-39677000.0,12600768000.0,12297429000.0,303339000.0,0.58,0.58,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:40:02
20251231,87942367000.0,67517837000.0,142656683000.0,75138846000.0,5655012000.0,6731316000.0,1076304000.0,,,,1994419000.0,,12689990000.0,,,1994419000.0,,,-532438000.0,330766000.0,27445000.0,259336000.0,46759959000.0,992935000.0,23450711000.0,,22033665000.0,71104000.0,,,,211544000.0,41182408000.0,19365000.0,,135427000.0,,41066346000.0,4782585000.0,,36283761000.0,,,34501004000.0,1782757000.0,66730221000.0,,101231225000.0,,,5913942000.0,,12217608000.0,,,,1488000000.0,,83099675000.0,772000000.0,,3934524000.0,,76905151000.0,-3935646000.0,-3931312000.0,267213000.0,,,267213000.0,,-4198525000.0,,,-4831358000.0,,629114000.0,,4935000.0,,-1216000.0,-4334000.0,32348115000.0,30569692000.0,1778423000.0,1.76,1.76,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:14:02
20250930,67182801000.0,49867730000.0,106370980000.0,56503250000.0,4548892000.0,5421114000.0,872222000.0,,,,1693194000.0,,11598991000.0,,,1693194000.0,,,-1001117000.0,253132000.0,23042000.0,198937000.0,31025481000.0,740453000.0,14441471000.0,1625000.0,15683003000.0,,,,,158929000.0,36157320000.0,15461000.0,,75287000.0,,36097494000.0,4202843000.0,,31894651000.0,,,30582688000.0,1311963000.0,,,,,,,,,,,,,,,,,,,,-3632623000.0,-3660326000.0,232731000.0,,,232731000.0,,-3893057000.0,,,-5114666000.0,,1184064000.0,,38102000.0,,-557000.0,27703000.0,28262028000.0,26922362000.0,1339666000.0,1.59,1.59,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:18:06
20250630,44864292000.0,32939337000.0,69923650000.0,36984313000.0,3185851000.0,3786458000.0,600607000.0,,,,656515000.0,,7959859000.0,,,656515000.0,,,-226360000.0,166194000.0,14421000.0,168475000.0,21373996000.0,485865000.0,9965727000.0,,10814652000.0,1625000.0,,,,106127000.0,23490296000.0,8788000.0,,55853000.0,,23443231000.0,2383660000.0,,21059571000.0,,,20238459000.0,821112000.0,66730221000.0,,86968680000.0,,,5913942000.0,,167247000.0,,,,1260000000.0,,80887491000.0,,,3934524000.0,,75692967000.0,857206000.0,824950000.0,271320000.0,,,271320000.0,,553630000.0,,,-331808000.0,,847441000.0,,38175000.0,,-178000.0,32256000.0,21916777000.0,21063409000.0,853368000.0,1.03,1.03,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T18:54:03
20250331,22304128000.0,16592182000.0,34601844000.0,18009662000.0,1649895000.0,1958445000.0,308550000.0,,,,382917000.0,,5077971000.0,,,382917000.0,,,-1645787000.0,91805000.0,14068000.0,141077000.0,10832836000.0,230451000.0,4629471000.0,,5919193000.0,1625000.0,,,,52096000.0,11471292000.0,5745000.0,,19745000.0,,11457292000.0,1364961000.0,,10092331000.0,,,9780003000.0,312328000.0,,,,,,,,,,,,,,,,,,,,-2865939000.0,-2902437000.0,117154000.0,,,117154000.0,,-3019591000.0,,,-3956132000.0,,892857000.0,,43729000.0,,-45000.0,36498000.0,7226392000.0,6877566000.0,348826000.0,0.53,0.53,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T16:54:02
20241231,80815212000.0,55956762000.0,130702335000.0,74745573000.0,4416931000.0,6281797000.0,1864866000.0,,,,1134137000.0,,14650140000.0,,,1134137000.0,,,3755882000.0,342421000.0,65696000.0,493243000.0,39509328000.0,947203000.0,19983453000.0,,18376651000.0,,,,,202021000.0,41305884000.0,21842000.0,,59715000.0,,41268011000.0,7961608000.0,,33306403000.0,,,31843213000.0,1463190000.0,63799394000.0,,95642607000.0,,,5359984000.0,,7776104000.0,,,,760000000.0,,82506519000.0,772000000.0,,14244298000.0,,66730221000.0,7144180000.0,7114362000.0,191216000.0,,,191216000.0,,6923146000.0,,,6634378000.0,,265644000.0,,22708000.0,,416000.0,29818000.0,40450583000.0,38957575000.0,1493008000.0,1.65,1.65,定期报告,是,20260429,CNY,合并期末,2025-04-18T16:54:02
20240930,62303047000.0,41693300000.0,98182055000.0,56488755000.0,3791663000.0,5024935000.0,1233272000.0,,,,1382891000.0,,11365921000.0,,,1382891000.0,,,3453287000.0,225832000.0,13690000.0,376463000.0,25417492000.0,677807000.0,12566471000.0,,12024652000.0,,,,,148562000.0,36885555000.0,17739000.0,,35413000.0,,36867881000.0,7571617000.0,,29296264000.0,,,28234893000.0,1061371000.0,,,,,,,,,,,,,,,,,,,,3186636000.0,3197104000.0,-36301000.0,,,-36301000.0,,3233405000.0,,,2348190000.0,,896124000.0,,-10589000.0,,-320000.0,-10468000.0,32482900000.0,31431997000.0,1050903000.0,1.5,1.5,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T17:05:05
20240630,41624957000.0,27656354000.0,65821621000.0,38165267000.0,3029873000.0,3711428000.0,681555000.0,,,,363427000.0,,8084368000.0,,,363427000.0,,,2045606000.0,146393000.0,2976000.0,295960000.0,17167523000.0,434755000.0,9337404000.0,,7299339000.0,,,,,96025000.0,24457434000.0,14213000.0,,16450000.0,,24455197000.0,5044122000.0,,19411075000.0,,,18730854000.0,680221000.0,63799394000.0,,82530248000.0,,,5359984000.0,,201760000.0,,,,760000000.0,,76968504000.0,,,8625122000.0,,67583382000.0,3092391000.0,3101787000.0,-31674000.0,,,-31674000.0,,3133461000.0,,,2641602000.0,,502306000.0,,-10589000.0,,142000.0,-9396000.0,22503466000.0,21832641000.0,670825000.0,0.98,0.98,定期报告,未审计,20250823,CNY,合并期末,2024-08-16T16:55:02
20240331,20999172000.0,13606620000.0,33029685000.0,19423065000.0,1354893000.0,1560475000.0,205582000.0,,,,144424000.0,,3903799000.0,,,144424000.0,,,1836062000.0,73394000.0,68000.0,79912000.0,9508575000.0,219042000.0,4627562000.0,,4617282000.0,,,,,44689000.0,11490597000.0,11201000.0,,10234000.0,,11491564000.0,2177786000.0,,9313778000.0,,,9042302000.0,271476000.0,,,,,,,,,,,,,,,,,,,,1557762000.0,1554723000.0,-26411000.0,,,-26411000.0,,1581134000.0,,,1144497000.0,,433407000.0,,3183000.0,,47000.0,3039000.0,10871540000.0,10597025000.0,274515000.0,0.45,0.45,定期报告,未审计,20250429,CNY,合并期末,2024-04-25T19:45:05
20231231,74293433000.0,52644843000.0,125972357000.0,73327514000.0,4276255000.0,6208141000.0,1931886000.0,,,,441533000.0,,12121482000.0,,,441533000.0,,,3819625000.0,217876000.0,19433000.0,752386000.0,35540602000.0,846762000.0,17825614000.0,163168000.0,16576336000.0,,,,,128722000.0,38752831000.0,16888000.0,,75428000.0,,38694291000.0,8681151000.0,,30013140000.0,,,28750352000.0,1262788000.0,53859863000.0,,82610215000.0,,,4659890000.0,,5003710000.0,,,,760000000.0,,72946615000.0,772000000.0,,7615221000.0,,63799394000.0,1191493000.0,1174868000.0,-21216000.0,,,-21216000.0,,1196084000.0,,,2377232000.0,,-1202019000.0,,20666000.0,,205000.0,16625000.0,31204633000.0,29925220000.0,1279413000.0,1.69,1.52,定期报告,是,20250419,CNY,合并期末,2025-04-18T16:54:02
