报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,49210215542.69,49190705373.21,7948994.62,,11561174.86,,,46061703240.89,42315638632.75,,,,,,,,,1803109373.19,390029161.0,92286577.47,674946557.84,785692938.64,925911381.26,,-420925466.0,5966958.63,,,,1703314345.96,,,,877817728.41,,-15756131.78,,-1474792.47,5291487985.92,47720694.4,,228843805.16,,5110364875.16,1200913079.96,,3909451795.2,3909451795.2,,3910193101.74,,-741306.54,-42494131.77,-42494131.77,,,,,,-42494131.77,,,,,,,-169366181.25,,126872049.48,,,3866957663.43,3867698969.97,-741306.54,0.56,0.56,定期报告,未审计,20260422,CNY,合并期末,2026-04-21T15:44:02
20251231,201087300615.49,200986035474.16,21568130.33,,79697011.0,,,192333647783.19,174568467326.08,,,,,,,,,8968754179.62,1625694869.64,291073257.99,2496266183.86,4383391966.0,4060786672.8,,-33511524.02,50755650.84,,,,-179590612.08,,,,2101225702.43,-1328746351.47,-7812763.94,,2351895.17,9307569178.39,122430867.01,,9607770.35,,9420392275.05,2346237860.95,,7074154414.1,7074154414.1,,7074582387.53,,-427973.43,-95007123.12,-95007123.12,,,,,,-95007123.12,,,,,,,-24697269.24,,-70309853.88,,,6979147290.98,6979575264.41,-427973.43,1.01,1.01,定期报告,是,20260415,CNY,合并期末,2026-04-14T17:22:10
20250930,157467263725.53,157383581399.03003,17222356.05,,66459970.45,,,151329265877.87003,136207105564.88,,,,,,,,,8441270579.32,1236592031.71,238671776.35,1687488717.1,3518137208.51,2966071026.38,,-17722165.06,74928867.63,,,,-80725817.32,,,,1403777123.29,-748782983.43,-41703446.03,,1782881.02,6654623440.13,17874168.29,,5043948.8,,6667453659.62,1644316153.11,,5023137506.51,5023137506.51,,5022520010.74,,617495.77,-108180842.24,-108180842.24,,,,,,-108180842.24,,,,,,,152130204.19,,-260311046.43,,,4914956664.27,4914339168.5,617495.77,0.71,0.71,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T16:22:05
20250630,103943524270.41,103887311910.55,10324274.78,,45888085.08,,,100302774217.74,91465172125.44,,,,,,,,,4236118725.5,829428066.69,168901159.71,1096196144.92,2506957995.48,2049783831.84,,2746987.6,48202204.47,,,,114582547.03,,,,1052108893.79,-784908965.52,-22157738.59,,1471663.06,4004593440.04,14552717.47,,2355185.24,,4016790972.27,965857554.8,,3050933417.47,3050933417.47,,3050098990.15,,834427.32,-78034072.67,-78034072.67,,,,,,-78034072.67,,,,,,,24289556.13,,-102323628.8,,,2972899344.8,2972064917.48,834427.32,0.43,0.43,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T17:22:04
20250331,57045995567.29,57024085706.69,4458526.59,,17451334.01,,,55460691354.15,50994466949.97,,,,,,,,,1908209161.09,380192027.7,162611939.68,580868640.23,1434342635.48,1018308528.99,,-9483258.7,14715073.97,,,,280265836.28,,,,796715600.21,,-53500430.84,,1528671.03,2600830631.12,8810349.26,,667651.23,,2608973329.15,557463276.64,,2051510052.51,2051510052.51,,2050935369.1,,574683.41,-74829835.99,-74829835.99,,,,,,-74829835.99,,,,,,,18512028.02,,-93341864.01,,,1976680216.52,1976105533.11,574683.41,0.29,0.29,定期报告,未审计,20260422,CNY,合并期末,2025-04-21T17:52:07
20241231,236400576222.39,236273276477.92,40498587.21,,86801157.26,,,228874564879.39,212983331904.94,,,,,,,,,6423607854.88,1702884233.9,326431516.27,2204675261.15,5233634108.25,4342840074.59,,-137197845.63,99867650.8,,,,325003215.29,,,,2353426901.38,-1501661777.85,-18616993.86,,2538670.78,8549503513.11,278592852.79,,8310703.66,,8819785662.24,1766778779.71,,7053006882.53,7053006882.53,,7043568223.6,,9438658.93,-16756867.96,-16756867.96,,,,,,-16756867.96,,,,,,,-57170401.7,,40413533.74,,,7036250014.57,7026811355.64,9438658.93,1.0,1.0,定期报告,是,20260415,CNY,合并期末,2025-04-16T19:30:03
20240930,177856562954.6,177763693024.81,33515980.13,,59353949.66,,,171984369340.72998,159348046504.21,,,,,,,,,5154114632.24,1270003391.43,318856120.49,1607880865.26,4285467827.1,3494542977.63,,50573991.91,62411766.71,,,,17875725.13,,,,1026355137.69,-333819335.66,-16529073.69,,794365.45,6617444424.7,13681664.73,,3079799.57,,6628046289.86,1514234145.52,,5113812144.34,5113812144.34,,5104620569.38,,9191574.96,-46849711.22,-46849711.22,,,,,,-46849711.22,,,,,,,151992531.49,,-198842242.71,,,5066962433.12,5057770858.16,9191574.96,0.73,0.73,定期报告,未审计,20251028,CNY,合并期末,2024-10-24T16:42:05
20240630,112595615486.89,112538541443.07,22186982.04,,34887061.78,,,107917052228.3,99197266022.83,,,,,,,,,3483146585.63,818261397.4,173297182.54,1172451511.24,3072629528.66,2454725456.58,,53050161.36,60972502.66,,,,-15186920.95,,,,881140338.55,-378306193.91,-18007072.08,,1835416.86,5203088988.42,10786638.84,,1349190.77,,5212526436.49,1185647584.28,,4026878852.21,4026878852.21,,4017718058.75,,9160793.46,-124169947.51,-124169947.51,,,,,,-124169947.51,,,,,,,46022462.96,,-170192410.47,,,3902708904.7,3893548111.24,9160793.46,0.57,0.57,定期报告,未审计,20250823,CNY,合并期末,2024-08-22T19:37:10
20240331,58411898437.96,58390498145.51,12072627.5,,9327664.95,,,56201095458.05,51875311896.67,,,,,,,,,1878585319.72,357086385.46,105290901.56,514020457.27,1470800497.37,1261370636.94,,-19773024.87,40567816.19,-68424789.61,,,47069401.31,,,,468923207.83,,6696100.7,,2486653.2,2716205318.08,3283089.62,,972628.31,,2718515779.39,574144324.59,,2144371454.8,2144371454.8,,2139368749.34,,5002705.46,-110507524.04,-110507524.04,,,,,,-110507524.04,,,,,,,-29798194.54,,-80709329.5,,,2033863930.76,2028861225.3,5002705.46,0.3,0.3,定期报告,未审计,20250422,CNY,合并期末,2024-04-22T18:47:03
20231231,234866125177.52,234790672395.88,35252401.34,,40200380.3,,,226611119211.98,208383851927.36,,,,,,,,,9200633914.43,1371028486.34,293473043.49,1997367969.54,5364763870.82,4558991721.03,,-36566983.25,76784860.69,-174694586.97,,,370550373.91,,,,1015629245.71,-593692020.24,-108054345.28,,-3063798.81,8899808437.58,79815457.88,,106391688.27,,8873232207.19,1968768270.41,,6904463936.78,6904463936.78,,6904603862.76,,-139925.98,40427663.98,40427663.98,,,,,,40427663.98,,,,,,,6252291.04,,34175372.94,,,6944891600.76,6945031526.74,-139925.98,0.98,0.98,定期报告,是,20250417,CNY,合并期末,2025-04-16T19:30:03
