报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,32515977242.33,32515977242.33,,,,,,28776402925.59,26566633976.05,,,,,,,,,642350827.76,149830512.43,112796988.32,842184736.37,462605884.66,440590314.6,,-96861982.32,7217165.38,,,,21288141.95,,,,8372373.28,-2553812.68,-33374245.98,,8020.65,3636452811.64,2217318.41,,17262173.27,,3621407956.78,1182370326.2,,2439037630.58,2439037630.58,,1445657595.58,,993380035.0,-302416133.87,-276618786.75,,,,,,-276618786.75,,,,,,,,,-276618786.75,,-25797347.12,2136621496.71,1169038808.83,967582687.88,0.29,0.29,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:10:07
20251231,104287391583.12,104287391583.12,,,,,,91853583528.77,82949651366.17,,,,,,,,,2220005304.24,992891266.26,167202418.53,3614114140.13,1909719033.44,1930825091.04,,-569716494.06,31176386.75,,,,-1496140744.54,,,,43825633.19,-798911209.53,-221873613.93,,-2309165.46,9388682460.02,74381567.2,,374356056.75,,9088707970.47,2461814317.39,,6626893653.08,6626893653.08,,4739393120.72,,1887500532.36,-200043452.27,-200354050.2,,,,,,-200354050.2,,,,,,,,,-200354050.2,,310597.93,6426850200.81,4539039070.52,1887811130.29,0.94,0.94,定期报告,是,20260327,CNY,合并期末,2026-03-26T18:58:10
20250930,83783174059.44,83783174059.44,,,,,,74818808478.11,68690623087.79,,,,,,,,,1396243896.45,564351245.32,104769745.27,2632308893.45,1430511609.83,1475659740.34,,-467484491.48,30844016.32,,,,-862109278.8,,,,18509781.95,,-68347973.26,,-1612372.27,7583321247.47,32523677.13,,48056694.22,,7567788230.38,2151028672.0,,5416759558.38,5416759558.38,,3956143645.85,,1460615912.53,-101131278.68,-108502310.19,,,,,,-108502310.19,,,,,,,,,-108502310.19,,7371031.51,5315628279.7,3847641335.66,1467986944.04,0.8,0.8,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:14:09
20250630,56765895355.68,56765895355.68,,,,,,50667070304.16,46854214561.98,,,,,,,,,831326429.93,311539562.76,76378155.44,1679883563.25,913728030.8,941960521.01,,-363118405.37,22920713.7,,,,-236661774.77,,,,8695075.95,,-23502574.21,,-1617275.17,5482620097.95,24562365.26,,23802491.54,,5483379971.67,1610017744.05,,3873362227.61,3873362227.61,,2808157860.93,,1065204366.68,-67517942.16,-74255578.51,,,,,,-74255578.51,,,,,,,,,-74255578.51,,6737636.35,3805844285.45,2733902282.42,1071942003.03,0.57,0.57,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T17:20:09
20250331,25935464215.71,25935464215.71,,,,,,23460953516.4,21896918704.6,,,,,,,,,296067885.39,98424400.9,36034807.47,725537596.89,407970121.15,441857068.12,,-154846119.44,13819352.7,,,,-158732171.2,,,,5002118.54,5432846.32,2027290.44,,127110.85,2173521774.82,3890128.26,,9434071.34,,2167977831.74,707260957.75,,1460716873.99,1460716873.99,,1026208555.63,,434508318.36,-249001440.48,-275504038.25,,,,,,-275504038.25,,,,,,,,,-275504038.25,,26502597.77,1211715433.51,750704517.38,461010916.13,0.2,0.2,定期报告,未审计,20260430,CNY,合并期末,2025-04-28T18:12:07
20241231,82517993538.3,82517993538.3,,,,,,76296401905.82,68902025733.03,,,,,,,,,1296133009.19,770411080.33,184583367.35,2855068490.35,2288180225.57,2074452630.94,,-174987410.11,33485045.98,,,,-252892347.4,,,,36660070.27,-50270909.8,-35922609.69,,160373.31,5744338799.06,35950265.33,,98093284.66,,5682195779.73,1243061697.45,,4439134082.28,4439134082.28,,2951551189.32,,1487582892.96,52271455.08,39536828.31,,,,,,39536828.31,,,,,,,,,39536828.31,,12734626.77,4491405537.36,2991088017.63,1500317519.73,0.57,0.57,定期报告,是,20260327,CNY,合并期末,2025-03-27T21:17:03
20240930,67005642863.49,67005642863.49,,,,,,62069496924.12,57037007230.17,,,,,,,,,947440505.55,484138043.04,119597499.8,1939694487.08,1541619158.48,1402119183.49,,-157449129.95,23473396.82,,,,-397017340.95,,,,25319036.26,,-8430769.66,,-179727.5,4398388007.57,9201501.36,,39956272.7,,4367633236.23,1058868942.46,,3308764293.77,3308764293.77,,2065816231.17,,1242948062.6,-56859521.7,-45490820.37,,,,,,-45490820.37,,,,,,,,,-45490820.37,,-11368701.33,3251904772.07,2020325410.8,1231579361.27,0.39,0.39,定期报告,未审计,20251030,CNY,合并期末,2024-10-28T18:27:03
20240630,45773494698.05,45773494698.05,,,,,,42642045789.59,39292355872.23,,,,,,,,,779696847.11,258161998.13,83112784.31,1295653848.09,933064439.72,921164760.73,,-190074650.45,14777419.11,,,,-109025478.52,,,,12506056.23,,-12935064.13,,-230789.73,2831688981.86,5428024.26,,28449007.39,,2808667998.73,646601452.31,,2162066546.42,2162066546.42,,1383466282.99,,778600263.43,-235615095.08,-235266395.63,,,,,,-235266395.63,,,,,,,,,-235266395.63,,-348699.45,1926451451.34,1148199887.36,778251563.98,0.26,0.26,定期报告,未审计,20250828,CNY,合并期末,2024-08-28T20:32:03
20240331,18957270097.61,18957270097.61,,,,,,17556458313.71,16196384012.11,,,,,,,,,292333339.29,94528426.4,38965716.91,600057674.16,334189144.84,398103077.1,,-22131272.09,8162705.23,,,,9317114.57,,,,10413974.95,,-8954071.64,,84286.01,1389541815.7,1191293.68,,19018086.98,,1371715022.4,316105051.66,,1055609970.74,1055609970.74,,699890621.07,,355719349.67,64542530.5,64605218.84,,,,,,64605218.84,,,,,,,,,64605218.84,,-62688.34,1120152501.24,764495839.91,355656661.33,0.13,0.13,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T18:52:03
20231231,59275274514.67,59275274514.67,,,,,,55276746822.39,49436660022.73,,,,,,,,,1135985598.54,487195409.01,147179423.37,2506202060.11,1563524308.63,1568275452.67,,-59764379.69,15237189.24,,,,-276353898.03,,,,28494421.17,-8076412.7,-61513752.46,,110717.0,3621424387.57,28621314.67,,86961352.03,,3563084350.21,672451965.34,,2890632384.87,2890632384.87,,2327750542.04,,562881842.83,-14128962.27,-12451259.61,-116667.84,,,-116667.84,,-12334591.77,,,,,,,,,-12334591.77,,-1677702.66,2876503422.6,2315299282.43,561204140.17,0.42,0.42,定期报告,是,20250328,CNY,合并期末,2024-03-28T20:42:04
