报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,8117452606.11,8117452606.11,0.0,0.0,0.0,,,8494530608.2,7485597483.15,0.0,,0.0,0.0,0.0,0.0,0.0,,39789279.24,217865225.77,277395898.87,410419705.12,63463016.05,60172939.85,0.0,-2189436.17,-1282332.08,0.0,0.0,0.0,986659.84,,,,37498766.46,-57990664.7,-7326743.11,,1163226.35,-404936193.42,1261532.62,,9409767.77,,-413084428.57,-42452028.0,,-370632400.57,-370632400.57,0.0,-349890694.42,,-20741706.15,-27844247.13,-27836966.85,0.0,0.0,0.0,0.0,0.0,-27836966.85,0.0,,0.0,0.0,0.0,,-11764479.66,,-16072487.19,,-7280.28,-398476647.7,-377727661.27,-20748986.43,-0.35,-0.35,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T21:10:07
20251231,35089898380.66,35089898380.66,0.0,0.0,0.0,,,35023673698.64,31159170401.95,0.0,,0.0,0.0,0.0,0.0,0.0,,163531340.86,905734902.28,1090575121.83,1556631689.61,148030242.11,221522769.27,0.0,-9826643.21,-10741162.38,0.0,0.0,0.0,105466691.88,,,,134821823.51,-196616300.66,-83675123.8,,16794729.07,33189858.81,14579412.25,,42182493.09,,5586777.97,-171770029.82,,177356807.79,177356807.79,0.0,206113321.54,,-28756513.75,-47144796.65,-47151027.59,-1372311.1,0.0,0.0,-1372311.1,0.0,-45778716.49,0.0,,0.0,0.0,0.0,,-28961000.0,,-16919244.74,101528.25,6230.94,130212011.14,158962293.95,-28750282.81,0.22,0.22,定期报告,是,20260425,CNY,合并期末,2026-04-24T21:10:07
20250930,25382706171.28,25382706171.28,0.0,0.0,0.0,,,25390399343.11,22490701065.03,0.0,,0.0,0.0,0.0,0.0,0.0,,112393514.95,771197618.26,789215534.96,1127143501.91,99748108.0,161287323.29,0.0,-5728166.21,-3922620.89,0.0,0.0,0.0,77568135.81,,,,100883090.0,-129440949.75,-70088103.44,,16257033.28,-18242132.14,23065069.32,,23426640.35,,-18603703.17,-54071339.28,,35467636.11,35467636.11,0.0,98886567.14,,-63418931.03,3387283.36,3382004.35,0.0,0.0,0.0,0.0,0.0,3382004.35,0.0,,0.0,0.0,0.0,,5151408.47,,-7019404.12,5250000.0,5279.01,38854919.47,102268571.49,-63413652.02,0.1,0.1,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:20:04
20250630,15780736577.54,15780736577.54,0.0,0.0,0.0,,,15990613391.84,14104048519.43,0.0,,0.0,0.0,0.0,0.0,0.0,,71638629.91,500622390.76,506466184.3,750821144.02,57016523.42,102270494.11,0.0,-9633264.05,-9326475.45,0.0,0.0,0.0,76991777.11,,,,55572429.48,-96805952.37,-63689702.76,,12703982.8,-234737544.09,15916902.42,,16970899.4,,-235791541.07,-51793403.09,,-183998137.98,-183998137.98,0.0,-142598739.12,,-41399398.86,-3242458.02,-3247148.84,0.0,0.0,0.0,0.0,0.0,-3247148.84,0.0,,0.0,0.0,0.0,,-3409500.0,,162351.16,,4690.82,-187240596.0,-145845887.96,-41394708.04,-0.15,-0.15,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:10:06
20250331,7010697880.51,7010697880.51,0.0,0.0,0.0,,,7207519623.55,6287172518.45,0.0,,0.0,0.0,0.0,0.0,0.0,,32318860.18,239279398.93,230485318.63,374980191.83,43283335.53,52606092.98,0.0,-12099394.51,-9765206.54,0.0,0.0,0.0,2214574.26,,,,27377815.0,-52989301.0,-22887932.76,,694416.08,-254511565.97,14370627.5,,5857557.3,,-245998495.77,-24492699.99,,-221505795.78,-221505795.78,0.0,-197688316.74,,-23817479.04,1246323.95,1246323.95,0.0,0.0,0.0,0.0,0.0,1246323.95,0.0,,0.0,0.0,0.0,,2024000.0,,-777676.05,,0.0,-220259471.83,-196441992.79,-23817479.04,-0.21,-0.21,定期报告,未审计,20260425,CNY,合并期末,2025-04-29T20:02:11
20241231,31316390335.09,31316390335.09,0.0,0.0,0.0,,,31139988585.04,27415678749.92,0.0,,0.0,0.0,0.0,0.0,0.0,,147777440.04,917389078.32,1006691014.13,1528819906.94,123632395.69,198669896.16,0.0,17207337.7,-1779144.56,-2981630.0,0.0,0.0,11442819.33,,,,157072804.73,-153712122.04,-93212563.15,,8142262.77,123342289.39,9598424.09,,25640369.83,,107300343.65,-29015536.68,,136315880.33,136315880.33,0.0,180378471.38,,-44062591.05,7896246.02,7895215.4,0.0,0.0,0.0,0.0,0.0,7895215.4,0.0,,0.0,0.0,0.0,,394000.0,,7501215.4,,1030.62,144212126.35,188273686.78,-44061560.43,0.19,0.19,定期报告,是,20260425,CNY,合并期末,2025-04-26T00:54:32
20240930,22207753211.15,22207753211.15,0.0,0.0,0.0,,,22218348516.65,19480178190.81,0.0,,0.0,0.0,0.0,0.0,0.0,,104322091.94,677988323.18,755580383.88,1122643509.48,77636017.36,143996952.37,0.0,13995214.24,-1385702.86,0.0,0.0,0.0,10714813.0,,,,122137482.42,-97633061.5,-41784242.89,,6208378.63,3043278.4,8674820.15,,21347735.64,,-9629637.09,-51585846.88,,41956209.79,41956209.79,0.0,75944304.98,,-33988095.19,-4558990.86,-4558990.86,0.0,0.0,0.0,0.0,0.0,-4558990.86,0.0,,0.0,0.0,0.0,,0.0,,-4558990.86,,0.0,37397218.93,71385314.12,-33988095.19,0.08,0.08,定期报告,未审计,20251030,CNY,合并期末,2024-10-25T19:37:38
20240630,12525833470.81,12525833470.81,0.0,0.0,0.0,,,12776100881.9,10952420197.94,0.0,,0.0,0.0,0.0,0.0,0.0,,66427060.72,456797756.06,478126674.95,761409629.75,60919562.48,92013424.46,0.0,3024451.91,-1597890.39,0.0,0.0,0.0,7353984.59,,,,97114359.37,-60791895.41,-22207007.24,,6024505.45,-219749012.42,2120811.07,,12720869.24,,-230349070.59,-50686921.03,,-179662149.56,-179662149.56,0.0,-154328498.65,,-25333650.91,1191357.56,1191357.56,0.0,0.0,0.0,0.0,0.0,1191357.56,0.0,,0.0,0.0,0.0,,0.0,,1191357.56,,0.0,-178470792.0,-153137141.09,-25333650.91,-0.16,-0.16,定期报告,未审计,20250828,CNY,合并期末,2024-08-29T20:42:03
20240331,5449386077.01,5449386077.01,0.0,0.0,0.0,,,5754827318.12,4866476413.16,0.0,,0.0,0.0,0.0,0.0,0.0,,31147551.98,246671210.38,220210945.64,364599569.38,25721627.58,41127547.35,0.0,6615084.23,7617077.51,0.0,0.0,0.0,3688509.03,,,,28746919.71,-21310558.72,-6825270.95,,6238848.91,-288287708.9,613754.59,,7547196.28,,-295221150.59,-2784089.67,,-292437060.92,-292437060.92,0.0,-277477788.94,,-14959271.98,-2806512.75,-2806512.75,0.0,0.0,0.0,0.0,0.0,-2806512.75,0.0,,0.0,0.0,0.0,,0.0,,-2806512.75,,0.0,-295243573.67,-280284301.69,-14959271.98,-0.29,-0.29,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T21:37:09
20231231,17580687278.09,17580687278.09,0.0,0.0,0.0,,,17244682220.84,14194499180.61,0.0,,0.0,0.0,0.0,0.0,0.0,,123836344.58,956641889.94,578270476.5,1374334153.12,17100176.09,78758941.59,0.0,13764076.73,-499875.6,0.0,0.0,0.0,-31788196.19,,,,202999233.97,-3698788.71,-37810191.27,,5758640.41,485229832.19,39311467.86,,28696157.11,,495845142.94,9136825.12,,486708317.82,486708317.82,0.0,533896394.81,,-47188076.99,4115445.37,4115445.37,-538311.63,0.0,0.0,-538311.63,0.0,4653757.0,0.0,,0.0,0.0,0.0,,0.0,,4653757.0,,0.0,490823763.19,538011840.18,-47188076.99,0.56,0.56,定期报告,是,20250426,CNY,合并期末,2024-04-26T21:42:04
