报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,31811000000.0,23469000000.0,50042000000.0,26573000000.0,5153000000.0,5714000000.0,561000000.0,,,,-35000000.0,,544000000.0,,46000000.0,-35000000.0,,,2155000000.0,509000000.0,,16000000.0,17212000000.0,367000000.0,7490000000.0,,8961000000.0,3000000.0,,,,391000000.0,14599000000.0,15000000.0,,63000000.0,,14551000000.0,3030000000.0,,11521000000.0,11521000000.0,,11459000000.0,62000000.0,,,,,,,,,,,,,,,,,,,,835000000.0,837000000.0,-5000000.0,,,-5000000.0,,842000000.0,,,844000000.0,,41000000.0,,-1000000.0,,-42000000.0,-2000000.0,12356000000.0,12296000000.0,60000000.0,0.17,0.17,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:32:04
20251231,126311000000.0,92101000000.0,211158000000.0,119057000000.0,20252000000.0,23263000000.0,3011000000.0,,,,1023000000.0,,15398000000.0,,2158000000.0,1023000000.0,,,-4366000000.0,1789000000.0,,114000000.0,76143000000.0,1560000000.0,36800000000.0,,36426000000.0,5000000.0,,,,1352000000.0,50168000000.0,149000000.0,,630000000.0,,49687000000.0,10546000000.0,,39141000000.0,39141000000.0,,38826000000.0,315000000.0,218917000000.0,,257743000000.0,,,,,1478000000.0,,,,,,256265000000.0,,,11167000000.0,,240451000000.0,-5915000000.0,-5910000000.0,1876000000.0,1874000000.0,,2000000.0,,-7786000000.0,,,-7686000000.0,,-40000000.0,,9000000.0,,-69000000.0,-5000000.0,33226000000.0,32916000000.0,310000000.0,0.58,0.58,定期报告,是,20260331,CNY,合并期末,2026-03-30T20:46:11
20250930,94270000000.0,68881000000.0,160205000000.0,91324000000.0,15502000000.0,17626000000.0,2124000000.0,,,,949000000.0,,12569000000.0,,2113000000.0,949000000.0,,,-4982000000.0,1172000000.0,,179000000.0,47292000000.0,1169000000.0,26403000000.0,,18838000000.0,-45000000.0,,,,927000000.0,46978000000.0,67000000.0,,506000000.0,,46539000000.0,9261000000.0,,37278000000.0,37278000000.0,,37018000000.0,260000000.0,,,,,,,,,,,,,,,,,,,,-6631000000.0,-6628000000.0,1000000.0,,,1000000.0,,-6629000000.0,,,-6674000000.0,,73000000.0,,9000000.0,,-37000000.0,-3000000.0,30647000000.0,30390000000.0,257000000.0,0.55,0.55,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:00:07
20250630,65918000000.0,45432000000.0,107596000000.0,62164000000.0,10443000000.0,11812000000.0,1369000000.0,,,,710000000.0,,10377000000.0,,1974000000.0,710000000.0,,,-1907000000.0,752000000.0,,111000000.0,34796000000.0,822000000.0,17485000000.0,,15902000000.0,11000000.0,,,,576000000.0,31122000000.0,33000000.0,,474000000.0,,30681000000.0,5940000000.0,,24741000000.0,24741000000.0,,24622000000.0,119000000.0,218917000000.0,,243539000000.0,,,,,161000000.0,,,,,,243378000000.0,,,11167000000.0,,229805000000.0,-4217000000.0,-4215000000.0,2000000.0,,,2000000.0,,-4217000000.0,,,-4237000000.0,,31000000.0,,5000000.0,,-16000000.0,-2000000.0,20524000000.0,20407000000.0,117000000.0,0.38,0.38,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:38:18
20250331,33086000000.0,22538000000.0,54223000000.0,31685000000.0,5678000000.0,6359000000.0,681000000.0,,,,327000000.0,,7213000000.0,,1673000000.0,327000000.0,,,-3089000000.0,358000000.0,,61000000.0,17415000000.0,398000000.0,8254000000.0,,8488000000.0,7000000.0,,,,268000000.0,15671000000.0,15000000.0,,229000000.0,,15457000000.0,2927000000.0,,12530000000.0,12530000000.0,,12464000000.0,66000000.0,,,,,,,,,,,,,,,,,,,,-6106000000.0,-6103000000.0,2000000.0,,,2000000.0,,-6105000000.0,,,-6092000000.0,,-49000000.0,,38000000.0,,-2000000.0,-3000000.0,6424000000.0,6361000000.0,63000000.0,0.19,0.19,定期报告,未审计,20260430,CNY,合并期末,2025-04-25T19:10:06
20241231,135415000000.0,96666000000.0,234007000000.0,137341000000.0,19071000000.0,22194000000.0,3123000000.0,,,,49000000.0,,12685000000.0,13000000.0,250000000.0,49000000.0,,,5304000000.0,1435000000.0,,205000000.0,83600000000.0,1650000000.0,40365000000.0,,40522000000.0,43000000.0,,,,1020000000.0,51815000000.0,193000000.0,,534000000.0,,51474000000.0,9563000000.0,,41911000000.0,41911000000.0,,41696000000.0,215000000.0,199282000000.0,,240978000000.0,,,3298000000.0,,3730000000.0,,,,,,233950000000.0,,,10222000000.0,,218917000000.0,8649000000.0,8646000000.0,-268000000.0,-274000000.0,,6000000.0,,8914000000.0,,,8753000000.0,,126000000.0,,-17000000.0,,52000000.0,3000000.0,50560000000.0,50342000000.0,218000000.0,0.62,0.62,定期报告,是,20260331,CNY,合并期末,2025-03-28T20:15:04
20240930,102399000000.0,72590000000.0,177176000000.0,104586000000.0,15172000000.0,17249000000.0,2077000000.0,,,,-24000000.0,,9714000000.0,12000000.0,132000000.0,-24000000.0,,,3758000000.0,1086000000.0,,103000000.0,54846000000.0,1240000000.0,28243000000.0,,24597000000.0,46000000.0,,,,720000000.0,47553000000.0,99000000.0,,159000000.0,,47493000000.0,8901000000.0,,38592000000.0,38592000000.0,,38414000000.0,178000000.0,,,,,,,,,,,,,,,,,,,,4366000000.0,4366000000.0,1000000.0,,,1000000.0,,4365000000.0,,,4562000000.0,,-205000000.0,,26000000.0,,-18000000.0,0.0,42958000000.0,42780000000.0,178000000.0,0.57,0.57,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:00:04
20240630,69808000000.0,48111000000.0,119516000000.0,71405000000.0,10533000000.0,11849000000.0,1316000000.0,,,,-6000000.0,,7778000000.0,10000000.0,140000000.0,-6000000.0,,,2545000000.0,748000000.0,,99000000.0,39961000000.0,877000000.0,18309000000.0,,20255000000.0,43000000.0,,,,477000000.0,29847000000.0,68000000.0,,100000000.0,,29815000000.0,5205000000.0,,24610000000.0,24610000000.0,,24487000000.0,123000000.0,199282000000.0,,223769000000.0,,,,,149000000.0,,,,,,223620000000.0,,,10222000000.0,,210828000000.0,4307000000.0,4305000000.0,1000000.0,,,1000000.0,,4304000000.0,,,4580000000.0,,-333000000.0,,19000000.0,,38000000.0,2000000.0,28917000000.0,28792000000.0,125000000.0,0.37,0.37,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T21:45:03
20240331,34487000000.0,24192000000.0,60914000000.0,36722000000.0,5498000000.0,6180000000.0,682000000.0,,,,-127000000.0,,1790000000.0,7000000.0,23000000.0,-127000000.0,,,2743000000.0,356000000.0,,35000000.0,19445000000.0,462000000.0,8688000000.0,,10060000000.0,3000000.0,,,,232000000.0,15042000000.0,14000000.0,,69000000.0,,14987000000.0,2492000000.0,,12495000000.0,12495000000.0,,12426000000.0,69000000.0,,,,,,,,,,,,,,,,,,,,2195000000.0,2194000000.0,1000000.0,-1000000.0,,2000000.0,,2193000000.0,,,2078000000.0,,93000000.0,,-3000000.0,,25000000.0,1000000.0,14690000000.0,14620000000.0,70000000.0,0.18,0.18,定期报告,未审计,20250426,CNY,合并期末,2024-04-29T20:15:04
20231231,145685000000.0,107480000000.0,250809000000.0,143329000000.0,23698000000.0,26724000000.0,3026000000.0,,,,1125000000.0,,10549000000.0,36000000.0,-555000000.0,1125000000.0,,,1135000000.0,1434000000.0,,264000000.0,95882000000.0,1716000000.0,41042000000.0,,52075000000.0,30000000.0,,,,1019000000.0,49803000000.0,86000000.0,,132000000.0,,49757000000.0,8681000000.0,,41076000000.0,41076000000.0,,40792000000.0,284000000.0,179299000000.0,,220091000000.0,,,,,4760000000.0,,,,,,215331000000.0,4811000000.0,,11238000000.0,,199282000000.0,2836000000.0,2835000000.0,-188000000.0,-192000000.0,,4000000.0,,3023000000.0,,,2985000000.0,,-15000000.0,,4000000.0,,49000000.0,1000000.0,43912000000.0,43627000000.0,285000000.0,0.62,0.61,定期报告,是,20250329,CNY,合并期末,2024-03-27T20:10:04
