报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1729485850.04,1729485850.04,,,,,,1653432723.43,1220263995.73,,,,,,,,,8839311.99,242665514.49,22147168.64,146134533.88,13382198.7,8644558.13,,-1613648.07,-3718379.28,,,,-1434600.0,,,,39978934.06,-13821422.62,17416285.8,,-13835.63,116564840.15,460553.44,,991414.92,,116033978.67,20947096.3,,95086882.37,95086882.37,,102547160.48,,-7460278.11,167799.37,750669.1,,,,,,750669.1,,,,,,,,,750669.1,,-582869.73,95254681.74,103297829.58,-8043147.84,0.08,0.08,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T19:02:07
20251231,11357487102.93,11357487102.93,,,,,,9711785499.88,8077412556.5,,,,,,,,,45132329.58,954983771.1,85029924.43,496051998.37,53174919.9,39584202.58,,146387378.4,5976607.13,,,,19076700.0,,,,301212182.01,-883377898.92,-88138278.03,,575307.61,1141436994.12,4679365.91,,13780268.04,,1132336091.99,273337066.71,,858999025.28,858999025.28,,884734667.29,,-25735642.01,10592.13,563362.97,,,,,,563362.97,,,,,,,,,563362.97,,-552770.84,859009617.41,885298030.26,-26288412.85,0.68,0.68,定期报告,是,20260411,CNY,合并期末,2026-04-10T19:58:02
20250930,8273220959.41,8273220959.41,,,,,,7296150679.97,6136819433.66,,,,,,,,,31660382.96,673030724.91,64428158.12,356952024.94,33259955.38,27693962.58,,13318654.65,-456324.49,,,,21119500.0,,,,248473817.89,-153819386.02,-77394919.63,,347238.92,1029115185.25,3759679.74,,3946474.53,,1028928390.46,162964301.58,,865964088.88,865964088.88,,901103576.55,,-35139487.67,390403.42,-279145.09,,,,,,-279145.09,,,,,,,,,-279145.09,,669548.51,866354492.3,900824431.46,-34469939.16,0.69,0.69,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:40:16
20250630,5798951104.35,5798951104.35,,,,,,5160397729.27,4385169346.21,,,,,,,,,20969682.04,465059034.39,40195783.37,229878847.87,19125035.39,22998161.93,,11434080.71,2280608.93,,,,-4412200.0,,,,212254252.16,-94064547.65,-35071073.28,,576124.66,729270011.68,3221076.17,,2152490.91,,730338596.94,109244407.67,,621094189.27,621094189.27,,639006300.03,,-17912110.76,1153689.42,-224010.99,,,,,,-224010.99,,,,,,,,,-224010.99,,1377700.41,622247878.69,638782289.04,-16534410.35,0.49,0.49,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T19:22:04
20250331,3137803861.66,3137803861.66,,,,,,2650744820.8,2272807206.49,,,,,,,,,8450604.89,232383622.01,20234019.76,112650225.17,4219142.48,8855166.76,,9466525.47,-2948986.6,,,,-1343100.0,,,,161661350.65,-26148269.1,36720229.63,,-43608.68,667372168.83,501641.58,,354250.9,,667519559.51,108805089.19,,558714470.32,558714470.32,,572898649.5,,-14184179.18,630300.45,-261666.77,,,,,,-261666.77,,,,,,,,,-261666.77,,891967.22,559344770.77,572636982.73,-13292211.96,0.44,0.44,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T19:44:06
20241231,17576612657.9,17576612657.9,,,,,,13533730694.48,11714188331.76,,,,,,,,,84785446.05,1119190489.64,84623010.12,521174196.21,9769220.7,56251546.67,,-618330.44,16383861.6,,,,-7432534.75,,,,253334019.34,-929232898.58,-277589950.83,,46750.84,3081389019.0,6385918.53,,17448656.54,,3070326280.99,405842491.47,,2664483789.52,2664483789.52,,2509729984.52,,154753805.0,-1420054.96,216475.11,,,,,,216475.11,,,,,,,,,216475.11,,-1636530.07,2663063734.56,2509946459.63,153117274.93,1.92,1.92,定期报告,是,20260411,CNY,合并期末,2025-04-18T22:46:09
20240930,14477951766.54,14477951766.54,,,,,,10697399621.49,9327758818.09,,,,,,,,,67776184.81,868668791.86,64959955.24,382724896.11,-14489024.62,35410508.51,,-10554191.45,-2948986.6,,,,9455223.41,,,,127602861.16,-127589812.04,-66307704.07,,18752.46,3713177274.52,4606771.1,,8057219.4,,3709726826.22,470147999.73,,3239578826.49,3239578826.49,,2959908456.67,,279670369.82,-550873.51,-75871.64,,,,,,-75871.64,,,,,,,,,-75871.64,,-475001.87,3239027952.98,2959832585.03,279195367.95,2.26,2.26,定期报告,未审计,20251025,CNY,合并期末,2024-10-24T18:52:05
20240630,10147215403.14,10147215403.14,,,,,,7335884013.52,6393193335.41,,,,,,,,,46979229.87,611368268.83,45920130.84,239012686.38,-589637.81,26653667.2,,-5382494.78,5833054.81,,,,-20891307.4,,,,96625191.58,-116889927.97,-26689578.94,,80731.26,2738184003.37,3740124.28,,6925961.11,,2734998166.54,346088289.29,,2388909877.25,2388909877.25,,2096329578.14,,292580299.11,-1866964.17,466919.49,,,,,,466919.49,,,,,,,,,466919.49,,-2333883.66,2387042913.08,2096796497.63,290246415.45,1.6,1.6,定期报告,未审计,20250823,CNY,合并期末,2024-08-20T18:22:05
20240331,4509536327.64,4509536327.64,,,,,,3002014097.41,2547045094.06,,,,,,,,,27960356.84,295920403.83,21380416.13,118761826.29,-9053999.74,11799228.23,,-11434718.73,-7354606.62,,,,-47839560.06,,,,39681539.84,-20639205.05,44212831.94,,494874.99,1511997993.16,2683500.2,,355177.11,,1514326316.25,172443705.84,,1341882610.41,1341882610.41,,1069677533.41,,272205077.0,71865.12,99922.34,,,,,,99922.34,,,,,,,,,99922.34,,-28057.22,1341954475.53,1069777455.75,272177019.78,0.82,0.82,定期报告,未审计,20250429,CNY,合并期末,2024-04-25T21:22:03
20231231,17983185712.27,17983185712.27,,,,,,12257660431.53,10496119671.39,,,,,,,,,134575995.94,1145395165.86,77805405.2,414377411.02,-10613217.88,51957042.88,,6858796.77,23738286.37,,,,32447318.47,,,,535655081.42,-288415057.49,-61931502.72,,-2549333.73,5947590583.46,16756931.89,,9364793.22,,5954982722.13,641982649.28,,5313000072.85,5313000072.85,,4557514076.03,,755485996.82,137725.32,518441.01,,,,,,518441.01,,,,,,,,,518441.01,,-380715.69,5313137798.17,4558032517.04,755105281.13,3.49,3.49,定期报告,是,20250419,CNY,合并期末,2024-04-12T20:47:02
20230930,13461864233.63,13461864233.63,,,,,,9093026567.61,7806286627.82,,,,,,,,,102013076.75,859535818.15,47237286.09,288262361.53,-10308602.73,33311139.64,,-24310122.61,-12776657.35,,,,26080659.33,,,,321064854.77,-53771343.67,-19967290.41,,-464972.22,4617469451.21,12397903.57,,1511947.2,,4628355407.58,486154640.54,,4142200767.04,4142200767.04,,3513789909.58,,628410857.46,892111.74,866233.33,,,,,,866233.33,,,,,,,,,866233.33,,25878.41,4143092878.78,3514656142.91,628436735.87,2.69,2.69,定期报告,未审计,20241025,CNY,合并期末,2023-10-25T19:02:03
20230630,8406376083.95,8406376083.95,,,,,,5672446905.25,4820681532.28,,,,,,,,,59292839.89,599847297.44,29475055.44,170523186.28,-7373006.08,22856244.19,,-8483436.66,2409903.71,,,,70487559.55,,,,107864663.12,-57236213.29,-27679236.07,,-525997.51,2818356517.84,9200790.45,,831999.22,,2826725309.07,288141815.17,,2538583493.9,2538583493.9,,2206062763.28,,332520730.62,-366983.38,205614.31,,,,,,205614.31,,,,,,,,,205614.31,,-572597.69,2538216510.52,2206268377.59,331948132.93,1.69,1.69,定期报告,未审计,20240821,CNY,合并期末,2024-08-20T18:22:05
