报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,55090000000.0,36918000000.0,75002000000.0,38084000000.0,7228000000.0,8443000000.0,1215000000.0,,,,-115000000.0,,10352000000.0,41000000.0,3891000000.0,-115000000.0,,,437000000.0,108000000.0,4000000.0,158000000.0,27706000000.0,586000000.0,12864000000.0,,14154000000.0,29000000.0,,,,73000000.0,27384000000.0,40000000.0,,21000000.0,,27403000000.0,3527000000.0,,23876000000.0,23876000000.0,,23832000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,-1036000000.0,-1037000000.0,25000000.0,,,25000000.0,,-1062000000.0,-44000000.0,,-1151000000.0,,140000000.0,,,,-7000000.0,1000000.0,22840000000.0,22795000000.0,45000000.0,1.13,1.04,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:12:03
20251231,212741000000.0,148752000000.0,312406000000.0,163654000000.0,25891000000.0,30856000000.0,4965000000.0,,,,912000000.0,,27319000000.0,51000000.0,6171000000.0,912000000.0,,,8379000000.0,867000000.0,24000000.0,597000000.0,122793000000.0,2278000000.0,62291000000.0,,57497000000.0,125000000.0,,,,602000000.0,89948000000.0,336000000.0,,311000000.0,,89973000000.0,12119000000.0,,77854000000.0,77854000000.0,,77469000000.0,385000000.0,525831000000.0,,603300000000.0,,,194000000.0,,9125000000.0,,,,2136000000.0,,593981000000.0,2597000000.0,,22433000000.0,,566612000000.0,-2243000000.0,-2243000000.0,485000000.0,533000000.0,,-48000000.0,,-2728000000.0,104000000.0,,-2413000000.0,,-410000000.0,,,,-9000000.0,,75611000000.0,75226000000.0,385000000.0,3.46,3.21,定期报告,是,20260327,CNY,合并期末,2026-03-26T22:18:05
20250930,161234000000.0,110959000000.0,235980000000.0,125021000000.0,20081000000.0,23711000000.0,3630000000.0,,,,1042000000.0,,26882000000.0,52000000.0,7102000000.0,1042000000.0,,,1439000000.0,373000000.0,20000000.0,438000000.0,87541000000.0,1749000000.0,43268000000.0,,42227000000.0,86000000.0,,,,211000000.0,73693000000.0,196000000.0,,231000000.0,,73658000000.0,10314000000.0,,63344000000.0,63344000000.0,,63083000000.0,261000000.0,,,,,,,,,,,,,,,,,,,,-336000000.0,-336000000.0,366000000.0,388000000.0,,-22000000.0,,-702000000.0,174000000.0,,-1157000000.0,,286000000.0,,,,-5000000.0,,63008000000.0,62747000000.0,261000000.0,2.85,2.64,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:10:07
20250630,110458000000.0,73755000000.0,159222000000.0,85467000000.0,13075000000.0,15487000000.0,2412000000.0,,,,926000000.0,,18297000000.0,-10000000.0,5477000000.0,926000000.0,,,3791000000.0,224000000.0,16000000.0,374000000.0,59956000000.0,1234000000.0,28497000000.0,,30071000000.0,51000000.0,,,,103000000.0,50502000000.0,163000000.0,,107000000.0,,50558000000.0,7197000000.0,,43361000000.0,43361000000.0,,43141000000.0,220000000.0,525831000000.0,,568972000000.0,,,,,226000000.0,,,,717000000.0,,568746000000.0,2597000000.0,,22433000000.0,,542998000000.0,690000000.0,690000000.0,357000000.0,388000000.0,,-31000000.0,,333000000.0,174000000.0,,-490000000.0,,651000000.0,,,,-2000000.0,,44051000000.0,43831000000.0,220000000.0,1.91,1.76,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:20:04
20250331,55683000000.0,37722000000.0,81060000000.0,43338000000.0,6727000000.0,8234000000.0,1507000000.0,,,,852000000.0,,10663000000.0,16000000.0,4386000000.0,852000000.0,,,-488000000.0,90000000.0,7000000.0,110000000.0,28269000000.0,557000000.0,13439000000.0,,14227000000.0,,,,,46000000.0,27414000000.0,97000000.0,,46000000.0,,27465000000.0,3527000000.0,,23938000000.0,23938000000.0,,23796000000.0,142000000.0,,,,,,,,,,,,,,,,,,,,-1827000000.0,-1830000000.0,-20000000.0,-19000000.0,,-1000000.0,,-1810000000.0,,,-1876000000.0,,67000000.0,,,,-1000000.0,3000000.0,22111000000.0,21966000000.0,145000000.0,1.15,1.05,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T22:10:18
20241231,212226000000.0,148107000000.0,343835000000.0,195728000000.0,24096000000.0,29848000000.0,5752000000.0,,,,-674000000.0,,36202000000.0,151000000.0,4498000000.0,-674000000.0,,,3222000000.0,503000000.0,109000000.0,661000000.0,125029000000.0,2229000000.0,62203000000.0,,60180000000.0,9000000.0,,,,408000000.0,87197000000.0,289000000.0,,366000000.0,,87120000000.0,9629000000.0,,77491000000.0,77491000000.0,,77205000000.0,286000000.0,479690000000.0,,556895000000.0,,,,,5247000000.0,,,,1419000000.0,,551648000000.0,2793000000.0,,21605000000.0,,525831000000.0,4322000000.0,4322000000.0,59000000.0,-72000000.0,,131000000.0,,4263000000.0,,,4109000000.0,,151000000.0,,,,3000000.0,,81813000000.0,81527000000.0,286000000.0,3.51,3.23,定期报告,是,20260327,CNY,合并期末,2025-03-27T20:50:13
20240930,164217000000.0,111587000000.0,260422000000.0,148835000000.0,19347000000.0,23362000000.0,4015000000.0,,,,1215000000.0,,31787000000.0,109000000.0,4583000000.0,1215000000.0,,,-478000000.0,248000000.0,67000000.0,444000000.0,93007000000.0,1667000000.0,43382000000.0,,47702000000.0,1000000.0,,,,255000000.0,71210000000.0,165000000.0,,56000000.0,,71319000000.0,8349000000.0,,62970000000.0,62970000000.0,,63006000000.0,-36000000.0,,,,,,,,,,,,,,,,,,,,3348000000.0,3347000000.0,-118000000.0,-80000000.0,,-38000000.0,,3465000000.0,,,3160000000.0,,312000000.0,,,,-7000000.0,1000000.0,66318000000.0,66353000000.0,-35000000.0,2.9,2.66,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:10:04
20240630,113043000000.0,74891000000.0,175463000000.0,100572000000.0,12745000000.0,15389000000.0,2644000000.0,,,,-508000000.0,,22026000000.0,24000000.0,4531000000.0,-508000000.0,,,3337000000.0,235000000.0,31000000.0,286000000.0,64179000000.0,1148000000.0,28561000000.0,,34304000000.0,,,,,166000000.0,48864000000.0,106000000.0,,28000000.0,,48942000000.0,5911000000.0,,43031000000.0,43031000000.0,,43049000000.0,-18000000.0,479690000000.0,,522739000000.0,,,,,325000000.0,,,,,,522414000000.0,2793000000.0,,21605000000.0,,498016000000.0,2614000000.0,2614000000.0,-167000000.0,-80000000.0,,-87000000.0,,2781000000.0,,,2595000000.0,,187000000.0,,,,-1000000.0,,45645000000.0,45663000000.0,-18000000.0,1.94,1.78,定期报告,未审计,20250829,CNY,合并期末,2024-08-22T19:35:07
20240331,57751000000.0,37242000000.0,88642000000.0,51400000000.0,6198000000.0,7528000000.0,1330000000.0,,,,518000000.0,,13741000000.0,19000000.0,3427000000.0,518000000.0,,,-198000000.0,81000000.0,5000000.0,164000000.0,30267000000.0,553000000.0,13581000000.0,,16050000000.0,6000000.0,,,,77000000.0,27484000000.0,52000000.0,,5000000.0,,27531000000.0,3242000000.0,,24289000000.0,24289000000.0,,24336000000.0,-47000000.0,,,,,,,,,,,,,,,,,,,,1170000000.0,1168000000.0,-58000000.0,-31000000.0,,-27000000.0,,1226000000.0,,,1362000000.0,,-133000000.0,,,,-3000000.0,2000000.0,25459000000.0,25504000000.0,-45000000.0,1.17,1.08,定期报告,未审计,20250430,CNY,合并期末,2024-04-25T20:10:04
20231231,210831000000.0,146503000000.0,349079000000.0,202576000000.0,27755000000.0,33119000000.0,5364000000.0,,,,421000000.0,,30699000000.0,18000000.0,4216000000.0,421000000.0,,,4139000000.0,642000000.0,20000000.0,652000000.0,126691000000.0,2319000000.0,62608000000.0,,60974000000.0,204000000.0,,,,586000000.0,84140000000.0,328000000.0,,139000000.0,,84329000000.0,6675000000.0,,77654000000.0,77654000000.0,,77116000000.0,538000000.0,442627000000.0,,519743000000.0,,,,,11161000000.0,,,,1419000000.0,,508582000000.0,2793000000.0,,24680000000.0,,479690000000.0,1964000000.0,1963000000.0,-98000000.0,-67000000.0,,-31000000.0,,2061000000.0,,,3426000000.0,,-1369000000.0,,,,4000000.0,1000000.0,79618000000.0,79079000000.0,539000000.0,3.51,3.24,定期报告,是,20250328,CNY,合并期末,2024-03-28T22:50:04
20230930,161296000000.0,108984000000.0,259481000000.0,150497000000.0,22803000000.0,26638000000.0,3835000000.0,,,,108000000.0,,25578000000.0,159000000.0,3886000000.0,108000000.0,,,2889000000.0,406000000.0,17000000.0,511000000.0,88399000000.0,1722000000.0,44549000000.0,,41723000000.0,7000000.0,,,,398000000.0,72897000000.0,168000000.0,,72000000.0,,72993000000.0,7777000000.0,,65216000000.0,65216000000.0,,64965000000.0,251000000.0,,,,,,,,,,,,,,,,,,,,4000000.0,4000000.0,-51000000.0,-35000000.0,,-16000000.0,,55000000.0,,,1155000000.0,,-1113000000.0,,,,13000000.0,,65220000000.0,64969000000.0,251000000.0,2.99,2.75,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T20:40:04
