报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1476441483.04,1476441483.04,,,,,,1289500740.34,802623804.83,,,,,,,,,4478992.11,230125866.59,128772865.94,64631167.5,58868043.37,11883162.23,,11936495.97,7742726.61,,,,-9770641.13,,,,5539908.11,-33491018.86,-21684300.05,,2001782.5,141472969.24,674779.43,,223225.91,,141924522.76,37705538.34,,104218984.42,104218984.42,,104288813.23,,-69828.81,-4036902.38,-4036902.38,,,,,,-4036902.38,,,,,,,,,-4036902.38,,,100182082.04,100251910.85,-69828.81,0.22,0.21,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T20:14:05
20251231,6786170247.76,6786170247.76,,,,,,5366188118.9,3507229312.66,,,,,,,,,15147797.47,1003362375.64,551299154.67,256758262.41,32391216.05,41278922.77,,41082135.5,30435392.96,,,,142738906.46,,,,63784192.17,-107936942.9,-104312575.33,,-464141.77,1454873702.99,3421914.26,,1616568.05,,1456679049.2,61236998.05,,1395442051.15,1395442051.15,,1395929467.13,,-487415.98,17120221.33,17120221.33,,,,,,17120221.33,18860346.22,,,,,,,,-1740124.89,,,1412562272.48,1413049688.46,-487415.98,3.1,3.07,定期报告,是,20260227,CNY,合并期末,2026-02-26T23:24:01
20250930,5146419780.07,5146419780.07,,,,,,3924499830.72,2596860742.24,,,,,,,,,10383186.15,687555405.31,425066181.4,208150733.57,-3516417.95,30562874.22,,31987637.61,27747123.4,,,,163188728.27,,,,23273058.79,-58864789.5,-55373633.52,,-387945.27,1325743005.73,2632773.8,,454483.41,,1327921296.12,62270145.79,,1265651150.33,1265651150.33,,1266066635.61,,-415485.28,-240681.97,-240681.97,,,,,,-240681.97,,,,,,,,,-240681.97,,,1265410468.36,1265825953.64,-415485.28,2.87,2.84,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:42:19
20250630,3265291841.84,3265291841.84,,,,,,2412884423.55,1608858073.34,,,,,,,,,5869857.86,416072433.63,268031790.95,136759969.05,-22707701.28,19636434.58,,15367921.13,11762076.67,,,,13110964.83,,,,10908241.23,-32693636.73,-40195546.67,,-387945.27,818517416.81,2196481.91,,364679.14,,820349219.58,124618110.81,,695731108.77,695731108.77,,695772727.73,,-41618.96,855673.5,855673.5,,,,,,855673.5,,,,,,,,,855673.5,,,696586782.27,696628401.23,-41618.96,1.58,1.57,定期报告,未审计,20250807,CNY,合并期末,2025-08-06T19:12:01
20250331,1305866199.58,1305866199.58,,,,,,977584146.98,641541810.21,,,,,,,,,2840386.99,187377346.82,101439256.3,57816313.19,-13430966.53,13554298.62,,6878235.77,5519437.88,,,,-6625404.34,,,,4184507.0,-24997959.69,-21256400.52,,-374653.16,286090377.66,888404.87,,226202.0,,286752580.53,40434162.1,,246318418.43,246318418.43,,246333965.84,,-15547.41,-290290.34,-290290.34,,,,,,-290290.34,,,,,,,,,-290290.34,,,246028128.09,246043675.5,-15547.41,0.56,0.56,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T19:28:07
20241231,5617740375.66,5617740375.66,,,,,,4306575279.71,2872669164.12,,,,,,,,,9893690.93,728953050.46,422226553.31,299596283.59,-26763462.7,26887474.07,,32446908.58,10696559.02,,,,24045316.96,,,,19223665.28,-22717836.37,-64238992.68,,2099.26,1299926256.98,1184468.55,,441693.85,,1300669031.68,147480302.43,,1153188729.25,1153188729.25,,1153188090.0,,639.25,37805.46,37805.46,,,,,,37805.46,,,,,,,,,37805.46,,,1153226534.71,1153225895.46,639.25,2.64,2.61,定期报告,是,20260227,CNY,合并期末,2025-02-26T21:12:03
20240930,3976661775.9,3976661775.9,,,,,,3146721869.89,2049342017.43,,,,,,,,,7072934.28,538873600.37,316003236.81,225807551.41,9622529.59,18753990.63,,20253460.05,5367636.86,,,,-660644.13,,,,17807469.53,-26732141.99,-37724767.6,,,802883281.87,974183.43,,847851.47,,803009613.83,44825132.86,,758184480.97,758184480.97,,758184480.97,,,-3845581.22,-3845581.22,,,,,,-3845581.22,,,,,,,,,-3845581.22,,,754338899.75,754338899.75,,1.74,1.71,定期报告,未审计,20251030,CNY,合并期末,2024-10-30T18:37:10
20240630,2403896730.5,2403896730.5,,,,,,1914963648.17,1217092685.34,,,,,,,,,4632130.14,346224522.35,205965790.7,155825271.73,-14776752.09,10838200.41,,13468002.52,3237435.32,,,,-7778230.46,,,,16104070.67,-21637263.37,-20940667.24,,,468148994.45,542986.64,,634958.53,,468057022.56,24874427.38,,443182595.18,443182595.18,,443182595.18,,,-551970.9,-551970.9,,,,,,-551970.9,,,,,,,,,-551970.9,,,442630624.28,442630624.28,,1.02,1.0,定期报告,未审计,20250807,CNY,合并期末,2024-08-07T19:02:03
20240331,921388511.56,921388511.56,,,,,,830543397.17,494644723.56,,,,,,,,,2158613.09,167819748.27,95015739.84,77626269.88,-6721697.47,4822593.44,,7862196.55,1490046.77,,,,-21962656.9,,,,15137768.1,-7332850.35,-13986196.17,,,70563375.62,45339.2,,29160.78,,70579554.04,-9603859.93,,80183413.97,80183413.97,,80183413.97,,,-727621.9,-727621.9,,,,,,-727621.9,,,,,,,,,-727621.9,,,79455792.07,79455792.07,,0.18,0.18,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T17:37:03
20231231,3888342742.05,3888342742.05,,,,,,2989147176.78,1917173305.44,,,,,,,,,4844174.76,615324572.21,277316318.22,199943039.1,-25454232.95,20075932.28,,92256463.97,39412639.38,,,,8210677.31,,,,15507591.09,-4886174.75,-46381160.12,,1389.02,963904351.79,97600.8,,187171.17,,963814781.42,53292802.23,,910521979.19,910521979.19,,910521979.19,,,1497676.63,1497676.63,,,,,,1497676.63,,,,,,,,,1497676.63,,,912019655.82,912019655.82,,2.09,2.05,定期报告,是,20250227,CNY,合并期末,2024-02-28T18:02:03
