报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,2010908000.0,2010908000.0,,,,,,2011995000.0,589174000.0,,,,,,,,,15732000.0,801358000.0,582021000.0,147090000.0,-123380000.0,10025000.0,,148973000.0,122275000.0,,,,-5786000.0,,,,33037000.0,-2886000.0,-4961000.0,,1000.0,167291000.0,1767000.0,,6034000.0,,163024000.0,57369000.0,,105655000.0,105655000.0,,109266000.0,,-3611000.0,-301589000.0,-301589000.0,-222210000.0,,,-222210000.0,,-79379000.0,,,,,,,,,-79379000.0,,,-195934000.0,-192323000.0,-3611000.0,0.02,0.02,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:28:03
20251231,8692564000.0,8692564000.0,,,,,,8793153000.0,2908126000.0,,,,,,,,,66408000.0,3225455000.0,2582302000.0,646422000.0,-635560000.0,28428000.0,,383635000.0,358781000.0,,,,-13584000.0,,,,82002000.0,-32357000.0,-73937000.0,,3477000.0,248647000.0,209497000.0,,38207000.0,,419937000.0,165264000.0,,254673000.0,254673000.0,,263013000.0,,-8340000.0,350563000.0,350563000.0,497170000.0,,,497170000.0,,-146607000.0,-40482000.0,,,,,,,,-106125000.0,,,605236000.0,613576000.0,-8340000.0,0.04,0.04,定期报告,是,20260430,CNY,合并期末,2026-04-29T17:30:03
20250930,6067956000.0,6067956000.0,,,,,,6296299000.0,1983163000.0,,,,,,,,,33916000.0,2356802000.0,1943635000.0,464070000.0,-485287000.0,22845000.0,,254815000.0,232265000.0,,,,-29237000.0,,,,49766000.0,-18086000.0,-24983000.0,,31000.0,3963000.0,8188000.0,,19624000.0,,-7473000.0,123625000.0,,-131098000.0,-131098000.0,,-122239000.0,,-8859000.0,669226000.0,669226000.0,717940000.0,,,717940000.0,,-48714000.0,,,,,,,,,-48714000.0,,,538128000.0,546987000.0,-8859000.0,-0.02,-0.02,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:56:08
20250630,3827142000.0,3827142000.0,,,,,,4134836000.0,1280355000.0,,,,,,,,,24125000.0,1564898000.0,1295032000.0,298978000.0,-328552000.0,14951000.0,,114850000.0,104470000.0,,,,-8948000.0,,,,29971000.0,-11351000.0,-16929000.0,,10000.0,-200091000.0,6648000.0,,9776000.0,,-203219000.0,84199000.0,,-287418000.0,-287418000.0,,-281782000.0,,-5636000.0,337626000.0,337626000.0,346552000.0,,,346552000.0,,-8926000.0,,,,,,,,,-8926000.0,,,50208000.0,55844000.0,-5636000.0,-0.04,-0.04,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T19:10:03
20250331,1863752000.0,1863752000.0,,,,,,2223228000.0,525753000.0,,,,,,,,,13674000.0,884535000.0,803852000.0,163413000.0,-167999000.0,7648000.0,,124579000.0,119306000.0,,,,1540000.0,,,,11781000.0,-2655000.0,-4577000.0,,4000.0,-228804000.0,1847000.0,,3738000.0,,-230695000.0,45991000.0,,-276686000.0,-276686000.0,,-273166000.0,,-3520000.0,77063000.0,77063000.0,70958000.0,,,70958000.0,,6105000.0,,,,,,,,,6105000.0,,,-199623000.0,-196103000.0,-3520000.0,-0.04,-0.04,定期报告,未审计,20260430,CNY,合并期末,2025-04-25T22:48:09
20241231,7947683000.0,7947683000.0,,,,,,8014417000.0,2694436000.0,,,,,,,,,77478000.0,3202265000.0,2143751000.0,659976000.0,-763489000.0,42887000.0,,-645940000.0,-934377000.0,,,,-263068000.0,,,,75104000.0,-23429000.0,-61638000.0,,48538000.0,-937167000.0,10312000.0,,47409000.0,,-974264000.0,133325000.0,,-1107589000.0,-1107589000.0,,-1093799000.0,,-13790000.0,-59425000.0,-59425000.0,-89106000.0,,,-89106000.0,,29681000.0,-36371000.0,,,,,,,,66052000.0,,,-1167014000.0,-1153224000.0,-13790000.0,-0.16,-0.16,定期报告,是,20260430,CNY,合并期末,2025-04-25T22:48:09
20240930,5608987000.0,5608987000.0,,,,,,5898209000.0,1993373000.0,,,,,,,,,48349000.0,2373417000.0,1580547000.0,495492000.0,-592969000.0,28757000.0,,-112180000.0,-384498000.0,,,,-62188000.0,,,,57297000.0,-20086000.0,-19385000.0,,1247000.0,-444517000.0,9380000.0,,19982000.0,,-455119000.0,135630000.0,,-590749000.0,-590749000.0,,-578901000.0,,-11848000.0,-161875000.0,-161875000.0,-105337000.0,,,-105337000.0,,-56538000.0,,,,,,,,,-56538000.0,,,-752624000.0,-740776000.0,-11848000.0,-0.08,-0.08,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:07:32
20240630,3691763000.0,3691763000.0,,,,,,3795713000.0,1362286000.0,,,,,,,,,38116000.0,1515481000.0,960338000.0,325151000.0,-405659000.0,17513000.0,,-83608000.0,-275549000.0,,,,-51382000.0,,,,44617000.0,-13643000.0,-15315000.0,,1322000.0,-221959000.0,7824000.0,,6255000.0,,-220390000.0,128670000.0,,-349060000.0,-349060000.0,,-341251000.0,,-7809000.0,-137134000.0,-137134000.0,-169303000.0,,,-169303000.0,,32169000.0,,,,,,,,,32169000.0,,,-486194000.0,-478385000.0,-7809000.0,-0.05,-0.05,定期报告,未审计,20250827,CNY,合并期末,2024-08-30T19:47:08
20240331,1719444000.0,1719444000.0,,,,,,1869878000.0,648279000.0,,,,,,,,,20119000.0,748683000.0,467150000.0,160290000.0,-174643000.0,8047000.0,,59320000.0,-128407000.0,,,,13522000.0,,,,25688000.0,-3382000.0,-2728000.0,,1888000.0,-56126000.0,6234000.0,,2165000.0,,-52057000.0,61564000.0,,-113621000.0,-113621000.0,,-109635000.0,,-3986000.0,-116604000.0,-116604000.0,-115155000.0,,,-115155000.0,,-1449000.0,,,,,,,,,-1449000.0,,,-230225000.0,-226239000.0,-3986000.0,-0.02,-0.02,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T22:48:09
20231231,9055425000.0,9055425000.0,,,,,,8844003000.0,3567207000.0,,,,,,,,,79874000.0,3104260000.0,2015424000.0,701286000.0,-624048000.0,31263000.0,,-707727000.0,-647387000.0,,,,4728000.0,,,,114461000.0,-43516000.0,-20484000.0,,3220000.0,-437896000.0,281051000.0,,35417000.0,,-192262000.0,306845000.0,,-499107000.0,-499107000.0,,-492475000.0,,-6632000.0,122788000.0,122788000.0,-25435000.0,,,-25435000.0,,148223000.0,105955000.0,,,,,,,,42268000.0,,,-376319000.0,-369687000.0,-6632000.0,-0.07,-0.07,定期报告,是,20250426,CNY,合并期末,2025-04-25T22:48:09
20230930,6737962000.0,6737962000.0,,,,,,6505909000.0,2608449000.0,,,,,,,,,55685000.0,2313864000.0,1508079000.0,488525000.0,-468693000.0,22878000.0,,-384742000.0,-371469000.0,,,,-22435000.0,,,,65241000.0,-40058000.0,-29117000.0,,3208000.0,-175850000.0,21570000.0,,13459000.0,,-167739000.0,210009000.0,,-377748000.0,-377748000.0,,-368661000.0,,-9087000.0,-156674000.0,-156674000.0,-304621000.0,,,-304621000.0,,147947000.0,,,,,,,,,147947000.0,,,-534422000.0,-525335000.0,-9087000.0,-0.05,-0.05,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T20:07:22
20230630,4503136000.0,4503136000.0,,,,,,4365477000.0,1822681000.0,,,,,,,,,38558000.0,1559692000.0,943742000.0,337993000.0,-337189000.0,13823000.0,,-206283000.0,-210040000.0,,,,-17003000.0,,,,45841000.0,-27467000.0,-20851000.0,,3182000.0,-84922000.0,20014000.0,,8513000.0,,-73421000.0,162855000.0,,-236276000.0,-236276000.0,,-230860000.0,,-5416000.0,103747000.0,103747000.0,-83401000.0,,,-83401000.0,,187148000.0,,,,,,,,,187148000.0,,,-132529000.0,-127113000.0,-5416000.0,-0.03,-0.03,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T18:57:03
