报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1098130967.75,1098130967.75,,,,,,940735915.94,531184784.57,,,,,,,,,2947127.24,293594051.75,74746216.07,30333514.77,7930221.54,4025830.74,,5650756.15,4391101.13,,,,12274816.55,,,,14898608.68,-66203154.33,819354.95,,94483.37,124929917.18,97464.6,,581417.95,,124445963.83,1678287.26,,122767676.57,122767676.57,0.0,123692813.99,,-925137.42,-6860039.64,-6860039.64,,,,,,-6860039.64,-62779.55,,,,,,,,-6797260.09,,,115907636.93,116832774.35,-925137.42,0.1995,0.1975,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T15:48:05
20251231,3898054583.68,3898054583.68,,,,,,3346088307.26,1912334714.23,,,,,,,,,13430655.86,1045194886.44,258449632.92,125251861.27,-8573443.46,11996328.84,,26164292.81,7548697.6,,,,42509240.73,,,,101071674.57,-170237600.06,-2046854.83,,1008696.39,550435726.03,111361.03,,657764.3,,549889322.76,15514903.72,,534374419.04,534374419.04,,547059403.97,,-12684984.93,-9758824.15,-9758824.15,,,,,,-9758824.15,-118231.14,,,,,,,,-9640593.01,,,524615594.89,537300579.82,-12684984.93,0.8861,0.878,定期报告,是,20260328,CNY,合并期末,2026-03-27T20:54:05
20250930,2800608107.32,2800608107.32,,,,,,2499816905.96,1388666989.18,,,,,,,,,11092160.51,809604790.34,208196998.63,93877107.47,-11621140.17,2981579.24,,58579199.65,7490886.38,,,,4664392.37,,,,97800473.95,-124532123.66,33361.58,,1008696.39,338345201.64,70908.93,,484891.94,,337931218.63,5507287.43,,332423931.2,332423931.2,,343234554.07,,-10810622.87,-4642848.65,-4642848.65,,,,,,-4642848.65,,,,,,,,,-4528485.12,-114363.53,,327781082.55,338591705.42,-10810622.87,0.5564,0.5502,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:28:08
20250630,1818780295.23,1818780295.23,,,,,,1603889122.96,906450527.19,,,,,,,,,8371512.7,507521190.33,131594566.23,59902664.54,-9951338.03,2094376.84,,42414038.59,3059328.71,,,,14011767.58,,,,38839334.39,-84490778.76,-546700.29,,1008696.39,226127530.17,59021.46,,272343.83,,225914207.8,32241900.56,,193672307.24,193672307.24,,200839149.29,,-7166842.05,-1604645.43,-1604645.43,,,,,,-1604645.43,-119821.79,,,,,,,,-1484823.64,,,192067661.81,199234503.86,-7166842.05,0.3258,0.3221,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T22:08:06
20250331,789561054.7,789561054.7,,,,,,737852432.08,402160323.49,,,,,,,,,4308433.34,245722901.6,62452337.88,28638218.14,-5429782.37,898557.48,,5043224.4,699838.47,,,,21881226.31,,,,20192124.96,-33297728.08,2021934.98,,902988.84,68452394.03,35104.83,,108.89,,68487389.97,9829269.12,,58658120.85,58658120.85,,59766696.38,,-1108575.53,-377764.51,-377764.51,,,,,,-377764.51,-20702.97,,,,,,,,-357061.54,,,58280356.34,59388931.87,-1108575.53,0.0971,0.0965,定期报告,未审计,20260427,CNY,合并期末,2025-04-28T22:46:11
20241231,3346983120.66,3346983120.66,,,,,,2812657078.77,1624468592.32,,,,,,,,,12819533.13,870746770.34,234184407.56,105543180.5,-35105405.08,2241687.64,,31177989.32,12580732.5,,,,10553912.29,,,,37843647.12,-131033725.88,-1086278.51,,3283020.92,485064607.15,140729.12,,423103.23,,484782233.04,-6378999.42,,491161232.46,491161232.46,,500247943.1,,-9086710.64,4806216.26,4806216.26,,,,,,4806216.26,22773.42,,,,,,,,4783442.84,,,495967448.72,505054159.36,-9086710.64,0.8168,0.813,定期报告,是,20260328,CNY,合并期末,2025-04-28T22:46:11
20240930,2444835135.79,2444835135.79,,,,,,2066278552.58,1169435582.71,,,,,,,,,8712915.88,648769567.82,180703873.92,79663199.44,-21006587.19,1574415.17,,19733153.91,7446905.73,,,,6353750.67,,,,21458531.16,-97143815.89,-161144.61,,3323507.42,332120565.87,55000.13,,240018.47,,331935547.53,54635362.59,,277300184.94,277300184.94,,284901627.51,,-7601442.57,-3891088.15,-3891088.15,,,,,,-3891088.15,,,,,,,,,-3820936.16,-70151.99,,273409096.79,281010539.36,-7601442.57,0.4657,0.4642,定期报告,未审计,20251025,CNY,合并期末,2024-10-25T19:32:03
20240630,1576425612.27,1576425612.27,,,,,,1322889332.24,751522457.06,,,,,,,,,6312093.85,417579293.29,116748573.69,51324973.72,-20598059.37,1086083.53,,18654045.56,7542835.4,,,,-4161490.79,,,,17328592.29,-77713407.16,434244.49,,2208108.54,210286372.96,45000.13,,9484.18,,210321888.91,37325893.31,,172995995.6,172995995.6,,178649747.68,,-5653752.08,1983774.19,1983774.19,,,,,,1983774.19,-18130.08,,,,,,,,2001904.27,,,174979769.79,180633521.87,-5653752.08,0.2916,0.2912,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T20:37:49
20240331,729044755.89,729044755.89,,,,,,629886094.34,346399577.83,,,,,,,,,3121810.51,207923475.56,56803281.62,26532319.76,-10894370.94,525441.42,,8054236.73,2559037.13,,,,-3210445.8,,,,5202106.52,-41306930.3,-803188.36,,769663.91,67864104.25,45000.13,,344.59,,67908759.79,16456788.23,,51451971.56,51451971.56,,54383429.78,,-2931458.22,462529.3,462529.3,,,,,,462529.3,62171.71,,,,,,,,400357.59,,,51914500.86,54845959.08,-2931458.22,0.1158,0.1157,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T22:52:05
20231231,2615716404.14,2615716404.14,,,,,,2325717625.04,1318220499.95,,,,,,,,,13300871.08,737074050.02,198571498.17,90972485.4,-32421779.58,2277131.59,,10198874.2,-7679380.47,,,,-1531390.84,,,,50540866.14,-108634242.95,-1676589.5,,61813.84,238958109.99,15393367.95,,212026.74,,254139451.2,-15798015.1,,269937466.3,269937466.3,,280768286.79,,-10830820.49,4240095.02,4240095.02,,,,,,4240095.02,34778.48,,,,,,,,4205316.54,,,274177561.32,285008381.81,-10830820.49,0.6011,0.593,定期报告,是,20250429,CNY,合并期末,2024-04-26T22:52:05
