报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230630,6179414000.46,2613245059.42,1481396417.85,614527852.44,475170249.15,,,,886792436.38,2542081232.26,1655288795.88,1341093970.43,66059124.48,6059569.69,,878296722.69,-1813916.04,295006714.57,,166793013.01,3342083118.29,29865653.28,3016605916.61,,27074160.27,-4582.05,,268541970.18,2837330882.17,1270237.5,,66899320.64,,2771701799.03,353748531.57,2417953267.46,2417953267.46,,2391952431.72,26000835.74,12286663530.38,,338182957.09,338182957.09,243080280.24,,,243080280.24,,95102676.85,948996.17,,89692407.46,,1508030.07,,,,2953243.15,,,2756136224.55,2730135388.81,26000835.74,0.48,0.48,定期报告,未审计,20240830,CNY,合并期末,2023-08-24T22:28:11
20230331,2750179404.48,1171744997.86,737309151.73,192141799.53,218576646.39,,,,421980322.44,1222079058.38,800098735.94,663448097.89,26797398.94,446064.16,,308292053.27,7071674.86,35394371.65,,142247886.51,1533584465.21,13987444.14,1495866094.53,,-10060135.51,-4582.05,,33795644.1,1216594939.27,816751.12,,1749193.99,,1215662496.4,245389220.96,970273275.44,970273275.44,,957777036.47,12496238.97,,,76852691.36,76852691.36,84538102.4,,,84538102.4,,-7685411.04,-3756605.26,,4259192.26,,2259600.29,,,,-10447598.33,,,1047125966.8,1034629727.83,12496238.97,0.19,0.19,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T18:13:10
20221231,10779684708.58,6179732186.38,3298200909.49,1282367088.67,1506111126.48,,,,2092256613.9,5340690872.43,3248434258.53,2052321243.37,105159829.95,2545214.26,,-850518667.81,712688.57,921069774.46,-585591.86,384696461.57,6919979173.22,64866735.94,6029873738.86,,-237997693.95,201852952.32,,861383440.05,3859705535.36,6320229.49,,12120405.36,,3853905359.49,613280737.12,3240624622.37,3240624622.37,,3189072446.37,51552176.0,11637279759.13,,-110525437.69,-108910792.19,-68008084.46,,,-68008084.46,,-40902707.73,141659.0,,-82531580.37,,2749280.34,,,,38737933.3,,-1614645.5,3130099184.68,3080161654.18,49937530.5,0.61,0.61,定期报告,是,20240328,CNY,合并期末,2023-03-30T20:38:03
20220930,8923312892.49,4937146874.57,2621292346.99,1025995450.55,1224074119.29,,,,1684513633.98,4127650150.31,2443136516.33,1750803707.61,92791922.17,2457401.61,,-627097797.89,2188639.38,799651362.39,270788.63,375835683.82,4638242535.98,52007780.6,3915546603.18,,-284555347.2,168896000.0,,786347499.4,4285070356.51,3064953.83,,11202254.4,,4276933055.94,822820804.64,3454112251.3,3454112251.3,,3405890948.71,48221302.59,,,-16266178.62,-16266178.62,-76504111.6,,,-76504111.6,,60237932.98,2583293.07,,14748724.08,,1015866.12,,,,41890049.71,,,3437846072.68,3389624770.09,48221302.59,0.68,0.68,定期报告,未审计,20231027,CNY,合并期末,2022-10-27T17:28:03
20220630,5372958918.18,3218202667.52,1704847333.55,808471947.75,657964888.29,,,,1237597266.39,2875806683.1,1638209416.71,762451424.86,65904130.91,707984.71,,-116901260.02,9112568.41,119122476.0,148517.31,143225257.71,2653380670.2,36963404.9,2632535099.45,,-269513597.07,165812000.0,,87583762.92,2719578247.98,669190.21,,5581478.96,,2714665959.23,571949408.49,2142716550.74,2142716550.74,,2107523979.1,35192571.64,11637279759.13,,44640989.82,44640989.82,17246303.94,,,17246303.94,,27394685.88,1929697.41,,6900726.62,,-156624.03,,,,18720885.88,,,2187357540.56,2152164968.92,35192571.64,0.42,0.42,定期报告,未审计,20230825,CNY,合并期末,2022-08-25T19:13:03
20220331,2181100549.72,1551890115.44,878940950.95,317399245.12,326306946.58,,,,602580467.0,1448995876.08,846415409.08,499358459.77,19793741.36,315611.79,,-564764793.41,1602619.84,61551282.77,148517.31,28733881.0,1267170127.8,17892426.73,1346325067.02,,-155968089.72,,,58920723.77,913930421.92,264479.98,,1834992.65,,912359909.25,229263892.62,683096016.63,683096016.63,,666089265.19,17006751.44,,,11652816.89,11652816.89,15248919.85,,,15248919.85,,-3596102.96,6236983.89,,-4116107.08,,-80837.99,,,,-5636141.78,,,694748833.52,677742082.08,17006751.44,0.13,0.13,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T19:23:03
20211231,16706575061.43,7832090588.93,4353807470.39,1774849941.43,1595346037.16,,,,2505196735.59,6245275551.84,3740078816.25,2408988632.39,66695537.82,35493026.56,,-903833643.88,-3255743.5,4598224425.11,-6774.92,269170841.71,11299977838.48,97063347.93,6270376653.93,,394171724.8,249541.29,,4538116570.53,5406597222.95,4460352.88,,742851628.71,,4668205947.12,1104999973.47,3563205973.65,3563205973.65,,3484331817.14,78874156.51,10259982214.53,,-124321436.91,-124469096.79,-129512395.05,,,-129512395.05,,5043298.26,833663.98,,110472524.69,,-81347407.34,,,,-24915483.07,,147659.88,3438884536.74,3359862720.35,79021816.39,0.72,0.72,定期报告,是,20230331,CNY,合并期末,2022-03-24T20:48:03
20210930,12305458099.51,5945088585.89,3351006748.04,1455591984.74,1062202758.04,,,,1904288345.35,4779370427.32,2875082081.97,1850748551.32,78103412.09,1878367.53,,-1257687627.37,-1518853.81,3604667703.81,-7555.31,259878949.63,8064675941.79,62259618.58,4222308215.56,,185807188.66,6853861.92,,3587447057.07,4240782157.72,3951198.09,,8733014.99,,4236000340.82,920063938.93,3315936401.89,3315936401.89,,3257187692.33,58748709.56,,,-164313079.84,-164313079.84,-150307860.73,,,-150307860.73,,-14005219.11,92410.63,,97041834.39,,-80735866.18,,,,-30403597.95,,,3151623322.05,3092874612.49,58748709.56,0.68,0.68,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T16:48:02
20210630,7998768987.32,3779677651.86,1997043663.06,1058402428.88,671205685.16,,,,1281127300.4,3176027442.84,1894900142.44,1207664063.3,48974440.66,1848614.94,,-344066136.38,-531310.05,1817040878.3,-8577.9,257865117.79,5018817889.05,37979683.34,3031249455.2,,165050997.3,604823.25,,1783932929.96,2979951098.27,3166345.93,,2084617.68,,2981032826.52,677142569.35,2303890257.17,2303890257.17,,2262276778.83,41613478.34,10259982214.53,,-176472266.79,-176472266.79,-159982734.27,,,-159982734.27,,-16489532.52,-14417.72,,-873583.72,,356285.6,,,,-15957816.68,,,2127417990.38,2085804512.04,41613478.34,0.48,0.48,定期报告,未审计,20220826,CNY,合并期末,2021-08-26T18:58:03
20210331,3327363196.96,2002449929.69,1070169249.39,582910687.59,321856843.11,,,,638173536.47,1581794746.59,943621210.12,895165449.43,19758277.27,1737878.71,,-1024727692.0,7065783.16,776904508.96,-4949.23,32336630.48,2393018032.41,19595134.86,1503271870.41,,95671194.95,1261369.27,,773218462.92,934345164.55,2567992.8,,597241.55,,936315915.8,217525587.56,718790328.24,718790328.24,,696691061.76,22099266.48,,,-159005221.42,-159005221.42,-165228754.08,,,-165228754.08,,6223532.66,251671.13,,5194519.48,,469896.11,,,,307445.94,,,559785106.82,537685840.34,22099266.48,0.15,0.15,定期报告,未审计,20220429,CNY,合并期末,2021-04-29T16:58:03
20201231,15866343425.84,7705298200.59,3655836985.67,1987151184.46,1957883068.44,,,,2113994481.6,5843167586.56,3729173104.96,2807111040.81,89801642.04,3502838.18,,-464739831.71,-8865679.7,3434274154.2,1592.57,279269467.48,10329529506.91,83382148.2,5983918442.56,,945161344.33,,,3317067571.82,5536813918.93,31699002.54,,1569702330.76,,3998810590.71,1532418160.07,2466392430.64,2466392430.64,,2334078122.69,132314307.95,9785174730.18,,-124688589.61,-79226482.0,92954876.12,,,92954876.12,,-172181358.12,-2566404.06,,22611645.94,,-52941629.11,,,,-139284970.89,,-45462107.61,2341703841.03,2254851640.69,86852200.34,0.5,0.5,定期报告,是,20220325,CNY,合并期末,2021-03-25T19:23:02
20200930,10671038234.13,6024490008.03,2809305674.09,1694306578.71,1108888182.34,,,,1346546035.54,4247937887.06,2901391851.52,2082428385.77,65657128.06,3253467.93,,-401541453.28,-6130614.35,1404497993.14,2200.0,220745679.28,6084842078.97,62466368.22,4398607079.98,,266880930.25,5414526.18,,1351473174.34,4586196155.16,19420333.39,,18565337.67,,4587051150.88,1168899185.61,3418151965.27,3418151965.27,,3310001215.27,108150750.0,,,-105718093.25,-89444882.22,59152278.62,,,59152278.62,,-148597160.84,-2041453.09,,-78066029.86,,-10242249.01,,,,-58247428.88,,-16273211.03,3312433872.02,3220556333.05,91877538.97,0.72,0.72,定期报告,未审计,20211029,CNY,合并期末,2020-10-28T18:28:03
20200630,6315060791.3,3663823692.34,1596401973.65,1160904405.72,634637028.76,,,,804317439.19,2812068645.75,2007751206.56,1135097556.31,44340739.04,1211821.72,,319753659.05,-1194696.61,176661725.21,2200.0,216599215.81,3316228464.19,37817736.59,2953701776.21,,183039778.72,,,141669172.67,2998832327.11,2415910.88,,15141427.24,,2986106810.75,763692325.69,2222414485.06,2222414485.06,,2151890456.16,70524028.9,9785174730.18,,-18405674.68,-37459720.35,-47248930.5,,,-47248930.5,,9789210.15,-368831.47,,922905.66,,-7905699.87,,,,17140835.83,,19054045.67,2204008810.38,2114430735.81,89578074.57,0.47,0.47,定期报告,未审计,20210827,CNY,合并期末,2020-08-26T19:08:03
20200331,2818272421.03,1921329109.14,888230543.94,627547506.74,273110634.86,,,,352890569.9,1415872311.21,1062981741.31,465034743.14,18173874.88,316743.47,,-138966991.35,-4265215.01,30793842.37,,191456362.84,1318305098.38,18310976.1,1294031122.53,,-12403518.27,5393487.58,,12973030.44,1499967322.65,901776.05,,6729258.49,,1494139840.21,347161480.73,1146978359.48,1146978359.48,,1103792187.0,43186172.48,,,15485269.45,-3316581.01,-130729277.45,,,-130729277.45,,127412696.44,400432.02,,120482195.68,,-11374362.5,,,,17904431.24,,18801850.46,1162463628.93,1100475605.99,61988022.94,0.24,0.24,定期报告,未审计,20210430,CNY,合并期末,2020-04-28T23:23:02
20191231,10057362378.64,5710719113.08,2512361239.98,1377543026.27,1236941715.19,,,,1572934467.46,5935779427.8,4362844960.34,2162013143.19,75487451.47,22242152.36,,135469501.96,4633542.67,191521122.13,14955.41,280056532.74,7211203480.47,59468507.17,5516446077.34,,1272568784.66,263919000.0,,98801111.3,2846158898.17,2486338.62,,1629791491.6,,1218853745.19,524765444.11,694088301.08,694088301.08,,567944886.3,126143414.78,10133249933.39,,258694172.23,244120556.65,147276458.62,,,147276458.62,,96844098.03,8690264.53,,-25567608.49,,92771015.06,,,,20950426.93,,14573615.58,952782473.31,812065442.95,140717030.36,0.12,0.12,定期报告,是,20210326,CNY,合并期末,2020-03-27T22:13:02
20190930,8452503344.61,4565467955.7,2001159435.11,1174419870.23,959002276.93,,,,1185935457.53,4465260501.69,3279325044.16,1380453598.91,32156283.11,-6491219.97,,1117655764.7,9183627.86,51570815.78,14862.59,142221261.54,5026374982.28,46137232.31,4462684880.11,,491064648.14,,,26488221.72,3426128362.33,1001344.96,,323967410.66,,3103162296.63,736159954.79,2367002341.84,2367002341.84,,2267122981.68,99879360.16,,,325978667.69,299910713.16,200864189.45,,,200864189.45,,99046523.71,9550326.14,,-5471764.51,,56181590.74,,,,38786371.34,,26067954.53,2692981009.53,2567033694.84,125947314.69,0.49,0.49,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T15:58:11
20190630,5861033277.28,2871840065.02,1378023949.97,799473960.45,402440099.32,,,,777108160.21,3039856212.09,2262748051.88,1013240041.87,21734303.02,-9314243.18,,998692749.58,2289371.52,59243367.74,,138619521.34,3320398706.08,31373633.63,2918224827.71,,353620888.94,,,17179355.8,2540634571.2,764487.74,,307116633.59,,2234282425.35,552163749.36,1682118675.99,1682118675.99,,1609064928.56,73053747.43,10133249933.39,,198582464.35,194459272.93,194127493.15,,,194127493.15,,331779.78,7202548.67,,-54133894.28,,42047695.54,,,,5215429.85,,4123191.42,1880701140.34,1803524201.49,77176938.85,0.349,0.349,定期报告,未审计,20200827,CNY,合并期末,2020-03-13T15:58:11
20190331,3421048826.6,1462031637.23,686344811.6,401980009.47,224877006.93,,,,406389079.21,1570741265.89,1164352186.68,306437458.24,19470920.15,-9494511.7,,1088669217.19,-767642.34,32630523.88,,125658553.19,1607001277.97,14295072.3,1547456198.06,,36731646.29,,,8518361.32,1814047548.63,971653.24,,78629.62,,1814940572.25,457828223.8,1357112348.45,1357112348.45,,1317249830.09,39862518.36,,,216172584.39,235327326.78,281492730.31,,,281492730.31,,-46165403.53,2847489.74,,-21725301.1,5755197.99,12800417.54,,,,-45843207.7,,-19154742.39,1573284932.84,1552577156.87,20707775.97,0.29,0.29,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T15:58:11
20181231,7712277101.82,4911310711.04,2204168687.74,1058996562.08,937744947.24,,,,1717125943.0,6589032918.82,4871906975.82,1013867749.45,-22381938.45,4307741.35,,-230348003.45,-19058583.88,97746845.04,12305.2,221620135.42,5988846658.46,63908916.69,5123975586.51,,678791710.95,103662404.56,,18508039.75,1723430443.36,3860692.3,,1421850171.47,,305440964.19,61593535.77,243847428.42,243847428.42,,103322859.82,140524568.6,11246748160.6,,-427449607.93,-466004361.37,-563916259.28,,,-563916259.28,,97911897.91,1484083.84,,20733808.81,,42653335.71,,,,33040669.55,,38554753.44,-183602179.51,-362681501.55,179079322.04,0.0224,0.0224,定期报告,是,20200328,CNY,合并期末,2020-03-13T15:58:11
20180930,5848859537.47,3417043043.3,1803986210.71,597219688.6,504630483.1,,,,1350120208.78,4967164693.92,3617044485.14,108119993.46,54854492.89,1869050.62,,769234343.54,-19586663.24,28500239.48,11052.61,195417319.54,4185079006.74,45924023.02,3763324021.87,,360567183.99,,,15263777.86,1663780530.73,3327184.82,,751656.88,,1666356058.67,385462441.58,1280893617.09,1280893617.09,,1176776113.91,104117503.18,,,58458707.25,15998575.48,-122847007.53,,,-122847007.53,,138845583.01,1141368.43,,48077390.92,,30623779.18,,,,59003044.48,,42460131.77,1339352324.34,1192774689.39,146577634.95,0.26,0.26,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T15:58:11
20180630,4114364963.23,2277797680.86,1234199395.49,362302534.41,341193742.0,,,,866890290.84,3259976985.94,2393086695.1,150126361.05,35107061.54,-69037.03,,557413593.74,-137066.26,69983117.51,9817.59,192281167.9,2743160826.51,32366078.51,2509070561.98,,191296128.03,,,10428057.99,1371204136.72,2481269.34,,285253.19,,1373400152.87,332711433.35,1040688719.52,1040688719.52,,968792385.26,71896334.26,11246748160.6,,-160134572.41,-165200881.68,-211281795.33,,,-211281795.33,,46080913.65,994476.28,,34229375.7,,524904.87,,,,10332156.8,,5066309.27,880554147.11,803591503.58,76962643.53,0.21,0.21,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T15:58:11
20180331,2335322025.03,1086590715.03,680029931.45,96508583.83,143630339.74,,,,410011195.93,1582407144.75,1172395948.82,-176734770.48,3522817.49,,,922915225.14,5734214.95,26585217.94,,60220226.52,1308755502.22,12943338.79,1337229662.27,-45001658.23,-45001658.23,,,3584159.39,1026566522.81,7317470.21,,78557.18,,1033805435.84,263789230.75,770016205.09,770016205.09,,731457446.77,38558758.32,,,-9337979.52,27896162.25,-1489501.61,,,-1489501.61,,29385663.86,-200646.03,,63621568.16,,,,,,-34035258.27,,-37234141.77,760678225.57,759353609.02,1324616.55,0.16,0.16,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T15:58:11
20171231,9838147762.07,5623619323.3,2645627911.42,1139005629.83,1101915601.14,,,,1245500101.0,5128882837.26,3883382736.26,2733627393.76,83288263.8,,,-155699949.2,-110126995.44,143889566.02,20117.23,357318205.4,5767745153.28,70674841.13,5233869110.08,451281806.88,,,,11919395.19,4070402608.79,31693360.39,,24439306.57,,4077656662.61,950658079.84,3126998582.77,3126998582.77,,3016470221.54,110528361.23,10506809807.49,,-822680070.68,-765848000.7,,,,,,-765848000.7,3553799.83,-717188079.37,,,,,,,-52213721.16,,-56832069.98,2304318512.09,2250622220.84,53696291.25,0.6542,0.6542,定期报告,是,20190328,CNY,合并期末,2020-03-13T15:58:11
20170930,6673005772.99,3525861193.96,2028208760.97,610185263.09,398172205.82,,,,1042906199.4,3750384102.62,2707477903.22,1737373655.04,76101599.38,,,6033760.5,-118356834.56,124714191.59,,354473607.06,3653716614.01,46523844.08,3591540855.52,7135727.79,,,,8516186.62,3019289158.98,7326199.74,,4127070.79,,3022488287.93,674300310.08,2348187977.85,2348187977.85,,2269674812.76,78513165.09,,,264433985.03,309061959.54,,,,,,309061959.54,-2449219.73,331182644.09,,,,,,,-19671464.82,,-44627974.51,2612621962.88,2578736772.3,33885190.58,0.49,0.49,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T15:58:11
20170630,3967146009.47,2091565424.63,1244578621.32,313502960.14,199095109.6,,,,688566807.07,2451965727.81,1763398920.74,831037429.33,49475123.76,,,38963189.29,-124589520.53,94972579.7,,346630099.98,2334723938.82,29704737.83,2294973685.7,4314045.0,,,,5731470.29,1632422070.65,6726661.21,,1782133.09,,1637366598.77,350692382.33,1286674216.44,1286674216.44,,1237488072.86,49186143.58,10506809807.49,,275651648.08,299853828.07,,,,,,299853828.07,-2332600.0,308577041.53,,,,,,,-6390613.46,,-24202179.99,1562325864.52,1537341900.93,24983963.59,0.2684,0.2684,定期报告,未审计,20180829,CNY,合并期末,2020-03-13T15:58:11
