报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,54649000000.0,36270000000.0,67455000000.0,31185000000.0,9026000000.0,10059000000.0,1033000000.0,,,,450000000.0,,6982000000.0,69000000.0,884000000.0,450000000.0,,,703000000.0,1090000000.0,48000000.0,80000000.0,31093000000.0,543000000.0,13903000000.0,,16091000000.0,,,,,556000000.0,23556000000.0,80000000.0,,91000000.0,,23545000000.0,3056000000.0,,20489000000.0,20489000000.0,,20098000000.0,391000000.0,,,,,,,,,,,,,,,,,,,,-1318000000.0,-1186000000.0,-29000000.0,,,-29000000.0,,-1157000000.0,-19000000.0,,-32000000.0,,-10000000.0,,,,-1096000000.0,-132000000.0,19171000000.0,18912000000.0,259000000.0,0.36,0.36,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:48:05
20251231,212475000000.0,144469000000.0,284588000000.0,140119000000.0,32772000000.0,38433000000.0,5661000000.0,,,,2126000000.0,,28999000000.0,545000000.0,4452000000.0,2126000000.0,,,223000000.0,3046000000.0,100000000.0,740000000.0,128801000000.0,2162000000.0,67159000000.0,,57939000000.0,233000000.0,,,,1308000000.0,83674000000.0,616000000.0,,247000000.0,,84043000000.0,12553000000.0,,71490000000.0,71490000000.0,,70618000000.0,872000000.0,343868000000.0,,414486000000.0,,,6470000000.0,,8591000000.0,,,,2406000000.0,,399425000000.0,1428000000.0,,20043000000.0,,375234000000.0,-13979000000.0,-14169000000.0,-284000000.0,,,-284000000.0,,-13885000000.0,-31000000.0,,-11348000000.0,,213000000.0,,,,-2758000000.0,190000000.0,57511000000.0,56449000000.0,1062000000.0,1.2,1.2,定期报告,是,20260321,CNY,合并期末,2026-03-20T19:20:02
20250930,156598000000.0,107702000000.0,215605000000.0,107903000000.0,25688000000.0,33284000000.0,7596000000.0,,,,1677000000.0,,21827000000.0,555000000.0,2839000000.0,1677000000.0,,,-2134000000.0,1246000000.0,42000000.0,550000000.0,91179000000.0,1576000000.0,44753000000.0,,44714000000.0,136000000.0,,,,,65419000000.0,169000000.0,,117000000.0,,65471000000.0,11204000000.0,,54267000000.0,54267000000.0,,53391000000.0,876000000.0,,,,,,,,,,,,,,,,,,,,-12756000000.0,-12901000000.0,-277000000.0,,,-277000000.0,,-12624000000.0,-30000000.0,,-10882000000.0,,-91000000.0,,,,-1621000000.0,145000000.0,41511000000.0,40490000000.0,1021000000.0,0.89,0.89,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:44:05
20250630,105762000000.0,71201000000.0,145122000000.0,73921000000.0,16906000000.0,22035000000.0,5129000000.0,,,,1503000000.0,,15619000000.0,459000000.0,1987000000.0,1503000000.0,,,-270000000.0,573000000.0,18000000.0,212000000.0,59162000000.0,1116000000.0,28460000000.0,,29570000000.0,16000000.0,,,,,46600000000.0,74000000.0,,52000000.0,,46622000000.0,9548000000.0,,37074000000.0,37074000000.0,,36478000000.0,596000000.0,343868000000.0,,380346000000.0,,,,,172000000.0,,,,2406000000.0,,380174000000.0,,,9582000000.0,,368186000000.0,-6289000000.0,-6430000000.0,-26000000.0,,,-26000000.0,,-6404000000.0,-52000000.0,,-4482000000.0,,-151000000.0,,,,-1719000000.0,141000000.0,30785000000.0,30048000000.0,737000000.0,0.62,0.61,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:00:05
20250331,51931000000.0,35677000000.0,73133000000.0,37456000000.0,8407000000.0,9575000000.0,1168000000.0,,,,548000000.0,,8883000000.0,212000000.0,1029000000.0,548000000.0,,,-2135000000.0,354000000.0,4000000.0,193000000.0,29126000000.0,519000000.0,14029000000.0,,14403000000.0,14000000.0,,,,161000000.0,22805000000.0,55000000.0,,18000000.0,,22842000000.0,3059000000.0,,19783000000.0,19783000000.0,,19509000000.0,274000000.0,,,,,,,,,,,,,,,,,,,,-7213000000.0,-7318000000.0,18000000.0,,,18000000.0,,-7336000000.0,-41000000.0,,-6786000000.0,,-14000000.0,,,,-495000000.0,105000000.0,12570000000.0,12191000000.0,379000000.0,0.36,0.36,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:26:03
20241231,213646000000.0,146679000000.0,309791000000.0,163112000000.0,31040000000.0,35971000000.0,4931000000.0,,,,1500000000.0,,29332000000.0,715000000.0,2518000000.0,1500000000.0,,,3803000000.0,435000000.0,154000000.0,703000000.0,132717000000.0,2194000000.0,69410000000.0,,61045000000.0,68000000.0,,,,,80929000000.0,256000000.0,,322000000.0,,80863000000.0,11395000000.0,,69468000000.0,69468000000.0,,68576000000.0,892000000.0,320619000000.0,,389195000000.0,,,6637000000.0,,6596000000.0,,,,3360000000.0,,375962000000.0,1428000000.0,,27306000000.0,,343868000000.0,12914000000.0,12805000000.0,-82000000.0,-1000000.0,,-81000000.0,,12887000000.0,15000000.0,,10598000000.0,,417000000.0,,,,1780000000.0,109000000.0,82382000000.0,81381000000.0,1001000000.0,1.22,1.2,定期报告,是,20260321,CNY,合并期末,2025-03-26T19:20:15
20240930,162210000000.0,109971000000.0,233709000000.0,123738000000.0,24292000000.0,28326000000.0,4034000000.0,,,,1579000000.0,,22044000000.0,588000000.0,1784000000.0,1579000000.0,,,3736000000.0,218000000.0,142000000.0,228000000.0,99726000000.0,1629000000.0,46702000000.0,,51343000000.0,52000000.0,,,,,62484000000.0,182000000.0,,161000000.0,,62505000000.0,9974000000.0,,52531000000.0,52531000000.0,,51826000000.0,705000000.0,,,,,,,,,,,,,,,,,,,,5968000000.0,5724000000.0,3000000.0,,,3000000.0,,5721000000.0,24000000.0,,5750000000.0,,222000000.0,,,,-275000000.0,244000000.0,58499000000.0,57550000000.0,949000000.0,0.94,0.91,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:00:03
20240630,109019000000.0,72608000000.0,156933000000.0,84325000000.0,16353000000.0,18712000000.0,2359000000.0,,,,521000000.0,,14060000000.0,490000000.0,1680000000.0,521000000.0,,,5113000000.0,138000000.0,25000000.0,201000000.0,65333000000.0,1125000000.0,29795000000.0,,34370000000.0,43000000.0,,,,,43686000000.0,99000000.0,,34000000.0,,43751000000.0,7880000000.0,,35871000000.0,35871000000.0,,35490000000.0,381000000.0,320619000000.0,,356109000000.0,,,,,153000000.0,,,,,,355956000000.0,,,17432000000.0,,336844000000.0,7112000000.0,7094000000.0,,,,,,7094000000.0,10000000.0,,5642000000.0,,69000000.0,,,,1373000000.0,18000000.0,42983000000.0,42584000000.0,399000000.0,0.66,0.64,定期报告,未审计,20250828,CNY,合并期末,2024-08-28T20:15:04
20240331,53770000000.0,34960000000.0,78731000000.0,43771000000.0,8376000000.0,9389000000.0,1013000000.0,,,,169000000.0,,8149000000.0,251000000.0,1626000000.0,169000000.0,,,1973000000.0,58000000.0,17000000.0,68000000.0,31888000000.0,530000000.0,14513000000.0,,16819000000.0,26000000.0,,,,,21882000000.0,48000000.0,,16000000.0,,21914000000.0,2523000000.0,,19391000000.0,19391000000.0,,19191000000.0,200000000.0,,,,,,,,,,,,,,,,,,,,4297000000.0,4298000000.0,13000000.0,,,13000000.0,,4285000000.0,17000000.0,,3301000000.0,,8000000.0,,,,959000000.0,-1000000.0,23688000000.0,23489000000.0,199000000.0,0.39,0.38,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:10:04
20231231,205896000000.0,143539000000.0,317692000000.0,174153000000.0,32383000000.0,36999000000.0,4616000000.0,,,,2621000000.0,,25834000000.0,736000000.0,3806000000.0,2621000000.0,,,521000000.0,244000000.0,9000000.0,745000000.0,131001000000.0,2185000000.0,66612000000.0,,61926000000.0,278000000.0,,,,,74895000000.0,340000000.0,,348000000.0,,74887000000.0,6825000000.0,,68062000000.0,68062000000.0,,67016000000.0,1046000000.0,285505000000.0,,352521000000.0,,,6265000000.0,,4547000000.0,,,,3360000000.0,,341709000000.0,1428000000.0,,16110000000.0,,320619000000.0,5575000000.0,5492000000.0,-146000000.0,,,-146000000.0,,5638000000.0,39000000.0,,4821000000.0,,-518000000.0,,,,1291000000.0,83000000.0,73637000000.0,72508000000.0,1129000000.0,1.27,1.14,定期报告,是,20250327,CNY,合并期末,2024-03-21T19:50:05
