报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,26494299315.69,26494299315.69,,,,,,24840574106.99,22670415470.31,,,,,,,,,182762750.35,1057178172.54,163114804.62,554996800.38,212106108.79,183665868.91,,-1441118.3,,,,,,,,,164503477.73,,,,1550539.54,1818338107.67,10525788.7,,13771812.92,,1815092083.45,292754894.1,,1522337189.35,1522337189.35,,1511486059.47,,10851129.88,-10398276.06,-10127862.22,,,,,,-10127862.22,,,,,,,,,-10127862.22,,-270413.84,1511938913.29,1501358197.25,10580716.04,0.299,0.293,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T17:08:12
20251231,107373484700.24,107373484700.24,,,,,,99990473788.21,91336989662.53,,,,,,,,,772324001.32,4402690614.39,663384552.48,2105224407.36,709860550.13,846747728.75,,392452796.81,402840489.16,,,,,,,,606395000.39,-902147597.36,-204448552.93,,14842322.31,7290104881.25,61976290.39,,162266582.34,,7189814589.3,1132927729.54,,6056886859.76,6056886859.76,,5928668055.97,,128218803.79,-20633457.65,-15467563.53,-7076668.82,-7076668.82,,,,-8390894.71,,,,,,,,,-8390894.71,,-5165894.12,6036253402.11,5913200492.44,123052909.67,1.17,1.15,定期报告,是,20260317,CNY,合并期末,2026-03-16T21:08:06
20250930,81206046100.8,81206046100.8,,,,,,75845177887.91,69249273578.52,,,,,,,,,591851843.04,3363252267.16,519175077.32,1588436933.99,533188187.88,629153974.07,,9931063.46,21775328.93,,,,,,,,575437012.45,-385564499.41,-22962342.18,,15206576.31,5552916023.52,41253362.54,,108096882.32,,5486072503.74,993287609.63,,4492784894.11,4492784894.11,,4330307719.04,,162477175.07,-6862938.62,-5167984.72,,,,,,-5167984.72,,,,,,,,,-5167984.72,,-1694953.9,4485921955.49,4325139734.32,160782221.17,0.858,0.834,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T17:02:11
20250630,54715347401.63,54715347401.63,,,,,,51180980631.96,46855237208.75,,,,,,,,,366719145.33,2200491855.13,334844995.9,1082304427.71,341382999.14,424333001.93,,12838379.11,21775328.93,,,,,,,,494838083.63,-385564499.41,-24644510.79,,15032694.85,3646866917.06,31363988.81,,86109680.96,,3592121224.91,661820073.59,,2930301151.32,2930301151.32,,2798220209.49,,132080941.83,-5692411.78,-4736490.61,0.0,,,,,-4736490.61,,,,,,,,,-4736490.61,,-955921.17,2924608739.54,2793483718.88,131125020.66,0.55,0.54,定期报告,未审计,20250820,CNY,合并期末,2025-08-19T19:32:05
20250331,26839851272.3,26839851272.3,,,,,,25339951927.62,23130973160.25,,,,,,,,,175300037.79,1131123177.11,174670260.39,548063076.9,179822215.18,216503831.31,,-3476533.95,0.0,,,,,,,,269928057.96,0.0,8691.77,,-363326.88,1765996233.58,8628340.83,,19970439.68,,1754654134.73,308195425.47,,1446458709.26,1446458709.26,,1383790825.91,,62667883.35,-2005538.61,-1801693.15,,,,,,-1801693.15,,,,,,,,,-1801693.15,,-203845.46,1444453170.65,1381989132.76,62464037.89,0.274,0.269,定期报告,未审计,20260423,CNY,合并期末,2025-04-18T16:40:04
20241231,109202941453.9,109202941453.9,,,,,,103828864651.27,95174416169.53,,,,,,,,,618468624.79,4602340893.54,658744135.76,1962111906.04,812782921.61,1003121829.76,,219290346.32,242041005.82,,,,,,,,1111797231.77,-637334713.02,-128731985.25,,3682943.62,5942780626.07,59195693.19,,78379437.98,,5923596881.28,565160616.31,,5358436264.97,5358436264.97,,5125627037.63,,232809227.34,3941533.37,2826863.92,-2294970.72,-2294970.72,,,,5121834.64,,,,,-2085970.02,,,,7207804.66,,1114669.45,5362377798.34,5128453901.55,233923896.79,1.02,1.0,定期报告,是,20260317,CNY,合并期末,2025-03-19T22:02:10
20240930,83503839526.13,83503839526.13,,,,,,79784771786.45,73174006178.55,,,,,,,,,460182663.37,3469464217.65,501014962.86,1530221217.45,649882546.57,741262616.45,,106744515.76,146438403.16,,,,,,,,959781273.51,-293265758.46,-4496258.37,,3342017.65,4491173529.77,37570493.36,,41072931.39,,4487671091.74,462713085.23,,4024958006.51,4024958006.51,,3836118926.59,,188839079.92,1785644.23,1062331.89,,,,,,1062331.89,,,,,1721987.84,,,,-659655.95,,723312.34,4026743650.74,3837181258.48,189562392.26,0.76,0.747,定期报告,未审计,20251025,CNY,合并期末,2024-10-25T19:32:03
20240630,57005199387.18,57005199387.18,,,,,,54402527871.81,49991272961.53,,,,,,,,,303085286.62,2328226254.05,330234259.43,1035650653.93,414058456.25,497543318.78,,104785168.65,146438403.16,,,,,,,,770849126.58,-276800183.61,-8286740.2,,3054077.07,3196272963.86,21628068.81,,34195782.17,,3183705250.5,341431936.76,,2842273313.74,2842273313.74,,2725351420.16,,116921893.58,5110169.01,4614272.9,0.0,,,,,4614272.9,,,,,2352538.44,,,,2261734.46,,495896.11,2847383482.75,2729965693.06,117417789.69,0.54,0.53,定期报告,未审计,20250820,CNY,合并期末,2024-08-19T19:07:15
20240331,28428786439.94,28428786439.94,,,,,,27176460168.46,24930456564.74,,,,,,,,,148215297.69,1219559253.86,157395582.05,503744649.85,217088820.27,248464560.59,,-13375693.23,0.0,,,,,,,,383545912.37,0.0,2618.5,,1159990.88,1623659100.0,5750852.82,,10061748.75,,1619348204.07,199028670.92,,1420319533.15,1420319533.15,,1359809828.84,,60509704.31,324468.9,-50927.23,,,,,,-50927.23,,,,,,,,,-50927.23,,375396.13,1420644002.05,1359758901.61,60885100.44,0.269,0.264,定期报告,未审计,20250419,CNY,合并期末,2024-04-22T18:52:04
20231231,114018799187.96,114018799187.96,,,,,,107655293588.03,99038328080.27,,,,,,,,,743861090.98,4451614644.79,674639662.45,2024101385.26,722748724.28,1048156487.28,,-39060256.07,2187306.93,,,,,,,,532342538.48,-463763592.32,22819130.35,,115225139.79,6531068560.16,80167658.53,,52674664.0,,6558561554.69,660515157.58,,5898046397.11,5898046397.11,,5721189483.5,,176856913.61,-2309059.41,-3501376.76,-3673955.18,-3673955.18,,,,172578.42,,,,,-183686.72,,,,356265.14,,1192317.35,5895737337.7,5717688106.74,178049230.96,1.13,1.11,定期报告,是,20250320,CNY,合并期末,2024-03-12T20:37:03
