报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,64699303698.58,64670173820.02,28973326.79,,156551.77,,,60975302295.1,59770141428.0,383372.69,,,,,,,,598930308.63,120572487.11,25739670.22,397991886.14,58538779.7,148465506.59,3004362.61,-97261213.2,6477016.0,,-678469.09,,1032343025.69,,,,86668303.48,-1626601886.29,-19737795.16,,,3098733368.91,758025.6,,8309917.5,,3091181477.01,1100968128.37,,1990213348.64,1990213348.64,,1338454558.16,,651758790.48,-1080686972.61,-896841647.23,-2767978.93,-4247780.75,,1479801.82,,-894073668.3,-70193.04,,,,-1368791.16,,-710301777.24,,-182332906.86,,-183845325.38,909526376.03,441612910.93,467913465.1,0.1,0.1,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T17:20:03
20251231,172824678779.99002,172725891961.92,97212179.35,,1574638.72,,,163561164969.32,159150008289.63,710212.01,,,,,,,,1626437909.86,592418782.95,106116296.78,1828507118.56,245854206.4,694288534.91,11112153.13,117796549.14,16137855.74,,-943827.17,,-1706276557.75,,,,309361091.85,-723839572.04,-29308133.48,,323266.75,7230626627.97,18176105.98,,43708585.9,,7205094148.05,3678604579.27,,3526489568.78,3526489568.78,,2415007111.01,,1111482457.77,641888667.95,606680096.36,-103360476.54,886472.61,-40151.8,-104206797.35,,710040572.9,-453221.02,,,,1201679.89,,874313239.77,,-165021125.74,,35208571.59,4168378236.73,3021687207.37,1146691029.36,0.19,0.19,定期报告,是,20260420,CNY,合并期末,2026-04-19T15:40:03
20250930,121892999631.35,121892999631.35,,,,,,116267084389.29,113176777924.21,,,,,,,,,1107777830.91,447786081.25,64590070.72,1242077764.19,228074718.01,582954599.56,,78821529.05,42114047.96,,,,-67908192.0,,,,219833185.98,-548829059.17,-6322197.64,,,5301510508.28,9889422.96,,12707790.82,,5298692140.42,3031072036.49,,2267620103.93,2267620103.93,,1770525135.91,,497094968.02,-276344605.65,-243425216.94,-108703990.29,-2178522.48,-8761.89,-106516705.92,,-134721226.65,-178265.38,,,,-774013.04,,-867856.82,,-132901091.41,,-32919388.71,1991275498.28,1527099918.97,464175579.31,0.14,0.14,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T18:20:13
20250630,76079875664.31,76079875664.31,,,,,,72026717140.81,70026800824.21,,,,,,,,,770220066.07,287468485.53,39212329.38,771508998.54,131506437.08,375385896.8,,68865904.6,31774515.38,,,,-66049829.06,,,,132202739.13,-95262291.48,-55360979.05,,,4037554067.64,2981903.23,,9672888.7,,4030863082.17,2495257480.21,,1535605601.96,1535605601.96,,1440925251.21,,94680350.75,-241519226.3,-219986791.08,-95472686.18,-2393274.4,-8761.89,-93070649.89,,-124514104.9,-121155.12,,,,-773999.54,,-61018323.21,,-62600627.03,,-21532435.22,1294086375.66,1220938460.13,73147915.53,0.11,0.11,定期报告,未审计,20250818,CNY,合并期末,2025-08-17T15:38:10
20250331,35240800502.36,35222182663.23,18362269.17,,255569.96,,,33361871129.87,32525998043.69,81925.03,,,,,,,,262949664.75,132162605.16,25973121.54,351289229.69,60094167.96,169620795.22,3322372.05,28970908.0,4643531.26,,-57098.91,,-55563262.05,,,,56875246.99,-24710196.59,-22813887.4,,,1861631082.53,1542740.59,,1567643.99,,1861606179.13,513576528.17,,1348029650.96,1348029650.96,,1123645752.41,,224383898.55,-244355380.67,-234957609.0,-83984152.41,1524614.09,,-85508766.5,,-150973456.59,-6140.83,,,,-552992.81,,-135461940.25,,-14952382.7,,-9397771.67,1103674270.29,888688143.41,214986126.88,0.09,0.08,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T19:51:21
20241231,145620089482.52,145530933772.71002,79879603.92,,9276105.89,,,139666072005.64,135217194767.56,1163665.42,,,,,,,,1243875528.8,729316194.38,100970461.1,1849249492.25,497170669.22,710204908.46,27131226.91,81141979.32,17841811.93,,630646.32,,49452618.9,,,,213091021.08,-641125413.56,-43633916.78,,3109861.22,5616684273.38,8144886.03,,29880314.02,,5594948845.39,1730562300.08,,3864386545.31,3864386545.31,,2808954860.02,,1055431685.29,40071088.92,17424125.71,-66744980.76,-1266424.96,6167.01,-65484722.81,,84169106.47,-67379.61,,,,5496002.01,,25178815.33,,53561668.74,,22646963.21,3904457634.23,2826378985.73,1078078648.5,0.22,0.21,定期报告,是,20260420,CNY,合并期末,2025-04-22T20:48:03
20240930,106307900321.94,106307900321.94,,,,,,101205174541.79,98256064077.82,,,,,,,,,937535355.41,472042620.92,66854231.4,1134523427.54,338154828.7,622540848.76,,91393077.91,40362950.96,,,,-73965382.88,,,,150187069.31,-200255337.97,-16217536.07,,2819463.91,5056687134.36,7281347.9,,8933100.49,,5055035381.77,1496341774.23,,3558693607.54,3558693607.54,,2729926180.49,,828767427.05,-331032955.8,-273889211.6,-78727616.96,3435694.83,7533.45,-82170845.24,,-195161594.64,-201991.84,,,,3424589.35,,27703580.43,,-226087772.58,,-57143744.2,3227660651.74,2456036968.89,771623682.85,0.22,0.21,定期报告,未审计,20251028,CNY,合并期末,2024-10-28T16:38:05
20240630,71509487305.69,71509487305.69,,,,,,67470872569.4,65409119953.65,,,,,,,,,653198789.12,310815663.63,44388117.34,731504356.07,321845689.59,441430392.73,,50676322.7,26255685.4,,,,-115321009.27,,,,90961304.81,-135298311.38,-133188665.37,,24236.77,3796468614.55,5777177.33,,4529324.85,,3797716467.03,1007188291.73,,2790528175.3,2790528175.3,,2181335943.91,,609192231.39,-347509851.3,-301736680.18,-57652995.7,2290463.22,8280.28,-59951739.2,,-244083684.48,26544.36,,,,,,-145322127.64,,-98788101.2,,-45773171.12,2443018324.0,1879599263.73,563419060.27,0.17,0.16,定期报告,未审计,20250818,CNY,合并期末,2024-08-27T18:57:03
20240331,32720083664.56,32720083664.56,,,,,,30916314982.58,29996699653.78,,,,,,,,,234305730.08,157098249.53,23440361.79,376657416.62,128113570.78,204664828.88,,32105634.35,13246364.97,,,,-44198426.51,,,,41134075.2,-34828586.47,-1124669.28,,,1796856709.27,3063959.36,,608898.84,,1799311769.79,427990823.62,,1371320946.17,1371320946.17,,1096690756.19,,274630189.98,127112665.26,47177211.89,-43711978.09,1856125.01,,-45568103.1,,90889189.98,2429.63,,,,,,-14353006.17,,105239766.52,,79935453.37,1498433611.43,1143867968.08,354565643.35,0.09,0.09,定期报告,未审计,20250429,CNY,合并期末,2024-04-28T16:27:19
20231231,137453847565.82,137453847565.82,,,,,,131847568326.49,127479264917.91,,,,,,,,,918785453.35,802484157.76,103162785.44,1760873498.75,782997513.28,1028320327.39,,156307085.53,69440463.49,,,,-10512465.12,,,,183201387.64,-568465932.62,10825424.33,,18764216.77,5396398955.86,11094320.37,,15828121.74,,5391665154.49,1597087810.52,,3794577343.97,3794577343.97,,2699176213.13,,1095401130.84,451685283.48,341199386.99,154906181.58,5574172.46,-40139.41,149372148.53,,186293205.41,70787.45,,,,0.0,,-3730492.37,,189952910.33,,110485896.49,4246262627.45,3040375600.12,1205887027.33,0.21,0.21,定期报告,是,20250423,CNY,合并期末,2024-04-28T16:32:03
20230930,102594662281.86,102594662281.86,,,,,,97627831975.91,94729096565.9,,,,,,,,,670764091.97,389809469.91,89170434.4,1158397982.91,590593430.82,731954115.95,,59472086.93,43503352.97,,,,-50376537.09,,,,111241968.46,-281312008.6,-6144204.91,,20885829.97,4820597440.71,6374194.15,,12474901.92,,4814496732.94,1476653572.08,,3337843160.86,3337843160.86,,2576025608.8,,761817552.06,653745494.32,491585017.93,126295597.11,3100768.13,3915.2,123190913.78,,365289420.82,324676.76,,,,,,23363261.31,,341601482.75,,162160476.39,3991588655.18,3067610626.73,923978028.45,0.203,0.201,定期报告,未审计,20241029,CNY,合并期末,2023-10-27T18:27:03
20230630,68796996087.65,68796996087.65,,,,,,65118878122.66,63213062597.71,,,,,,,,,435781018.26,223368309.72,58824850.23,739579306.91,448262039.83,546101174.77,,52952712.94,42345980.72,,,,-53484966.12,,,,80028456.2,-219598530.2,-6620791.31,,20193563.01,3551588409.51,1911518.37,,3492194.85,,3550007733.03,1012579097.32,,2537428635.71,2537428635.71,,2053160935.27,,484267700.44,602257224.2,417456902.84,8310439.28,4281451.38,96321.51,3932666.39,,409146463.56,172558.13,,,,,,10346045.83,,398627859.6,,184800321.36,3139685859.91,2470617838.11,669068021.8,0.16,0.16,定期报告,未审计,20240828,CNY,合并期末,2023-08-25T18:57:08
20230331,34337337242.06,34337337242.06,,,,,,32535951340.92,31615379375.39,,,,,,,,,211896633.28,119540473.21,26710974.95,350657358.55,211766525.54,274104848.98,,12393042.21,11908622.48,,,,-17751102.33,,,,35594631.55,-72616870.83,-19091318.12,,264504.7,1740178788.32,902155.23,,480378.97,,1740600564.58,494078203.39,,1246522361.19,1246522361.19,,1021266891.47,,225255469.72,-254758507.08,-218370068.88,4477359.38,4036740.54,,440618.84,,-222847428.26,,,,,,,-133192542.26,,-89654886.0,,-36388438.2,991763854.11,802896822.59,188867031.52,0.0806,0.0798,定期报告,未审计,20240429,CNY,合并期末,2023-04-27T21:07:32
20221231,121848098815.21,121848098815.21,,,,,,113992609772.89,110088877844.32,,,,,,,,,861270338.86,588938902.89,100486975.12,1531820703.11,821215008.59,896149431.69,,221838199.02,154394789.03,,,,99411382.69,,,,283478534.67,-1125320244.82,-23474215.56,,32462450.72,7343885149.04,24045285.85,,27953982.08,,7339976452.81,2089132641.98,,5250843810.83,5250843810.83,,4184269806.64,,1066574004.19,777388458.01,560130390.97,-9753157.59,-874561.19,-746352.98,-8132243.42,,569883548.56,7281386.64,,,,,,16971091.01,,545631070.91,,217258067.04,6028232268.84,4744400197.61,1283832071.23,0.33,0.33,定期报告,是,20240429,CNY,合并期末,2023-04-14T19:17:04
20220930,88684435136.96,88684435136.96,,,,,,83248699037.96,80429526591.84,,,,,,,,,666306527.29,124027281.89,72597740.67,1030142764.47,926098131.8,688836915.6,,85190391.46,111286310.98,,,,114153279.14,,,,185797280.54,-834556504.38,28115946.09,,1701730.51,5016138222.36,27978141.2,,18512163.35,,5025604200.21,1541177038.06,,3484427162.15,3484427162.15,,2830875256.3,,653551905.85,1315719938.79,1001921273.58,-5359507.1,1413229.89,-699083.88,-6073653.11,,1007280780.68,8901747.88,,,,,,272921668.05,,725457364.75,,313798665.21,4800147100.94,3832796529.88,967350571.06,0.224,0.221,定期报告,未审计,20231028,CNY,合并期末,2022-10-27T17:42:08
20220630,61925022178.26,61925022178.26,,,,,,59546840142.54,58318016941.61,,,,,,,,,182030362.29,67910372.33,42991936.78,544164359.06,391726170.47,271026529.18,,47339144.2,61232041.42,,,,179523757.79,,,,136123012.71,-779085887.92,-11639542.93,,1157333.31,1951599852.88,27635739.45,,15488489.98,,1963747102.35,392283489.36,,1571463612.99,1571463612.99,,1392950404.79,,178513208.2,193920294.38,191060164.89,-3608922.28,,-699083.88,-2909838.4,,194669087.17,7168790.74,,,,,,189418446.48,,-1918150.05,,2860129.49,1765383907.37,1584010569.68,181373337.69,0.132,0.132,定期报告,未审计,20230826,CNY,合并期末,2022-08-28T15:47:05
20220331,28953142641.72,28953142641.72,,,,,,28083466028.33,27521269277.9,,,,,,,,,78026944.13,43998905.98,23041120.25,249343168.69,167786611.38,162172852.89,,16270495.41,28179664.62,,,,-26991072.14,,,,47983423.05,-29581982.12,10035371.29,,636028.89,888028877.77,11043740.42,,15996186.21,,883076431.98,179414387.47,,703662044.51,703662044.51,,628773160.1,,74888884.41,-170072172.94,-169091870.12,1323709.22,,,1323709.22,,-170415579.34,85059.62,,,,,,-169294552.39,,-1206086.57,,-980302.82,533589871.57,459681289.98,73908581.59,0.0597,0.0597,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T20:37:08
20211231,131033652129.77,131033652129.77,,,,,,125967444641.72,123434991691.81,,,,,,,,,435399599.47,185000564.3,103011502.09,1151600182.94,657441101.11,722169791.12,,420713202.69,180421701.91,,,,7317021.48,,,,236994715.37,-1178626250.79,-43771530.95,,20930581.52,4529765227.37,5655291.28,,27357009.88,,4508063508.77,1037647736.97,,3470415771.8,3470415771.8,,3101437393.52,,368978378.28,131750569.32,129494286.81,2059872.58,,-68447.91,2128320.49,,127434414.23,40192.36,,,,,,125688282.87,,1705939.0,,2256282.51,3602166341.12,3230931680.33,371234660.79,0.29,0.29,定期报告,是,20230415,CNY,合并期末,2022-04-19T16:02:03
20210930,100722475745.46,100722475745.46,,,,,,97067464159.46,95248197931.42,,,,,,,,,274429752.69,109263644.16,80623322.04,789402570.62,565546938.53,566101507.15,,237100666.99,108320422.83,,,,78129948.47,,,,129897603.13,-625681926.54,-14786592.67,,23547216.37,3483218501.75,11062086.88,,16408206.71,,3477872381.92,733158789.76,,2744713592.16,2744713592.16,,2449653208.06,,295060384.1,209722295.8,209804230.45,-642819.31,,-4500000.0,3857180.69,,210447049.76,320825.03,,,,,,208938370.38,,1187854.35,,-81934.65,2954435887.96,2659457438.51,294978449.45,0.233,0.233,定期报告,未审计,20221028,CNY,合并期末,2021-10-25T17:42:04
20210630,68154875960.04,68154875960.04,,,,,,66103879715.31,64936459326.11,,,,,,,,,170039146.4,73844439.45,43025112.12,498529759.03,381981932.2,383690805.61,,135404476.12,-27156473.7,,,,50603658.85,,,,92746419.26,-447121346.72,-37403607.59,,23364392.63,1868590237.28,3673031.67,,7851764.05,,1864411504.9,373749893.73,,1490661611.17,1490661611.17,,1321083705.55,,169577905.62,189796631.71,174804798.91,-531883.17,,-4500000.0,3968116.83,,175336682.08,4433269.17,,,,,,169718056.84,,1185356.07,,14991832.8,1680458242.88,1495888504.46,184569738.42,0.126,0.126,定期报告,未审计,20220829,CNY,合并期末,2021-08-20T20:17:04
