报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,565476565.81,263576691.95,81804086.72,54396760.37,95319449.98,,,,-19258249.0,139038214.16,158296463.16,335663005.94,12229656.96,,,-18364455.84,1931659.24,120225.39,-26590.06,1834278.19,327553023.3,4851859.0,320860486.25,,1331200.81,,,509477.24,237923542.51,22222.99,,427047.38,,237518718.12,40946414.36,196572303.76,196572303.76,,196654622.15,-82318.39,,,198932336.38,198932336.38,161733931.27,,,161733931.27,,37198405.11,-94929.84,,37505437.63,,-212102.68,,,,,,,395504640.14,395586958.53,-82318.39,0.07,0.07,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:28:10
20251231,2528400797.67,970860016.53,,184149701.2,403401709.06,,,,-143161372.96,553341062.78,696502435.74,1873033737.13,23866238.61,,,-181443431.25,-1474300.48,2252751.73,825715.08,7507681.89,1253952904.25,14009076.92,1264405610.2,,-32750260.08,5915184.44,,2373292.77,1274447893.42,666747.98,,8499989.15,,1266614652.25,210397330.05,1056217322.2,1056217322.2,,1056402621.34,-185299.14,1476494260.5,,2988150.41,2988150.41,100268625.81,,,100268625.81,,-97280475.4,-92617.71,,-97788552.51,,600694.82,,,,,,,1059205472.61,1059390771.75,-185299.14,0.39,0.39,定期报告,是,20260321,CNY,合并期末,2026-03-20T20:28:02
20250930,2015444286.65,743763285.78,202976616.41,138258573.47,322195773.01,,,,-119263911.88,417720205.09,536984116.97,1416458813.47,26142892.02,,,-35044069.56,-910333.36,1884568.3,1251783.2,7304150.7,1034255156.09,10011771.29,998653353.75,,17611653.75,5915184.44,,2063192.86,981189130.56,519814.56,,4763435.57,,976945509.55,173443267.32,803502242.23,803502242.23,,803630274.79,-128032.56,,,-35377311.78,-35377311.78,38596472.36,,,38596472.36,,-73973784.14,-58632.25,,-73586728.88,,-328423.01,,,,,,,768124930.45,768252963.01,-128032.56,0.29,0.29,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:23:06
20250630,1283977917.15,471331040.5,119253229.99,85252017.68,215328968.23,,,,-82185027.2,283164475.59,365349502.79,812143377.62,12612683.79,,,73330242.22,-206530.93,1315363.7,1121553.46,7127897.78,695629848.78,6026560.96,665791206.89,,16521328.11,5915184.44,,1375568.38,588348068.37,413896.38,,99094.66,,588662870.09,98480532.39,490182337.7,490182337.7,,490242163.41,-59825.71,1476494260.5,,268486500.92,268486500.92,190264501.79,,,190264501.79,,78221999.13,-58004.82,,78442207.74,,-162203.79,,,,,,,758668838.62,758728664.33,-59825.71,0.18,0.18,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:13:06
20250331,432325471.0,233639894.91,62896196.96,29664805.95,118491017.53,,,,-44234587.75,144554661.86,188789249.61,146146101.04,5898794.03,,,93094058.55,-45407.33,762547.58,1095089.64,1867774.36,256509978.5,2586057.11,251987616.35,,1274809.68,,,661495.36,175815492.5,112818.09,,78845.37,,175849465.22,24785008.83,151064456.39,151064456.39,,151053533.6,10922.79,,,-56532849.63,-56532849.63,8873777.46,,,8873777.46,,-65406627.09,6443.17,,-65259648.62,,-153421.64,,,,,,,94531606.76,94520683.97,10922.79,0.06,0.06,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T19:53:11
20241231,2417574505.9,1358776141.59,219567594.61,184234132.74,886981447.28,,,,-94887118.38,609564933.01,704452051.39,1122970579.05,2763966.25,,,19126283.23,398588.17,411828.94,145584.35,10632618.95,1274364573.35,15420348.85,1232988085.03,,24159947.84,,,1796191.63,1143209932.55,2404925.7,,7328409.98,,1138286448.27,153139783.86,985146664.41,985146664.41,,984887290.52,259373.89,1233810949.63,,320803258.07,320803258.07,159094560.04,,,159094560.04,,161708698.03,446848.6,,162107775.85,,-845926.42,,,,,,,1305949922.48,1305690548.59,259373.89,0.36,0.36,定期报告,是,20260321,CNY,合并期末,2025-04-11T20:23:12
20240930,1853271166.93,1038096161.37,132989162.18,115401780.39,748358278.13,,,,-78222301.54,453092943.11,531315244.65,870399597.3,-3230000.56,,,12722582.53,-230585.87,117248.26,-4203.51,10392668.39,975450521.99,12389867.2,948538326.53,,13228211.62,,,1294116.64,877820644.94,114385.23,,7233561.92,,870701468.25,120979310.6,749722157.65,749722157.65,,749727139.41,-4981.76,,,172863467.83,172863467.83,80168879.91,,,80168879.91,,92694587.92,5783.92,,93946301.28,,-1257497.28,,,,,,,922585625.48,922590607.24,-4981.76,0.27,0.27,定期报告,未审计,20251030,CNY,合并期末,2024-10-23T17:28:02
20240630,1254751533.16,713704128.73,95684270.23,63749707.86,531510493.31,,,,-48771643.89,309185282.3,357956926.19,585014740.7,5795506.51,,,-639434.17,153826.98,63063.15,11183.91,5215667.75,703226510.46,9044953.8,673475172.68,,19887913.95,,,818470.03,551525022.7,102582.49,,156733.35,,551470871.84,74594993.71,476875878.13,476875878.13,,476887177.78,-11299.65,1233810949.63,,131399465.88,131399465.88,14509681.81,,,14509681.81,,116889784.07,5673.19,,117481180.81,,-597069.93,,,,,,,608275344.01,608286643.66,-11299.65,0.17,0.17,定期报告,未审计,20250829,CNY,合并期末,2024-08-27T18:23:10
20240331,563953403.09,333228486.7,47542555.31,22814751.77,249555124.66,,,,-26381915.49,163353070.79,189734986.28,277370572.03,-256752.63,,,-24556537.92,35777.32,33216.88,601.59,4223201.98,302333331.02,4539559.49,295244732.56,,2144496.97,,,404542.0,261620072.07,26109.2,,72956.83,,261573224.44,41312594.76,220260629.68,220260629.68,,220262674.0,-2044.32,,,71062224.04,71062224.04,,,,,,71062224.04,1682.22,,71945391.98,,-884850.16,,,,,,,291322853.72,291324898.04,-2044.32,0.08,0.08,定期报告,未审计,20250430,CNY,合并期末,2024-04-24T18:28:02
20231231,1926579845.32,877492121.83,222728872.14,96381329.08,505469045.83,,,,-152120260.69,576991094.86,729111355.55,997257888.49,33337609.96,,,195705648.0,380688.33,661493.0,65334.95,7136931.41,1125871193.57,10580864.58,1071867105.49,,41903670.68,,,1519552.82,800708651.75,663459.31,,8805446.05,,792566665.01,91468067.04,701098597.97,701098597.97,,701039062.04,59535.93,1254367361.85,,56206497.28,56206497.28,,,,,,56206497.28,78499.16,,57101407.89,,-973409.77,,,,,,,757305095.25,757245559.32,59535.93,0.26,0.26,定期报告,是,20250412,CNY,合并期末,2024-04-12T19:33:02
20230930,1297751548.91,630971562.56,167124197.25,66047736.93,367831905.21,,,,-84832605.15,435564645.31,520397250.46,598635164.27,29858971.14,,,144995521.95,707601.25,229217.45,57173.28,6987913.3,772079238.69,6958635.14,721022699.24,,43219560.57,,,878343.74,525672310.22,571317.4,,690151.12,,525553476.5,65645972.9,459907503.6,459907503.6,,459680551.44,226952.16,,,38271850.62,38271850.62,,,,,,38271850.62,92435.73,,41215672.05,,-3036257.16,,,,,,,498179354.22,497952402.06,226952.16,0.17,0.17,定期报告,未审计,20241024,CNY,合并期末,2024-10-23T17:28:02
20230630,850010555.37,379682676.33,116108963.11,44577610.34,200099885.52,,,,-49798364.62,298478173.96,348276538.58,342942891.02,27316543.09,,,173733551.53,856109.52,94103.31,46993.74,2452594.54,533767548.74,4168366.36,486422566.64,,42582981.51,,,593634.23,316243006.63,58920.29,,127264.94,,316174661.98,41183701.69,274990960.29,274990960.29,,275030597.87,-39637.58,1254367361.85,,49149086.08,49149086.08,,,,,,49149086.08,100748.21,,51829382.29,,-2781044.42,,,,,,,324140046.37,324179683.95,-39637.58,0.1,0.1,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:28:02
20230331,434312309.16,174604260.65,57659353.47,28677594.33,80063901.95,,,,-17755569.22,156371138.65,174126707.87,143323601.62,10251985.94,,,131988510.78,-346022.64,27775.15,39812.67,2429940.15,221822843.66,1780893.92,221001263.27,,-1193532.9,,,234219.37,212489465.5,13694.37,,59269.59,,212443890.28,36552218.39,175891671.89,175891671.89,,175900260.74,-8588.85,,,23319405.05,23319405.05,,,,,,23319405.05,-9376.83,,25250143.71,,-1921361.83,,,,,,,199211076.94,199219665.79,-8588.85,0.06,0.06,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T18:28:02
20221231,1587858078.75,1084132953.41,222093828.88,116442756.94,659820554.94,,,,9763766.77,610485541.15,600721774.38,847623008.26,29268105.89,,,-370959414.32,1964522.69,932301.1,210344.59,14190596.25,913024959.14,12272150.25,897190434.05,,2605145.07,,,957229.77,674833119.61,335585.67,,11141685.66,,664027019.62,109090848.11,554936171.51,554936171.51,,554928246.46,7925.05,897930984.65,,-40507261.35,-40507261.35,,,,,,-40507261.35,44669.13,,-41126162.52,,574232.04,,,,,,,514428910.16,514420985.11,7925.05,0.23,0.23,定期报告,是,20240413,CNY,合并期末,2024-04-12T19:33:02
20220930,1194316165.05,820879720.99,169722316.7,74828215.38,511692321.38,,,,15475903.59,461655327.59,446179424.0,667209368.83,18419691.13,,,-324224687.79,2389075.53,538398.4,157616.38,11890769.12,644111204.43,10258496.86,629438117.25,,3686234.39,,,728355.93,550204960.62,279003.79,,1138874.31,,549345090.1,99999050.28,449346039.82,449346039.82,,449550295.2,-204255.38,,,-4957479.87,-4957479.87,,,,,,-4957479.87,-3450.54,,-4469457.01,,-484572.32,,,,,,,444388559.95,444592815.33,-204255.38,0.18,0.18,定期报告,未审计,20231028,CNY,合并期末,2022-11-14T02:38:03
20220630,758398300.7,502881934.59,108564678.44,46188138.66,296874014.88,,,,17845795.53,318335196.04,300489400.51,488397044.27,16383199.03,,,-263644446.42,1089912.52,159372.03,229554.93,11439133.25,464313035.1,7039419.32,429707996.44,,27063392.06,,,502227.28,294085265.6,188163.2,,1080375.75,,293193053.05,50974936.61,242218116.44,242218116.44,,242394910.08,-176793.64,899954907.55,,-11576973.57,-11576973.57,,,,,,-11576973.57,-44603.68,,-10991659.86,,-540710.03,,,,,,,230641142.87,230817936.51,-176793.64,0.1,0.1,定期报告,是,20230825,CNY,合并期末,2022-09-01T22:48:03
20220331,308181676.75,243162327.72,56990982.53,17506316.73,143003741.16,,,,22150931.29,171465778.11,149314846.82,251374151.87,1189823.28,,,-215730505.92,-106479.67,73940.21,20053.81,7237257.44,205901481.29,3393738.07,198016582.0,,4208661.39,,,282499.83,102280195.46,38796.57,,749434.23,,101569557.8,18230521.31,83339036.49,83339036.49,,83473301.27,-134264.78,,,-13834003.08,-13834003.08,,,,,,-13834003.08,9767.34,,-13576728.41,,-267042.01,,,,,,,69505033.41,69639298.19,-134264.78,0.03,0.03,定期报告,未审计,20230422,CNY,合并期末,2022-07-07T13:53:02
20211231,2113493479.32,819273834.95,228130578.7,105494281.57,389454349.52,,,,66266555.41,604138409.31,537871853.9,1045732197.98,45508401.95,,,171639336.64,-499833.7,1216707.05,237087.44,9627593.55,1022690927.43,13448491.26,1000048377.9,,8332537.72,,,861520.55,1090802551.89,474908.01,,8622895.78,,1082654564.12,224024278.85,858630285.27,858630285.27,,858599660.48,30624.79,359292013.74,,23983834.35,23983834.35,,,,,,23983834.35,-52902.61,,25132126.78,,-1095389.82,,,,,,,882614119.62,882583494.83,30624.79,0.35,0.35,定期报告,是,20230422,CNY,合并期末,2022-04-28T14:53:02
20210930,1480219900.0,580323200.0,175175500.0,81531700.0,272891400.0,,,,23279900.0,412261400.0,388981500.0,598589100.0,32488000.0,,,268883800.0,-138500.0,516800.0,193900.0,8571700.0,714882100.0,8971600.0,694807000.0,,10480700.0,,,622700.0,765337800.0,149300.0,,325500.0,,765161600.0,158370300.0,606791300.0,606791300.0,,607046300.0,-255000.0,,,5429700.0,5429700.0,,,,,,5429700.0,-22600.0,,5360300.0,,92000.0,,,,,,,612221000.0,612476000.0,-255000.0,0.25,0.25,招股说明书(申报稿),是,20220124,CNY,合并期末,2022-01-25T13:33:03
20210630,776714454.1,315046557.91,97553192.64,51863943.26,155274743.53,,,,28078359.64,273528960.35,245450600.71,330512043.37,27192231.24,,,97652891.73,-207304.5,2156452.76,170377.9,3305075.29,421518358.04,5323386.53,387760759.52,,28043667.15,,,390544.84,355196096.06,69494.34,,174524.54,,355091065.86,67500778.3,287590287.56,287590287.56,,287771732.67,-181445.11,359292013.74,,-2919760.88,-2919760.88,,,,,,-2919760.88,7048.1,,-3028456.4,,101647.42,,,,,,,284670526.68,284851971.79,-181445.11,0.12,0.12,定期报告,未审计,20210831,CNY,合并期末,2021-09-02T16:18:03
