报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3209889672.03,3209889672.03,,,,,,2580594086.19,1971721762.22,,,,,,,,,28168581.2,182741260.29,69483874.91,166074648.71,162403958.86,450622.83,,71795181.91,402629.76,,,,28015042.3,,,,21238873.07,-3380.28,-17581226.78,,1287098.13,734047174.19,3264621.49,,294200.38,,737017595.3,83745120.17,,653272475.13,653272475.13,,652191721.93,,1080753.2,-48863058.24,-48863058.24,,,,,,-48863058.24,,,,,,,,,-48863058.24,,,604409416.89,603328663.69,1080753.2,0.49,0.49,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T17:50:05
20251231,10941028858.98,10941028858.98,,,,,,8115643684.24,6391976738.28,,,,,,,,,108940851.77,705003338.06,254497167.56,649311786.79,5913801.78,803451.24,,176428151.08,1657890.01,,,,92397506.61,,,,88961254.01,-106570293.53,-32974300.94,,78563.16,3043706055.13,16441681.17,,28140918.05,,3032006818.25,292299640.89,,2739707177.36,2739707177.36,,2734121067.32,,5586110.04,104685509.41,104685509.41,,,,,,104685509.41,,,,,,,,,104685509.41,,,2844392686.77,2838806576.73,5586110.04,2.04,2.04,定期报告,是,20260421,CNY,合并期末,2026-04-20T18:04:03
20250930,7789859409.97,7789859409.97,,,,,,5568453618.62,4521347969.68,,,,,,,,,76291253.86,550435142.49,163475461.04,456516296.38,-199612504.83,434198.27,,176165494.07,,,,,-99825157.81,,,,62481730.36,-16839031.22,-10631420.47,,225120.75,2332982527.03,5228165.55,,1875262.51,,2336335430.07,244985705.02,,2091349725.05,2091349725.05,,2086854758.44,,4494966.61,126867574.25,126867574.25,,,,,,126867574.25,,,,,,,,,126867574.25,,,2218217299.3,2213722332.69,4494966.61,1.56,1.56,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T16:54:08
20250630,5171186451.87,5171186451.87,,,,,,3548279758.69,3007113834.71,,,,,,,,,52438509.91,356437809.72,103947288.75,295720476.13,-267378160.53,168916.45,,164186186.57,,,,,-198977110.88,,,,39366329.59,-17242512.64,-6470462.06,,129345.13,1603898468.89,3217211.3,,1617841.75,,1605497838.44,173220543.37,,1432277295.07,1432277295.07,,1429201848.35,,3075446.72,110869109.5,110869109.5,,,,,,110869109.5,,,,,,,,,110869109.5,,,1543146404.57,1540070957.85,3075446.72,1.07,1.07,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:06:06
20250331,2422166698.95,2422166698.95,,,,,,1639825722.66,1467800207.89,,,,,,,,,26912107.15,148609535.58,58384355.37,136770204.14,-198650687.47,193750.0,,78240163.85,526600.0,,,,-161956580.72,,,,22167169.49,159987.56,-4648254.44,,46843.05,716350305.08,2920596.6,,34461.84,,719236439.84,100413882.93,,618822556.91,618822556.91,,617677441.61,,1145115.3,13955475.74,13955475.74,,,,,,13955475.74,,,,,,,,,13955475.74,,,632778032.65,631632917.35,1145115.3,0.46,0.46,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T21:26:06
20241231,9389689159.97,9389689159.97,,,,,,6863378619.44,5368244272.45,,,,,,,,,90031830.0,727651696.19,217087889.76,591772810.34,-131409879.3,11705446.46,,-1188581.69,1371121.89,,,,203229241.66,,,,124326433.5,-53515257.04,-12907779.13,,230107.93,2786484705.76,16569094.69,,2571735.17,,2800482065.28,288101459.46,,2512380605.82,2512380605.82,,2508706743.0,,3673862.82,-193968406.19,-193968406.19,,,,,,-193968406.19,,,,,,,,,-193968406.19,,,2318412199.63,2314738336.81,3673862.82,1.87,1.87,定期报告,是,20260421,CNY,合并期末,2025-04-28T21:26:06
20240930,6935751382.64,6935751382.64,,,,,,5019842154.87,4060398113.12,,,,,,,,,68420270.1,535023605.01,143977174.19,378353104.64,-166330112.19,3894535.34,,1473462.3,,,,,37926600.04,,,,80517049.93,-19032088.37,-5738243.74,,514097.18,2011570105.11,14187600.05,,1710648.58,,2024047056.58,229758805.44,,1794288251.14,1794288251.14,,1791436542.03,,2851709.11,-182189229.6,-182189229.6,,,,,,-182189229.6,,,,,,,,,-182189229.6,,,1612099021.54,1609247312.43,2851709.11,1.34,1.34,定期报告,未审计,20251028,CNY,合并期末,2024-10-28T16:38:05
20240630,4832944135.17,4832944135.17,,,,,,3423792831.35,2826248817.24,,,,,,,,,47701277.27,334363656.54,94964799.67,222530076.78,-102015796.15,829153.94,,1033622.58,,,,,,,,,62831123.95,-18996835.37,-8571815.42,,2643503.33,1448090902.89,9286879.38,,805772.44,,1456572009.83,166767400.75,,1289804609.08,1289804609.08,,1287889136.27,,1915472.81,-95859187.77,-95859187.77,,,,,,-95859187.77,,,,,,,,,-95859187.77,,,1193945421.31,1192029948.5,1915472.81,0.96,0.96,定期报告,未审计,20250826,CNY,合并期末,2024-08-26T18:37:06
20240331,2361599627.05,2361599627.05,,,,,,1654451494.55,1414691464.02,,,,,,,,,23724142.87,106194414.34,49072516.86,115666944.51,-54897988.05,2226902.68,,74450.82,,,,,,,,,19843129.86,-899922.05,-17948806.78,,2643503.33,710860487.68,4732229.5,,89383.97,,715503333.21,112738634.92,,602764698.29,602764698.29,,601941673.95,,823024.34,23416422.85,23416422.85,,,,,,23416422.85,,,,,,,,,23416422.85,,,626181121.14,625358096.8,823024.34,0.45,0.45,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T21:26:06
20231231,8984640412.62,8984640412.62,,,,,,6217565317.56,5234182050.2,,,,,,,,,81655872.22,694369890.32,171520287.94,404358166.78,-368520949.9,7681567.64,,2039163.26,,,,,726015.82,,,,112959922.24,-56085332.57,-12138424.87,,284906.34,2814861345.28,17472876.46,,2290007.51,,2830044214.23,326296107.12,,2503748107.11,2503748107.11,,2498729073.59,,5019033.52,87896923.48,87896923.48,,,,,,87896923.48,,,,,,,,,87896923.48,,,2591645030.59,2586625997.07,5019033.52,1.86,1.86,定期报告,是,20250429,CNY,合并期末,2025-04-28T21:26:06
