datetime,num_stocks,num_long,num_short,long_return,short_return,long_turnover,short_turnover,daily_return,transaction_cost,net_return,cumulative_pnl,drawdown,factor
2023-09-01,300,60,60,0.026835794,0.010012666,0.0,0.0,0.016823128,0.0,0.01682312786579132,0.01682312786579132,0.0,intraday_ret
2023-09-04,300,60,60,-0.006318284,-0.0071189543,0.5333333333333333,0.7,0.0008006701,0.000925,-0.00012432987540960316,0.016696706372990144,-0.00012642149280117643,intraday_ret
2023-09-05,300,60,60,-0.005438591,-0.0016992291,0.7,0.7166666666666667,-0.0037393617,0.0010624999999999999,-0.004801861651241779,0.011814669447713921,-0.0050084584180773994,intraday_ret
2023-09-06,300,60,60,-0.01871124,-0.016508697,0.85,0.8,-0.0022025425,0.0012374999999999999,-0.003440042498707771,0.008333983983997761,-0.00848914388179356,intraday_ret
2023-09-07,300,60,60,-0.0008369724,-0.008513222,0.7833333333333333,0.7333333333333334,0.0076762503,0.0011375,0.00653875030130148,0.014927228125585668,-0.0018958997402056532,intraday_ret
2023-09-08,300,60,60,0.0041485378,0.011016125,0.7333333333333334,0.6333333333333333,-0.006867587,0.001025,-0.007892587100714445,0.006916826576717661,-0.00990630128907366,intraday_ret
2023-09-11,300,60,60,-0.0005524586,-0.0028610001,0.8666666666666667,0.85,0.0023085414,0.0012875,0.0010210414431989193,0.007944930386506677,-0.008878197479284644,intraday_ret
2023-09-12,300,60,60,-0.010899332,-0.008539187,0.6833333333333333,0.7333333333333334,-0.0023601456,0.0010625,-0.0034226455613970757,0.004495092144386703,-0.012328035721404618,intraday_ret
2023-09-13,300,60,60,0.006768642,-0.0092671225,0.9,0.7333333333333334,0.016035765,0.001225,0.014810765409469604,0.019372433309100767,0.0,intraday_ret
2023-09-14,300,60,60,-0.0055635003,-0.003694898,0.5333333333333333,0.6166666666666667,-0.0018686024,0.0008625,-0.002731102354079485,0.016588422856806506,-0.002784010452294261,intraday_ret
2023-09-15,300,60,60,0.0013777167,0.0059809713,0.7666666666666666,0.75,-0.0046032546,0.0011375,-0.005740754608809948,0.010752438183028401,-0.008619995126072366,intraday_ret
2023-09-18,300,60,60,-0.010743413,0.0009219825,0.7166666666666667,0.8,-0.011665395,0.0011375,-0.012802895461022853,-0.0021881196200028707,-0.021560552929103638,intraday_ret
2023-09-19,300,60,60,-0.0005571266,-0.0074180495,0.9666666666666667,0.8833333333333333,0.006860923,0.0013875,0.005473423022031784,0.003273326897725637,-0.01609910641137513,intraday_ret
2023-09-20,300,60,60,-0.006155933,-0.008276694,0.5666666666666667,0.6833333333333333,0.0021207617,0.0009375,0.0011832616664469242,0.004460461766412349,-0.014911971542688418,intraday_ret
2023-09-21,300,66,60,0.012132082,0.013285285,0.7166666666666667,0.7666666666666666,-0.0011532027,0.0011125,-0.002265702727437019,0.002184652958585609,-0.01718778035051516,intraday_ret
2023-09-22,300,60,60,-0.014856417,0.002459847,0.803030303030303,0.8,-0.017316263,0.0012022727272727274,-0.018518535896322946,-0.01637433951197187,-0.03574677282107264,intraday_ret
2023-09-25,300,60,60,-0.001542889,-0.0018687616,0.8666666666666667,0.9666666666666667,0.00032587256,0.0013750000000000001,-0.0010491274371743204,-0.017406288180298546,-0.03677872148939931,intraday_ret
