date,open,close,high,low,amount
2022-01-04,214.3,220.9,221.8,212.86,234738.66
2022-01-05,218.62,220.54,224.65,218.62,224792.39
2022-01-06,220.54,211.81,222.04,210.64,211133.67
2022-01-07,211.84,212.44,215.98,208.27,146443.26
2022-01-10,213.58,212.86,214.24,208.54,120610.99
2022-01-11,216.58,209.68,221.14,209.53,173982.56
2022-01-12,210.97,209.86,213.58,208.72,118197.59
2022-01-13,209.95,204.16,210.55,203.71,131190.45
2022-01-14,201.64,204.61,207.04,200.56,135771.94
2022-01-17,205.84,207.1,208.69,202.15,101418.89
2022-01-18,206.44,206.26,208.54,203.89,117291.86
2022-01-19,205.27,203.74,207.85,202.69,116630.56
2022-01-20,204.67,209.08,211.54,203.14,167997.26
2022-01-21,209.05,208.84,210.04,205.12,110350.61
2022-01-24,208.18,202.63,208.18,201.67,130159.75
2022-01-25,201.64,195.97,203.14,195.64,134428.09
2022-01-26,195.94,201.46,201.85,195.94,101804.35
2022-01-27,200.14,196.03,201.58,195.94,94664.32
2022-01-28,197.95,196.69,201.64,196.51,148548.22
2022-02-07,200.14,200.32,206.68,198.67,146866.32
2022-02-08,200.44,203.29,203.65,198.73,140302.57
2022-02-09,203.38,199.18,205.78,197.53,154016.33
2022-02-10,198.88,194.53,199.18,193.12,189814.25
2022-02-11,194.59,194.41,196.36,191.23,117311.83
2022-02-14,192.61,189.28,192.61,187.24,155502.63
2022-02-15,189.61,191.41,191.44,184.48,150668.64
2022-02-16,190.57,191.74,192.64,189.67,99344.02
2022-02-17,192.1,191.59,192.76,188.86,116429.92
2022-02-18,190.39,190.84,191.14,188.05,89873.8
2022-02-21,192.34,193.09,194.89,190.99,120597.21
2022-02-22,190.54,187.27,190.66,185.14,146716.17
2022-02-23,187.27,187.87,188.29,186.34,128821.07
2022-02-24,186.94,181.81,187.24,180.13,250905.4
2022-02-25,183.49,186.34,187.18,183.04,152070.46
2022-02-28,186.19,187.84,187.84,182.44,136867.21
2022-03-01,186.43,179.26,186.49,177.94,395847.41
2022-03-02,177.94,180.88,181.48,175.48,174199.73
2022-03-03,184.15,182.2,185.59,181.42,202137.72
2022-03-04,181.03,182.86,185.08,178.99,144195.49
2022-03-07,180.73,174.94,181.54,174.28,182572.35
2022-03-08,173.68,170.41,175.42,166.48,228558.81
2022-03-09,168.88,166.36,170.23,159.88,260722.69
2022-03-10,170.53,167.71,171.28,166.36,159740.58
2022-03-11,162.34,167.77,167.83,161.71,148003.74
2022-03-14,164.74,160.24,165.28,160.24,246733.59
2022-03-15,160.21,149.98,160.21,149.17,373117.31
2022-03-16,153.64,155.47,155.77,146.74,250401.01
2022-03-17,159.04,156.97,161.35,156.04,234881.04
2022-03-18,156.97,155.14,158.26,154.69,333118.61
2022-03-21,155.29,150.13,155.35,148.0,372229.74
2022-03-22,151.75,147.88,151.78,146.14,337481.38
2022-03-23,147.61,148.24,148.6,145.81,243253.26
2022-03-24,147.61,144.7,147.61,144.25,224278.41
2022-03-25,146.35,141.46,146.41,140.74,247850.85
2022-03-28,138.61,138.37,140.83,137.17,180283.78
2022-03-29,138.37,135.1,138.82,134.89,219093.07
2022-03-30,136.21,139.75,139.9,134.17,265287.79
2022-03-31,138.64,143.74,146.05,138.07,392729.79
2022-04-01,143.74,153.64,155.14,142.48,431465.0
2022-04-06,153.67,153.82,157.45,150.22,307671.0
2022-04-07,153.55,149.53,154.57,149.44,183251.0
2022-04-08,150.97,151.42,154.72,148.42,169155.0
2022-04-11,154.36,155.14,157.39,150.49,385087.0
2022-04-12,155.38,163.54,168.19,152.83,564750.0
2022-04-13,163.63,164.14,168.64,162.64,494463.0
2022-04-14,162.7,162.19,166.63,159.64,276133.0
2022-04-15,160.84,156.97,160.84,156.49,205549.0
2022-04-18,156.49,163.39,163.42,154.21,233381.0
2022-04-19,162.43,161.35,164.17,160.27,147723.0
2022-04-20,160.24,159.4,162.94,157.81,121418.0
2022-04-21,159.79,153.94,160.12,152.26,252540.0
2022-04-22,152.59,152.38,154.69,148.78,146871.0
2022-04-25,150.19,142.12,150.94,141.97,232312.0
2022-04-26,143.05,142.9,147.28,142.0,169135.0
2022-04-27,141.64,145.54,145.99,140.44,192589.0
2022-04-28,149.14,149.14,152.29,145.54,232678.0
2022-04-29,149.8,160.54,161.59,149.23,336045.0
2022-05-05,156.79,158.29,161.23,155.92,237984.0
2022-05-06,154.54,154.15,157.48,152.59,129369.0
2022-05-09,154.18,156.22,157.93,153.25,93307.0
2022-05-10,154.21,155.62,157.54,150.04,147031.0
2022-05-11,156.4,157.72,161.05,154.24,218485.0
2022-05-12,155.74,155.14,159.61,154.39,143385.0
2022-05-13,156.34,156.04,157.75,154.42,109871.0
2022-05-16,155.98,152.68,157.51,152.11,114203.0
2022-05-17,152.56,154.54,157.39,151.24,155198.0
2022-05-18,154.6,152.44,155.32,147.67,273777.0
2022-05-19,149.89,148.24,151.54,146.44,496239.0
2022-05-20,149.38,158.26,158.89,147.49,543468.0
2022-05-23,158.26,157.15,159.4,155.14,319904.0
2022-05-24,157.12,151.57,157.84,151.24,297847.0
2022-05-25,152.68,152.14,153.37,149.89,211715.0
2022-05-26,152.26,158.11,159.04,151.6,330628.0
2022-05-27,159.04,156.88,162.04,156.22,236399.0
2022-05-30,160.03,161.35,162.37,157.39,282415.0
2022-05-31,160.99,162.34,163.12,159.13,272303.0
2022-06-01,160.6,163.54,166.45,160.57,307045.0
2022-06-02,162.64,162.25,164.44,161.41,172189.0
2022-06-06,161.77,160.69,163.3,157.12,269118.0
2022-06-07,159.94,165.43,166.21,159.4,305524.0
2022-06-08,165.58,166.84,167.8,163.99,252173.0
2022-06-09,166.78,162.07,166.81,161.53,167577.0
2022-06-10,161.17,164.44,165.04,160.27,160563.0
2022-06-13,161.32,161.44,163.18,158.35,217078.0
2022-06-14,159.64,159.28,160.75,156.91,213892.0
2022-06-15,160.18,161.83,163.66,159.19,218394.0
2022-06-16,161.8,163.3,164.32,161.23,155600.0
2022-06-17,162.13,162.88,164.02,159.13,241490.0
2022-06-20,165.52,164.08,166.51,163.69,191937.0
2022-06-21,164.17,163.63,165.28,162.22,140163.0
2022-06-22,163.18,157.51,164.08,157.03,214152.0
2022-06-23,157.63,156.28,158.98,154.39,248771.0
2022-06-24,156.28,165.04,166.15,156.04,433274.0
2022-06-27,165.04,169.66,170.68,164.74,368144.0
2022-06-28,169.18,173.38,174.85,168.16,298404.0
2022-06-29,173.35,171.16,174.88,170.62,215509.0
2022-06-30,171.16,174.61,177.85,170.8,240278.0
2022-07-01,175.33,175.12,178.48,173.53,146358.0
2022-07-04,174.88,175.12,176.65,171.58,129466.0
2022-07-05,176.65,176.5,179.05,173.68,223936.0
2022-07-06,175.54,170.77,175.54,168.58,213847.0
2022-07-07,170.71,167.08,170.8,166.63,179857.0
2022-07-08,168.88,170.32,171.73,167.32,161654.0
2022-07-11,169.18,164.68,169.42,163.42,137165.0
2022-07-12,166.21,162.37,167.08,161.68,151055.0
2022-07-13,161.98,162.46,163.78,160.87,166585.0
2022-07-14,162.37,162.58,164.14,160.57,143218.0
2022-07-15,164.68,159.82,166.36,159.37,361605.0
2022-07-18,160.27,162.91,164.14,159.82,191616.0
2022-07-19,163.48,170.68,170.68,161.71,328568.0
2022-07-20,171.28,168.88,171.55,168.58,158245.0
2022-07-21,166.84,166.18,171.1,165.88,173176.0
2022-07-22,165.91,166.18,167.38,163.96,140611.0
2022-07-25,166.78,165.07,168.4,164.74,117097.0
2022-07-26,164.89,163.51,166.09,162.58,140358.0
2022-07-27,163.18,160.0,163.42,159.28,171858.0
2022-07-28,160.18,159.34,161.08,159.25,150161.0
2022-07-29,159.73,156.7,160.03,155.29,231552.0
2022-08-01,156.7,153.85,156.7,153.19,197349.0
2022-08-02,152.53,151.87,154.96,149.59,194714.0
2022-08-03,151.48,151.72,153.7,150.76,169379.0
2022-08-04,152.47,151.93,154.45,151.33,159237.0
2022-08-05,151.78,153.64,153.88,151.03,129653.0
2022-08-08,153.55,153.1,155.17,152.41,137914.0
2022-08-09,152.92,154.09,154.63,151.93,126228.0
2022-08-10,153.94,151.27,154.3,150.46,180220.0
2022-08-11,151.3,155.65,156.16,151.27,174774.0
2022-08-12,155.65,156.55,157.18,154.75,107277.0
2022-08-15,156.55,156.91,158.68,155.38,114857.0
2022-08-16,156.58,156.13,158.32,155.74,93026.0
2022-08-17,156.19,158.95,159.31,154.96,166156.0
2022-08-18,158.41,156.34,158.92,155.68,103773.0
2022-08-19,157.15,156.82,159.13,156.43,94197.0
2022-08-22,156.04,159.22,160.15,155.68,129567.0
2022-08-23,158.71,156.37,158.95,156.04,97725.0
2022-08-24,156.4,154.48,157.45,154.0,88552.0
2022-08-25,154.48,155.92,155.98,152.89,100533.0
2022-08-26,156.85,155.29,158.32,154.84,75601.0
2022-08-29,153.85,151.72,154.39,151.18,133117.0
2022-08-30,151.81,154.54,154.54,151.45,125325.0
2022-08-31,155.71,155.47,156.58,153.52,179594.0
2022-09-01,155.08,153.76,157.78,153.37,159082.0
2022-09-02,154.36,152.53,155.71,151.48,116672.0
2022-09-05,151.72,150.4,152.98,149.68,114307.0
