date,open,close,high,low,amount
2022-01-04,90.0,88.03,91.2,85.51,13776.23
2022-01-05,88.35,86.55,88.98,86.03,7455.7
2022-01-06,86.55,86.63,87.88,85.68,9660.6
2022-01-07,86.61,86.1,87.38,85.38,6189.9
2022-01-10,86.11,87.11,90.99,85.7,16860.98
2022-01-11,86.79,87.07,87.68,86.3,6699.7
2022-01-12,86.79,87.34,87.88,85.6,8753.66
2022-01-13,87.65,85.63,87.65,85.52,5140.33
2022-01-14,84.94,84.19,85.48,84.0,6398.7
2022-01-17,83.88,84.14,84.5,80.5,19368.01
2022-01-18,84.14,82.5,84.29,81.78,7027.27
2022-01-19,82.99,85.4,85.55,81.41,15922.6
2022-01-20,85.0,84.88,85.93,83.66,7448.09
2022-01-21,85.15,83.21,85.29,82.55,7750.29
2022-01-24,83.31,85.84,86.5,82.38,11877.51
2022-01-25,85.82,82.6,86.25,82.3,5854.11
2022-01-26,82.68,83.03,83.57,81.3,5513.72
2022-01-27,85.66,84.6,86.99,84.0,10354.18
2022-01-28,85.99,88.45,90.25,84.05,20530.31
2022-02-07,89.21,89.1,90.69,88.21,9039.03
2022-02-08,88.78,87.08,89.43,85.81,11355.46
2022-02-09,87.13,87.01,87.66,85.62,9652.28
2022-02-10,86.57,85.89,87.4,85.72,7521.8
2022-02-11,85.5,83.77,87.08,83.7,7962.33
2022-02-14,83.52,83.18,84.1,82.57,7449.27
2022-02-15,83.51,83.54,84.0,82.21,9483.93
2022-02-16,83.51,84.62,84.7,83.06,9713.38
2022-02-17,83.99,82.3,84.62,82.05,8935.66
2022-02-18,82.1,82.29,83.07,81.8,4275.72
2022-02-21,82.8,83.92,84.08,82.0,11535.74
2022-02-22,83.89,82.48,83.89,82.0,5829.9
2022-02-23,82.55,82.45,82.97,82.03,7201.93
2022-02-24,82.05,81.01,82.41,80.66,10722.17
2022-02-25,81.1,81.96,82.28,81.1,5102.95
2022-02-28,82.41,83.07,83.59,81.12,9333.2
2022-03-01,82.9,83.99,84.5,82.25,7646.95
2022-03-02,83.96,87.38,88.36,83.19,16369.01
2022-03-03,87.69,82.2,87.69,81.72,17792.43
2022-03-04,82.02,85.76,86.4,82.02,13993.79
2022-03-07,85.76,83.17,85.76,83.11,10351.02
2022-03-08,83.5,79.88,84.96,79.8,13689.24
2022-03-09,79.81,75.78,80.52,73.21,16588.95
2022-03-10,77.0,74.05,77.47,73.4,15082.46
2022-03-11,73.0,72.2,73.0,70.25,22894.22
2022-03-14,71.25,68.5,71.49,67.99,16984.3
2022-03-15,67.99,64.68,67.99,63.8,19319.91
2022-03-16,65.47,67.05,67.35,63.34,16459.29
2022-03-17,68.47,71.39,72.01,67.59,18522.6
2022-03-18,70.97,72.0,72.25,68.73,11970.15
2022-03-21,72.1,71.7,73.25,70.35,9595.06
2022-03-22,71.39,77.1,77.8,70.98,16657.6
2022-03-23,77.1,77.1,79.2,75.88,9130.83
2022-03-24,76.1,76.8,77.89,75.81,6185.17
2022-03-25,76.72,75.15,78.44,74.5,7543.1
2022-03-28,75.0,74.99,75.94,73.27,6553.69
2022-03-29,74.89,74.21,75.23,74.15,2941.51
2022-03-30,74.99,75.76,76.15,73.72,4978.11
2022-03-31,75.75,73.68,76.99,73.52,5430.99
2022-04-01,73.72,75.26,76.0,72.31,7267.0
2022-04-06,75.22,73.71,75.22,73.41,3482.0
2022-04-07,73.7,72.78,74.8,72.4,2450.0
2022-04-08,73.16,74.98,75.79,72.44,9887.0
2022-04-11,74.59,72.22,74.8,72.03,5586.0
2022-04-12,71.75,73.0,74.0,70.42,6552.0
2022-04-13,73.14,72.49,73.18,70.9,5262.0
2022-04-14,73.06,75.45,75.78,72.01,4584.0
2022-04-15,75.45,71.1,75.7,70.49,8613.0
2022-04-18,71.8,71.33,72.5,70.01,3073.0
2022-04-19,71.55,69.96,71.64,69.3,6375.0
2022-04-20,69.96,70.63,72.24,69.57,4724.0
2022-04-21,70.63,68.71,73.5,68.52,6238.0
2022-04-22,68.7,69.98,70.89,67.52,7979.0
2022-04-25,69.95,68.5,69.95,66.86,11560.0
2022-04-26,69.4,64.5,69.68,64.08,10834.0
2022-04-27,64.0,68.32,69.0,63.2,9249.0
2022-04-28,67.02,69.55,71.0,66.4,13857.0
2022-04-29,69.1,69.72,71.98,68.5,16675.0
2022-05-05,69.68,71.0,72.31,69.01,14651.0
2022-05-06,70.01,75.0,75.11,69.01,16698.0
2022-05-09,74.49,75.27,76.5,73.31,13261.0
2022-05-10,76.0,77.38,78.2,73.57,18295.0
2022-05-11,78.0,76.9,78.82,76.34,16088.0
2022-05-12,76.52,78.43,78.89,75.52,10778.0
2022-05-13,77.88,77.14,78.77,76.15,6976.0
2022-05-16,77.45,76.8,78.44,76.5,8435.0
2022-05-17,76.4,78.62,79.2,76.1,15692.0
2022-05-18,78.04,78.5,80.18,77.8,8538.0
2022-05-19,78.17,80.1,80.6,78.1,11234.0
2022-05-20,80.1,80.25,80.8,78.1,13753.0
2022-05-23,80.25,79.31,80.38,78.17,9683.0
2022-05-24,79.31,79.1,80.75,78.4,14455.0
2022-05-25,78.62,77.26,79.08,76.98,8886.0
2022-05-26,77.26,78.29,78.7,76.68,17978.0
2022-05-27,77.3,79.49,80.36,77.3,13240.0
2022-05-30,80.26,76.58,80.29,76.38,11736.0
2022-05-31,77.6,78.43,79.59,75.7,25161.0
2022-06-01,78.03,77.19,78.9,76.7,13818.0
