date,open,close,high,low,amount
2022-01-04,309.65,300.84,309.72,299.86,15384.05
2022-01-05,300.84,294.11,301.82,290.75,13393.24
2022-01-06,290.26,286.27,295.48,284.17,17341.35
2022-01-07,285.26,281.17,286.13,280.54,11757.42
2022-01-10,282.04,292.85,293.14,273.25,20412.5
2022-01-11,292.68,285.44,292.71,283.04,11636.17
2022-01-12,285.05,313.19,313.86,282.88,23910.06
2022-01-13,309.65,293.69,309.65,291.45,25819.69
2022-01-14,293.48,298.62,303.17,286.45,19780.19
2022-01-17,299.85,322.92,328.45,290.05,37465.36
2022-01-18,317.85,316.62,337.65,313.85,32377.9
2022-01-19,316.68,316.65,333.35,313.85,24783.78
2022-01-20,320.07,311.05,322.22,304.75,13944.52
2022-01-21,321.49,328.62,335.27,313.85,26331.23
2022-01-24,326.46,336.56,342.21,326.46,14550.19
2022-01-25,336.57,336.25,340.45,330.09,11115.08
2022-01-26,331.31,326.91,338.63,325.08,9512.26
2022-01-27,325.05,324.73,332.83,318.33,10205.12
2022-01-28,324.78,313.77,328.62,312.52,10745.81
2022-02-07,316.76,338.88,339.05,315.26,15117.51
2022-02-08,333.45,322.31,334.85,316.1,13087.63
2022-02-09,323.15,326.31,331.91,318.06,9911.98
2022-02-10,328.41,329.81,330.38,322.25,7962.07
2022-02-11,325.05,297.12,329.25,296.85,24625.59
2022-02-14,294.25,288.92,295.89,281.76,12409.53
2022-02-15,302.65,317.78,317.78,297.19,20293.76
2022-02-16,320.29,337.1,343.25,316.8,23510.54
2022-02-17,338.11,346.29,351.02,331.06,20044.14
2022-02-18,344.72,347.16,353.67,340.52,11337.83
2022-02-21,348.21,342.3,350.33,334.21,11459.88
2022-02-22,345.35,346.79,348.15,337.86,9660.89
2022-02-23,350.25,351.65,355.71,345.31,14374.7
2022-02-24,350.95,351.37,357.47,348.7,16145.09
2022-02-25,351.51,355.85,359.31,351.51,13621.33
2022-02-28,354.91,352.77,357.24,348.85,16845.51
2022-03-01,352.49,358.33,360.05,349.83,15105.86
2022-03-02,358.51,357.22,359.52,348.88,13105.41
2022-03-03,357.25,348.67,358.44,346.05,9413.76
2022-03-04,346.83,348.01,353.69,343.95,14286.28
2022-03-07,348.12,340.07,350.1,337.65,11330.98
2022-03-08,344.79,337.03,354.07,334.85,10652.49
2022-03-09,338.18,349.28,357.25,337.05,15665.37
2022-03-10,353.05,346.81,354.39,340.73,13561.84
2022-03-11,350.25,357.75,357.75,343.94,21690.04
2022-03-14,370.54,349.2,371.94,348.15,27376.52
