date,open,close,high,low,amount
2022-01-04,182.84,181.6,186.8,181.24,104446.65
2022-01-05,180.92,177.28,183.16,175.64,112031.09
2022-01-06,176.04,176.24,178.72,173.68,88959.88
2022-01-07,175.08,174.8,178.88,174.04,128970.62
2022-01-10,173.56,173.4,174.8,172.0,103254.57
2022-01-11,172.6,169.88,173.0,168.88,94993.0
2022-01-12,170.48,174.44,175.28,168.4,97054.8
2022-01-13,174.0,172.8,176.4,171.88,46158.74
2022-01-14,172.0,172.52,174.52,170.48,72916.18
2022-01-17,172.08,172.2,174.92,169.92,117670.41
2022-01-18,172.32,172.6,178.72,170.64,83480.96
2022-01-19,172.0,169.44,172.6,168.4,77469.6
2022-01-20,169.44,166.24,170.12,165.0,122185.05
2022-01-21,166.48,164.12,167.12,163.32,79892.93
2022-01-24,165.2,161.88,165.2,159.92,167098.99
2022-01-25,161.44,162.0,165.92,161.0,135119.81
2022-01-26,162.0,161.44,163.8,159.76,105339.97
2022-01-27,161.12,157.28,162.4,156.16,161164.46
2022-01-28,149.16,157.6,159.24,149.16,223685.57
2022-02-07,160.8,155.08,161.12,153.04,146409.33
2022-02-08,155.84,153.6,155.84,151.0,79029.89
2022-02-09,153.6,154.0,156.36,150.8,98321.47
2022-02-10,154.2,152.04,155.08,151.44,112852.66
2022-02-11,152.04,146.36,152.12,145.96,159515.99
2022-02-14,145.6,144.16,146.52,142.92,143995.96
2022-02-15,144.72,146.88,147.48,141.92,149126.68
2022-02-16,147.4,147.0,149.28,143.84,154513.33
2022-02-17,148.16,145.28,148.16,144.88,92497.32
2022-02-18,144.12,144.0,145.52,143.44,69828.24
2022-02-21,143.4,142.4,144.6,141.32,106732.2
2022-02-22,141.6,140.2,142.0,139.12,112332.64
2022-02-23,140.2,146.28,147.56,140.0,188989.18
2022-02-24,145.6,144.04,148.2,142.0,124504.07
2022-02-25,145.76,146.72,148.8,145.2,104066.17
2022-02-28,146.4,145.0,146.92,144.04,75420.06
2022-03-01,145.0,143.16,145.52,142.2,106253.29
2022-03-02,143.24,143.68,144.28,141.24,95872.98
2022-03-03,144.36,140.8,144.4,140.56,77393.66
2022-03-04,140.32,140.24,143.04,139.6,52969.2
2022-03-07,139.52,135.6,141.24,135.24,116074.76
2022-03-08,137.36,129.64,137.36,129.16,199736.39
2022-03-09,130.44,130.04,133.6,124.8,185898.02
2022-03-10,133.44,132.88,134.2,131.28,128738.91
