date,open,close,high,low,amount
2022-01-04,495.42,493.17,496.26,489.1,290034.38
2022-01-05,493.03,486.57,496.96,482.92,393240.81
2022-01-06,483.06,488.54,490.5,480.39,287422.08
2022-01-07,489.38,494.29,503.56,489.1,513499.18
2022-01-10,497.1,509.46,509.74,495.7,746047.63
2022-01-11,507.63,503.56,511.99,502.72,500706.75
2022-01-12,505.53,502.44,507.35,498.65,304087.45
2022-01-13,507.21,493.59,509.04,492.61,356692.35
2022-01-14,488.82,487.27,493.87,486.29,298426.52
2022-01-17,487.27,505.39,510.72,487.27,598188.5
2022-01-18,505.25,505.67,509.32,501.46,377620.23
2022-01-19,502.72,496.4,506.37,493.87,391665.8
2022-01-20,496.4,501.6,505.95,494.72,515591.32
2022-01-21,501.17,486.57,502.58,485.17,469152.46
2022-01-24,483.06,471.55,485.31,464.11,524638.99
2022-01-25,468.32,459.61,473.65,459.19,304484.89
2022-01-26,462.42,460.88,463.68,456.38,325644.71
2022-01-27,459.19,445.99,460.17,445.29,442288.98
2022-01-28,447.96,447.12,453.43,440.94,342927.5
2022-02-07,454.28,438.13,456.38,433.21,791606.44
2022-02-08,438.13,442.48,442.76,434.76,362731.53
2022-02-09,442.48,456.1,457.08,439.53,525978.84
2022-02-10,453.57,449.64,454.84,446.97,347088.96
2022-02-11,445.29,445.99,452.17,441.22,374262.68
2022-02-14,443.46,435.32,443.46,432.09,424197.9
2022-02-15,434.9,436.16,439.25,433.92,314878.81
2022-02-16,440.94,436.16,441.78,434.34,309132.19
2022-02-17,435.18,432.65,435.32,431.25,304942.62
2022-02-18,433.92,436.58,437.29,432.09,297970.34
2022-02-21,440.8,448.24,453.29,440.66,601052.07
2022-02-22,442.34,439.25,444.87,437.29,373698.15
2022-02-23,442.2,445.99,446.83,438.27,334584.89
2022-02-24,442.62,433.21,444.45,429.42,507898.99
2022-02-25,436.72,433.92,438.97,431.67,330191.13
2022-02-28,434.06,431.95,434.2,426.61,263940.46
2022-03-01,432.09,436.3,436.72,431.25,262943.75
2022-03-02,433.64,433.92,435.18,429.7,218572.69
2022-03-03,433.92,431.53,436.02,430.27,231911.08
2022-03-04,429.0,427.6,432.93,425.77,296274.78
2022-03-07,413.98,391.09,414.12,388.42,1278212.62
2022-03-08,388.28,384.21,391.09,374.94,616591.99
2022-03-09,388.7,379.86,389.69,366.1,535279.64
2022-03-10,387.58,380.56,388.84,379.86,444457.8
2022-03-11,372.7,375.5,375.79,359.5,702700.93
2022-03-14,369.33,361.74,376.35,361.74,475821.91
2022-03-15,359.64,340.54,359.64,340.26,672235.74
2022-03-16,350.09,354.02,354.86,335.63,650031.41
2022-03-17,360.9,355.43,362.87,354.02,619181.41
2022-03-18,354.44,360.9,361.88,351.07,428885.54
2022-03-21,363.15,356.27,364.55,353.88,421002.32
2022-03-22,355.85,355.71,358.94,353.18,299942.99
2022-03-23,388.84,388.84,388.84,388.84,153961.61
2022-03-24,424.09,397.69,424.09,394.74,2227849.89
2022-03-25,390.11,380.0,391.93,378.03,1059379.95
2022-03-28,370.73,372.84,381.68,362.45,701545.45
2022-03-29,369.33,361.74,372.98,361.46,565818.01
2022-03-30,362.87,365.54,365.68,361.74,464884.28
2022-03-31,365.11,359.5,365.11,358.94,444157.59
2022-04-01,356.13,359.92,361.46,351.77,388540.0
2022-04-06,359.5,357.81,361.18,355.57,290823.0
2022-04-07,357.81,349.39,359.36,348.83,342608.0
2022-04-08,351.07,346.58,351.49,343.07,345819.0
2022-04-11,344.05,330.99,344.61,329.17,503494.0
2022-04-12,329.31,336.19,336.75,326.08,346109.0
2022-04-13,333.38,332.82,338.58,332.12,289994.0
2022-04-14,334.92,337.45,339.84,334.36,273567.0
2022-04-15,334.22,342.51,344.89,332.4,384515.0
2022-04-18,339.84,349.25,349.39,338.01,347195.0
2022-04-19,347.56,341.81,349.95,340.12,293731.0
2022-04-20,341.52,339.0,345.18,337.31,227526.0
2022-04-21,336.75,329.87,340.12,328.33,295618.0
2022-04-22,326.36,344.19,347.7,324.25,620911.0
2022-04-25,339.84,329.87,345.18,328.75,485106.0
2022-04-26,336.61,339.28,352.48,336.05,852421.0
2022-04-27,337.73,356.83,359.22,337.45,888374.0
2022-04-28,353.04,356.83,357.67,347.7,552150.0
2022-04-29,358.8,362.73,364.83,354.16,604163.0
2022-05-05,360.9,357.39,362.31,355.28,455284.0
2022-05-06,348.97,350.09,354.72,347.56,295515.0
2022-05-09,346.72,349.11,351.91,345.6,189035.0
2022-05-10,348.26,356.69,358.09,342.37,364258.0
2022-05-11,356.69,355.99,364.69,355.43,523346.0
2022-05-12,352.06,356.13,358.51,351.49,291852.0
2022-05-13,357.39,354.72,358.94,351.91,244818.0
2022-05-16,358.51,352.76,360.62,351.21,269268.0
2022-05-17,353.32,361.74,362.31,351.63,427624.0
2022-05-18,363.15,362.45,363.85,358.51,283639.0
2022-05-19,358.09,360.76,361.74,354.72,286305.0
2022-05-20,360.34,362.02,367.22,360.2,372886.0
2022-05-23,360.06,355.85,360.06,354.3,392782.0
2022-05-24,355.85,342.09,356.69,341.52,411962.0
2022-05-25,341.38,344.47,345.74,341.24,243798.0
2022-05-26,345.32,367.92,372.84,342.51,1043039.0
2022-05-27,365.11,366.52,368.62,362.31,451401.0
2022-05-30,368.2,365.11,369.05,362.59,275258.0
2022-05-31,366.24,369.75,370.59,364.27,426527.0
2022-06-01,366.66,365.82,368.76,363.85,293890.0
2022-06-02,363.85,368.2,369.61,363.15,267668.0
2022-06-06,368.06,375.22,375.79,367.36,509019.0
2022-06-07,374.24,374.24,382.67,372.84,478112.0
2022-06-08,373.12,373.96,378.17,369.75,401468.0
2022-06-09,373.82,368.62,373.82,366.8,302975.0
2022-06-10,366.66,371.71,371.85,363.71,290443.0
2022-06-13,369.19,374.94,379.44,368.2,402445.0
2022-06-14,372.27,375.93,377.19,365.25,424959.0
2022-06-15,375.93,387.44,396.71,375.93,900481.0
2022-06-16,387.44,387.3,396.71,384.77,445999.0
2022-06-17,384.77,388.98,389.69,382.1,348336.0
2022-06-20,390.67,386.46,392.49,385.61,296607.0
2022-06-21,386.88,386.04,389.97,382.24,256809.0
2022-06-22,387.44,378.45,388.0,377.75,311237.0
2022-06-23,378.45,381.4,381.54,373.96,304295.0
2022-06-24,381.68,377.75,383.23,374.94,485995.0
2022-06-27,379.16,381.82,386.18,378.03,390226.0
2022-06-28,381.26,386.18,386.46,372.27,523317.0
2022-06-29,384.77,384.35,394.88,383.09,511773.0
2022-06-30,383.79,386.6,392.49,383.65,360196.0
2022-07-01,385.47,382.81,390.11,382.1,245821.0
2022-07-04,382.81,380.84,383.23,377.33,291178.0
2022-07-05,381.26,377.47,382.95,372.98,347232.0
2022-07-06,377.19,374.52,384.21,372.84,311128.0
2022-07-07,374.66,374.8,377.05,372.13,202320.0
2022-07-08,375.36,374.52,378.59,373.54,207969.0
2022-07-11,373.54,374.24,377.47,368.76,284541.0
2022-07-12,372.7,365.11,372.7,364.55,278679.0
2022-07-13,364.55,361.6,365.96,359.92,256711.0
2022-07-14,361.18,359.92,363.43,358.09,303972.0
2022-07-15,360.2,357.81,365.11,357.39,253807.0
2022-07-18,358.8,370.59,372.13,358.09,377333.0
2022-07-19,370.59,379.58,383.23,370.03,435272.0
2022-07-20,380.56,379.86,382.95,378.45,308030.0
2022-07-21,379.72,379.16,387.58,379.01,309402.0
2022-07-22,379.16,379.16,384.77,376.35,216443.0
2022-07-25,379.58,375.36,381.26,373.96,183997.0
2022-07-26,377.19,373.82,378.03,371.85,196713.0
2022-07-27,373.96,372.84,376.21,370.45,174934.0
2022-07-28,374.38,376.91,379.58,373.96,262305.0
2022-07-29,377.61,371.01,379.44,371.01,227814.0
2022-08-01,367.64,365.11,369.33,361.46,334015.0
2022-08-02,362.17,353.88,364.55,349.25,374513.0
2022-08-03,352.48,354.3,361.88,352.48,287048.0
2022-08-04,356.83,359.08,361.04,355.28,191212.0
2022-08-05,359.78,384.49,385.33,359.22,730593.0
2022-08-08,385.33,380.0,391.09,376.49,454102.0
2022-08-09,379.44,381.26,383.37,378.31,255090.0
2022-08-10,379.44,377.33,382.38,375.64,201617.0
2022-08-11,379.16,383.09,383.93,378.03,286117.0
2022-08-12,382.81,380.0,384.07,379.86,170790.0
2022-08-15,378.45,374.8,378.87,373.82,238998.0
2022-08-16,374.8,369.75,375.08,367.64,252691.0
2022-08-17,369.61,378.03,379.16,366.66,330519.0
2022-08-18,376.35,374.94,378.17,372.98,173437.0
2022-08-19,374.38,374.66,381.54,374.1,280821.0
2022-08-22,373.82,377.19,380.56,369.75,220751.0
2022-08-23,376.35,372.7,377.19,372.42,169460.0
2022-08-24,372.27,363.85,375.08,363.85,287465.0
2022-08-25,366.52,367.36,368.2,362.31,167445.0
2022-08-26,369.33,372.56,379.16,367.5,287889.0
2022-08-29,374.52,366.24,374.94,365.25,306059.0
2022-08-30,366.24,372.13,378.31,365.54,366342.0
2022-08-31,370.03,372.13,373.96,365.54,290294.0
2022-09-01,370.87,365.54,374.8,365.25,271639.0
2022-09-02,365.82,368.9,373.12,363.85,270318.0
2022-09-05,368.9,365.54,369.33,361.6,264356.0
2022-09-06,366.24,373.68,375.64,365.82,363085.0
2022-09-07,373.68,373.26,378.73,372.13,241789.0
