date,open,close,high,low,amount
2022-01-04,135.03,132.08,135.53,130.01,649002.4
2022-01-05,131.85,129.18,132.54,129.0,593883.63
2022-01-06,128.26,124.58,128.86,123.38,1150421.07
2022-01-07,124.95,124.86,127.71,124.35,792744.92
2022-01-10,124.81,122.65,125.91,121.63,680537.05
2022-01-11,122.65,120.67,123.66,120.07,780143.45
2022-01-12,120.67,121.96,122.37,120.53,517884.96
2022-01-13,123.11,120.94,123.8,120.57,583845.48
2022-01-14,119.47,118.5,120.71,118.09,624064.98
2022-01-17,118.78,120.48,121.08,117.17,713636.75
2022-01-18,120.34,121.63,123.34,119.06,727807.38
2022-01-19,123.11,122.51,125.73,121.86,878016.83
2022-01-20,122.14,126.05,128.4,120.34,1377684.87
2022-01-21,125.87,123.29,125.87,122.74,694067.26
2022-01-24,121.91,122.42,123.84,121.17,549713.41
2022-01-25,121.73,119.19,123.47,119.06,602007.27
2022-01-26,120.11,122.05,122.51,117.58,906772.76
2022-01-27,121.27,118.78,123.06,118.69,637728.22
2022-01-28,119.65,115.74,120.02,114.59,746025.97
2022-02-07,118.0,114.68,118.23,113.49,888447.25
2022-02-08,114.5,115.83,116.29,112.34,649315.05
2022-02-09,114.73,115.37,116.34,114.59,489391.24
2022-02-10,115.42,114.68,115.93,113.9,434802.33
2022-02-11,114.5,115.79,118.83,114.13,934800.81
2022-02-14,114.82,106.54,114.91,106.21,1825173.03
2022-02-15,106.49,107.92,108.61,106.17,916306.23
2022-02-16,108.33,107.96,109.25,107.5,474620.78
2022-02-17,107.46,107.14,108.01,106.86,508207.14
2022-02-18,106.26,107.27,107.73,106.12,465728.01
2022-02-21,107.5,107.04,107.64,105.98,521766.55
2022-02-22,106.08,104.37,106.49,103.87,841430.11
2022-02-23,104.47,106.91,107.0,104.24,806962.19
2022-02-24,105.89,104.7,108.01,103.91,960151.22
2022-02-25,105.98,106.31,107.69,105.66,682711.37
2022-02-28,106.31,105.66,106.86,104.7,544113.79
2022-03-01,106.03,107.46,107.83,105.75,828578.94
2022-03-02,106.58,106.63,107.18,105.98,439572.94
2022-03-03,107.18,105.75,107.41,105.66,465979.2
2022-03-04,105.06,104.05,105.62,103.22,823640.63
2022-03-07,103.59,101.66,103.64,101.11,592516.88
2022-03-08,101.7,100.32,102.95,99.22,671755.06
2022-03-09,100.46,97.47,101.01,93.42,1054819.17
2022-03-10,99.08,97.7,100.0,97.33,776963.11
2022-03-11,96.18,98.9,99.73,95.08,1075824.2
2022-03-14,97.7,98.07,100.28,97.42,677731.6
2022-03-15,97.01,93.24,98.71,92.73,925028.97
2022-03-16,94.57,100.55,100.55,94.06,1334939.83
2022-03-17,102.62,100.46,102.76,99.82,1870770.24
2022-03-18,100.19,102.26,103.13,99.63,1235352.94
2022-03-21,101.2,100.78,101.93,100.28,822771.17
2022-03-22,100.0,101.11,101.93,99.54,630698.7
2022-03-23,101.11,101.47,101.57,100.28,590306.09
2022-03-24,100.51,99.59,100.69,99.27,712054.52
2022-03-25,100.09,98.16,100.32,97.65,649297.44
2022-03-28,97.06,98.9,99.63,96.69,523681.13
2022-03-29,98.76,97.65,99.36,97.38,381554.27
2022-03-30,98.62,103.32,104.47,98.48,1541787.22
2022-03-31,101.75,100.92,102.53,100.65,905207.57
2022-04-01,100.51,102.58,103.55,99.54,1351036.0
2022-04-06,101.7,102.16,104.01,101.43,980790.0
2022-04-07,102.16,100.69,103.36,100.65,784187.0
2022-04-08,100.55,102.62,103.22,100.14,964364.0
2022-04-11,101.57,98.16,101.7,97.33,1186267.0
2022-04-12,97.56,101.01,103.09,96.87,1282798.0
2022-04-13,100.09,99.4,101.24,99.13,775850.0
2022-04-14,100.14,102.9,103.41,99.86,1406447.0
2022-04-15,101.93,102.3,103.96,101.43,917821.0
2022-04-18,100.14,98.9,100.42,97.56,1134556.0
2022-04-19,98.48,97.19,99.08,96.69,787974.0
2022-04-20,97.29,95.91,97.61,95.68,588726.0
2022-04-21,95.26,95.81,97.56,95.08,767931.0
2022-04-22,94.57,96.09,97.7,94.43,746084.0
2022-04-25,94.34,92.04,95.31,91.58,972315.0
2022-04-26,91.9,88.04,92.45,87.34,1172237.0
2022-04-27,86.61,89.23,90.06,86.29,1039444.0
2022-04-28,88.68,89.28,90.29,88.22,823657.0
2022-04-29,91.81,93.97,94.75,89.83,1489027.0
2022-05-05,91.12,91.81,92.27,90.57,809497.0
2022-05-06,90.34,89.28,90.61,89.0,570902.0
2022-05-09,88.82,89.78,90.57,88.54,413732.0
2022-05-10,88.82,91.3,91.63,88.4,690242.0
2022-05-11,91.12,92.13,94.66,91.07,1174158.0
2022-05-12,91.9,92.09,93.1,90.98,563309.0
2022-05-13,92.45,93.1,93.79,91.81,584233.0
2022-05-16,94.02,92.5,94.06,92.22,498426.0
2022-05-17,92.27,93.19,93.79,91.58,463964.0
2022-05-18,93.19,94.98,96.04,92.96,954801.0
2022-05-19,93.7,94.39,94.85,93.01,621981.0
2022-05-20,94.57,97.1,98.02,94.02,1132289.0
2022-05-23,96.6,98.57,100.09,96.18,858438.0
2022-05-24,98.39,96.04,98.99,96.0,572784.0
2022-05-25,95.95,96.6,96.73,95.21,358000.0
2022-05-26,96.27,98.3,99.4,95.54,696677.0
2022-05-27,98.25,98.07,100.0,97.61,511322.0
2022-05-30,98.25,97.84,98.62,97.24,320223.0
2022-05-31,98.02,98.71,99.27,97.33,501183.0
2022-06-01,98.39,97.33,99.08,96.87,603758.0
2022-06-02,96.78,97.79,98.21,96.32,537016.0
2022-06-06,97.7,100.55,100.78,96.92,857716.0
2022-06-07,100.09,101.2,103.55,99.77,926832.0
2022-06-08,101.29,102.81,103.55,100.55,877060.0
2022-06-09,103.32,102.58,105.85,102.16,1172286.0
2022-06-10,101.66,105.94,106.31,101.43,1053502.0
2022-06-13,104.42,104.24,105.29,101.93,897471.0
