date,open,close,high,low,amount
2022-01-04,964.26,964.65,968.09,953.93,770091.19
2022-01-05,965.03,975.36,983.4,959.29,1275573.66
2022-01-06,968.86,1004.83,1014.4,966.94,2285160.44
2022-01-07,1001.77,1041.58,1053.06,1001.01,3204665.66
2022-01-10,1056.5,1043.49,1060.71,1026.27,1600712.97
2022-01-11,1046.93,1030.48,1054.59,1026.65,1407033.41
2022-01-12,1030.48,1029.33,1035.07,1011.34,1082693.57
2022-01-13,1026.65,1007.51,1033.92,1005.6,1053381.19
2022-01-14,1005.98,986.85,1005.98,984.93,950402.58
2022-01-17,984.17,988.38,991.44,975.75,762110.29
2022-01-18,982.25,992.97,1002.92,975.36,1182797.99
2022-01-19,1001.77,1023.97,1029.71,998.33,1967515.21
2022-01-20,1023.97,1020.14,1033.54,1000.24,1275798.35
2022-01-21,1012.49,979.19,1013.25,976.13,1595809.26
2022-01-24,970.39,962.73,979.19,954.31,1016891.4
2022-01-25,956.99,926.76,966.56,924.08,1355528.47
2022-01-26,926.76,932.88,939.39,913.75,836206.79
2022-01-27,926.37,885.42,929.05,883.13,1551518.47
2022-01-28,887.72,862.84,892.7,858.25,1239028.2
2022-02-07,878.15,885.81,889.63,871.65,807591.23
2022-02-08,892.31,905.33,910.3,886.57,960919.81
2022-02-09,905.33,903.03,905.33,890.78,761526.45
2022-02-10,903.79,903.79,908.77,895.76,613221.87
2022-02-11,903.41,888.87,905.71,885.04,797665.4
2022-02-14,882.74,875.09,890.4,867.05,739344.21
2022-02-15,872.79,886.19,887.34,870.88,576762.12
2022-02-16,892.7,888.87,895.76,883.51,502589.99
2022-02-17,889.63,886.19,891.55,880.45,495150.75
2022-02-18,878.53,891.55,891.93,876.24,589973.68
2022-02-21,890.02,887.34,890.4,881.6,554917.46
2022-02-22,879.68,872.03,880.45,869.35,724747.33
2022-02-23,872.03,886.19,886.95,872.03,759201.8
2022-02-24,883.89,864.76,883.89,860.55,941205.62
2022-02-25,869.35,863.99,875.86,859.78,828823.31
2022-02-28,863.23,842.56,863.23,839.11,1484793.31
2022-03-01,842.18,847.53,848.3,840.26,836302.43
2022-03-02,842.18,838.35,842.56,834.52,753204.03
2022-03-03,839.88,835.67,842.18,834.14,716940.72
2022-03-04,830.69,816.53,830.69,814.62,1190481.15
2022-03-07,808.5,787.06,808.5,783.24,1375916.74
2022-03-08,784.77,767.93,792.04,754.91,1358397.06
2022-03-09,769.46,745.73,772.9,717.79,1557047.42
2022-03-10,761.04,751.47,761.42,749.17,1054387.73
2022-03-11,738.46,775.96,776.35,730.04,1422211.74
2022-03-14,764.1,758.74,781.7,758.74,830121.69
2022-03-15,754.53,723.53,758.74,723.53,1065802.18
2022-03-16,740.75,749.17,753.0,712.05,1253953.53
2022-03-17,760.27,770.22,785.15,754.91,1613010.93
2022-03-18,765.63,779.03,783.62,758.74,1259281.71
2022-03-21,780.94,772.14,783.62,765.63,778628.5
2022-03-22,766.78,770.22,775.96,762.57,523797.24
2022-03-23,767.93,766.78,774.82,765.63,538270.52
2022-03-24,761.42,760.27,763.72,752.62,584009.79
