date,open,close,high,low,amount
2022-01-04,833.63,824.2,843.05,816.95,269660.51
2022-01-05,825.17,805.35,829.76,803.18,217052.95
2022-01-06,806.8,804.63,812.12,797.38,214364.29
2022-01-07,804.14,803.42,818.16,802.93,156771.4
2022-01-10,799.31,801.97,815.74,798.1,155321.65
2022-01-11,805.11,800.52,807.28,794.48,147848.84
2022-01-12,795.44,803.42,805.83,792.06,147426.31
2022-01-13,801.97,789.64,805.59,785.29,160160.15
2022-01-14,790.61,798.34,806.8,785.78,179732.19
2022-01-17,795.68,869.39,869.39,795.2,682980.48
2022-01-18,876.16,862.62,891.87,855.13,691769.3
2022-01-19,857.79,831.21,857.79,818.64,448940.84
2022-01-20,835.56,862.62,881.23,828.79,491768.71
2022-01-21,881.47,851.02,891.62,836.53,467656.27
2022-01-24,842.81,869.15,874.22,828.07,401558.43
2022-01-25,867.7,858.76,908.06,852.96,302344.1
2022-01-26,857.31,854.89,859.97,834.35,195511.67
2022-01-27,843.53,833.38,855.37,829.03,161190.93
2022-01-28,836.28,812.12,838.7,808.25,193423.42
2022-02-07,829.28,826.13,837.49,810.18,148801.13
2022-02-08,824.68,822.99,830.0,804.87,156066.76
2022-02-09,820.33,861.66,874.22,816.71,275964.06
2022-02-10,857.79,867.46,868.67,853.2,170499.98
2022-02-11,865.52,860.69,881.96,857.79,161356.94
2022-02-14,881.96,865.28,901.53,857.31,252559.89
2022-02-15,858.76,882.92,885.34,846.92,169313.91
2022-02-16,884.37,874.22,888.0,869.15,140103.0
2022-02-17,870.36,860.45,873.98,857.79,125647.88
2022-02-18,860.45,897.67,904.92,857.79,291623.91
2022-02-21,903.71,904.43,913.37,894.52,227446.47
2022-02-22,900.08,898.87,901.29,886.55,130458.65
2022-02-23,896.46,909.02,910.23,892.11,150675.07
2022-02-24,904.92,888.97,916.52,879.78,250310.97
2022-02-25,901.05,917.0,923.04,891.62,282636.11
2022-02-28,916.76,907.33,916.76,872.53,418963.02
2022-03-01,899.36,895.01,907.57,880.27,229399.83
2022-03-02,898.87,905.88,920.62,889.21,291450.16
2022-03-03,904.92,925.7,936.57,904.19,264295.5
2022-03-04,920.62,934.16,947.21,919.17,233929.39
2022-03-07,933.43,922.07,947.69,917.48,301743.92
2022-03-08,917.72,893.8,937.54,884.37,288812.39
2022-03-09,892.59,901.77,917.48,851.27,354971.24
2022-03-10,910.47,933.19,942.13,902.26,311780.79
2022-03-11,929.81,956.87,958.32,922.07,370556.76
2022-03-14,956.87,958.57,1001.1,944.79,436263.65
2022-03-15,949.62,896.46,949.62,892.83,359187.04
2022-03-16,919.42,903.47,923.52,853.44,452184.58
2022-03-17,901.29,893.32,936.57,884.37,396691.96
2022-03-18,889.21,893.32,900.81,870.12,231288.21
2022-03-21,907.82,910.96,933.67,898.39,263407.31
2022-03-22,918.21,913.13,928.12,908.54,244186.39
2022-03-23,904.43,888.48,909.99,886.07,217322.41
2022-03-24,889.21,882.2,895.25,874.71,224421.16
2022-03-25,882.2,850.78,890.42,847.16,296866.74
2022-03-28,836.28,852.47,857.55,827.1,247959.18
2022-03-29,858.03,864.56,874.22,845.23,168416.01
2022-03-30,870.84,867.94,871.81,854.17,131377.78
2022-03-31,859.48,852.47,869.63,848.13,135636.25
2022-04-01,855.37,885.58,910.72,855.37,379469.0
2022-04-06,896.7,890.42,897.67,873.5,182691.0
2022-04-07,881.96,900.08,908.78,881.23,217351.0
2022-04-08,896.46,912.89,915.31,890.9,172570.0
2022-04-11,908.54,901.29,917.24,880.75,210793.0
2022-04-12,896.94,905.64,912.17,892.83,106153.0
2022-04-13,895.73,850.54,904.92,844.5,353008.0
2022-04-14,854.41,839.67,857.07,833.14,196210.0
2022-04-15,838.7,854.17,864.56,833.63,122316.0
2022-04-18,853.68,833.63,853.68,812.12,231539.0
2022-04-19,830.0,840.39,855.37,828.79,147605.0
2022-04-20,839.91,816.47,847.64,811.88,155278.0
2022-04-21,812.12,796.41,825.17,795.2,155275.0
2022-04-22,796.17,788.92,813.33,787.23,176066.0
2022-04-25,777.56,737.93,783.36,737.93,305068.0
2022-04-26,742.76,711.59,746.63,708.93,234542.0
2022-04-27,706.75,723.43,725.84,694.67,301796.0
2022-04-28,726.08,720.77,737.68,709.17,191899.0
2022-04-29,724.88,733.82,739.38,718.11,244652.0
2022-05-05,734.06,738.89,748.08,729.71,203425.0
2022-05-06,723.67,728.26,735.99,719.56,183249.0
2022-05-09,728.26,721.01,733.82,716.42,148665.0
2022-05-10,714.73,712.79,720.04,708.69,243551.0
2022-05-11,715.21,726.81,740.83,714.0,288482.0
2022-05-12,722.46,731.16,736.72,715.21,219871.0
2022-05-13,735.75,736.72,743.73,730.19,189494.0
2022-05-16,739.38,709.41,740.58,705.79,365441.0
2022-05-17,714.73,675.82,714.97,664.94,618640.0
2022-05-18,694.43,710.62,720.53,691.04,608389.0
2022-05-19,706.75,703.13,711.59,690.56,331190.0
2022-05-20,707.96,709.89,711.34,701.68,258945.0
2022-05-23,710.14,718.11,721.25,707.48,215540.0
2022-05-24,717.87,697.81,718.11,695.39,264864.0
2022-05-25,697.58,701.64,705.69,692.08,214385.0
2022-05-26,701.64,699.03,703.38,685.41,219491.0
2022-05-27,699.32,697.29,704.82,690.92,179284.0
2022-05-30,697.0,691.21,697.0,686.57,204491.0
2022-05-31,693.53,704.53,704.53,685.41,332895.0
2022-06-01,704.24,702.8,712.94,697.0,260584.0
2022-06-02,699.61,712.07,713.8,694.97,286215.0
2022-06-06,709.75,717.86,717.86,705.4,320586.0
2022-06-07,717.86,741.91,746.54,715.54,468344.0
2022-06-08,742.2,745.09,745.09,730.03,311859.0
2022-06-09,741.04,737.85,744.51,731.77,192695.0
2022-06-10,731.19,754.07,757.26,728.58,286568.0
2022-06-13,745.67,747.99,754.07,742.77,222072.0
2022-06-14,743.35,765.95,765.95,739.3,368689.0
2022-06-15,787.39,772.61,797.82,770.3,431620.0
2022-06-16,772.61,769.72,781.59,765.95,223491.0
2022-06-17,762.76,775.8,780.15,758.42,236897.0
2022-06-20,776.09,783.33,784.49,772.9,234887.0
2022-06-21,783.33,765.37,785.65,758.42,279957.0
2022-06-22,764.79,758.42,773.19,756.97,191362.0
2022-06-23,756.1,761.32,761.89,747.99,214663.0
2022-06-24,764.5,756.97,765.66,751.18,219072.0
2022-06-27,758.71,769.72,778.7,758.71,288555.0
2022-06-28,764.79,770.3,771.74,759.58,191746.0
2022-06-29,770.59,763.63,781.3,762.18,230875.0
2022-06-30,761.6,764.5,770.01,761.6,184449.0
2022-07-01,764.21,750.89,765.37,747.41,298193.0
2022-07-04,750.89,765.37,769.43,748.86,364943.0
2022-07-05,767.98,765.95,769.14,753.78,205008.0
2022-07-06,764.21,735.24,764.21,723.65,429502.0
2022-07-07,735.24,728.29,737.27,725.97,271580.0
2022-07-08,728.29,723.36,737.85,716.99,298948.0
2022-07-11,722.5,720.76,725.39,713.8,175306.0
2022-07-12,721.63,710.62,722.21,709.46,178799.0
2022-07-13,714.09,708.59,715.83,702.22,172964.0
2022-07-14,709.17,710.62,716.99,698.74,263311.0
2022-07-15,710.62,700.77,714.67,700.19,313402.0
2022-07-18,698.74,722.5,726.55,696.13,335818.0
2022-07-19,728.0,729.16,743.93,725.39,310592.0
2022-07-20,730.03,729.45,736.4,720.76,211847.0
2022-07-21,726.26,726.55,738.72,725.1,163946.0
2022-07-22,726.55,718.73,732.06,713.23,158529.0
2022-07-25,721.05,712.94,721.05,707.72,113464.0
2022-07-26,716.99,709.46,716.99,705.11,166623.0
2022-07-27,709.17,710.04,716.41,706.85,119347.0
2022-07-28,714.67,710.04,720.18,708.88,123560.0
2022-07-29,711.2,701.06,712.65,699.32,178755.0
2022-08-01,700.19,689.47,700.19,683.1,277604.0
2022-08-02,682.81,672.96,683.1,662.82,298828.0
2022-08-03,672.67,670.06,682.81,669.48,166575.0
2022-08-04,674.41,675.85,679.33,670.64,107069.0
2022-08-05,676.14,690.63,691.21,676.14,133561.0
2022-08-08,692.08,690.92,697.87,686.57,129099.0
2022-08-09,692.37,682.81,692.37,680.49,158286.0
2022-08-10,683.1,674.12,685.99,672.67,184830.0
2022-08-11,679.91,692.37,697.0,677.59,295228.0
2022-08-12,688.89,716.7,726.55,688.89,418943.0
2022-08-15,716.7,723.07,725.1,713.51,302238.0
2022-08-16,723.07,720.18,724.52,716.12,156271.0
2022-08-17,721.92,738.14,739.59,719.31,342433.0
2022-08-18,735.24,729.45,736.4,727.42,153524.0
2022-08-19,729.45,725.68,732.06,714.96,215391.0
2022-08-22,728.87,769.14,772.32,725.39,705667.0
2022-08-23,767.4,805.64,827.95,764.5,966014.0
2022-08-24,798.98,801.87,832.29,795.5,956752.0
2022-08-25,805.06,804.19,816.36,780.15,441936.0
2022-08-26,803.32,796.66,826.5,792.02,587476.0
2022-08-29,784.2,789.13,803.9,782.46,354036.0
2022-08-30,784.49,784.78,803.32,780.44,287934.0
2022-08-31,782.75,754.65,783.04,749.15,425455.0
2022-09-01,758.42,753.2,761.32,748.57,222985.0
2022-09-02,756.68,743.35,758.42,741.04,185343.0
2022-09-05,766.53,765.66,775.8,755.52,379707.0
2022-09-06,768.56,818.39,823.89,767.11,632867.0
2022-09-07,817.23,818.39,829.97,798.98,467494.0
2022-09-08,809.7,796.37,816.94,789.13,390369.0
2022-09-09,796.37,802.74,805.64,787.39,343360.0
2022-09-13,799.85,798.4,801.29,784.78,274722.0
2022-09-14,784.49,776.38,794.34,773.48,284702.0
2022-09-15,781.01,761.32,789.42,754.65,266480.0
2022-09-16,758.42,735.53,761.32,735.24,278663.0
2022-09-19,732.35,725.39,743.35,717.28,252154.0
2022-09-20,730.9,719.6,732.92,716.12,213745.0
2022-09-21,716.12,720.76,726.55,708.3,193343.0
2022-09-22,715.83,717.57,728.0,713.51,181015.0
2022-09-23,717.28,708.59,721.05,701.06,202299.0
2022-09-26,702.51,704.82,717.28,700.48,182083.0
2022-09-27,706.56,723.07,725.1,706.27,185760.0
2022-09-28,730.9,730.9,745.67,723.07,286263.0
2022-09-29,741.91,739.59,752.04,733.5,253940.0
2022-09-30,735.24,746.54,760.74,733.79,260860.0
2022-10-10,743.93,727.71,743.93,721.63,199822.0
2022-10-11,725.1,718.73,730.32,714.67,159068.0
2022-10-12,721.63,719.89,721.63,694.97,273290.0
2022-10-13,714.96,721.92,728.87,709.75,194448.0
2022-10-14,720.76,734.95,746.83,720.76,253892.0
2022-10-17,735.24,738.72,749.15,728.87,176026.0
2022-10-18,738.43,740.17,745.09,726.55,203598.0
2022-10-19,735.24,683.68,737.85,676.72,880135.0
2022-10-20,678.17,673.83,685.41,671.51,332511.0
2022-10-21,675.27,654.71,676.72,643.99,577787.0
2022-10-24,654.71,634.14,657.6,631.24,352720.0
2022-10-25,632.4,618.49,633.85,610.67,382804.0
2022-10-26,621.68,627.76,643.7,617.62,448225.0
2022-10-27,629.5,636.17,643.41,621.1,317026.0
2022-10-28,635.88,621.39,635.88,619.07,215617.0
2022-10-31,615.89,622.84,628.05,614.73,168531.0
2022-11-01,625.16,660.21,662.82,625.16,465046.0
2022-11-02,658.76,660.21,665.71,654.13,221246.0
2022-11-03,656.73,655.29,657.6,649.78,127683.0
2022-11-04,665.71,666.87,679.33,664.27,294380.0
2022-11-07,665.71,665.14,671.51,662.82,164051.0
2022-11-08,668.03,659.05,668.03,653.84,185023.0
2022-11-09,659.34,659.92,661.66,655.57,106586.0
2022-11-10,657.02,659.92,661.66,654.42,123530.0
2022-11-11,671.51,662.24,672.96,657.89,222027.0
2022-11-14,661.95,665.71,672.67,655.29,178961.0
2022-11-15,670.06,679.33,679.91,657.89,280367.0
2022-11-16,677.3,665.14,680.78,660.79,275968.0
2022-11-17,662.82,668.61,672.38,660.79,127998.0
2022-11-18,667.45,668.61,677.88,665.71,189751.0
2022-11-21,668.61,676.72,679.62,662.24,228309.0
2022-11-22,673.25,688.31,696.13,673.25,373297.0
2022-11-23,697.87,683.97,700.48,674.98,248516.0
