date,open,close,high,low,amount
2022-01-04,1490.28,1436.8,1497.84,1426.49,110915.47
2022-01-05,1443.88,1418.69,1445.2,1395.43,64964.82
2022-01-06,1399.99,1367.97,1417.14,1355.98,78890.41
2022-01-07,1384.04,1347.58,1388.84,1326.12,68334.64
2022-01-10,1340.39,1368.69,1379.12,1318.56,64944.66
2022-01-11,1361.85,1394.35,1402.27,1347.7,72110.23
2022-01-12,1397.95,1448.07,1466.18,1397.95,78599.71
2022-01-13,1474.69,1491.96,1524.82,1437.4,111592.99
2022-01-14,1483.09,1494.12,1543.89,1483.09,64655.22
2022-01-17,1500.84,1467.26,1517.14,1441.72,64903.18
2022-01-18,1469.54,1478.53,1498.56,1452.15,51511.06
2022-01-19,1466.54,1441.12,1472.06,1430.33,47057.57
2022-01-20,1442.32,1446.75,1455.51,1422.29,48816.67
2022-01-21,1438.0,1411.14,1446.75,1386.8,71546.81
2022-01-24,1407.06,1414.74,1471.1,1400.95,48821.2
2022-01-25,1408.02,1406.58,1442.32,1398.07,41060.81
2022-01-26,1418.33,1322.28,1425.53,1315.09,76799.94
2022-01-27,1311.85,1285.83,1324.56,1272.4,61523.03
2022-01-28,1295.06,1253.69,1308.85,1250.45,47399.6
2022-02-07,1274.44,1270.6,1318.56,1260.89,50974.45
2022-02-08,1238.46,1192.77,1256.45,1171.31,146352.37
2022-02-09,1196.49,1204.41,1209.56,1165.19,87980.2
2022-02-10,1195.65,1113.75,1198.29,1096.24,178975.08
2022-02-11,1109.79,1077.77,1118.43,1070.7,144689.92
2022-02-14,1099.96,1132.46,1154.28,1088.57,118859.97
2022-02-15,1140.37,1198.41,1210.64,1118.79,163992.68
2022-02-16,1202.49,1217.24,1240.38,1190.5,114940.16
2022-02-17,1209.2,1235.34,1244.82,1202.49,80203.41
2022-02-18,1226.59,1241.22,1243.14,1216.76,45469.68
2022-02-21,1241.22,1213.88,1256.21,1201.41,86168.89
2022-02-22,1201.89,1202.97,1214.36,1172.51,52506.13
2022-02-23,1203.21,1221.07,1225.03,1198.17,52570.08
2022-02-24,1204.53,1214.48,1250.45,1204.29,81622.61
2022-02-25,1237.86,1272.04,1289.07,1221.55,85707.05
2022-02-28,1250.45,1235.82,1265.92,1216.64,72725.2
2022-03-01,1232.35,1256.57,1290.03,1215.8,63893.25
2022-03-02,1250.45,1208.6,1251.65,1197.93,52982.52
2022-03-03,1214.48,1183.42,1220.47,1178.62,50847.4
2022-03-04,1159.2,1168.79,1206.08,1154.52,61845.11
2022-03-07,1159.8,1109.67,1168.67,1104.04,71255.66
2022-03-08,1117.11,1072.98,1124.54,1071.54,65901.81
2022-03-09,1071.78,1019.02,1077.65,977.17,164866.08
2022-03-10,1052.59,1047.8,1058.59,1021.53,88940.88
2022-03-11,1103.68,1123.22,1135.21,1078.73,170198.39
2022-03-14,1094.56,1078.97,1149.12,1077.18,110248.89
2022-03-15,1058.95,1070.58,1130.54,1048.64,103058.09
2022-03-16,1087.73,1109.19,1114.23,1043.48,118997.82
2022-03-17,1132.7,1130.54,1170.59,1090.85,139173.09
2022-03-18,1117.11,1148.88,1160.52,1106.55,85243.16
2022-03-21,1163.75,1146.97,1164.35,1124.9,61546.42
2022-03-22,1154.28,1125.98,1154.28,1116.15,51844.6
2022-03-23,1132.94,1231.51,1250.45,1118.91,150801.05
2022-03-24,1222.87,1256.21,1284.03,1186.9,154331.02
2022-03-25,1239.06,1200.09,1254.05,1194.81,84227.37
2022-03-28,1185.7,1197.69,1221.67,1172.63,65695.29
2022-03-29,1178.5,1246.14,1267.24,1160.52,102085.17
2022-03-30,1261.84,1288.95,1300.94,1233.66,110006.42
2022-03-31,1292.42,1305.61,1324.8,1272.04,82683.44
2022-04-01,1285.95,1267.0,1302.62,1249.13,76580.0
2022-04-06,1275.64,1284.99,1310.41,1256.21,64916.0
2022-04-07,1261.25,1256.21,1290.03,1244.46,50774.0
2022-04-08,1250.45,1214.12,1255.01,1207.16,72661.0
2022-04-11,1198.89,1193.25,1222.87,1181.74,57312.0
2022-04-12,1185.58,1225.27,1244.58,1179.82,85247.0
2022-04-13,1208.24,1178.5,1220.11,1162.55,59061.0
2022-04-14,1180.9,1219.39,1238.46,1142.53,71408.0
2022-04-15,1208.36,1278.63,1297.58,1191.69,71110.0
2022-04-18,1261.25,1252.37,1277.19,1241.58,46194.0
2022-04-19,1250.45,1189.54,1261.25,1186.42,58827.0
2022-04-20,1194.81,1177.18,1206.8,1167.83,42909.0
2022-04-21,1159.44,1149.12,1199.37,1139.17,53496.0
2022-04-22,1130.54,1154.88,1169.39,1118.67,48655.0
2022-04-25,1124.54,1084.97,1136.17,1082.57,59801.0
2022-04-26,1082.57,1094.56,1122.74,1071.3,67073.0
2022-04-27,1038.56,1091.68,1097.08,1010.62,108857.0
2022-04-28,1064.58,1050.79,1070.34,1020.22,84336.0
2022-04-29,1050.91,1089.17,1092.04,1037.6,107303.0
2022-05-05,1068.18,1069.74,1088.33,1039.04,98245.0
2022-05-06,1044.2,995.75,1044.92,993.83,95429.0
2022-05-09,986.88,969.25,1006.78,962.9,77216.0
2022-05-10,951.86,978.24,995.15,942.99,72960.0
2022-05-11,978.24,1052.59,1097.32,965.05,121853.0
2022-05-12,1040.6,1054.51,1061.83,1032.21,52784.0
2022-05-13,1060.27,1075.38,1090.61,1057.75,62873.0
2022-05-16,1080.05,1044.44,1080.77,1039.4,48580.0
2022-05-17,1046.6,1060.99,1064.22,1022.61,51165.0
2022-05-18,1058.59,1038.32,1075.38,1027.41,57215.0
2022-05-19,1020.22,1031.97,1039.16,1015.18,47904.0
2022-05-20,1039.16,1082.69,1085.57,1034.25,65240.0
2022-05-23,1094.32,1063.15,1096.96,1054.99,64035.0
2022-05-24,1063.38,993.83,1064.58,986.64,91048.0
2022-05-25,986.64,989.28,1005.35,979.56,50501.0
2022-05-26,989.28,966.25,993.83,952.22,81572.0
2022-05-27,990.84,1002.83,1033.17,986.76,93069.0
2022-05-30,1002.23,1018.18,1026.21,988.92,62475.0
2022-05-31,1004.57,1051.58,1059.61,1004.57,81378.0
2022-06-01,1052.18,1040.18,1073.28,1032.15,63089.0
2022-06-02,1038.5,1004.57,1039.34,993.42,120883.0
2022-06-06,1011.76,1070.52,1073.16,1006.85,152430.0
2022-06-07,1076.52,1132.88,1136.0,1065.13,178777.0
2022-06-08,1142.35,1195.35,1217.66,1130.12,176865.0
2022-06-09,1184.32,1168.85,1196.43,1156.86,83127.0
2022-06-10,1155.66,1168.25,1170.65,1141.15,86491.0
2022-06-13,1130.48,1121.25,1135.28,1097.74,110932.0
2022-06-14,1104.94,1131.08,1136.48,1096.9,75537.0
2022-06-15,1130.72,1124.6,1155.3,1115.01,72959.0
2022-06-16,1123.76,1141.27,1168.85,1117.77,71336.0
