date,open,close,high,low,amount
2022-01-04,153.26,156.89,157.43,151.94,270854.61
2022-01-05,156.53,158.66,159.62,155.9,330894.6
2022-01-06,159.38,161.75,164.33,158.84,422650.69
2022-01-07,161.48,163.76,164.33,161.33,372866.02
2022-01-10,163.76,163.52,165.38,162.08,252064.11
2022-01-11,164.21,162.11,164.45,161.63,217563.86
2022-01-12,161.48,156.56,161.87,156.35,389195.07
2022-01-13,156.89,153.08,157.4,152.93,266552.69
2022-01-14,152.48,149.06,152.63,148.88,325021.73
2022-01-17,149.18,148.91,149.75,148.34,206851.1
2022-01-18,149.12,152.45,152.75,148.04,287151.71
2022-01-19,151.91,160.7,161.18,151.91,677819.43
2022-01-20,160.7,159.89,161.33,158.78,294745.73
2022-01-21,159.98,155.45,159.98,155.15,339508.9
2022-01-24,158.93,157.61,159.08,155.69,214301.64
2022-01-25,156.47,154.4,157.58,153.98,166663.6
2022-01-26,153.44,154.4,155.63,150.86,232891.38
2022-01-27,153.32,151.49,153.59,151.28,164810.04
2022-01-28,152.51,149.51,153.59,149.42,190789.84
2022-02-07,151.4,158.39,159.62,151.22,376169.96
2022-02-08,158.39,157.79,159.08,155.72,244634.89
2022-02-09,157.85,158.09,161.18,157.61,236614.89
2022-02-10,158.09,162.62,162.68,156.71,373678.08
2022-02-11,162.68,164.12,165.23,161.81,393094.09
2022-02-14,162.95,159.23,164.24,159.02,246662.89
2022-02-15,160.07,158.18,160.76,157.28,207131.28
2022-02-16,159.32,159.35,161.48,158.21,181572.67
2022-02-17,159.35,159.77,161.93,157.34,192018.36
2022-02-18,158.81,162.47,162.71,158.33,220079.85
2022-02-21,162.5,161.36,163.16,159.98,168998.16
2022-02-22,159.86,159.35,160.19,158.12,166354.4
2022-02-23,159.08,157.46,159.98,156.71,212354.76
2022-02-24,156.41,153.62,156.5,152.24,310050.5
2022-02-25,154.52,152.81,156.2,152.63,216801.49
2022-02-28,153.38,152.78,154.73,151.97,180553.63
2022-03-01,153.17,154.22,154.7,152.9,158427.25
2022-03-02,154.07,153.62,155.66,153.38,179954.27
2022-03-03,154.25,155.36,155.9,153.59,213869.84
2022-03-04,154.28,151.73,154.28,150.71,321734.41
2022-03-07,151.73,152.42,154.52,151.01,273209.46
2022-03-08,151.7,148.88,152.63,148.28,255463.03
2022-03-09,150.35,146.45,150.95,141.83,297735.32
2022-03-10,148.88,146.99,149.48,146.48,200913.34
2022-03-11,145.07,146.03,146.42,143.18,271998.49
2022-03-14,144.62,143.54,146.93,143.03,179556.29
2022-03-15,142.91,136.13,142.97,136.04,421529.38
2022-03-16,137.27,138.65,139.13,133.28,347674.01
2022-03-17,140.48,142.85,143.99,139.88,334453.1
2022-03-18,143.0,144.83,145.52,142.28,203416.74
2022-03-21,145.28,143.27,145.49,142.64,192854.57
2022-03-22,142.7,143.51,144.32,141.92,132145.92
2022-03-23,143.18,143.3,143.96,142.58,131870.96
2022-03-24,142.88,142.52,143.18,141.65,139776.83
2022-03-25,142.4,142.49,143.75,141.89,132096.62
2022-03-28,142.91,144.98,145.58,141.92,230245.71
2022-03-29,144.32,144.92,145.37,143.51,150327.14
2022-03-30,145.28,148.1,148.88,145.28,275576.44
2022-03-31,147.5,150.35,151.85,147.23,348193.9
2022-04-01,149.18,150.98,151.67,148.85,230588.0
2022-04-06,150.71,154.67,155.27,150.26,305465.0
2022-04-07,154.28,153.41,157.37,152.96,352574.0
2022-04-08,153.92,154.64,155.63,152.72,321684.0
2022-04-11,154.82,153.38,155.48,152.39,270315.0
2022-04-12,152.6,153.26,153.92,150.68,214031.0
2022-04-13,152.6,150.83,153.56,150.74,174524.0
2022-04-14,151.01,152.78,153.38,148.94,219783.0
2022-04-15,152.06,151.7,153.68,151.28,118127.0
2022-04-18,151.1,150.71,152.09,149.27,108064.0
2022-04-19,150.38,148.55,151.61,148.25,179772.0
2022-04-20,148.58,145.91,149.36,145.37,160378.0
2022-04-21,145.22,144.08,146.78,143.54,160022.0
