date,open,close,high,low,amount
2022-01-04,113.6,115.16,115.79,112.36,1792050.05
2022-01-05,115.47,113.92,115.79,112.67,1267813.03
2022-01-06,113.29,114.23,114.23,112.36,1102273.11
2022-01-07,113.6,115.79,117.03,113.29,2204368.55
2022-01-10,116.1,116.72,118.9,115.79,1922277.24
2022-01-11,116.72,116.72,117.97,116.1,1496448.4
2022-01-12,117.66,124.52,124.83,117.66,5847597.47
2022-01-13,129.5,127.01,133.87,126.07,6789769.72
2022-01-14,125.76,120.15,126.07,119.53,5051410.34
2022-01-17,119.22,120.77,121.71,117.03,3111995.43
2022-01-18,121.4,120.77,122.64,119.84,2496254.31
2022-01-19,119.84,119.53,122.64,118.28,2117806.3
2022-01-20,120.46,121.71,125.45,120.15,2862646.58
2022-01-21,121.71,122.96,123.27,120.46,2450150.82
2022-01-24,122.02,119.22,122.02,117.97,1919211.9
2022-01-25,117.66,111.11,118.28,110.49,2803154.06
2022-01-26,112.67,117.66,118.9,112.36,3132310.86
2022-01-27,117.97,112.67,117.97,112.05,2038395.42
2022-01-28,113.6,109.55,113.6,106.43,2478090.88
2022-02-07,111.11,113.29,114.85,111.11,2116720.21
2022-02-08,113.92,115.47,116.1,112.05,1942987.98
2022-02-09,115.16,126.39,126.39,114.54,6725714.57
2022-02-10,130.13,127.94,133.87,126.7,7918766.98
2022-02-11,130.75,127.32,132.0,126.39,4558964.35
2022-02-14,123.58,125.45,130.13,122.64,3738366.58
2022-02-15,126.07,124.2,126.7,122.33,2430758.54
2022-02-16,124.2,123.89,124.83,123.58,1979229.43
2022-02-17,123.89,124.83,126.7,122.96,2485981.6
2022-02-18,123.58,127.94,128.26,123.27,3110341.85
2022-02-21,127.32,125.76,127.94,124.2,2187698.68
2022-02-22,125.14,125.76,126.07,122.96,2482373.36
2022-02-23,125.14,124.83,126.39,124.2,1815145.95
2022-02-24,123.58,124.83,128.26,121.71,4358054.78
2022-02-25,124.83,124.52,128.88,124.2,3179428.84
2022-02-28,126.07,128.26,129.5,123.89,3098830.91
2022-03-01,128.57,126.39,128.88,125.14,2283863.26
2022-03-02,127.63,129.19,132.0,126.39,4073080.31
2022-03-03,131.06,139.17,141.66,131.06,8899847.67
2022-03-04,136.67,135.12,141.04,132.93,6222645.93
2022-03-07,141.35,136.99,143.22,135.12,4961705.11
2022-03-08,132.93,130.75,134.18,126.07,4834888.86
2022-03-09,128.57,126.7,131.37,120.77,3521953.08
2022-03-10,127.63,125.76,127.94,122.64,2372327.8
2022-03-11,124.2,127.01,127.94,121.71,2014968.94
2022-03-14,124.83,118.9,126.7,118.59,2514877.21
2022-03-15,117.03,108.62,117.03,107.99,3508311.44
2022-03-16,110.8,113.29,113.92,106.43,2724163.58
2022-03-17,115.16,114.85,117.03,113.29,2219276.71
2022-03-18,114.85,119.53,120.77,114.54,2247109.69
2022-03-21,120.15,117.97,120.77,116.1,1765456.45
2022-03-22,117.35,122.96,123.27,115.79,2591814.9
2022-03-23,121.71,122.02,122.96,120.46,1351672.11
2022-03-24,123.58,125.76,127.01,122.64,2548892.07
2022-03-25,125.45,121.4,127.32,121.4,1917865.51
2022-03-28,119.84,121.71,123.58,118.59,1534647.74
2022-03-29,122.02,122.64,124.2,121.09,1613786.9
2022-03-30,123.27,123.89,123.89,121.4,1404946.94
2022-03-31,122.96,121.09,123.58,119.53,1517399.07
2022-04-01,119.84,120.46,121.4,118.59,1042108.0
2022-04-06,120.15,123.89,124.83,117.97,1950574.0
2022-04-07,122.64,125.14,126.39,122.02,2272661.0
2022-04-08,124.52,131.06,134.18,122.02,3849660.0
2022-04-11,129.19,129.19,132.62,127.94,2921970.0
2022-04-12,127.63,130.44,131.37,127.01,1614748.0
2022-04-13,131.06,137.3,142.29,130.44,4630868.0
2022-04-14,138.54,141.04,143.84,135.12,3805550.0
2022-04-15,138.86,132.93,141.04,131.37,3868728.0
2022-04-18,132.93,129.82,133.56,129.19,2000269.0
2022-04-19,131.37,132.31,134.49,131.06,1685966.0
2022-04-20,131.37,126.7,131.69,125.45,2376901.0
2022-04-21,125.45,119.53,126.07,118.59,2678169.0
2022-04-22,119.53,121.71,122.64,117.66,2100858.0
2022-04-25,118.9,111.42,118.9,110.49,2769868.0
2022-04-26,111.42,106.75,112.36,105.81,2434818.0
2022-04-27,104.25,112.36,112.36,103.32,1812544.0
2022-04-28,111.73,111.11,113.92,108.93,1582189.0
2022-04-29,112.67,114.23,114.85,110.17,1765814.0
2022-05-05,113.92,115.47,116.1,112.98,1478427.0
2022-05-06,112.98,108.62,112.98,107.37,2671533.0
2022-05-09,107.06,107.06,108.93,105.5,2108038.0
2022-05-10,104.56,106.12,106.12,102.07,2839370.0
2022-05-11,104.87,106.75,108.93,104.87,2500287.0
2022-05-12,106.12,104.87,106.75,104.25,1810592.0
2022-05-13,104.87,105.19,105.5,102.69,2173306.0
2022-05-16,106.12,106.43,106.75,104.87,1576094.0
2022-05-17,106.43,107.99,107.99,106.43,1808476.0
2022-05-18,107.99,106.43,108.3,105.5,1655322.0
2022-05-19,104.56,105.5,105.5,103.94,1854902.0
2022-05-20,106.43,109.55,109.86,106.12,3402472.0
2022-05-23,110.8,110.8,112.05,108.93,2648587.0
2022-05-24,110.8,107.06,110.8,107.06,2273588.0
2022-05-25,106.75,107.99,108.62,106.43,1487945.0
2022-05-26,107.37,108.62,109.24,106.43,1459629.0
2022-05-27,109.24,107.99,109.55,107.06,1586090.0
2022-05-30,108.3,108.3,108.93,107.37,1118588.0
2022-05-31,107.99,108.93,108.93,107.06,1326516.0
2022-06-01,108.3,107.68,108.62,107.06,1252145.0
2022-06-02,107.37,109.55,109.86,107.06,1977104.0
2022-06-06,110.17,115.79,116.41,109.86,3929216.0
2022-06-07,115.47,115.79,117.35,114.23,2602398.0
2022-06-08,117.35,116.72,117.97,113.92,2424844.0
2022-06-09,116.72,119.53,120.77,115.16,3604416.0
2022-06-10,117.97,123.58,124.2,117.35,3585265.0
2022-06-13,122.02,119.84,124.2,117.35,4035333.0
2022-06-14,117.66,118.59,119.22,114.23,3371818.0
2022-06-15,118.9,117.97,120.46,117.66,2520535.0
2022-06-16,117.97,116.72,120.15,116.72,1882958.0
2022-06-17,115.47,117.35,118.28,114.54,1961750.0
2022-06-20,116.72,113.6,117.03,112.98,3135729.0
2022-06-21,112.98,111.11,113.92,110.17,2623538.0
2022-06-22,111.11,110.49,112.36,110.17,1759812.0
2022-06-23,110.17,111.73,111.73,108.93,2072847.0
2022-06-24,110.49,110.17,110.49,108.93,2333537.0
2022-06-27,109.86,110.8,111.73,109.55,2017720.0
2022-06-28,111.11,112.98,112.98,110.49,2142258.0
2022-06-29,112.67,109.55,112.98,108.62,2433751.0
2022-06-30,109.55,109.86,110.49,109.55,1462721.0
2022-07-01,109.24,109.55,110.17,108.62,1381301.0
2022-07-04,109.55,109.55,109.86,108.93,1296120.0
2022-07-05,109.55,111.42,112.36,109.24,2111736.0
2022-07-06,110.17,108.62,110.49,107.68,2115465.0
2022-07-07,108.62,109.86,110.49,107.99,1352946.0
2022-07-08,111.11,109.24,111.42,108.62,1190759.0
2022-07-11,108.3,107.37,108.62,106.75,1528122.0
2022-07-12,107.06,107.37,108.3,106.75,1348461.0
2022-07-13,107.06,105.81,107.06,105.19,2016248.0
2022-07-14,105.81,104.25,105.81,103.63,1603301.0
2022-07-15,103.32,100.82,103.63,100.51,2131063.0
2022-07-18,101.13,104.25,104.56,101.13,1478140.0
2022-07-19,104.56,104.25,105.19,103.63,1061710.0
2022-07-20,104.25,104.25,104.87,103.94,878822.0
2022-07-21,103.94,103.94,104.87,103.32,1265690.0
2022-07-22,103.94,103.32,104.56,102.07,1050904.0
2022-07-25,103.32,102.69,103.94,102.07,857601.0
2022-07-26,102.69,103.63,103.94,101.76,915998.0
2022-07-27,103.32,103.32,103.94,102.69,655610.0
2022-07-28,104.87,103.32,105.81,102.69,1802107.0
2022-07-29,103.0,102.69,103.94,102.38,1306441.0
2022-08-01,103.0,103.0,103.63,102.38,1314839.0
2022-08-02,102.38,99.58,102.38,98.02,2146624.0
2022-08-03,98.95,98.64,100.51,98.33,1218326.0
2022-08-04,98.64,98.64,99.26,97.39,985979.0
2022-08-05,98.64,100.82,100.82,98.33,1230654.0
2022-08-08,100.2,101.45,101.45,99.89,820262.0
2022-08-09,101.13,101.45,102.07,100.82,854422.0
2022-08-10,101.76,103.0,104.56,101.45,1500145.0
2022-08-11,103.63,104.25,104.25,103.0,1131364.0
2022-08-12,103.94,105.5,105.81,103.32,1604436.0
2022-08-15,104.87,105.19,105.81,104.56,1220269.0
2022-08-16,104.87,105.5,105.81,104.56,1263294.0
2022-08-17,105.81,105.5,106.12,104.56,968696.0
2022-08-18,105.19,103.94,105.5,103.63,1019028.0
2022-08-19,104.25,103.32,104.56,103.0,943706.0
2022-08-22,103.32,105.19,105.5,102.69,1215173.0
2022-08-23,104.87,104.25,105.5,103.94,899845.0
2022-08-24,104.87,102.38,105.19,102.38,1242651.0
2022-08-25,102.69,104.56,104.87,101.76,1513598.0
2022-08-26,104.87,103.94,105.5,103.32,981012.0
2022-08-29,102.69,102.07,102.69,100.82,1351579.0
2022-08-30,101.76,100.82,102.07,99.89,1388030.0
2022-08-31,100.2,98.64,100.2,98.02,1511527.0
2022-09-01,98.02,98.33,98.95,97.7,820437.0
2022-09-02,98.02,98.33,98.33,97.39,828740.0
2022-09-05,98.02,99.26,99.26,97.39,706600.0
2022-09-06,99.26,100.2,100.2,98.95,1074118.0
2022-09-07,99.89,102.07,102.38,99.26,1897527.0
2022-09-08,101.76,100.82,101.76,100.51,997176.0
2022-09-09,102.07,102.38,103.0,101.45,1432050.0
2022-09-13,102.69,101.13,103.32,100.82,1081668.0
2022-09-14,99.58,99.89,100.82,98.95,870899.0
2022-09-15,100.2,98.64,100.51,98.02,1009364.0
2022-09-16,98.33,94.9,98.33,94.59,1812747.0
2022-09-19,94.9,94.59,95.52,93.65,780191.0
2022-09-20,94.9,95.21,95.83,94.59,564900.0
2022-09-21,94.9,95.83,96.46,93.65,721834.0
2022-09-22,94.9,94.9,96.15,94.28,582210.0
2022-09-23,95.83,95.21,97.08,94.59,920370.0
2022-09-26,94.59,90.85,94.59,90.53,1445131.0
2022-09-27,90.22,91.78,91.78,89.6,708240.0
2022-09-28,91.16,89.6,91.16,89.29,616557.0
2022-09-29,90.85,89.29,91.16,88.98,579855.0
2022-09-30,89.29,89.6,90.53,89.29,587825.0
2022-10-10,89.91,88.66,90.53,88.35,729706.0
2022-10-11,88.98,89.29,89.6,88.04,595615.0
2022-10-12,89.6,92.4,92.4,89.6,1540985.0
2022-10-13,91.47,91.78,92.4,91.16,814042.0
2022-10-14,92.09,93.03,93.34,91.78,902815.0
2022-10-17,92.4,92.4,93.03,91.78,830829.0
2022-10-18,92.72,92.09,93.03,91.78,683093.0
