date,open,close,high,low,amount
2022-01-04,124.86,125.64,126.11,121.7,52000.69
2022-01-05,124.9,127.21,129.57,124.28,54844.53
2022-01-06,126.72,123.52,127.91,121.91,53852.87
2022-01-07,122.84,122.15,124.46,121.91,30609.71
2022-01-10,120.92,120.31,121.18,115.86,116609.21
2022-01-11,119.92,114.15,119.92,113.66,104720.01
2022-01-12,114.15,115.12,115.74,111.98,83571.31
2022-01-13,114.38,113.34,115.87,112.8,43696.4
2022-01-14,112.12,114.52,116.37,112.12,76943.71
2022-01-17,115.42,113.28,115.42,112.63,46714.63
2022-01-18,113.22,113.6,114.61,112.45,48129.54
2022-01-19,113.07,112.73,114.01,110.74,42616.36
2022-01-20,113.36,115.35,116.05,112.74,60907.79
2022-01-21,115.68,117.94,120.88,114.46,80151.34
2022-01-24,117.49,120.57,121.77,116.69,68335.22
2022-01-25,120.57,118.96,121.46,118.38,37461.35
2022-01-26,118.56,118.94,120.32,117.16,33589.35
2022-01-27,118.77,117.75,119.32,116.99,23616.2
2022-01-28,118.0,116.85,120.92,116.01,32340.33
2022-02-07,117.7,116.18,120.73,115.28,44433.87
2022-02-08,116.18,113.75,116.31,112.31,47803.81
2022-02-09,113.3,115.74,117.59,113.22,60543.19
2022-02-10,115.66,113.66,115.66,112.14,71075.72
2022-02-11,113.07,114.26,116.23,112.81,42010.12
2022-02-14,114.35,120.01,120.27,114.26,86567.4
2022-02-15,119.32,120.88,122.44,119.29,48857.16
2022-02-16,120.88,122.04,123.08,119.83,39809.71
2022-02-17,123.09,121.78,123.09,120.45,31959.23
2022-02-18,121.18,121.67,123.11,119.67,29747.03
2022-02-21,122.51,120.4,122.73,119.61,23663.97
2022-02-22,120.14,120.14,120.65,118.33,23238.01
2022-02-23,119.73,119.67,120.73,117.43,27011.78
2022-02-24,119.07,118.02,120.01,116.67,35182.47
2022-02-25,117.92,118.48,118.82,117.24,27969.25
2022-02-28,117.44,118.71,118.93,117.28,31834.72
2022-03-01,122.45,127.9,129.77,122.03,130207.52
2022-03-02,126.72,125.43,127.45,123.45,74540.01
2022-03-03,125.45,125.2,127.44,123.69,55817.65
2022-03-04,123.83,123.7,125.91,122.91,50404.63
2022-03-07,122.2,115.78,122.2,115.32,88313.87
2022-03-08,115.78,114.85,118.37,113.76,58534.97
2022-03-09,114.92,112.88,115.66,108.12,78616.68
2022-03-10,114.84,119.32,120.0,113.37,96164.79
2022-03-11,117.55,117.74,119.26,114.78,50569.15
2022-03-14,114.25,109.53,115.42,109.35,93027.84
2022-03-15,108.35,105.27,108.35,103.63,70644.58
2022-03-16,107.53,110.03,110.71,105.64,66340.04
2022-03-17,111.68,110.38,112.58,108.5,65993.39
2022-03-18,109.61,109.4,110.33,108.12,64658.35
2022-03-21,108.65,109.53,109.78,107.38,51577.53
2022-03-22,108.43,107.23,109.06,106.58,59003.7
2022-03-23,107.31,107.79,108.36,105.77,53188.06
2022-03-24,107.05,105.21,107.05,104.59,65464.71
2022-03-25,104.92,102.56,105.05,101.71,75548.8
2022-03-28,101.04,100.1,101.67,98.21,79481.83
2022-03-29,100.51,98.21,101.55,97.8,77733.3
2022-03-30,98.68,101.96,102.88,98.57,115866.82
2022-03-31,101.19,101.29,102.1,100.33,51051.45
2022-04-01,100.53,104.46,105.29,100.17,100474.0
2022-04-06,103.52,102.14,103.52,101.43,84094.0
2022-04-07,102.47,100.94,103.58,100.45,57559.0
2022-04-08,100.4,99.86,101.39,99.23,46631.0
2022-04-11,99.26,94.98,99.28,94.2,99497.0
2022-04-12,94.91,103.26,103.67,94.45,132223.0
2022-04-13,101.63,104.55,106.79,99.8,160521.0
2022-04-14,105.17,108.27,109.95,105.17,123644.0
2022-04-15,106.57,107.25,109.88,106.0,81902.0
2022-04-18,106.35,107.69,108.02,104.81,54414.0
2022-04-19,107.81,107.82,109.47,106.95,45745.0
2022-04-20,107.17,109.27,111.89,105.4,84412.0
2022-04-21,108.42,107.15,109.41,105.97,60106.0
2022-04-22,106.32,107.97,108.29,104.93,48337.0
2022-04-25,105.76,104.11,107.48,102.44,83354.0
2022-04-26,104.35,105.49,107.64,104.25,77155.0
2022-04-27,104.81,106.81,107.29,103.34,70865.0
2022-04-28,105.4,105.88,108.53,105.06,62250.0
2022-04-29,106.56,109.88,111.3,106.56,135490.0
2022-05-05,110.71,109.81,111.72,108.68,78024.0
2022-05-06,107.88,103.63,107.88,103.05,99311.0
2022-05-09,100.9,102.1,103.46,98.45,56117.0
2022-05-10,100.1,105.32,105.82,99.51,76302.0
2022-05-11,105.33,108.23,110.61,105.32,110313.0
2022-05-12,107.29,109.06,110.84,107.29,56875.0
2022-05-13,109.05,108.48,110.12,107.88,35552.0
2022-05-16,109.88,109.25,112.48,107.76,62331.0
2022-05-17,109.49,109.52,110.12,108.39,33435.0
2022-05-18,109.52,108.17,109.74,107.76,40400.0
2022-05-19,106.46,107.05,108.78,105.99,37018.0
2022-05-20,107.71,109.49,110.58,107.12,68282.0
2022-05-23,109.79,108.79,109.81,107.63,49795.0
2022-05-24,108.82,107.22,109.2,106.95,42077.0
2022-05-25,107.01,107.21,108.04,106.7,41152.0
2022-05-26,107.88,109.55,110.83,106.44,74856.0
2022-05-27,109.98,108.56,110.83,108.0,50971.0
2022-05-30,112.6,115.31,118.61,112.6,160273.0
2022-05-31,115.42,117.49,118.37,114.68,109556.0
2022-06-01,116.49,116.16,118.14,115.26,69222.0
2022-06-02,114.39,114.19,115.78,113.64,55602.0
2022-06-06,114.89,117.78,118.55,112.8,77518.0
2022-06-07,117.67,117.85,119.55,115.7,64436.0
2022-06-08,117.19,119.5,121.08,116.67,71883.0
2022-06-09,118.96,116.6,119.55,115.97,50503.0
2022-06-10,116.01,116.72,116.72,114.28,51769.0
