date,open,close,high,low,amount
2022-01-04,125.68,127.12,128.02,125.08,217006.75
2022-01-05,130.72,128.86,131.26,125.38,342593.2
2022-01-06,129.04,127.54,129.76,126.76,175187.46
2022-01-07,128.14,132.4,133.72,126.52,400457.77
2022-01-10,130.72,130.36,131.5,127.6,296251.31
2022-01-11,129.94,129.76,130.72,128.56,177286.05
2022-01-12,130.24,129.76,132.22,128.68,169606.57
2022-01-13,129.34,129.34,130.9,128.92,132287.88
2022-01-14,129.52,131.14,132.04,128.74,196209.42
2022-01-17,130.6,133.0,135.1,130.6,287643.19
2022-01-18,134.02,130.9,135.28,130.36,264374.35
2022-01-19,131.38,130.12,132.4,128.92,169720.79
2022-01-20,130.54,133.24,136.36,129.82,313583.14
2022-01-21,140.62,132.46,144.52,131.02,515535.62
2022-01-24,128.02,125.92,129.34,125.5,287506.47
2022-01-25,126.82,121.42,127.18,121.3,188093.96
2022-01-26,122.02,120.04,122.38,119.8,122288.29
2022-01-27,119.98,116.08,120.28,115.06,247470.74
2022-01-28,116.8,116.62,117.28,115.0,108421.55
2022-02-07,117.52,117.52,118.66,116.5,94740.62
2022-02-08,117.58,118.54,118.72,116.86,82460.0
2022-02-09,118.6,119.44,120.04,117.94,76725.27
2022-02-10,119.92,119.02,120.16,118.42,70202.32
2022-02-11,119.92,118.3,119.92,117.64,90394.88
2022-02-14,118.12,119.56,121.0,117.7,113324.05
2022-02-15,119.56,118.48,119.92,117.94,93496.57
2022-02-16,119.32,118.12,119.32,117.82,80128.37
2022-02-17,118.12,117.16,118.18,115.78,124838.83
2022-02-18,116.74,117.52,117.82,115.78,84361.94
2022-02-21,117.46,118.06,118.36,116.8,84839.08
2022-02-22,117.34,117.4,117.76,116.8,74125.69
2022-02-23,117.46,117.58,118.36,116.98,127765.3
2022-02-24,116.98,116.08,117.82,115.48,124502.52
2022-02-25,116.32,116.44,117.4,116.14,82019.27
2022-02-28,115.9,115.54,116.86,114.58,99235.32
2022-03-01,115.48,115.66,116.14,115.3,63657.45
2022-03-02,115.66,116.68,116.74,115.06,74039.0
2022-03-03,116.86,117.76,118.24,116.38,117603.12
2022-03-04,117.4,118.6,120.04,117.1,168155.14
2022-03-07,118.12,117.28,119.14,116.68,138402.38
2022-03-08,117.52,109.72,117.64,109.12,248726.28
2022-03-09,110.38,106.72,110.74,103.48,247719.36
2022-03-10,108.22,110.92,111.52,108.22,167947.77
2022-03-11,109.78,111.82,111.82,108.16,121639.22
2022-03-14,112.12,111.22,114.82,110.92,164432.91
2022-03-15,109.72,104.98,109.72,104.32,187314.72
2022-03-16,107.98,107.44,108.52,102.34,216297.03
2022-03-17,110.38,116.98,117.04,109.72,493159.26
2022-03-18,113.32,114.52,115.78,112.24,305147.44
2022-03-21,113.92,114.7,115.9,112.18,225147.92
2022-03-22,113.44,112.18,113.8,111.58,191794.8
2022-03-23,112.0,112.9,113.8,111.7,117073.99
2022-03-24,112.78,115.42,116.44,111.28,213827.02
2022-03-25,115.18,112.6,115.66,112.42,159402.58
2022-03-28,112.12,111.94,113.32,110.02,108763.0
2022-03-29,112.12,113.14,114.22,111.52,112983.63
2022-03-30,113.26,114.82,115.0,111.82,126005.28
2022-03-31,114.4,115.3,116.56,113.92,151242.2
2022-04-01,114.16,115.0,115.54,113.32,117525.0
2022-04-06,115.3,115.78,116.92,114.94,120416.0
