date,open,close,high,low,amount
2022-01-04,2781.33,2756.25,2793.37,2724.39,141545.23
2022-01-05,2749.73,2768.79,2842.79,2742.45,133877.36
2022-01-06,2755.5,2778.83,2824.98,2755.0,103596.34
2022-01-07,2779.08,2826.48,2858.09,2770.05,136442.6
2022-01-10,2830.25,2772.55,2854.33,2765.28,126873.01
2022-01-11,2759.51,2709.85,2775.06,2704.83,118939.75
2022-01-12,2709.35,2734.68,2744.21,2680.25,91404.42
2022-01-13,2722.39,2681.5,2744.96,2676.74,90773.09
2022-01-14,2680.5,2657.17,2702.07,2639.61,90253.3
2022-01-17,2662.19,2642.87,2679.25,2637.61,92002.4
2022-01-18,2661.94,2724.9,2736.94,2659.68,179503.05
2022-01-19,2719.88,2666.45,2721.38,2655.17,130630.64
2022-01-20,2667.21,2637.61,2674.73,2624.56,113035.2
2022-01-21,2634.6,2596.22,2639.11,2577.16,133166.23
2022-01-24,2586.94,2590.2,2592.71,2536.77,86861.15
2022-01-25,2578.66,2519.22,2588.19,2518.71,117104.58
2022-01-26,2520.72,2539.28,2554.33,2520.72,72607.54
2022-01-27,2555.08,2555.08,2579.41,2530.5,113264.15
2022-01-28,2558.34,2512.94,2579.41,2508.43,114276.89
2022-02-07,2527.99,2570.13,2591.45,2524.23,99522.1
2022-02-08,2559.35,2604.5,2604.75,2544.3,103461.06
2022-02-09,2606.25,2626.82,2646.14,2606.25,109506.3
2022-02-10,2635.6,2669.71,2701.07,2619.05,164161.16
2022-02-11,2683.01,2708.34,2779.58,2659.93,198291.71
2022-02-14,2679.75,2732.92,2761.27,2675.98,143407.93
2022-02-15,2737.44,2684.26,2747.22,2674.98,92990.41
2022-02-16,2702.32,2692.29,2729.41,2657.17,85487.05
2022-02-17,2701.57,2699.56,2713.36,2663.69,68651.97
2022-02-18,2688.28,2715.36,2717.37,2676.24,71969.84
2022-02-21,2700.06,2706.59,2740.95,2684.01,67815.85
2022-02-22,2683.51,2659.68,2696.3,2638.61,103969.21
2022-02-23,2678.74,2637.11,2679.75,2617.04,115211.67
2022-02-24,2635.85,2594.72,2635.85,2567.88,126292.8
2022-02-25,2608.76,2617.04,2659.18,2607.26,100309.36
2022-02-28,2629.58,2624.56,2662.94,2613.03,82881.83
2022-03-01,2625.82,2606.5,2640.87,2575.15,106204.18
2022-03-02,2604.5,2581.67,2623.81,2579.67,70872.21
2022-03-03,2582.68,2597.98,2641.87,2582.17,92800.85
2022-03-04,2593.71,2541.04,2596.97,2532.76,139373.49
2022-03-07,2522.98,2430.17,2541.29,2425.15,206360.81
2022-03-08,2428.92,2389.54,2466.29,2372.98,163748.24
2022-03-09,2425.4,2343.63,2432.68,2261.36,201646.24
2022-03-10,2379.75,2354.17,2412.11,2328.33,217605.07
2022-03-11,2328.58,2323.82,2336.11,2277.67,189313.29
2022-03-14,2285.94,2261.86,2326.83,2259.35,166502.25
2022-03-15,2243.3,2141.71,2243.3,2141.71,269423.73
2022-03-16,2175.58,2211.19,2221.98,2090.29,280957.64
2022-03-17,2240.79,2266.88,2300.49,2230.76,253459.44
2022-03-18,2277.92,2281.43,2298.73,2231.51,155145.64
2022-03-21,2281.68,2247.06,2282.93,2211.7,171203.83
2022-03-22,2247.57,2229.25,2293.22,2223.23,127255.81
2022-03-23,2225.74,2255.84,2267.88,2224.99,123000.76
2022-03-24,2252.83,2255.59,2270.64,2224.74,95711.3
2022-03-25,2228.5,2199.41,2278.17,2196.65,120686.29
2022-03-28,2185.61,2206.93,2215.71,2156.76,92932.47
2022-03-29,2203.17,2207.18,2218.47,2178.84,85189.72
2022-03-30,2226.5,2300.99,2309.02,2226.5,165094.25
2022-03-31,2288.45,2275.66,2299.99,2262.11,76964.85
2022-04-01,2269.89,2404.59,2439.95,2258.35,312128.0
2022-04-06,2388.28,2420.89,2446.98,2380.76,175052.0
2022-04-07,2393.8,2443.97,2484.6,2393.55,189296.0
2022-04-08,2426.41,2467.04,2483.85,2426.41,168421.0
2022-04-11,2467.04,2459.52,2486.36,2441.46,149863.0
2022-04-12,2441.21,2428.92,2463.28,2376.24,125885.0
2022-04-13,2428.16,2418.88,2447.73,2405.34,83577.0
