date,open,close,high,low,amount
2022-01-04,214.84,213.44,214.84,210.18,719606.45
2022-01-05,213.99,216.16,218.61,213.64,837173.75
2022-01-06,215.27,212.67,217.48,212.47,681866.64
2022-01-07,212.63,216.16,216.51,212.24,660737.05
2022-01-10,217.79,216.86,219.85,215.62,570936.34
2022-01-11,217.87,219.27,220.24,215.54,715617.48
2022-01-12,219.34,218.92,220.24,216.7,518411.18
2022-01-13,219.27,217.29,220.04,216.43,401407.54
2022-01-14,217.79,212.16,217.79,212.08,666570.98
2022-01-17,213.52,214.34,215.38,211.66,531807.61
2022-01-18,214.61,216.0,217.29,213.17,579077.08
2022-01-19,217.79,218.68,219.77,216.39,620280.26
2022-01-20,219.38,225.17,227.19,219.38,1386248.71
2022-01-21,225.25,226.92,227.62,224.55,858080.94
2022-01-24,227.42,227.03,227.62,223.85,638155.2
2022-01-25,225.87,223.34,226.8,222.57,583512.89
2022-01-26,224.7,223.73,225.63,222.18,436696.28
2022-01-27,223.34,222.84,224.43,220.31,529400.57
2022-01-28,223.93,216.78,224.51,216.55,715144.11
2022-02-07,221.01,225.09,225.67,220.35,732349.13
2022-02-08,225.87,226.49,227.62,223.69,528241.76
2022-02-09,227.23,226.14,228.94,224.82,512207.06
2022-02-10,227.23,226.49,227.23,223.73,335542.47
2022-02-11,226.92,230.57,231.5,226.26,809932.65
2022-02-14,231.46,224.51,231.46,223.73,594051.66
2022-02-15,223.54,220.7,225.21,219.65,566179.03
2022-02-16,222.02,224.0,225.13,220.74,404955.79
2022-02-17,224.78,225.52,227.54,223.42,441570.43
2022-02-18,224.7,227.85,228.04,224.7,354390.1
2022-02-21,226.96,226.68,227.19,223.77,313450.76
2022-02-22,224.04,224.59,225.09,222.72,369839.93
2022-02-23,225.52,223.07,225.52,222.37,374999.74
2022-02-24,221.98,219.93,222.1,219.27,482380.83
2022-02-25,220.0,219.11,221.79,218.1,451840.5
2022-02-28,218.26,219.07,219.62,217.17,335289.64
2022-03-01,219.85,220.78,221.79,217.36,406454.36
2022-03-02,219.07,217.79,220.74,217.67,397075.98
2022-03-03,218.22,218.8,219.73,217.71,311289.67
