date,open,close,high,low,amount
2022-01-04,1054.53,1068.46,1076.01,1035.03,30410.53
2022-01-05,1061.04,1034.12,1077.86,1029.52,28068.28
2022-01-06,1029.26,1017.92,1049.35,1014.84,26485.19
2022-01-07,1021.16,1047.73,1068.72,1003.24,33048.74
2022-01-10,1034.12,1023.36,1050.09,1015.33,22914.9
2022-01-11,1025.99,1027.64,1045.46,1011.44,22722.52
2022-01-12,1021.16,988.44,1027.64,966.11,60167.96
2022-01-13,986.46,978.88,990.38,972.56,20599.3
2022-01-14,969.38,969.38,987.59,968.22,28608.16
2022-01-17,966.08,962.84,980.89,949.91,31474.99
2022-01-18,966.11,948.26,970.1,936.92,48265.68
2022-01-19,940.16,902.9,941.78,899.85,48996.3
2022-01-20,903.45,874.42,912.07,872.12,43465.81
2022-01-21,865.64,877.08,893.18,862.79,32499.13
2022-01-24,868.2,898.82,904.52,865.64,30253.52
2022-01-25,895.87,879.73,915.8,879.67,24239.28
2022-01-26,891.24,885.11,894.74,865.32,19845.54
2022-01-27,881.84,859.13,888.22,854.88,23001.15
2022-01-28,864.64,842.57,875.33,842.31,24421.67
2022-02-07,856.28,853.39,884.95,850.74,25008.46
2022-02-08,856.73,834.11,857.54,825.63,24204.61
2022-02-09,834.86,853.23,855.17,817.23,21241.01
2022-02-10,855.95,854.62,865.25,844.84,18929.25
2022-02-11,851.03,857.99,860.78,844.13,22963.9
2022-02-14,846.2,805.7,852.68,799.64,44516.19
2022-02-15,805.76,827.05,834.86,803.69,35856.27
2022-02-16,833.24,831.78,844.06,807.32,31259.64
2022-02-17,831.65,831.72,842.28,817.72,22524.1
2022-02-18,822.0,830.23,836.42,804.08,25183.88
2022-02-21,832.59,815.65,839.69,814.64,24420.33
2022-02-22,810.3,795.04,817.82,775.73,39825.02
2022-02-23,803.11,903.29,914.24,803.11,100030.85
2022-02-24,907.11,868.23,911.0,854.43,69961.04
2022-02-25,880.32,877.37,897.36,872.44,41758.14
2022-02-28,868.88,877.47,881.87,863.7,32300.38
2022-03-01,878.54,872.77,881.68,868.88,21446.45
2022-03-02,862.43,840.27,865.61,833.24,34609.89
