日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-06-30,0.3708,0.3708,0.3708,0.3601,1.9472,1.95,0.2643,0.1204,0.7018,,16.1961,75.2797,17.0186,98.6491,47.5546,24.2366,42.4385,37.0838,19.0448,16.1961,75.7634,25.5859,4.1751,151.6922,,,237075249.19,19.04,19.94,129765231.62,32.7143,24.8143,51.0075,44.8312,3.071,58.6128,231.2139,0.7785,,0.401,448.8778,0.6857,262.5055,0.48,4.9303,3.8078,249.4001,-8599.5108,,85.0422,,,17.5887,,,,50.72,13.5628,,,14.9578,825196421.57,0.3025,0.1154,0.7127,0.7717,100.082,,,,,,,,,,,,,,,,,,
2015-12-31,0.6726,0.6833,0.6833,0.6312,2.7622,2.76,0.8259,0.646,0.9274,,21.6987,75.1949,26.3128,62.9347,36.8787,24.3393,34.0474,67.2566,24.3486,21.6987,75.6607,38.4283,9.1216,188.952,,,550187370.25,24.35,30.95,230100161.62,34.1855,-1.4844,67.5853,54.0145,6.2356,57.733,204.4293,1.761,,0.7728,465.8385,1.1984,300.4005,0.8958,7.187,6.1348,471.3598,-3348.1664,,89.1171,,,12.2119,,,,36.7739,10.4964,,,10.8829,1148078323.62,0.4181,0.2665,1.228,2.4485,284.8687,,,,,,,,,,,,,,,,,,
2016-06-30,0.5183,0.5183,0.5183,0.4997,3.1306,3.13,0.4823,0.646,1.2957,,14.8931,79.1017,15.7552,126.3657,55.1552,20.4297,48.7419,51.8346,16.5575,14.8931,79.5703,24.2169,4.82,138.75,,,311583128.64,16.56,17.44,185082374.54,25.0777,43.6554,65.2361,56.2241,2.8811,62.4761,283.2415,0.6355,,,,0.4666,385.7694,0.3609,8.5834,7.2701,585.5058,-3592.9507,,89.9479,,,11.1754,,,,32.1236,9.2099,,,10.0521,1289156086.06,0.4536,0.1386,0.9305,1.3787,167.2924,,,,,,,,,,,,,,,,,,
2016-12-31,1.2195,1.2195,1.2195,1.1497,3.8317,3.8317,1.3143,0.646,1.8749,,28.1427,78.3434,32.8136,125.0085,54.3021,21.1969,48.9639,121.9478,31.8259,28.1427,78.8031,24.1665,6.6922,136.7661,,,722721483.38,31.83,37.27,425838797.88,26.08,81.3171,38.7178,39.8003,5.9567,60.4361,215.9698,1.6669,,,,0.933,385.8521,0.7554,7.5773,6.813,564.7715,-3083.2014,,88.427,,,13.0876,,,,28.1412,11.2106,,,11.573,1605017080.12,0.5277,0.3033,1.0777,2.6208,305.9619,,,,,,,,,,,,,,,,,,
2017-06-30,0.6584,0.6584,0.6584,0.6018,3.99,3.99,0.4937,0.646,2.0333,,15.0268,78.6462,15.1099,118.5693,52.9803,20.8155,48.5393,65.8379,16.5005,15.0268,79.1845,26.5395,9.4737,138.4938,,,395121847.2,16.5,16.15,222889793.54,27.5455,27.0155,27.4537,25.8852,2.9033,61.9984,232.6784,0.7736,,,,0.426,422.5352,0.3468,8.5999,7.4907,603.8748,13949.535,,91.0686,,,9.8073,,,,31.7734,9.0738,,,8.9314,1622857200.7,0.364,0.1127,0.7499,1.2617,136.3717,,,,,,,,,,,,,,,,,,
2017-12-31,1.453,1.453,1.453,1.3517,4.7846,4.78,1.4167,0.646,2.6826,,26.6145,78.1377,29.6758,127.0638,55.2225,21.3291,47.1877,169.7371,35.4754,31.0898,,21.5813,3.1125,141.5511,,,891210794.17,30.37,34.06,500665076.47,23.6378,19.1528,24.8692,25.9943,6.3521,56.6742,195.8544,1.8381,,0.6289,572.428,0.8638,416.7631,0.7148,6.0004,5.4021,452.3012,5269.1267,,87.6374,,532.9605,14.1065,,,78.6066,33.1318,13.4949,,16.4435,12.3626,2022229370.53,0.4601,0.2595,0.975,2.0989,219.4047,,,,,,,,,,,,,,,,,,
2018-12-31,1.8736,1.8736,1.8736,1.7313,6.3884,6.39,1.8952,0.646,4.2424,,26.2798,80.2651,29.7659,148.296,58.3813,19.1872,50.1584,220.9493,34.5858,30.9905,,19.605,4.1921,137.5825,,,1110556432.09,29.33,33.81,641262267.13,21.3093,28.9461,33.52,30.5886,7.0764,50.8733,228.833,1.5732,4.1584,0.5934,606.6734,0.8381,429.543,0.6687,7.0658,6.3299,541.8208,-4153.7993,,89.6046,,710.7517,11.6014,,,72.7985,32.7163,11.1644,,12.607,10.3954,2640800152.86,0.5073,0.2658,1.0115,2.5571,265.7148,,,,,,,,39965872.99,19777085.46,,,297274.02,,,,2291244.66,3449847.32,
2019-03-31,0.3727,,0.37,0.33,,,0.2829,,,,,79.6148,,113.0858,50.9567,19.8414,43.8033,37.2671,,,,24.6631,5.5409,156.2815,,,250890464.29,,5.67,123472600.0,,,,,,,,,,,,,,0.2664,,,,1888.1319,,,,,,,,,,,,,,,0.3326,,0.7592,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.9137,0.9137,0.9137,,,,0.799,,,,,78.851,,124.6621,53.1173,20.6398,45.7223,91.3704,,,,21.4449,4.9251,148.4995,,,583653777.42,,13.35,311215538.41,,,,,,,,,,,,,,0.6256,,,,-15079.1411,,,,,,,,,,,,,,,0.3998,,0.8745,,,,,,,,,,,,,,,,,,,,
2019-09-30,1.5128,1.5128,1.5128,,,,1.3962,,,,,79.5237,,134.1726,54.8483,19.9934,47.2075,151.2819,,,,20.3863,4.7127,145.0463,,,943937958.88,,,,,,,,,,,,,,,,,1.0033,,,,-3884.4158,,,,,,,,,,,,,,,0.4357,,0.9229,,,,,,,,,,,,,,,,,,,,
