日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.2573,0.257,0.257,,7.1935,7.1935,0.8054,2.4413,3.2849,,1.8982,20.4792,1.8892,15.2513,13.158,79.263,11.2413,25.7296,3.5768,1.8982,20.737,7.3572,0.6943,154.5598,,,446999460.34,3.58,3.64,243656872.98,-3.8053,25.6037,13.1178,0.6818,80.7597,1.1144,19.4321,4.6315,,0.1681,535.3956,0.8044,111.8846,0.324,1.2399,1.0534,53.2864,495.0888,7.0497,53.0714,28.7611,,88.4255,96.435,35.1463,,148.6962,86.2353,212.7041,,46.9286,12925822748.17,0.3519,0.0594,3.1302,0.1266,34.9418,,,,,,,,,,,,,,,,,,
2015-06-30,0.5516,0.552,0.552,0.548,7.3375,7.3375,1.3521,2.4413,3.4292,,4.1014,20.4913,4.066,15.3035,13.1853,79.235,11.2566,544.074,74.1497,40.4509,20.765,7.2759,0.721,154.2894,,,957638945.68,7.52,7.65,522259532.69,-0.6152,27.7488,12.7682,-2.5819,138.7787,1.297,14.786,12.1737,0.5143,0.3612,498.3389,1.7351,103.7404,0.6868,1.2605,1.1332,54.8627,544.9593,6.429,54.553,27.8124,76.1285,83.3081,95.9937,33.7671,66.3457,144.9337,81.4267,219.1373,71.6591,45.447,12826488480.67,0.2759,0.1005,2.451,0.2212,60.5278,,,,,,,,,,,,247362.36,38378.0,,,,,
2015-09-30,0.8059,0.806,0.806,,7.5911,7.5911,2.0815,2.4413,3.6835,,6.0481,20.4312,5.9676,15.2097,13.1542,79.2614,11.1921,80.5926,10.6167,6.0481,20.7386,7.2376,0.3697,154.7469,,,1402987986.49,10.62,11.06,765702504.76,-4.1163,23.6515,12.862,-4.5664,237.0826,1.1388,13.9378,19.3718,,0.5332,506.3766,2.5549,105.6793,0.9915,1.3035,1.1939,63.5768,561.2258,5.3043,56.9672,25.9898,,75.5395,95.179,31.3292,,138.6019,73.9591,231.0186,,43.0328,12707408730.64,0.2891,0.1562,2.5827,0.363,96.765,,,,,,,,,,,,,,,,,,
2015-12-31,0.9435,0.949,0.949,0.945,7.6909,7.6909,2.5123,2.4633,3.711,,7.7929,20.0925,7.3374,14.0909,12.2912,79.5898,10.4568,596.0254,77.4976,49.2314,20.4102,7.6545,0.3821,162.846,,,1738257574.42,12.27,12.98,901182237.46,-10.9044,12.4587,11.519,-11.045,280.3682,1.284,15.2418,23.6193,0.9781,0.7017,513.0398,4.1456,86.8391,1.237,0.6182,0.5149,18.5031,536.053,-1.9712,63.5264,15.4392,84.6696,57.4148,110.5782,19.5518,64.4204,137.4527,56.5948,270.0753,75.0286,36.4736,11608596806.16,0.2784,0.2075,2.6628,0.5689,101.1593,,,,,,,,,,,,578701.91,67574.01,,,,,
2016-03-31,0.2311,0.231,0.231,,7.9256,7.9256,0.4948,2.464,3.9421,,1.8739,20.218,1.8913,16.156,13.9392,79.5736,11.8285,23.1115,2.9161,1.8739,20.4264,6.4993,0.0028,145.04,,,378788068.44,2.92,2.96,221602008.45,-14.1652,-9.6818,10.7823,-8.5069,77.7522,1.1575,16.1025,5.5892,,0.1599,562.8518,1.1732,76.7133,0.2502,0.7044,0.5867,32.5188,720.5064,-2.3902,64.2602,14.6049,,55.6173,108.3381,18.5188,,132.9609,54.8929,275.4705,,35.7398,11826237489.93,0.2532,0.0401,2.141,0.1123,19.4096,,,,,,,,,,,,,,,,,,
2016-06-30,0.3931,0.393,0.393,0.395,6.2358,6.2358,0.5846,1.896,2.94,,4.0529,20.7708,4.1352,17.4781,14.9457,78.8639,12.6271,461.5883,74.0229,47.5914,21.1361,5.9217,-0.4227,139.5628,,,806012029.3,6.3,6.43,492069616.15,-16.9662,-6.8564,11.0871,-5.7418,156.0686,1.1533,16.1911,11.1172,0.457,0.3275,549.6183,2.4016,74.95,0.5124,0.68,0.5622,26.8919,900.5663,-2.0356,64.2929,13.9437,93.9779,55.5383,109.2156,17.8225,61.1094,132.9022,54.9782,275.127,68.4128,35.7071,12090019607.55,0.1878,0.0603,1.4873,0.1688,28.1636,,,,,,,,,,,,223567.42,126755.33,,,,,
2016-09-30,0.5172,0.517,0.517,,6.3582,6.3582,0.6656,1.8966,3.0641,,5.1763,19.8482,5.3582,15.9681,13.7651,79.7018,11.6972,51.7177,8.134,5.1763,20.2982,6.1618,0.1269,144.0087,,,1093899701.28,8.13,8.41,643854361.99,-19.7404,-16.1183,9.4846,-1.9908,215.9125,1.2505,19.9336,13.545,,0.4581,589.391,3.462,77.9896,0.7204,0.582,0.4451,19.5075,805.1092,-1.2641,63.6372,12.4805,,57.1407,113.3189,16.3963,,135.5429,56.7241,269.6755,,36.3628,12454435823.6,0.1505,0.0666,1.2869,0.1832,28.2055,,,,,,,,,,,,,,,,,,
2016-12-31,0.7023,0.702,0.702,0.704,6.5471,6.5471,0.8,1.9004,3.179,,6.6297,19.4428,7.0564,15.5104,13.4452,79.768,11.3684,529.0694,80.8095,49.941,20.232,5.9917,-0.1574,144.8358,,,1497304614.72,10.73,11.27,876982951.69,-10.9837,-3.2232,10.6667,13.7566,327.7636,1.0984,22.4254,16.0532,0.9092,0.6207,579.9903,4.4389,81.1012,0.9914,0.6764,0.5006,21.5752,835.0722,-2.1608,61.8009,15.6375,99.1533,61.8099,109.5994,20.1935,59.001,137.3314,61.4916,252.7264,62.3287,38.1991,13205543626.83,0.1295,0.0755,1.139,0.1977,33.7642,,,,,,,,,,,,103238.48,104202.33,,,,,
2017-03-31,0.2518,0.252,0.252,,6.7995,6.7995,0.1727,1.901,3.4308,,2.2114,19.7625,2.291,17.7168,15.0106,79.6194,12.7624,25.1762,3.7027,2.2114,20.3806,4.6626,0.206,131.3857,,,485960018.1,3.7,3.77,313179526.61,31.2507,41.6136,11.5289,20.0005,92.7139,0.9707,23.6245,3.8096,,0.1795,501.3928,1.109,81.1542,0.2956,0.7636,0.6043,26.6162,1170.6153,-3.3014,59.7237,17.5518,,67.4378,107.1842,22.7133,,138.6839,67.044,240.4625,,40.2763,14191548957.97,0.0875,0.0152,0.6858,0.0377,6.7437,,,,,,,,,,,,,,,,,,
2017-06-30,0.3366,0.337,0.337,0.336,5.2978,5.2978,0.4638,1.232,2.7051,,3.8366,18.499,3.9783,15.8079,13.6296,80.8797,11.571,415.508,78.43,47.3556,19.1203,4.8445,0.145,135.5297,,,872130628.64,6.35,6.47,544716667.96,21.4915,11.3298,10.4464,17.6048,194.0054,0.9278,24.1287,7.46,0.5881,0.3438,523.5602,2.4336,73.9645,0.5631,0.6712,0.4914,23.5057,980.6453,-3.0502,60.3795,19.7206,110.0214,65.6192,108.3647,24.6199,55.7728,143.7578,65.2303,244.5182,54.8798,39.6205,14218443698.87,0.1594,0.0529,1.3777,0.1334,26.8794,,,,,,,,,,,,1403421.3,0.0,,,,,
