日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.0184,0.01,0.01,,5.5966,5.2043,-0.1392,2.3759,1.666,,0.1644,51.9432,0.1657,8.1689,-1.3253,47.506,5.5306,1.8426,0.3292,0.1644,52.494,49.4412,116.6397,652.1823,5.1266,,60949105.52,0.11,0.11,-7173718.51,-28.272,22.0989,2.0694,6.1356,0.2441,368.7014,978.2609,0.092,,0.03,3000.0,0.0792,1136.3636,0.0596,1.7268,0.9817,14.9289,380.3149,,49.9373,,,100.2512,,,,124.3559,43.9521,,,50.0627,3947177091.53,-0.4179,-0.0124,-7.556,-0.0248,-5.6599,,,,,,,,,,,,,,,,,,
2015-06-30,0.0909,0.06,0.06,0.0,5.6341,5.2553,-0.2343,2.3759,1.7169,,0.782,45.9677,0.8022,13.5628,5.3575,53.5123,10.0504,96.721,17.1671,8.3254,46.4877,36.5508,56.3917,374.1588,1.1358,,146355164.84,1.08,1.09,1618028.53,-16.31,-6.8511,3.0842,3.9018,0.6315,285.0356,671.1409,0.2682,0.519,0.0798,2255.6391,0.2092,860.4207,0.1613,1.5649,0.8668,13.4861,600.4312,,48.4965,,327.8787,106.2005,,,66.2253,126.6852,50.8113,,14.791,51.5035,4091704538.63,-0.2592,-0.0202,-2.5788,-0.0392,-8.1844,,,,,,,,95004544.84,28968180.99,110511230.95,,8670686.7,715098.55,,,4792192.18,2725008.2,2977303.73
2015-09-30,0.1707,0.11,0.11,,5.7138,5.3102,-0.2797,2.3759,1.772,,1.4348,45.5279,1.4888,15.7349,8.3416,53.8796,11.5051,17.0711,2.9877,1.4348,46.1204,34.4031,40.3509,325.5622,0.5674,,237922281.65,2.11,2.13,14692265.9,-7.448,2.6068,3.2424,6.0803,1.0054,268.5498,617.7076,0.4371,,0.1294,2086.5533,0.3349,806.2108,0.2628,1.5468,0.8721,14.4542,734.308,,48.0237,,,108.2307,,,,125.9859,53.1709,,,51.9763,4190449011.16,-0.1885,-0.0235,-1.6384,-0.0452,-9.2062,,,,,,,,,,,,,,,,,,
2015-12-31,0.2132,0.11,0.11,-0.01,5.7555,5.3079,-0.1237,2.3759,1.7656,,1.7968,39.9589,1.8622,12.3273,5.2856,59.3837,8.7897,116.9206,20.3145,9.8519,,30.9927,52.8997,356.0767,0.4359,,341431940.3,2.07,2.09,-4954982.7,-11.1544,2.1483,3.2052,7.5571,1.7736,202.977,411.1936,0.8755,1.0488,0.2119,1698.9146,0.5629,639.5452,0.4282,1.5162,0.9438,22.0908,671.2597,,48.497,,201.1379,106.1981,,,74.9581,128.7506,51.0816,,24.1113,51.503,4179839194.74,-0.051,-0.0104,-0.5799,-0.0202,-4.2063,,,,,,,,93927668.3,30493918.49,107553939.71,,5129120.5,4356922.48,,,6309046.51,1930122.36,3723247.15
2016-03-31,0.0166,0.0018,0.0018,,5.7617,5.3097,-0.0327,2.3759,1.7674,,0.1369,42.3228,0.1384,5.8544,-5.2571,56.7069,3.2817,1.6606,0.2882,0.1369,43.2931,48.5464,184.5359,680.5669,5.3956,,75424386.58,0.03,0.03,-17609910.94,51.8794,-9.878,2.9502,8.2403,0.3514,256.1184,550.4587,0.1635,,0.0422,2132.7014,0.1102,816.6969,0.0879,1.534,0.9411,19.473,361.3815,,47.4967,,,110.541,,,,128.4506,53.514,,,52.5033,4272434915.92,-0.0646,-0.0027,-1.9696,-0.0051,-1.0607,,,,,,,,,,,,,,,,,,
2016-06-30,0.0964,0.06,0.06,-0.09,5.8004,5.3366,-0.1967,2.3759,1.7945,,0.7798,39.232,0.7956,9.8842,-1.4233,60.3012,6.827,114.1562,19.6808,9.238,39.6988,38.793,114.4637,398.6675,0.9141,,195034899.39,1.1,1.11,-30803335.98,56.1409,6.0637,2.9514,6.3674,0.9388,191.7341,382.9787,0.47,0.4897,0.1165,1545.0644,0.3005,599.0017,0.2443,1.4639,0.8887,17.6204,608.5677,,46.939,,199.8103,113.0424,,,73.5269,127.9476,58.1273,,23.4918,53.061,4352238699.33,-0.1393,-0.0159,-2.0409,-0.03,-5.833,,,,,,,,98039587.07,36814941.61,106170053.51,,4692402.17,307542.23,,,5445739.51,588321.02,4531966.13
2016-09-30,0.1931,0.1531,0.1531,,7.2355,6.8644,-0.3289,4.0849,1.6326,,1.3299,39.8124,1.6333,8.6471,-30.3548,59.9014,8.5182,19.3113,2.669,1.3299,40.0986,69.4908,370.7018,355.0447,0.3771,,413381521.4,2.0,2.58,-137340592.47,98.6894,47.1063,64.6738,58.7137,1.5421,175.0859,388.2657,0.6954,,0.1917,1408.4507,0.3974,679.4162,0.3888,2.1067,1.4175,67.6226,663.878,,49.827,,,100.6942,,,,90.3693,52.369,,,50.173,6650817731.45,-0.1451,-0.0226,-1.7032,-0.0451,-8.6801,,,,,,,,,,,,,,,,,,
2016-12-31,0.3012,0.2202,0.2202,-0.6599,7.3445,6.9692,-0.4398,4.122,1.699,,2.109,39.151,2.5735,8.5922,-27.1766,60.2683,8.5028,138.6958,18.8843,9.7117,39.7317,64.1135,353.1115,364.6363,0.2418,,635181494.6,2.91,3.6,-261489250.14,89.8731,83.6757,65.942,56.4863,2.7399,131.3917,325.9689,1.1044,1.3566,0.3027,1189.2963,0.6601,545.3719,0.6019,1.9603,1.27,56.4938,736.5192,0.0366,51.4275,0.9173,243.0325,94.4485,93.3272,1.7524,73.5681,94.9919,52.5181,310.1976,21.1607,48.5725,6540875335.61,-0.1241,-0.0308,-1.4601,-0.0634,-11.8023,,,,,,,,130069511.74,44324032.35,101977322.86,,3074923.58,98562.42,,,2536549.76,1182859.84,4210875.51
2017-03-31,0.0147,0.0035,0.0035,,7.3483,6.9733,-0.011,4.122,1.7025,,0.0991,33.031,0.1009,2.3486,-23.4649,66.7049,1.6202,1.4664,0.1996,0.0991,33.2951,55.6331,914.924,1147.1519,4.9664,,136922197.67,0.05,0.05,-107858017.88,132.6026,14.8365,65.8519,58.6329,0.5877,153.1394,405.5881,0.2219,,0.0622,1446.9453,0.1199,750.6255,0.1232,1.9235,1.2148,44.0072,267.9476,0.0701,49.6581,1.7706,,101.3768,92.1291,3.4428,,95.414,58.6541,290.3329,,50.3419,6777489002.6,-0.0121,-0.0007,-0.7468,-0.0015,-0.2705,,,,,,,,,,,,,,,,,,
2017-06-30,0.1553,0.1153,0.1153,-0.3944,7.46,7.0624,-0.0018,4.122,1.7923,,0.9984,35.1494,1.0409,7.5502,8.6621,64.0974,6.8036,134.3603,18.0108,8.6391,35.9026,50.3089,0.3759,404.2572,0.5069,,367396199.97,1.63,1.64,-180614884.48,110.2544,109.534,67.2484,63.6666,1.3435,133.9784,368.3241,0.4887,0.7656,0.153,1176.4706,0.2894,621.9765,0.3083,1.7484,1.0436,39.801,839.2995,0.0903,47.9662,2.1058,253.7702,108.48,90.954,4.2056,71.2129,94.9471,69.3271,257.3354,18.9015,52.0338,7123161707.1,-0.0008,-0.0001,-0.0118,-0.0002,-0.0378,,,,,,,,202581440.93,37369312.76,109816251.82,,7458779.4,973409.16,,,2698321.46,638456.84,3267472.44
