日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.1665,0.1578,0.1578,,9.6317,9.3176,0.2189,4.4787,3.0466,,1.2191,13.457,1.2182,6.6647,6.133,86.2566,5.0778,16.6466,1.7283,1.2191,13.7434,9.048,26.0115,211.2267,,,380615952.2,1.69,1.71,89521122.32,78.825,24.3259,51.6662,36.756,0.8346,107.8361,70.5993,1.2748,,0.2399,375.1563,0.3455,260.492,0.3442,2.7135,2.1088,67.2974,1642.7269,0.041,70.5382,1.7822,,41.7671,42.9966,2.4643,,44.0829,38.5258,358.0619,,29.4618,11780759835.78,0.0668,0.016,1.3148,0.0544,6.3121,,,,38111222.9,,,,,,,,,,,,,,
2015-06-30,0.4561,0.4438,0.4438,0.34,9.7723,9.497,0.1468,4.4861,3.2226,,3.1369,14.9073,3.233,8.2045,7.3633,84.8351,6.3065,193.0067,19.7504,13.2738,15.1649,8.979,27.0204,193.1488,0.0018,,930221016.57,4.67,4.75,292961448.28,58.2659,2.3793,48.2355,30.662,1.7895,100.5868,72.8509,2.4708,2.738,0.5126,351.151,0.732,245.9016,0.7538,2.4276,1.802,45.2698,2243.0213,0.0406,67.2078,1.6745,360.769,48.7923,43.3856,2.431,64.7608,44.4666,45.4667,319.0733,18.629,32.7922,12544988955.32,0.0203,0.0101,0.3218,0.0308,3.4949,,,,40295091.03,,,,317821704.3,40758709.37,25193086.13,,2303424.24,443813.48,,,34707045.18,4673837.31,5260973.86
2015-09-30,0.6538,0.636,0.636,,9.7669,9.5293,0.1184,4.4888,3.4149,,4.42,13.9831,4.5934,6.8497,6.0603,85.8358,5.3334,65.3834,6.6944,4.42,14.1642,8.2756,16.5191,216.4988,0.0006,,1478982226.74,6.68,6.82,480917570.37,73.5561,10.0151,4.1657,5.154,3.0053,89.8413,67.7507,3.9852,,0.8613,313.4796,1.2261,220.2104,1.278,2.3146,1.6619,42.1273,3063.2478,0.0411,66.0258,1.648,,51.4559,43.5642,2.4352,,44.6515,48.6402,303.6793,,33.9742,12762535863.12,0.0097,0.008,0.1811,0.0236,2.6275,,,,43311220.29,,,,,,,,,,,,,,
2015-12-31,0.9679,0.988,0.988,0.891,9.9488,9.8128,1.7083,4.8118,3.0729,,6.4369,16.697,7.3505,7.8016,6.791,83.1178,6.1172,241.1408,24.2382,16.0375,16.8822,10.1428,5.9665,229.0328,,,2758843169.24,9.64,11.13,792040144.89,91.2081,70.9107,27.8659,33.0794,4.5963,78.3239,60.8016,5.9209,6.258,1.2016,299.6005,1.7481,205.9379,1.7848,2.277,1.7167,69.3174,2278.5743,0.0436,66.1663,1.6601,339.5886,51.1344,47.4315,2.4476,66.991,48.6216,47.53,310.0634,19.4842,33.8337,15702266810.96,0.108,0.1136,1.765,0.3358,38.1402,,,,41077998.49,,,,383333828.0,41271542.55,11498490.76,,2758327.87,163286.7,,,20392765.0,3830628.77,8141350.98
2016-03-31,0.3045,0.302,0.302,,10.2346,10.067,-0.5155,4.8118,3.3749,,1.9166,17.0849,1.9693,9.3722,8.2877,82.7196,7.3693,30.4488,2.9751,1.9166,17.2804,10.1846,20.3789,195.8048,,,737197028.53,3.0,3.04,234985698.04,52.5572,121.4013,28.6178,40.8276,1.0245,87.8477,69.4659,1.2956,,0.2672,336.8263,0.3919,229.6504,0.4094,2.2894,1.7078,49.531,1754.7673,0.072,64.4226,2.7779,,55.2251,46.8121,4.1337,,48.8306,50.7844,298.4576,,35.5774,16590556546.66,-0.1248,-0.0324,-1.6928,-0.0912,-10.8373,,,,66885647.05,,,,,,,,,,,,,,
2016-06-30,0.2815,0.2787,0.2787,0.209,4.1951,4.1455,0.0976,1.4447,1.3479,,3.9854,17.8194,4.3051,10.661,9.5196,81.8091,7.9855,92.4305,22.0329,13.0857,18.1909,10.0016,23.3661,181.3214,,,1640021911.94,6.72,6.87,545037364.56,47.4929,86.7582,29.9041,46.9996,2.085,86.3309,68.5349,2.6264,2.8405,0.5391,333.8898,0.7884,228.3105,0.8625,1.8763,1.4163,49.8271,3650.9668,0.0443,59.3918,1.4237,320.1714,68.3734,51.2138,2.341,67.0878,52.4414,64.1841,255.082,18.55,40.6082,18441080322.38,0.0277,0.0138,0.3468,0.034,3.7661,,,,68728872.27,,,,536742876.06,67491270.06,18581365.98,,11102885.5,409322.97,,,24369221.11,4633526.34,8958773.75
2016-09-30,0.4405,0.4386,0.4386,,4.4849,4.4324,0.0758,1.4447,1.5077,,5.7542,17.6265,6.445,10.3378,9.0992,82.0511,7.8878,44.0518,9.8222,5.7542,17.9489,9.7079,22.497,185.1678,,,2570079640.24,9.89,10.45,915180934.93,37.8538,103.8784,38.9547,56.6074,3.2537,82.9825,71.387,3.7822,,0.8171,330.4369,1.2123,222.7171,1.3196,1.7961,1.2996,42.597,2832.2919,0.0443,58.5834,1.3154,,70.6967,54.9955,2.196,,56.2303,65.9742,252.1131,,41.4166,19987069743.03,0.0136,0.0099,0.1721,0.0239,2.6518,,,,77217759.48,,,,,,,,,,,,,,
2016-12-31,0.6111,,,,4.632,4.574,0.4741,1.4447,1.6489,,7.8009,15.9692,8.8258,9.531,8.4117,83.6163,7.5586,61.1111,13.1933,7.8009,16.3837,8.9473,24.1838,180.2044,,,3370771368.43,13.2982,,,27.7493,57.8517,16.3955,30.2521,4.5789,78.6215,57.8499,6.223,,1.1676,308.3248,1.7503,205.679,1.8777,1.7359,1.3426,48.1815,3730.4978,0.0027,59.1273,0.0759,,69.1266,57.6796,0.1283,,57.7537,64.2861,256.3111,,40.8727,20452530670.55,0.0586,0.0605,0.7757,0.1481,15.9522,,,,69563712.26,,,,497715595.62,69541569.84,14238254.8,,2592527.57,375866.56,,,35948588.64,13558146.98,8435339.02
2017-03-31,0.1454,0.1528,0.1528,,5.4702,5.4192,-0.4401,2.4845,1.5493,,1.8506,16.5736,2.0017,10.5689,9.0169,83.1255,8.2653,14.5392,2.6579,1.8506,16.8745,9.1532,30.6564,169.3826,,84.227,893879971.71,2.68,3.68,308194463.2,24.9948,40.192,56.9226,45.1954,0.9036,99.6016,67.2646,1.338,,0.2422,371.5937,0.3544,253.9503,0.3737,2.5464,1.9986,73.1703,2812.8461,0.0048,69.6259,0.2056,,43.6248,42.3396,0.2944,,42.4647,40.0221,350.7794,,30.3741,24088730826.84,-0.2502,-0.056,-3.0269,-0.1844,-20.2511,,,,72322936.27,,,,,,,,,,,,,,
2017-06-30,0.3115,0.318,0.318,0.258,5.6027,5.5515,-0.3446,2.486,1.7141,,3.7415,16.4971,4.1542,10.017,8.6506,83.1451,7.7633,99.3662,17.7354,11.9364,16.8549,8.7522,25.2069,178.5164,,146.6006,2029323874.35,5.58,7.75,771433769.35,33.6556,29.9368,56.8442,38.4081,1.9968,90.1442,60.5103,2.9747,2.7538,0.5351,336.3857,0.7725,233.0097,0.8405,2.5874,2.0489,75.9622,2308.4394,0.0603,67.3028,2.6642,373.4782,48.5822,40.005,3.8077,68.7401,41.5886,45.3109,320.6612,18.0205,32.6972,25523957511.26,-0.0859,-0.0414,-1.1064,-0.1266,-14.874,,,,77866489.36,,,,601842629.43,73082926.57,15851720.77,,3154723.62,523120.56,,,35834015.36,15281787.82,7353740.23
2017-09-30,0.4714,0.477,0.477,,5.683,5.6282,-0.1759,2.486,1.7733,,5.5522,16.3189,6.2186,9.5309,8.2922,83.3467,7.4636,47.14,8.2949,5.5522,16.6545,9.2017,22.8913,184.3405,,185.2261,3160207303.64,8.34,11.72,1135745145.62,32.8145,25.6721,48.8118,30.2438,3.1614,85.4052,60.6755,4.4499,,0.8332,324.0518,1.2054,223.992,1.3121,2.5374,1.966,71.0099,1635.4559,0.0601,66.9353,2.6122,,49.398,40.7097,3.756,,42.2984,46.1107,316.953,,33.0647,26031917433.51,-0.0279,-0.0207,-0.3732,-0.0627,-7.3341,,,,88185966.1,,,,,,,,,,,,,,
2017-12-31,0.5863,0.591,0.591,0.462,5.794,5.7434,0.3469,2.486,1.8619,,6.7053,15.1504,7.607,8.213,7.7117,84.5356,6.6327,136.9877,23.643,15.6677,15.4745,9.0782,16.6571,196.3928,,,4105959179.77,10.16,10.78,1399424780.4,28.3943,12.6655,46.9018,31.0727,4.8374,74.4201,55.5401,6.4818,5.6594,1.1469,313.8896,1.704,211.2676,1.8154,2.3486,1.8342,80.8803,1233.3263,0.0646,66.2679,2.5366,338.8302,50.9026,45.9084,3.6867,68.5754,47.6657,47.7839,308.7816,19.5578,33.7321,26807675102.32,0.0392,0.0397,0.5917,0.1176,13.6213,,,,97492530.51,,,,550159424.59,97361694.52,21952165.2,,14094383.05,320238.04,,,21523048.66,9947867.16,17008700.46
2018-03-31,0.1471,0.146,0.146,,5.9043,5.8535,-0.1752,2.486,2.008,,1.6048,16.6477,1.6429,8.5923,8.0301,82.9865,6.8134,14.7131,2.4919,1.6048,17.0136,9.8561,6.2485,207.8691,,,1102240506.24,2.49,2.52,362807360.65,22.7608,1.1964,7.9366,16.6933,1.0137,88.7837,67.4006,1.3353,,0.2411,373.2891,0.3527,255.1744,0.3692,2.2675,1.7702,66.3481,633.8578,0.0913,64.4011,3.4863,,55.2768,46.6511,5.1354,,49.1765,52.2058,291.1941,,35.5989,28109930667.69,-0.0811,-0.0191,-1.1904,-0.0537,-6.3397,,,,275985821.68,,,,,,,,,,,,,,
2018-06-30,0.347,0.346,0.346,0.311,5.96,5.9104,-0.3738,2.486,2.108,,3.637,15.478,3.7955,8.6952,8.0277,84.2107,6.7738,123.7576,20.7646,12.9722,15.7897,7.955,6.59,192.4874,0.2882,,2430926080.4,5.86,5.93,954860075.99,27.6767,11.4032,6.3776,14.6023,2.3163,77.7101,57.3504,3.1386,2.933,0.5603,321.2565,0.8172,220.2643,0.8716,1.9581,1.5284,46.9504,3053.0415,0.0214,62.4727,0.7179,334.2811,60.07,49.527,1.1361,66.6885,50.0962,57.3133,273.0944,18.6887,37.5273,29251041221.33,-0.073,-0.0392,-1.0774,-0.1044,-11.1674,,,,250451620.72,,,,749733837.32,71556700.78,14089759.56,,4014954.89,960515.52,,,30731789.26,10021980.84,14114051.71
2018-09-30,0.5347,0.5328,0.5328,,6.1883,6.1337,-0.1908,2.4825,2.2947,,5.1817,15.6106,5.6101,9.2925,8.2812,84.0637,6.9291,53.4714,8.6407,5.1817,15.9363,4.5078,4.2826,188.9727,,,3693587552.02,8.69,8.87,1471859984.92,22.1809,13.431,8.8912,21.5416,3.4576,78.0888,60.8314,4.4385,,0.8096,333.498,1.1953,225.8847,1.2881,1.8023,1.3829,43.2531,-20106.7508,0.035,59.9685,1.0477,,66.7543,53.8105,1.7171,,54.7506,63.8936,255.4258,,40.0315,31639608520.48,-0.0247,-0.0185,-0.3569,-0.0462,-4.9623,,,,257477198.21,,,,,,,,,,,,,,
2018-12-31,0.6948,0.692,0.692,0.629,6.3532,6.2862,0.7767,2.4839,2.3925,,6.6562,14.3847,7.2446,8.1351,7.341,85.3247,6.2801,190.3972,29.9689,18.2393,,4.524,2.6999,196.1664,,,4879814273.45,11.01,11.33,1929932251.36,25.1727,18.5182,9.6505,19.3924,5.5859,64.448,56.9485,6.3215,5.3963,1.1536,312.0666,1.764,204.0816,1.8217,1.769,1.3171,57.5712,6487.5046,0.0635,60.8607,1.7351,265.7546,64.3095,59.3212,2.7719,66.4106,61.0125,61.2426,260.4897,22.9011,39.1393,32006313535.55,0.0702,0.0744,1.1178,0.1901,20.9357,,,,266271132.5,,,,842509802.52,127747640.27,46810077.73,,25099939.15,8635786.03,,,48824693.1,14013920.92,8016237.53
2019-03-31,0.1683,0.1679,0.1679,,6.6594,6.59,-0.4237,2.4839,2.5604,,1.4407,10.6521,1.5215,6.0567,5.6342,89.0432,4.7687,16.8268,2.5268,1.4407,10.9568,4.7683,11.7926,186.8681,,,1152449620.91,2.55,2.67,370155861.59,63.4039,14.3661,12.7885,27.3979,1.5273,58.9275,47.1204,1.91,,0.3191,282.0432,0.4949,181.8549,0.5423,2.1688,1.7142,70.968,688.0661,0.0565,57.0159,2.007,,75.3897,57.7573,3.4004,,59.7904,56.8218,300.7026,,42.9841,35811448437.36,-0.1201,-0.0363,-2.5177,-0.0844,-11.9353,,,,261067341.35,,,,,,,,,,,,,,
