日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-12-31,1.5004,,,,,1.69,,,,,10.2246,89.4933,12.7024,32.5733,24.3085,8.6883,15.7864,,11.639,10.2246,91.3117,65.7206,8.1892,360.4285,,,100069222.65,11.64,16.88,44121700.0,48.8437,-37.8875,72.2302,63.9705,29.9992,12.0003,228.615,1.5747,,,,1.0092,356.7182,0.9329,10.8752,10.3136,382.8476,-7055.8648,,87.8477,,,13.8333,,,,21.3319,8.5057,,,12.1523,172642856.21,0.4324,0.28,2.7388,2.3044,374.7721,,,,,,,,,,,,,,,,,,
2016-12-31,0.5931,0.618,0.618,0.586,,2.92,,,,,16.9203,85.5215,21.8316,78.1246,44.0598,12.8064,37.7351,,20.0025,16.9203,87.1936,43.223,5.0906,189.7141,,,120356118.47,20.31,29.93,50655100.0,25.8587,200.8459,75.0552,81.7949,30.4333,11.8291,232.7536,1.5467,,,,0.8014,449.2139,0.6747,5.3736,4.9644,398.1514,-14669.8949,,84.591,,,18.2159,,,,38.773,14.7838,,,15.409,313855834.58,0.3908,0.1752,1.0356,1.1372,140.1213,,,,,,,,,,,,,,,,,,
2017-12-31,0.9133,0.913,0.913,0.881,,3.61,,,,,19.3573,84.5457,21.607,92.5044,42.1139,13.8524,34.4884,,23.3722,19.3573,86.1476,30.0734,2.9692,200.7489,,,188105607.95,25.29,28.44,79308700.0,58.0947,44.4924,23.6603,26.3017,46.1243,7.805,196.1853,1.835,,,,0.9711,370.7136,0.7494,4.7936,4.4538,415.5118,-13346.4435,0.0281,82.8219,1.3892,,20.741,44.6704,1.6497,,45.4197,17.3902,678.4907,,17.1781,396405135.59,0.3783,0.2123,1.0968,1.2359,163.1396,,,,,,,,48000.0,105250.0,,,167689.46,135000.0,,,,,
2018-12-31,1.3651,1.39,1.39,1.367,,4.45,,,,,25.4134,87.4211,27.4607,101.5411,45.3346,10.6588,36.8814,,29.089,25.4134,89.3412,32.0449,0.463,192.9335,,,280631387.01,31.23,35.7,123046500.0,44.2811,54.2924,23.9692,17.5239,47.5093,7.5775,160.435,2.2439,,,,1.1763,306.0444,0.8731,6.681,6.3908,594.3001,-8373.1266,,87.3641,,,14.4635,,,,41.1169,10.9784,,,12.6359,465870588.03,0.4221,0.2908,1.1445,2.3017,303.2437,,,,,,,,,,,,86839.33,78612.54,,,,,
2019-03-31,,,,,,,,,,,,100.0,,,60.7942,,51.054,,,,,0.0,0.0,164.5208,,,100213400.0,,,,,,,,,,,,,,,,,0.4924,,,,,,,,,,,,,,,,,,,0.3896,,0.7631,,,,,,,,,,,,,,,,,,,,
2019-06-30,1.3879,1.428,1.428,1.403,5.386,5.36,1.3169,1.5522,2.5232,,22.8258,91.3203,24.6593,202.8857,61.97,7.8963,52.0114,138.7941,25.7692,22.8258,,21.8509,1.4059,147.4284,,,219321918.02,26.67,29.2,126270000.0,,,,,22.4021,8.035,153.5181,1.1725,,,,0.7158,251.4669,0.5386,7.5197,7.1284,347.9399,-18933.7529,,88.5775,,,12.8954,,,,36.051,10.2192,,,11.4225,547253161.49,0.4935,0.2166,0.9488,1.896,239.2524,,,,,,,,,,,,,,,,,,
2019-09-30,2.3823,2.45,2.45,,,,2.3902,,,,,91.9315,,227.5216,64.8793,7.4321,54.1992,238.2305,,,,20.4381,1.7575,141.7411,,,363673427.96,,,,,,,,,,,,,,,,,1.9439,,,,-26651.476,,,,,,,,,,,,,,,0.5438,,1.0033,,,,,,,,,,,,,,,,,,,,
2019-12-31,3.3108,3.395,3.395,3.297,7.3633,7.32,3.4413,1.5522,4.2693,,40.0691,91.9968,49.2713,208.5742,62.7941,7.3693,53.4272,356.0549,48.3551,43.0917,,22.1531,2.1526,146.2629,,,513080555.5,46.37,44.01,296774221.66,73.7372,151.6794,62.8243,59.625,46.7634,7.6983,158.8002,2.267,,0.9222,390.3709,1.2922,278.5946,1.0427,8.3979,8.0515,751.914,-20457.4989,,89.1151,,439.9193,12.2144,,,87.0162,27.0025,10.1468,,20.2571,10.8849,743645859.37,0.5553,0.4165,1.0394,3.8262,460.5911,,,,,,,,,,,,46559.83,,,,,,
2020-03-31,0.4692,,,,7.8326,,-0.0906,,,,5.614,100.0,5.6461,,60.3153,,53.3282,46.9211,5.9905,5.614,,0.0,0.0,165.7898,,,79187000.0,6.13,,40262800.0,-20.9816,-17.4617,,,,,,,,0.1059,849.8584,,,0.1158,,,,,,93.7147,,,6.7068,,,,106.7068,0.0,,,6.2852,752207800.0,-0.103,-0.0108,-0.1932,-0.1725,,,,,,,,,,,,,,,,,,,
2020-06-30,1.5984,,,,8.9617,,1.2809,,,,16.5505,100.0,17.8389,,68.253,,59.4692,159.8402,17.8358,16.5505,,0.0,0.0,146.5134,,,241900300.0,18.27,,140976200.0,0.7214,15.1636,66.3884,58.8288,,,,,,0.3,600.0,,,0.3293,,,,,,92.7935,,,7.7662,,,,107.7662,0.0,,,7.2065,869195700.0,0.4766,0.1326,0.8014,1.8404,,,,,,,,,,,,,,,,,,,
2020-09-30,2.3768,3.2,3.2,,36.4686,36.4767,2.1526,29.4894,5.6129,,6.3453,91.0424,10.8916,306.003,71.8315,8.4614,61.5129,237.6782,6.5173,6.3453,,14.5165,2.5452,126.7442,,,422835498.48,6.62,32.11,280309236.7,17.4034,33.2459,,,21.3304,12.658,175.2564,1.5406,,0.1771,1524.5624,0.1911,1412.8728,0.1841,40.0185,39.7602,3300.941,-26785.9671,,97.3598,,,2.7118,,,,4.7152,2.4488,,,2.6402,4502396282.82,0.5571,0.0575,0.9057,2.1767,241.0463,,,,14013522.75,,,,,,,,,,,,,,
2020-12-31,3.6056,4.508,4.508,4.349,37.6974,37.7189,3.5414,29.4894,6.7295,,9.3551,91.6576,16.1222,310.48,70.8796,7.8269,61.1019,387.8216,10.2878,10.0625,,14.4827,2.9143,129.3365,,,650118283.64,9.7,25.31,424232869.64,27.1777,45.4465,583.7513,522.9671,31.8362,11.3079,162.4329,2.2163,4.8331,0.2639,1364.1531,0.2871,1253.9185,0.2731,49.0534,48.7529,3874.0115,-3406.5699,,97.8102,,3171.4854,2.2388,,,81.3421,5.6679,1.9687,,3.0841,2.1898,4632668833.13,0.6001,0.0919,0.9822,4.1962,477.1863,,,,33892732.2,,,,,,,,10024.03,20000.0,,,1657198.4,16900.25,177615.16
2021-03-31,0.7664,1.24,1.24,,19.7656,19.7998,0.7156,15.9386,2.5834,,3.7546,92.1267,3.6649,413.0759,76.1529,7.5013,63.9351,76.6402,3.8774,3.7546,,10.5843,1.0952,120.8321,,,238934923.27,3.99,3.76,162383867.77,227.5217,292.6655,506.6553,487.1316,8.2886,10.8583,125.0869,0.7195,,0.0573,1570.6806,0.0613,1468.1892,0.0589,37.9712,37.7175,3062.509,-1547.2731,,96.831,,,3.2727,,,,7.8441,2.5132,,,3.169,4416449841.88,0.597,0.0351,0.9338,1.1063,144.0651,,,,32948927.95,,,,,,,,,,,,,,
2021-06-30,1.9642,1.97,1.97,1.9,20.8034,20.8027,2.0232,15.7643,3.7607,,9.0984,92.798,9.1358,467.4785,78.5479,6.7511,67.0884,213.8887,10.2814,9.9075,,9.6082,0.586,118.0871,,,587838827.24,9.45,9.38,410883098.52,161.8686,195.4193,458.0548,437.3816,18.3756,9.7956,113.0085,1.5928,4.4733,0.1362,1321.5859,0.1474,1221.1669,0.1403,34.7071,34.4859,2820.7697,-1756.4655,,96.3632,,3207.1544,3.774,,,78.7853,10.0097,2.7016,,3.0046,3.6368,4670898180.09,0.691,0.0937,1.03,2.5769,359.986,,,,132188072.74,,,,,,,,,,,,626264.25,1654883.0,194515.41
2021-09-30,3.2744,3.28,3.28,,22.1136,22.1128,3.1054,15.7643,5.0707,,14.2145,93.124,14.7338,480.2135,81.7052,6.4573,69.2454,327.4396,14.8072,14.2145,,10.0416,-0.3249,114.6272,,,952749069.45,14.82,15.39,670078230.35,120.2871,147.9787,9.1473,10.6959,22.7006,11.894,118.8485,2.2718,,0.2128,1268.797,0.2554,1057.1652,0.2196,27.6473,27.409,1921.541,-2003.3679,,95.9978,,,4.1691,,,,28.146,2.7497,,,4.0022,4983968303.65,0.6567,0.1348,0.9484,3.3684,510.7064,,,,130934401.16,,,,,,,,,,,,,,
2021-12-31,4.4247,4.43,4.43,4.23,23.2467,23.2459,4.3575,15.7641,5.9988,,18.1836,93.2362,19.345,419.8312,77.8122,6.3037,66.12,462.3728,19.8898,19.0014,,11.6917,1.221,120.333,,,1349941304.19,19.04,20.54,914421058.03,104.1297,120.8943,10.9998,13.6456,28.3413,12.7023,121.7615,2.9566,10.1343,0.2926,1230.3486,0.354,1016.9492,0.3029,21.2964,21.1008,1827.4277,-2060.6864,,95.5331,,3520.6043,4.6758,,,76.8414,29.0592,3.5507,,2.7135,4.4669,5264825778.13,0.6511,0.1791,0.9848,4.0088,527.9112,,,,1001025074.92,100000000.0,,,,,,,80000.0,,,,762092.25,1519055.0,181779.56
2022-03-31,1.2946,1.29,1.29,,24.522,24.5212,1.1108,15.7647,7.2934,,5.0604,93.9923,5.187,368.7013,76.1652,5.5489,65.0307,129.4581,5.2793,5.0604,,14.6498,0.3665,123.4069,,,404836537.07,5.28,5.42,265531731.17,66.0709,68.9168,24.0638,25.3285,5.6069,16.0517,132.2363,0.6806,,0.0798,1127.8195,0.1098,819.6721,0.0833,27.0413,26.8051,2200.0315,-2485.3411,,95.8539,,,4.3254,,,,28.1751,2.8161,,,4.1461,5535068926.79,0.558,0.0434,0.8581,1.0473,160.8607,,,,995398751.21,100845000.0,,,,,,,,,,,,,
2022-06-30,2.7314,2.73,2.73,2.64,23.8442,23.8433,2.5943,15.766,6.6303,,10.9537,93.9005,11.0876,453.7158,77.9074,5.6116,66.7829,295.7092,12.4017,11.8587,,11.0693,0.7961,120.5431,,,830937932.89,11.46,11.6,570651766.05,39.6951,39.0588,14.6165,15.5061,10.5253,17.1017,142.4953,1.2632,6.1336,0.166,1084.3373,0.2314,777.8738,0.1737,23.9624,23.6902,1743.1678,-2528.0641,,95.6211,,3541.2309,4.5794,,,74.8978,30.0297,3.1111,,2.7002,4.3789,5395173609.41,0.6343,0.104,0.9498,2.3759,349.7179,,,,991892561.14,101690000.0,,,,,,,1151661.12,,,,762092.25,1543227.0,137607.56
2022-09-30,4.585,4.59,4.59,,25.8079,25.6647,4.3879,15.7667,8.4847,,17.0072,94.1592,17.8778,481.0623,77.8647,5.3894,66.6031,458.5023,17.7659,17.0072,,10.3461,0.8831,120.9196,,,1402448809.64,17.87,19.02,965301518.98,45.5819,40.0265,16.7062,17.0336,14.5845,18.5128,121.0003,2.2314,,0.2684,1005.9613,0.3734,723.0852,0.2807,23.9316,23.7194,1579.6023,-2689.4917,,95.7292,,,4.4613,,,,29.7041,3.1238,,,4.2708,5832916258.02,0.6374,0.1628,0.957,3.811,544.2767,,,,891896549.36,102535000.0,,,,,,,,,,,,,
2022-12-31,5.8587,5.84,5.84,5.53,27.481,27.0204,5.5183,15.7681,9.7393,,20.2537,94.3567,22.0002,422.452,76.7574,5.1532,65.3786,633.6928,23.0593,21.907,,12.5275,2.2333,122.9197,,,1829423613.42,21.61,23.73,1197352350.7,33.9095,32.4079,18.2146,18.8747,19.3777,18.5781,147.1009,2.4473,11.4762,0.3365,1069.8366,0.4886,736.799,0.3533,18.4401,18.2317,1400.535,-3191.2477,,95.0026,,3048.738,5.2603,,,65.3354,35.7366,3.7702,,3.1161,4.9974,6258547700.17,0.6158,0.1908,0.9419,3.8173,532.6014,,,,935139153.2,283380000.0,,,,,47160.04,,2209521.73,,,,886686.4,762092.25,1686284.56
2023-03-31,1.9087,1.91,1.91,,29.5419,28.8969,1.9736,15.7694,11.6531,,6.1792,94.8482,6.3819,365.8267,77.0193,4.7076,65.5376,190.87,6.461,6.1792,,15.912,1.4812,123.0879,,,597658265.39,6.62,6.85,387087745.92,46.2973,47.4376,20.4709,20.7426,4.7226,19.0573,128.2782,0.7016,,0.0974,924.0246,0.153,588.2353,0.1021,20.7533,20.562,1464.5467,-2997.216,,95.6382,,,4.5607,,,,40.3249,3.0952,,,4.3618,6683188340.56,0.6777,0.0639,1.034,1.4648,215.8398,,,,929572165.72,675323849.32,,,,,,,,,,,,,
2023-06-30,4.4423,4.45,4.45,4.32,29.3871,28.7474,4.5142,15.8466,11.392,,14.4022,94.9108,14.8645,405.5321,76.4413,4.5863,65.8551,497.0095,16.9125,16.1132,,13.7587,1.8644,124.1728,,,1385207148.58,15.49,15.97,933956025.65,64.9295,62.6383,23.2463,23.6953,9.271,19.4154,117.6778,1.5296,7.4812,0.2257,797.5188,0.3521,511.2184,0.2372,18.1635,17.9852,1303.8844,-3864.5527,,95.274,,3258.1504,4.9604,,,63.0866,39.5872,3.5991,,2.9242,4.726,6673574467.23,0.6692,0.1464,1.0162,3.0968,426.8023,,,,942500546.24,662917340.76,,,,,47160.04,,5199122.83,164500.0,,,865272.0,762092.25,1499055.0
2023-09-30,6.5434,6.55,6.56,,30.6234,29.9853,6.7745,15.9186,13.4946,,20.294,94.8002,21.3943,417.6689,75.9676,4.6994,65.2321,654.3401,21.3673,20.294,,12.9885,1.7992,124.7913,,,2057446723.82,21.86,23.04,1395696996.63,45.7119,42.7125,18.6588,19.5991,12.3615,21.842,107.4413,2.513,,0.328,823.1707,0.5054,534.2303,0.3453,16.3739,16.2473,1098.6142,-3815.8294,,94.9766,,,5.2891,,,,38.049,4.1065,,,5.0234,6976116581.98,0.6754,0.2101,1.0353,4.1826,538.705,,,,939012987.05,699102694.44,,,,,,,,,,,,,
2023-12-31,8.5733,8.6,8.6,8.47,29.9734,29.3397,9.0316,15.9891,13.6851,,27.0698,94.5585,28.2958,425.5498,75.2162,4.9059,64.646,914.5823,30.5132,28.8775,,12.2118,1.7168,125.8708,,,2713212918.45,29.28,30.09,1831328790.94,47.9931,46.3348,9.0696,9.488,17.1907,20.9416,123.3764,2.9179,13.8446,0.4377,822.4812,0.6844,526.0082,0.4617,14.282,14.1148,914.601,-3877.7381,,94.6395,,2954.7012,5.6641,,,63.9228,40.1087,4.5901,,3.203,5.3605,6852360636.01,0.681,0.2852,1.0535,5.3198,656.4605,,,,950699713.19,713404169.29,,,,,,,1188874.6,932290.34,,,1452786.0,847827.0,2020193.25
2024-03-31,2.4408,2.45,2.45,,32.444,31.8073,2.4814,16.0595,16.1229,,7.2299,94.0065,7.4607,460.6699,76.9573,5.4534,65.3506,244.0796,7.5231,7.2299,,10.7177,1.6376,122.1121,,0.8338,759655022.55,7.66,7.97,528497864.28,28.2433,27.8774,9.8237,9.2928,4.5217,19.904,96.9723,0.9281,,0.1142,788.0911,0.1808,497.7876,0.1197,20.8775,20.6762,1608.359,-4448.7785,,96.1027,,,4.0553,,,,37.3089,3.197,,,3.8973,7304245958.16,0.6644,0.0735,1.0166,1.8859,239.2245,,,,940159561.36,739098109.87,,,,,,,,,,,,,
2024-06-30,3.7077,3.72,3.72,3.61,23.5773,23.0666,3.8031,11.2256,11.8435,,15.0186,94.3227,15.6627,466.4723,78.7343,5.0859,67.6773,416.1037,17.6485,16.8549,,11.2019,2.9528,119.795,,3.1942,1562842490.76,16.07,16.62,1088820685.62,13.5272,16.6684,12.1494,11.88,9.3358,19.2806,114.7959,1.568,7.423,0.2314,777.8738,0.3751,479.872,0.2434,16.839,16.6271,850.1681,-5499.233,,95.5035,,3142.0123,4.7083,,,62.3395,40.4174,3.818,,3.0396,4.4965,7466396824.56,0.6942,0.1541,1.0257,3.426,422.4851,,,,923609971.81,956451775.48,,,2041500.0,,,,970044.94,782089.34,,,947977.0,1114312.34,1956228.25
2024-09-30,5.2414,5.26,5.26,,25.0799,24.5717,5.0752,11.1712,13.3797,,19.992,94.1874,21.4483,454.1916,78.3739,5.196,66.7292,524.1385,20.8987,19.992,,11.3738,2.4817,120.6611,,4.1129,2237475944.11,21.34,23.11,1530482561.31,9.4577,11.9699,14.4805,13.6611,12.1359,22.248,128.9029,2.0946,,0.3214,840.0747,0.5317,507.8052,0.3377,16.5634,16.3227,721.6061,-6765.5045,,95.6613,,,4.5355,,,,42.7788,3.7285,,,4.3387,7929130563.45,0.6461,0.1936,0.9683,4.4617,542.7435,,,,931944482.01,1234954409.42,,,,,,,,,,,,,
2024-12-31,6.4653,6.5,6.5,6.21,26.2734,25.7676,6.3689,11.2027,14.4601,,23.4559,93.977,25.7534,414.3235,75.703,5.3613,64.658,696.3679,26.5047,25.2642,,12.1728,2.4713,124.6553,,5.2709,2843432269.12,25.11,28.01,1871694735.68,5.448,5.4676,22.5917,21.717,16.1575,22.2807,136.0544,2.646,13.3609,0.3983,903.8413,0.6509,553.0804,0.4192,14.6699,14.4581,540.6949,-7193.1807,,95.3196,,3405.738,4.9102,,,60.7503,41.45,4.3259,,2.7988,4.6804,8340486256.64,0.6369,0.2311,0.9851,4.9368,560.3682,,,,914642018.02,1208758085.06,,,2127080.0,,,,1669533.43,395821.81,,,983116.0,1719021.34,2305775.0
2025-03-31,1.4673,1.47,1.47,,27.7372,27.2305,1.1001,11.2039,15.9265,,5.0941,92.9908,5.2062,389.8202,78.3946,6.1486,66.9203,146.732,5.2901,5.0941,,13.1077,2.1219,118.5807,,0.744,616970107.98,5.39,5.53,401528493.18,-17.8958,-15.9236,19.5663,19.3269,3.4565,26.0379,153.4004,0.5867,,0.0778,1156.8123,0.122,737.7049,0.0812,20.9947,20.7564,1546.616,-5216.8573,,96.2955,,,3.847,,,,34.3417,3.3106,,,3.7045,8715930250.84,0.5017,0.0382,0.7498,1.031,119.8064,,,,911685828.7,737033955.49,,,,,,,,,,,,,
2025-06-30,2.6148,2.62,2.62,2.39,26.5503,24.6409,2.1642,11.204,13.2837,,9.0268,92.2312,9.2509,286.2627,70.6256,6.5642,60.901,319.9271,12.0499,11.0445,,16.8271,2.1991,130.9937,0.016,1.5247,1198251958.38,10.59,10.1,721860020.79,-21.59,-29.441,12.6669,17.3955,6.8159,26.4088,163.7704,1.0991,4.5989,0.1519,1184.9901,0.283,636.0424,0.1626,10.0079,9.8087,459.4812,18250.6047,,91.6566,,2422.9934,9.1028,,,65.2145,57.6178,5.1444,,3.7828,8.3434,8765212182.66,0.5041,0.0747,0.8277,0.8955,158.4508,,,,1024168323.03,741494472.14,,,179580.0,2041500.0,,,3106772.85,415410.0,,,50239.48,1243862.34,4584368.92
2025-09-30,3.6596,3.63,3.63,,26.3845,24.4246,3.5446,11.2042,13.0923,,12.7329,92.1126,12.9993,254.5459,68.7936,6.6381,59.3775,365.9617,13.8703,12.7329,,19.0818,3.0155,134.179,0.0093,2.9052,1717868397.48,14.79,14.18,976376851.65,-21.4936,-30.1428,5.2554,9.683,12.0224,22.4581,184.6028,1.4626,,0.2189,1233.4399,0.4112,656.6148,0.2341,10.0348,9.7944,432.266,23662.0742,,91.7996,,,8.9329,,,,58.5184,5.0239,,,8.2004,8696911509.62,0.5751,0.1233,0.9686,1.5039,267.4092,,,,1030229454.3,765334019.39,,,,,,,,,,,,,
