日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,-0.1802,-0.17,-0.17,,8.9341,8.8104,-0.5433,3.7711,3.765,,-0.8583,18.8281,-0.8646,-8.0944,-8.9076,80.4864,-9.0877,-18.0173,-2.0167,-0.8583,19.5421,25.5756,-4.4521,-217.9042,-0.0172,,881494298.64,-1.89,-1.98,-404752348.31,-31.9763,-199.5904,5.0,-0.9188,0.2222,405.0405,182.2969,0.4937,,0.0951,946.3722,0.1265,711.4625,0.2254,1.7898,1.4291,19.1306,13.4904,0.183,42.5604,6.1027,,134.9604,50.1837,12.5408,,57.3796,113.5552,197.8588,,57.4396,49570021108.42,-0.274,-0.0259,,-0.0451,-6.1289,,,,342914279.44,,,,,,,,,,,,,,
2015-06-30,-0.0109,0.003,0.003,-0.11,9.1071,8.9879,0.0951,3.7711,3.8751,,-0.0532,19.2323,-0.0529,0.2395,0.0044,80.0317,-0.2714,125.0964,13.7362,6.0977,20.0151,20.0184,1251.9688,7968.9841,-2.5485,,1825325697.02,0.04,0.04,-257770617.65,-29.191,-103.2215,7.1125,-2.7991,0.4453,404.2219,172.9439,1.0408,1.2155,0.1951,922.6038,0.2595,693.6416,0.4525,1.7825,1.4475,21.0136,105.2541,0.1166,44.3912,3.8695,289.7306,125.2696,50.5816,8.0178,71.3547,54.9907,104.2464,207.5032,15.3216,55.6088,48445727773.19,0.0237,0.0046,,0.0083,1.0931,,,,939240302.6,,,,5674403522.07,961314755.91,,,143290085.52,17222095.81,,,20522373.43,5543372.63,
2015-09-30,-0.0051,0.002,0.002,,3.0374,2.9994,0.0341,0.5904,1.2923,,-0.0763,19.9404,-0.0754,0.6005,-0.5778,79.3012,-0.2795,-0.5144,-0.1693,-0.0763,20.7707,21.2384,557.5507,3277.8959,-0.2079,,2599788310.56,0.06,0.06,-348580876.93,-25.3278,-104.165,6.754,-0.494,0.6081,444.0059,188.1927,1.4347,,0.27,1000.0,0.3595,751.0431,0.6215,1.8056,1.4696,18.1509,110.5636,0.1109,45.0706,3.729,,121.8744,50.4327,7.6415,,54.6054,100.912,211.0751,,54.9294,47742220110.09,0.0185,0.0051,,0.0092,1.2131,,,,977695038.47,,,,,,,,,,,,,,
2015-12-31,-0.0088,0.007,0.007,-0.12,2.9084,2.9066,0.0152,0.4921,1.2864,,-0.1468,19.7395,-0.1369,0.2702,-0.854,79.4994,-0.3763,41.9667,14.4293,6.9613,20.5674,22.5039,2271.829,7109.4603,-0.1209,,3288174909.63,0.25,0.24,-851117157.81,-28.5264,-115.4038,0.8082,-12.5743,0.8753,411.2876,182.9826,1.9674,2.3423,0.3639,989.2828,0.4806,749.0637,0.8117,1.7024,1.4039,25.9656,104.3698,0.0998,48.2443,3.1596,341.6985,107.2785,45.2261,6.1467,66.514,48.1881,99.998,200.0138,14.119,51.7557,42707944215.83,0.0065,0.0025,,0.0049,0.5596,,,,827781867.98,,,,4532967790.23,820322581.19,,,120559835.03,7327769.02,,,23752131.41,3827641.55,
2016-03-31,0.0015,0.001,0.001,,2.9061,2.9039,0.0397,0.4921,1.2903,,0.0245,19.0077,0.0248,0.5682,-0.5229,80.5086,0.3081,0.1513,0.0521,0.0245,19.4914,18.2322,277.6688,3371.3517,0.7071,,661020862.16,0.05,0.05,-35032067.16,-25.72,,-2.4163,-11.639,0.1918,469.2388,186.2968,0.4831,,0.0804,1119.403,0.1059,849.8584,0.1689,1.7461,1.4359,25.7018,119.4524,0.0982,47.0026,3.1504,,112.7541,49.6315,6.2816,,52.9582,98.219,209.2839,,52.9974,43800566171.64,0.0808,0.0064,26.2271,0.0121,1.4918,,,,828283455.17,,,,,,,,,,,,,,
2016-06-30,0.0188,0.018,0.018,0.003,2.9054,2.9031,0.0766,0.4715,1.3186,,0.3006,19.4612,0.3042,2.2761,1.2278,80.0186,1.6157,48.1094,16.5585,7.7059,19.9814,16.1006,84.4121,884.7692,0.0564,,1583847517.38,0.62,0.62,19855091.17,-14.2502,,-5.3253,-9.6917,0.4444,405.0405,168.5867,1.0677,1.3177,0.1883,955.9214,0.2483,724.9295,0.3973,1.7692,1.4211,25.9405,738.736,0.1307,46.5376,4.2597,322.0165,114.8802,49.331,8.3857,66.1195,53.8464,100.1719,207.313,14.4519,53.4624,43750505007.65,0.066,0.0123,4.0829,0.023,2.897,,,,848076173.89,,,,3620271898.11,1485243413.97,,,11410199.49,8131010.82,,,16918298.94,4731982.26,
2016-09-30,0.0245,0.024,0.024,,2.9124,2.9096,0.2253,0.4715,1.3272,,0.3869,19.83,0.3941,2.0323,1.2429,79.7038,1.4188,2.4478,0.8405,0.3869,20.2962,16.7967,107.7667,1006.2426,0.0433,,2397471946.75,0.81,0.8,-4900503.41,-7.2689,,-5.1526,-7.1421,0.6744,400.3559,174.2273,1.5497,,0.2778,971.9222,0.3718,726.1969,0.5896,1.7477,1.3854,26.2275,337.4045,0.1788,46.0362,5.5651,,117.2203,52.7731,10.7848,,59.1526,102.5307,204.9214,,53.9638,44332415071.7,0.1306,0.0356,9.2032,0.066,8.5525,,,,869764193.48,,,,,,,,,,,,,,
2016-12-31,0.0309,0.03,0.03,-0.001,2.9227,2.9193,0.3204,0.4772,1.3265,,0.4925,18.9219,0.4997,1.461,0.7054,80.5576,1.2823,54.5026,18.6479,8.685,19.4424,16.1335,133.3078,1332.3274,0.0343,,3196141521.58,1.02,1.01,-6205558.22,1.4011,,-0.5948,2.9716,1.0101,356.4004,163.9195,2.1962,2.4882,0.3897,923.7875,0.5339,674.2836,0.8222,1.5614,1.2212,25.2774,-337.5017,0.0885,46.5733,2.2055,271.3877,114.7151,62.8628,4.5215,67.6872,65.8397,100.0859,205.6499,17.1612,53.4267,43977053707.26,0.1329,0.0511,10.3668,0.0956,11.4973,,,,846117738.47,,,,2095793390.22,1377737785.17,,,34589654.66,15904739.2,,,87183792.56,3165888.08,
2017-03-31,0.0288,0.029,0.029,,2.9524,2.949,0.0987,0.4772,1.3553,,0.4434,17.1906,0.4507,3.8437,3.3044,82.2556,3.3599,2.8757,0.974,0.4434,17.7444,13.5873,24.0001,463.9617,0.0368,,1031077967.44,0.98,0.98,161060639.78,72.4704,1780.5191,0.496,3.7544,0.3843,234.192,128.0228,0.703,,0.1341,671.1409,0.1921,468.506,0.2914,1.5452,1.1878,19.9146,367.194,0.0956,45.5265,2.3725,,119.6524,61.9708,4.9531,,65.2002,105.1666,200.5868,,54.4735,45445013035.66,0.1153,0.0152,3.432,0.0279,3.3444,,,,847547599.98,,,,,,,,,,,,,,
2017-06-30,0.0788,0.079,0.079,0.068,2.9878,2.9842,0.2376,0.4772,1.39,,1.2096,18.5046,1.2323,4.8858,4.4372,80.8664,3.8246,64.0443,21.4353,9.8298,19.1336,13.5483,18.2895,398.4969,0.0115,,2672164554.15,2.63,2.66,477886584.62,77.4351,320.0208,2.8349,4.3594,0.9087,198.0852,109.549,1.6431,1.9327,0.3222,558.6592,0.4601,391.2193,0.6973,1.5543,1.1897,20.9902,430.0533,0.0833,45.8578,2.0996,283.074,118.0656,61.1231,4.378,65.2695,63.9216,103.7497,201.5347,16.1999,54.1422,45657761632.33,0.1153,0.0365,3.0153,0.0674,8.0202,,,,830065336.04,,,,2051003611.85,1331769306.48,,,37666950.1,596746.03,,,24668393.12,3207283.87,
