日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.1761,0.19,0.19,,2.8683,2.77,2.267,0.5286,0.7783,,0.9556,,1.2664,161.9538,,,,17.6139,6.1408,0.9556,,,37.1731,-9.797,,,-363510255.72,6.23,6.23,2566704068.65,,351.8329,113.5578,269.0448,,,,,,,,,,,,,,,,15.5618,0.0002,,542.6004,642.5905,0.0015,,642.6004,0.0015,,,84.4382,273838691511.68,,0.123,12.8706,0.1457,,,,,423916056.6,120000000.0,,,,,,,,,,,,,
2015-06-30,0.5059,0.5,0.5,0.5,3.2073,3.1091,7.1279,0.2998,1.2098,,1.7272,,2.616,145.3241,,,,60.8676,18.9779,2.0782,59.1352,,34.7459,-9.9863,,,-1007565010.73,15.93,17.38,7349499591.45,,621.81,161.1938,601.4651,,,,,,,,,,,,,,,,10.9508,,3682.2526,813.1756,,,45.8634,913.1756,0.0,,0.2974,89.0492,435127679980.93,,0.2434,14.0905,0.2733,,,,,532805574.76,120000000.0,,,6529354.27,100933.49,,,,,,,23293441.52,5768883.82,
2015-09-30,0.5812,0.57,0.57,,3.2312,3.13,3.5747,0.2998,1.3405,,2.4693,,3.5307,119.3859,,,,58.1239,17.9882,2.4693,54.239,,41.9401,-12.2362,,,-1441733511.15,18.08,19.96,8365553359.91,,161.2231,,,,,,,,,,,,,,,,,,13.7272,,,628.4789,,,,728.4789,0.0,,,86.2728,349709689873.54,,0.1519,6.1502,0.176,,,,,618700675.5,116222821.19,,,,,,,,,,,,,
2015-12-31,0.8366,0.82,0.82,0.82,3.4911,3.3812,3.3967,0.2992,1.3626,,3.7259,,5.2549,137.2843,,,,94.2417,26.9952,4.1974,,,40.9425,-11.0398,,,-1937131682.54,24.2,27.41,12109979377.29,,254.6489,128.8926,139.1993,,,,,,,,,,,,,,,,15.5487,,4045.7069,543.1398,,,44.9064,643.1398,0.0,,0.3843,84.4513,333569469451.56,,0.1513,4.0604,0.1791,,,,,731524304.11,72000000.0,,,11679974.74,131853.14,,,,,,,12822412.53,4910046.55,
2016-03-31,0.0718,0.05,0.05,,3.4787,,-0.8479,0.2992,1.4324,,0.3423,,0.3307,83.5605,,,,7.1819,2.0646,0.3423,45.3403,,48.7436,-18.0701,,,-242385721.85,2.0919,2.09,1043791653.04,,-59.2263,21.2777,13.8466,,,,,,,,,,,,,,,,16.5775,0.0642,,503.2261,600.9007,0.3855,,603.2261,0.387,,,83.4225,311756046927.0,,-0.0404,-11.8065,-0.0484,,,,,768090479.11,35008394.99,,,,,,,,,,,,,
2016-06-30,0.146,0.14,0.14,0.14,3.3912,3.2787,-0.9781,0.2992,1.3534,,0.787,,0.7122,71.4661,,,,25.6314,7.5581,1.3813,41.1373,,49.9992,-12.9189,,,-330709355.98,4.32,4.19,2059735087.04,,-71.1319,5.7348,-36.6414,,,,,,,,,,,,,,,,18.275,0.1088,3897.3913,447.1946,543.9556,0.5919,44.1031,547.1946,0.5954,,0.4689,81.725,275690832596.81,,-0.0527,-6.6978,-0.0645,,,,,605597262.45,,,,46062796.54,9220144.32,,,,,,,4865761.66,10996177.25,
2016-09-30,0.1963,0.19,0.19,,2.6076,2.5232,-2.5984,0.2216,0.83,,1.5668,,1.3465,77.5649,,,,19.6342,7.5297,1.5668,43.3725,,42.435,-8.1294,,,-362641192.76,7.61,7.62,3804019606.15,,-54.3972,8.9434,-28.1289,,,,,,,,,,,,,,,,20.808,0.1194,,380.5851,477.844,0.5704,,480.5851,0.5736,,,79.192,251340111428.81,,-0.2073,-13.234,-0.2618,,,,,620488512.45,,,,,,,,,,,,,,
2016-12-31,0.2756,,,,2.696,2.6079,-1.9199,0.2216,0.8303,,2.0067,,1.8154,79.5929,,,,27.5634,10.2237,2.0067,,,63.5397,-6.6531,,,-424822833.64,10.3414,,,,-55.5191,4.2561,-17.4117,,,,,,,,,,,,,,,,19.6281,0.1089,,409.4743,506.6633,0.5517,,509.4743,0.5548,,,80.3719,275489262612.92,,-0.1398,-6.9654,-0.1739,,,,,973571629.02,,,,53019847.13,7964037.06,,,,,,,,,
2017-03-31,0.0496,0.05,0.05,,2.75,2.6611,-0.9422,0.2216,0.8784,,0.3567,,0.359,88.4565,,,,4.9622,1.8045,0.3567,46.7091,,38.0908,-1.6714,,,-22048110.9,1.82,1.84,972599299.71,,-6.7228,6.721,-10.4933,,,,,,,,,,,,,,,,19.7658,0.0358,,405.9247,505.0091,0.181,,505.9247,0.1813,,,80.2342,279042482283.93,,-0.0677,-18.9869,-0.0844,,,,,972285358.83,,,,,,,,,,,,,,
2017-06-30,0.105,0.1,0.1,0.1,2.7095,2.6206,-0.8517,0.2216,0.8318,,0.744,,0.7539,85.6388,,,,19.3205,7.1306,1.3694,45.2046,,55.3686,-2.0426,,,-55958643.04,3.9,3.84,2030202355.44,,-2.97,7.8619,2.6388,,,,,,,,,,,,,,,,19.205,,4149.3376,420.697,,,42.528,520.697,0.0,,0.4628,80.795,282965740082.45,,-0.0604,-8.1144,-0.0747,,,,,1470322619.4,,,,87150737.49,13397073.51,,,,,,,,,
