日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.1099,0.1045,0.1045,,5.081,4.2902,-0.057,1.1001,1.839,,0.3489,10.1401,0.3581,3.5519,3.3208,87.5519,2.8178,10.9878,2.1625,0.3489,12.4481,6.8826,5.1797,295.0993,1.4777,0.2621,3795860160.24,2.44,2.67,962561401.15,12.0696,9.8563,15.1141,25.118,1.4993,60.028,222.4969,0.4045,,0.1271,708.1039,0.2141,420.3643,0.773,1.1927,0.6383,33.0902,250.5232,2.7096,16.1319,26.3052,,519.8917,94.0486,61.9864,,247.4078,475.3687,120.2356,,83.8681,302366745315.58,-0.0146,-0.0018,-0.5183,-0.0022,-0.3589,,,,2350087946.56,,,,,,,,,,,,,,
2015-06-30,0.256,0.2385,0.2385,0.2233,4.1564,3.6785,-0.0561,0.9129,1.5308,,0.9704,12.5126,1.084,5.108,4.7847,85.1606,3.7595,223.4848,53.7685,8.4724,14.8664,7.6946,3.0859,257.359,0.6395,0.728,11718208267.84,6.48,6.32,2298033754.07,24.5292,55.5302,37.4258,39.2165,3.4515,52.1512,191.3672,0.9406,1.6388,0.2883,624.3496,0.4955,363.2694,1.7797,1.1897,0.6683,31.4389,290.2274,2.9883,15.7572,27.5683,86.171,534.63,97.2809,63.6307,70.9089,267.4807,483.5593,120.6666,18.286,84.2428,362818934484.69,-0.0082,-0.0021,-0.2193,-0.0025,-0.4377,,,,2651355712.68,13911129.17,,,3289424587.2,1007649319.95,599597231.66,,1489116409.8,398037822.5,,,573233082.2,244436391.87,426801119.95
2015-09-30,0.3938,0.3605,0.3605,,4.7927,4.2561,0.1559,0.9147,1.6538,,1.4012,12.1048,1.6088,4.8902,4.6055,85.5922,3.7368,39.3752,8.2157,1.4012,14.4078,7.4532,2.7261,259.6082,0.1394,1.0697,17543854504.22,8.47,10.11,3953815633.38,24.7397,50.9404,52.5203,38.3245,5.3581,50.391,189.5136,1.4247,,0.4305,627.1777,0.7341,367.7973,2.5428,1.2679,0.7281,35.6893,311.5172,2.3053,17.0556,28.5805,,486.3192,90.5639,62.627,,242.3244,438.8763,122.9146,,82.9444,386512164611.88,0.0148,0.0055,0.3958,0.0067,1.1986,,,,2717746139.14,13911129.17,,,,,,,,,,,,,
2015-12-31,0.4219,0.3807,0.3807,0.333,5.0687,4.0323,0.777,0.9146,1.6654,,1.4326,12.1017,1.6776,3.8434,3.5268,85.1618,2.7515,257.0355,50.7107,8.7272,14.8382,8.1526,7.3766,327.8144,0.0189,1.7039,25524988061.03,9.44,10.8,4004057715.62,27.3366,9.9756,45.0203,41.2706,7.8894,45.6308,174.6894,2.0608,3.4454,0.6097,590.4543,1.0386,346.6205,3.5812,1.1769,0.6987,36.7449,280.4206,2.9169,17.2099,25.767,93.5986,481.0619,95.9277,59.9555,71.5957,239.5531,439.9027,120.8173,18.3869,82.7901,405102834836.06,0.0507,0.0264,1.8416,0.0319,5.2829,,,,2798559838.44,,,,2077383947.79,830272689.79,998046803.8,,1143436185.6,306197673.65,,,482157569.02,134227649.03,404370974.42
2016-03-31,0.1244,0.1176,0.1176,,5.4413,4.1547,-0.1116,0.9153,1.783,,0.4045,11.4422,0.4132,4.455,4.1655,86.2685,3.5039,12.4394,2.2861,0.4045,13.7315,7.3686,3.6027,267.7487,0.0784,0.1573,5587334926.95,2.83,3.21,1567789114.56,30.445,62.2066,53.4389,39.902,1.5568,57.8109,214.0309,0.4205,,0.1179,763.3588,0.2004,449.1018,0.6756,1.2344,0.7211,35.3554,294.7215,2.4162,17.6928,27.0267,,465.2025,91.9115,60.4361,,232.3117,422.424,122.3285,,82.3072,423016997665.04,-0.0314,-0.0036,-0.8973,-0.0044,-0.7607,,,,2875286808.92,,,,,,,,,,,,,,
2016-06-30,0.2861,0.2513,0.2513,0.2461,5.6942,4.3046,0.0877,0.9155,1.9167,,0.8871,11.8769,0.9273,4.9825,4.6618,86.8177,3.7296,258.7218,45.4359,8.0224,13.1823,7.0776,2.9582,250.3891,0.0448,0.4386,12530820390.15,5.84,6.73,3385312065.4,12.6582,11.7604,36.9977,22.2608,3.1599,56.9638,200.2447,0.8989,1.3733,0.2486,724.0547,0.4242,424.3281,1.4254,1.2234,0.7183,33.3082,425.7079,2.4863,17.6565,26.5458,98.929,466.3626,93.972,60.0552,71.4393,235.2548,420.9838,122.3223,17.8477,82.3435,443585195434.17,0.0114,0.0027,0.3066,0.0033,0.5691,,,,3516254745.16,,,,3015530342.42,1151344723.18,1108158988.85,,1032958721.99,269604990.67,,,626583156.4,216705172.9,409183082.94
2016-09-30,0.4257,0.3685,0.3685,,5.9047,4.3528,0.4458,0.9163,1.9569,,1.2323,11.5331,1.3304,4.6559,4.3837,87.4798,3.5648,42.5667,7.2089,1.2323,12.5202,7.2335,4.7988,258.8381,0.1586,1.7243,18942042206.64,8.95,9.75,5254180539.95,13.3215,8.1054,23.203,22.92,4.7465,56.884,201.1473,1.3423,,0.3732,723.4727,0.6369,423.9284,2.1763,1.2042,0.6953,32.3798,397.0602,2.691,17.0948,26.6668,,484.9727,94.9567,60.9365,,243.083,439.9136,119.638,,82.9052,475100821116.62,0.0373,0.0129,1.0474,0.0156,2.6593,,,,3850894109.23,,,,,,,,,,,,,,
2016-12-31,0.5515,0.4714,0.4714,0.4574,6.2342,4.4838,2.1038,0.9256,2.0438,,1.5164,11.7941,1.6758,4.2748,3.9899,87.0088,3.1782,297.2695,47.6839,8.1731,12.9912,7.5934,5.4553,287.9956,0.1085,1.7001,28151932541.37,10.98,12.3,6577962230.16,13.1682,30.7192,22.9943,23.4941,7.2386,49.7334,180.3156,1.9965,2.9013,0.5273,682.7233,0.9126,394.4773,3.0707,1.1283,0.6876,37.7357,426.1404,3.9626,17.1402,25.6621,95.2135,483.4232,100.5295,59.9549,73.0044,251.0408,444.3182,116.2625,18.0019,82.8598,500278082865.48,0.1212,0.0578,3.8145,0.0698,11.455,,,,4288862413.38,,,,3415662160.82,1019641845.54,1032097878.48,,1350487020.28,308561605.86,,,539055299.72,307422586.63,332144092.7
2017-03-31,0.1402,0.124,0.124,,6.4446,4.6075,-0.7287,0.9256,2.1678,,0.3738,11.7275,0.3795,4.6174,4.2668,87.4796,3.634,14.0191,2.1753,0.3738,12.5204,8.081,9.2681,263.597,0.4194,0.8377,6222929499.51,2.69,3.02,1618543938.85,8.6659,12.699,18.4386,21.9416,1.3478,66.7755,220.2643,0.4086,,0.1044,862.069,0.1869,481.5409,0.6085,1.0943,0.6458,31.0129,267.2956,5.5289,17.1845,26.1171,,481.9195,104.3711,60.3144,,262.9948,443.4167,112.8058,,82.8155,515833750609.16,-0.1889,-0.0194,-5.1978,-0.0235,-3.8797,,,,5520030711.08,,,,,,,,,,,,,,
2017-06-30,0.2624,0.2597,0.2597,0.2517,7.0131,5.0349,-0.8928,1.5094,2.0796,,0.7252,12.1831,0.7618,4.5747,4.2582,86.8115,3.3435,259.2611,36.9679,7.165,13.2005,8.0141,6.7595,277.9034,0.1686,1.3503,14627396493.11,4.81,6.04,3591165620.95,13.797,2.0175,36.9916,24.7974,2.8979,62.1139,201.4099,0.8937,1.3394,0.2279,789.8201,0.4027,446.9829,1.2439,1.1392,0.693,33.5908,284.2657,3.6858,19.3818,25.3239,120.2508,415.9483,97.8937,56.6458,71.4515,225.8001,385.3573,114.8544,16.1178,80.6182,553582744615.43,-0.1138,-0.0247,-3.4026,-0.0306,-4.9982,,,,5933014379.95,,,,4391803582.2,1183234918.9,1143346276.28,,1773428170.1,390025769.62,,,801136738.95,306634033.24,410068292.66
