日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.0739,0.07,0.07,,6.5168,6.5168,0.1011,0.6594,4.4696,,0.8762,26.7548,0.8788,13.1679,11.4449,72.207,8.3982,7.386,1.1334,0.8762,27.793,16.9657,14.2169,225.2298,,,256223925.18,1.13,1.14,66250845.79,-0.6662,-60.4848,4.7487,5.6345,1.1882,75.7448,158.2835,0.5686,,0.1046,860.4207,0.182,494.5055,0.1357,2.8741,2.2228,136.5772,620.1383,0.0272,77.3044,1.015,,29.3587,54.6399,1.2959,,55.3573,27.0602,456.8939,,22.6956,9179666732.72,0.1149,0.012,1.3687,0.0528,6.0248,,,,63211863.65,,,,,,,,,,,,,,
2015-06-30,0.1704,0.17,0.17,0.14,6.2705,6.263,0.294,0.6594,4.2162,,2.076,25.8809,2.0545,13.9703,11.9514,73.1806,9.6066,175.2899,27.9547,21.357,26.8194,15.8042,18.71,206.0165,,,499853721.66,2.72,2.61,151694506.81,-9.3471,-66.1874,1.0538,0.1469,2.3998,75.0063,154.321,1.1664,0.712,0.2139,841.5147,0.3788,475.1848,0.279,2.6513,2.015,130.7234,1651.0902,0.0299,76.3985,1.0261,251.5072,30.8926,58.0172,1.3252,61.1718,58.7964,28.5358,437.9679,30.3763,23.6015,8937416839.21,0.1657,0.0358,1.7253,0.1518,17.2403,,,,71576886.51,,,,18964073.52,7800.0,,,153284.87,13089.81,,,421939.52,430000.0,
2015-09-30,0.2615,0.26,0.26,,6.3688,6.3614,0.4785,0.6594,4.3075,,3.1451,25.6201,3.1329,14.2986,12.2199,73.3345,10.0568,26.1485,4.1057,3.1451,26.6655,14.7802,15.8383,200.9632,,,725372909.79,4.11,3.91,245813238.22,-6.5649,-60.051,0.2022,1.2376,3.5727,75.5731,158.8142,1.7001,,0.3115,866.7737,0.5625,480.0,0.4059,2.5665,1.9236,119.2657,-10814.943,0.0326,76.6014,1.054,,30.546,60.605,1.3572,,61.4389,28.3029,437.172,,23.3986,9053458876.86,0.184,0.0576,1.83,0.246,27.904,,,,73560669.72,,,,,,,,,,,,,,
2015-12-31,0.358,0.37,0.37,0.33,6.4773,6.4728,0.8926,0.6594,4.3892,,4.0089,26.1761,4.1366,14.118,12.2792,72.7812,10.1983,206.8567,31.9355,23.1637,,15.3386,13.9866,207.9459,,,1000592185.96,5.7,5.74,354521817.94,-8.2048,-51.7554,0.5433,6.5817,4.8989,73.4859,150.3885,2.3938,1.4149,0.4056,887.574,0.7388,487.2767,0.5434,2.0988,1.651,92.1927,-52456.7069,0.0367,72.5328,1.0017,261.9319,37.8686,65.0453,1.3622,59.1113,65.9435,35.6509,368.0675,27.6915,27.4672,9724261479.44,0.2543,0.1,2.4934,0.3639,40.2135,,,,47501719.85,,,,6238559.99,41400.0,,,79425.73,268074.62,,,663303.82,35011.76,
2016-03-31,0.151,0.14,0.14,,6.6279,6.6154,0.1653,0.6594,4.5322,,1.6987,33.4557,1.6947,23.7276,19.0604,65.7248,15.1308,15.0987,2.278,1.6987,34.2752,15.0133,7.7624,172.8831,,,363534602.84,2.16,2.18,148390924.67,13.4637,104.4236,1.7052,5.438,1.4439,62.3312,132.7629,0.6779,,0.112,803.5714,0.2206,407.9782,0.1523,2.0742,1.6293,84.1764,1957.4364,,74.5676,,,34.1065,,,,67.9031,31.9175,,,25.4324,9678859028.62,0.1656,0.0186,1.0946,0.0731,7.8125,,,,55901124.3,,,,,,,,,,,,,,
2016-06-30,0.4917,0.47,0.47,0.46,6.7742,6.7516,0.4023,0.6594,4.6628,,5.1171,41.228,5.3046,40.1175,28.5155,57.7763,23.2538,235.2773,34.7314,24.4836,42.2237,13.2651,5.89,142.6597,,,949342224.62,7.01,7.05,504017689.12,19.2252,188.5979,8.033,17.0814,2.7455,65.5618,146.2939,1.2304,0.8683,0.2281,789.1276,0.4417,407.5164,0.3192,2.2495,1.7955,87.9687,-35330.5922,0.1836,70.4942,5.2166,282.5156,41.8556,64.5187,6.8901,56.3019,69.293,39.6575,341.8686,24.9523,29.5058,10464050718.39,0.1902,0.0419,0.8181,0.1419,18.4104,,,,90459197.94,,,,5754353.99,1368850.0,,,47690.0,1489.81,,,1431981.64,151236.61,
2016-09-30,0.8036,0.78,0.78,,7.0878,7.056,0.6896,0.6594,4.9655,,7.9819,43.0745,8.4597,44.2365,30.6455,55.9271,25.5675,80.3566,11.3374,7.9819,44.0729,13.2925,5.4464,138.6725,,,1474172126.72,11.0,11.41,809070384.5,20.878,207.3086,11.2896,21.0865,4.2374,63.7183,154.6835,1.7455,,0.3309,815.9565,0.6357,424.7286,0.4634,2.2087,1.7779,100.8446,-234376.3069,0.1607,70.4037,4.5689,,42.0381,64.0927,6.0941,,68.2521,39.8963,340.9748,,29.5963,10962520653.6,0.2194,0.0685,0.8582,0.2314,29.1244,,,,96116408.96,,,,,,,,,,,,,,
2016-12-31,1.1253,1.1,1.1,1.05,7.4297,7.4042,1.0931,0.6594,5.211,,10.7392,43.8375,11.596,46.0053,31.295,54.5724,26.0927,312.0356,41.9986,29.7783,,13.2657,6.0703,137.2469,,,2058731917.36,14.92,15.92,1147686307.91,22.8574,214.3335,14.7026,17.3394,5.8382,61.6628,163.1469,2.2066,1.6154,0.4444,810.081,0.8689,414.317,0.6202,2.1538,1.688,75.3535,-34034.5939,0.163,70.9029,4.3895,259.1786,41.0379,66.0405,5.83,58.9639,70.129,39.1131,345.1192,27.3568,29.0971,11410385936.61,0.2535,0.1043,0.9714,0.3585,44.6891,,,,100541317.92,,,,2090885.27,2433761.5,,,1415429.71,0.0,,,1271754.64,539870.89,
2017-03-31,0.2124,0.21,0.21,,7.6415,7.6162,0.1166,0.6594,5.4238,,1.9399,37.376,1.9825,29.2911,22.3071,61.0989,18.8355,21.2411,2.7797,1.9399,38.9011,16.0816,7.7385,162.1254,,,458972129.42,2.79,2.83,218769856.95,13.0105,40.6809,15.2916,23.1881,1.4162,63.5503,150.9307,0.5963,,0.1053,854.7009,0.21,428.5714,0.1497,2.3089,1.8145,87.7678,1703.8631,0.2576,69.7877,7.2965,,43.2917,64.9029,9.4657,,71.6887,41.4671,327.4735,,30.2123,11923204428.25,0.1034,0.0106,0.5489,0.0352,4.9199,,,,157257028.55,,,,,,,,,,,,,,
2017-06-30,0.5379,0.54,0.54,0.51,7.3662,7.3392,0.3906,0.6617,5.1491,,4.9475,41.3171,5.0385,35.165,26.1023,57.0383,22.457,267.0099,36.248,24.5611,42.9617,16.3024,5.2406,156.6904,,,1077558059.15,7.33,7.01,556937962.33,13.261,9.3799,8.7391,13.1293,2.8056,64.1574,156.3178,1.1515,0.699,0.2244,802.139,0.45,400.0,0.3237,2.1103,1.6261,92.9257,1084.4615,0.2881,67.7585,7.4943,184.8154,47.5829,67.178,9.9589,65.1478,74.6081,45.6414,306.3587,36.6628,32.2415,11837908515.09,0.1631,0.0359,0.7262,0.1114,15.3336,,,,167671945.91,,,,436955.57,4033595.93,,,222289.92,67107.95,,,1529197.08,1412100.8,
2017-09-30,0.818,0.83,0.83,,7.6357,7.6182,0.7135,0.6617,5.4384,,7.4238,41.273,7.6104,34.3693,25.7619,57.2176,21.7673,81.8019,10.713,7.4238,42.7824,16.6424,4.0959,159.3314,,,1688963242.47,10.86,10.87,860753800.41,19.5709,1.7986,7.7312,9.4514,4.3961,61.4181,145.2706,1.8586,,0.3496,772.3112,0.703,384.0683,0.4989,2.242,1.7564,95.2143,1014.0949,0.2681,69.2971,7.3097,,44.3062,66.2929,9.5418,,73.2857,42.2254,324.0374,,30.7029,11998637363.52,0.1899,0.0648,0.8722,0.2109,29.4986,,,,173473315.79,,,,,,,,,,,,,,
2017-12-31,1.3559,1.57,1.57,1.51,11.0736,11.0426,1.0062,4.2824,5.2518,,9.4254,48.9168,11.5824,51.0884,33.9753,49.5309,27.4863,333.8212,30.1457,23.2045,,15.4104,2.0031,143.998,,,3050016371.14,12.21,19.87,1646420076.48,32.767,39.8583,72.9988,59.3532,4.8514,74.2054,162.9328,2.2095,1.6048,0.4214,854.2952,0.7116,505.9022,0.5646,3.8331,3.3275,239.2926,1501.3299,0.106,76.9744,5.0797,301.0575,29.9132,42.8663,6.1907,64.9807,45.6952,28.5704,439.0342,25.568,23.0256,18182814769.32,0.204,0.0699,0.742,0.3038,41.3555,,,,173328137.66,,,,298791.73,933595.93,,,1005933.82,16000.0,,,3496165.86,517773.94,
2018-03-31,1.1881,1.18,1.18,,12.2492,12.2121,0.3115,4.2824,6.4336,,7.6709,71.9807,7.9541,149.1673,59.1161,26.5632,49.3104,118.815,9.6998,7.6709,73.4368,11.6063,0.3261,121.7776,,,2192138138.18,9.68,10.16,1483150753.83,148.0034,549.2603,86.0603,64.1907,1.4244,63.1845,188.8772,0.4765,,0.1613,557.9665,0.2521,357.0012,0.2066,4.0927,3.4837,86.7862,1727.5316,0.0949,79.0832,4.5313,,26.4491,44.0122,5.4193,,46.534,25.256,479.0951,,20.9168,19576796995.58,0.1293,0.0201,0.2621,0.0961,13.0218,,,,201286797.93,,,,,,,,,,,,,,
2018-06-30,0.9623,0.96,0.96,0.93,7.0664,7.0443,0.6349,2.1073,3.6356,,10.4927,62.893,10.9143,106.9057,52.4495,35.4565,44.4532,221.2944,31.3163,24.1302,64.5435,11.9472,2.3415,119.9292,,,2925258927.51,13.6,13.87,2005950369.02,78.3409,253.0219,89.2904,66.4574,2.7358,65.7943,196.3137,0.9169,0.9823,0.2455,733.1976,0.4029,446.761,0.3188,3.3455,2.741,72.5962,4711.3902,0.065,77.053,2.6145,314.9655,29.7808,53.5236,3.2817,64.2074,55.3397,25.644,475.8602,24.464,22.947,19705075722.38,0.2933,0.0692,0.6598,0.3017,40.3814,,,,205901869.18,,,,284611.55,,,,2477053.14,,,,1592496.29,1647267.66,
