日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,-0.0197,,-0.02,,1.906,1.906,-0.0429,0.0991,0.6616,,-0.5869,7.3113,-0.5958,-4.8028,-5.855,92.3218,-3.959,-1.968,-1.0325,-0.5869,7.6782,12.5762,-22.2034,-144.6155,,,60843835,-1.03,-1.03,-38601411,4.64,-238.8818,-6.2658,11.8541,1.1227,80.1639,55.4187,1.624,,0.1505,598.0066,0.361,249.3075,0.2595,1.7726,1.3988,18.9651,-465.2161,0.3574,56.8468,6.4672,,75.9114,92.3685,10.2145,,102.8768,52.5785,322.3795,,43.1532,5613284192,-0.0863,-0.0128,,-0.0296,-5.4611,,,,,,,,,,,,,,,,,,
2015-06-30,-0.025,,-0.03,-0.03,1.9002,1.9002,-0.0109,0.0991,0.6563,,-0.7449,7.2047,-0.7569,-2.5472,-3.8467,92.6085,-2.5456,102.582,53.984,30.5339,7.3915,11.7165,-53.7701,-270.6359,,,118587440,-1.32,-1.31,-58471998,-1.3694,-339.0148,-2.3722,7.9695,2.2034,81.6919,50.7485,3.5469,0.643,0.2973,605.449,0.7156,251.5372,0.5141,1.9073,1.5744,18.6891,-646.7637,0.3991,56.561,7.8293,122.5926,76.8003,91.2531,12.1591,59.5965,103.8845,52.0727,327.2105,46.1373,43.439,5624531774,-0.011,-0.0032,,-0.0074,-1.4942,,,,,,,,252886.0,,,,,,,,,,
2015-09-30,-0.0137,,-0.01,,1.9092,1.9092,0.0214,0.0991,0.6676,,-0.4265,9.8846,-0.4235,-0.9592,-2.0712,90.2306,-0.918,-1.3681,-0.7166,-0.4265,9.7694,12.4591,-128.1744,-1004.6263,,,246620108,-0.72,-0.71,-45961919,-1.676,,-1.2039,-1.1657,3.2127,84.0415,57.1695,4.7228,,0.4613,585.3024,1.1636,232.0385,0.7774,1.4363,1.0796,19.4439,10.3295,,59.5158,,,68.0226,,,,105.2007,43.7384,,,40.4842,5370597475,0.0144,0.0067,,0.0165,2.5653,,,,,,,,,,,,,,,,,,
2015-12-31,0.0033,,0.0033,-0.0224,1.928,1.928,0.0791,0.0991,0.6824,,0.1019,11.4996,0.1018,0.5105,-1.0218,88.2792,0.164,112.9629,58.5903,34.7927,,11.6793,329.2239,2248.3816,,,388357797,0.17,0.17,-37519479,2.5925,,0.1752,-0.2093,4.4222,81.4074,60.3632,5.9639,1.2829,0.6207,579.9903,1.5777,228.1803,1.0472,1.3871,1.0092,18.8242,155.2942,,59.383,,117.8048,68.3984,,,59.2347,106.416,44.6849,,50.408,40.617,5435561940,0.0392,0.0244,23.9119,0.06,9.1812,,,,,,,,62017.0,,,,,,,,,,
2016-03-31,0.0103,,0.01,,1.9386,1.9386,-0.0383,0.0991,0.6927,,0.32,12.3072,0.319,2.5916,1.6297,87.3202,1.906,1.0329,0.5328,0.32,12.6798,10.7962,36.6324,482.1683,,,111654340,0.53,0.53,10176254,9.0166,,1.7084,-3.7207,1.0875,82.7586,63.2378,1.4232,,0.1674,537.6344,0.4548,197.8892,0.2803,1.3141,0.9387,19.5153,494.7665,,60.0523,,,66.5215,,,,105.2444,46.6312,,,39.9477,5404433074,-0.0706,-0.0119,-3.7056,-0.0297,-4.234,,,,,,,,,,,,,,,,,,
2016-06-30,0.0181,,0.02,0.01,1.9447,1.9447,0.0261,0.0991,0.7005,,0.5454,14.277,0.5518,3.6048,2.1121,85.2667,1.6364,115.5092,59.3968,34.7587,14.7333,10.3619,39.0803,412.1869,,,264736154,0.93,0.94,9040587,12.6556,,2.3403,-1.0848,2.224,80.9353,60.0941,2.9953,0.6719,0.3372,533.8078,0.886,203.1603,0.572,1.3962,1.0699,28.221,1233.873,,58.5195,,117.1415,70.8832,,,59.3519,103.7755,48.0662,,49.9563,41.4805,5563518989,0.0235,0.0078,1.4377,0.0189,2.7878,,,,,,,,38296.0,,,,,,,,,,
2016-09-30,0.0387,,0.04,,1.9652,1.9652,0.1168,0.0991,0.7211,,1.1959,14.3907,1.1932,4.2239,2.6686,85.2572,2.3266,3.8653,1.9669,1.1959,14.7428,10.2863,34.746,355.2762,,,400250191,1.97,1.98,32040088,11.4756,,2.9297,0.7559,3.4486,78.2926,63.4846,4.253,,0.5128,526.5211,1.3657,197.7008,0.8534,1.4914,1.0812,25.9896,1531.4904,,60.7998,,,64.4741,,,,101.4871,42.2332,,,39.2002,5411195612,0.0703,0.0361,3.0221,0.0922,14.0746,,,,,,,,,,,,,,,,,,
2016-12-31,0.078,,0.078,0.047,2.01,2.01,0.1852,0.0991,0.7486,,2.4514,15.1072,2.4259,5.1669,3.3191,84.3291,3.4431,107.0299,53.2492,33.6587,,10.4253,33.1939,306.7477,,,572606956,3.88,3.96,78677580,12.2337,2256.548,4.2514,-2.0599,4.6385,77.6113,69.6527,5.1685,1.4273,0.7046,510.9282,1.7861,201.5565,1.1498,1.6483,1.1401,23.2071,-54517.735,,63.2097,,130.8792,58.2036,,,60.7473,91.5327,40.4493,,48.2962,36.7903,5323596211,0.0818,0.0582,2.3761,0.1583,22.7816,,,,,,,,7711.0,,,,,,,,,,
2017-03-31,0.0295,,0.03,,2.0417,2.0417,-0.0484,0.0991,0.778,,0.9199,15.254,0.923,6.0844,4.3061,84.3221,4.5966,2.945,1.4424,0.9199,15.6779,10.3747,26.8514,263.5689,,,163619693,1.44,1.45,35876725,18.2319,185.1294,5.3196,-0.8221,1.1903,75.6112,72.3822,1.2434,,0.2008,448.2072,0.4693,191.775,0.3163,1.7167,1.154,25.4954,4025.8227,,63.7711,,,56.8108,,,,88.6984,39.6775,,,36.2289,5360002432,-0.0756,-0.0151,-1.6446,-0.0418,-5.9787,,,,,,,,,,,,,,,,,,
2017-06-30,0.0615,,0.06,0.05,2.0248,2.0248,-0.0363,0.0991,0.7601,,1.8101,17.9992,1.8701,6.812,6.2769,81.4191,4.7977,113.7754,56.1902,33.4817,18.5809,10.5449,1.0377,285.5126,,,386319614,3.04,3.04,78551939,15.7484,239.3575,4.1199,2.2559,2.2445,80.196,74.0253,2.4316,0.8375,0.3898,461.7753,0.8907,202.0882,0.6355,1.4929,1.0607,31.9399,1666.6676,,59.5863,,132.7103,67.8239,,,58.6376,91.8402,50.8974,,44.8995,40.4137,5689025981,-0.0283,-0.0107,-0.5898,-0.0264,-3.5203,,,,,,,,17487.0,,,,,,,,,,
