日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,0.4258,0.43,0.43,,,,-0.133,,,,,27.3699,,25.9611,20.2424,71.546,17.5412,42.5754,,,28.454,6.7592,1.7853,132.7968,,,38662981.3,,5.59,24342556.22,,,,,,,,,,,,,,0.6551,,,,87871.8632,,,,,,,,,,,,,,,-0.0548,,-0.3125,,,,,,,,,,,,,,,,,,,,
2015-06-30,0.8834,0.88,0.88,,,,-0.6525,,,,,26.8493,,24.3153,18.6435,72.2875,16.7076,88.3427,,,27.7125,7.4912,4.9205,136.9283,,,82625089.09,,11.25,48749380.03,,,,,,,,,,,,,,1.4272,,,,22905.1422,,,,,,,,,,,,,,,-0.1234,,-0.7386,,,,,,,,,,,,,,,,,,,,
2015-09-30,1.2266,1.23,1.23,,,,-0.0506,,,,,27.009,,22.8847,17.846,72.3747,15.8658,122.656,,,27.6253,8.3378,4.115,145.1176,,,121523448.13,,,,,,,,,,,,,,,,,2.0866,,,,5785.4853,,,,,,,,,,,,,,,-0.0066,,-0.0413,,,,,,,,,,,,,,,,,,,,
2015-12-31,1.6229,1.62,1.62,1.54,9.0328,9.03,0.5614,1.9145,5.4834,,13.7282,26.8136,15.1564,21.9728,17.0952,72.5962,15.3548,232.0372,25.6883,19.6286,27.4038,8.5493,4.813,149.2993,,,164935685.35,17.97,19.74,89646645.45,17.696,2.2206,21.901,23.2227,5.0318,71.545,134.0483,2.6856,4.9202,0.9871,364.7047,1.2997,276.987,1.2856,3.3922,2.0475,51.3478,8941.2668,,76.411,,378.8645,30.8712,,,77.3659,31.196,29.3835,,20.1684,23.589,688002841.8,0.0531,0.0475,0.3459,0.2013,21.1518,,,,,,,,540917.65,203277.16,,,29663.07,187.65,,,382358.5,3054537.72,
2016-03-31,0.2768,0.37,0.37,,11.7489,11.7489,-0.181,5.8834,4.3893,,1.9995,24.2609,2.4377,20.8302,16.5812,75.2604,14.6793,27.679,2.3559,1.9995,24.7396,7.4239,4.2821,140.0505,,,35498857.27,2.36,4.0,20485158.07,3.5819,-13.3178,,,1.119,80.429,179.8921,0.5003,,0.1661,541.8423,0.2052,438.5965,0.2036,5.8166,4.3183,273.3107,-11200.0359,,84.8734,,,17.8225,,,,18.8424,17.0167,,,15.1266,1074205138.62,-0.096,-0.0131,-0.6538,-0.0864,-9.0518,,,,,,,,,,,,,,,,,,
2016-06-30,0.6246,0.71,0.71,0.67,12.0967,12.0967,-0.1729,5.8834,4.7372,,4.3411,25.1307,5.372,20.6858,15.9863,74.6627,14.2933,123.9079,10.2431,8.6117,25.3373,7.6937,7.3335,147.1459,,,85221461.14,5.16,6.62,45185562.84,10.1959,-5.7281,,,2.4636,73.0638,156.6989,1.1487,2.5108,0.3758,478.9782,0.4717,381.5985,0.4631,5.3454,3.9819,103.519,-8870.7145,,84.0729,,714.6087,18.9444,,,73.3681,21.5922,18.2123,,11.7649,15.9271,1116538618.92,-0.0396,-0.012,-0.2768,-0.0754,-7.8474,,,,,,,,14522.27,66113.55,,,15966.96,139.26,,,5000.0,218500.0,
2016-09-30,1.0373,1.13,1.13,,12.5094,12.5094,0.0137,5.8834,5.1499,,6.8957,27.0172,8.6773,23.7739,18.2716,72.6653,15.795,103.7323,8.2923,6.8957,27.3347,8.2129,7.7003,139.9607,,,137687624.09,8.29,9.95,75819457.93,13.2671,12.7623,,,4.2754,63.152,180.1081,1.4991,,0.5494,491.4452,0.7112,379.64,0.6811,4.7795,3.2741,83.5905,-8496.8178,,83.1579,,,20.2532,,,,26.603,19.5941,,,16.8421,1167336720.75,0.0021,0.0009,0.0132,0.0054,0.5593,,,,,,,,,,,,,,,,,,
2016-12-31,1.3568,,,,12.8292,12.8292,0.0814,5.8834,5.3388,,8.7934,25.9483,11.169,21.7731,16.907,73.6279,14.7475,135.6788,10.5758,8.7934,,8.3108,8.5254,144.6968,,,185253300.5,10.5758,,,16.0639,11.4732,89.3723,74.0304,4.7099,76.4347,168.2793,2.1393,,0.7574,475.3103,0.997,361.0832,0.9386,4.6446,3.1936,69.3574,-5600.3821,,83.1471,,,20.2688,,,,29.0514,19.6394,,,16.8529,1197334064.59,0.0088,0.0053,0.06,0.0313,3.2301,,,,,,,,22866.56,28771.58,,,3558.68,3017.25,,,5800.0,5000.0,
2017-03-31,0.385,0.39,0.39,,13.2142,13.2142,-0.556,5.8834,5.7238,,2.3969,25.1472,2.4451,22.2221,17.8732,74.4478,15.5984,38.5005,2.9136,2.3969,25.5522,8.0268,7.9894,136.5391,,,48165876.02,2.91,2.96,27482303.38,30.901,39.0968,12.4718,16.0367,1.1181,80.4937,211.7647,0.425,,0.1568,573.9796,0.2067,435.4136,0.1895,4.3819,2.5864,96.8523,43345.8019,,82.2659,,,21.557,,,,29.3688,21.0384,,,17.7341,1246472187.69,-0.2253,-0.0346,-1.4442,-0.1952,-20.0009,,,,,,,,,,,,,,,,,,
2017-06-30,0.2692,0.27,0.27,0.24,4.4288,4.4288,-0.4509,1.2945,1.9321,,4.9308,25.1416,5.0775,20.8089,16.0447,74.5461,14.5477,63.3032,14.2934,11.597,25.4539,7.8667,9.279,146.0513,,,108287959.39,6.08,6.1,56810774.46,27.0117,29.2721,9.8358,13.8119,2.167,83.0641,198.0416,0.9089,1.7203,0.349,515.7593,0.466,386.2661,0.4251,4.0028,2.2026,40.9975,29500.3537,,81.1358,,369.0604,23.2502,,,76.7327,32.0561,22.7828,,21.9844,18.8642,1270753355.28,-0.2437,-0.0826,-1.6752,-0.4379,-44.6853,,,,,,,,32956.57,14522.24,,,204410.33,350.89,,,227500.0,10800.0,
