日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-06-30,,0.83,0.83,0.73,,,,,,,,27.8038,,17.5494,13.1401,71.6741,12.7459,,,,28.3259,11.9555,11.5281,188.2701,,,135834118.74,,13.9,55044503.62,,,,,,,,,,,,,,2.3264,,,,-1134.9936,,,,,,,,,,,,,,,0.0898,,0.7048,,,,,,,,,,,,,,,,,,,,
2015-09-30,,1.61,1.61,,,,,,,,,27.8853,,20.5478,15.3668,71.7334,14.507,,,,28.2666,10.7945,10.0564,163.6838,,,230632460.74,,25.38,108683817.69,,,,,,,,,,,,,,3.9385,,,,-910.2669,,,,,,,,,,,,,,,0.1186,,0.8176,,,,,,,,,,,,,,,,,,,,
2015-12-31,2.1038,2.1,2.1,1.89,,7.62,,,,,17.334,28.3258,20.3059,17.9093,13.7188,71.3339,13.1202,,36.4675,23.1269,28.6661,13.4563,10.2192,185.7881,,,336731345.16,27.62,31.92,141765500.0,25.5679,58.745,35.8651,41.3854,10.2588,35.0918,85.6531,4.203,29.1164,1.5477,232.6032,1.7328,207.7562,2.4,3.2467,2.353,170.7083,-810.3194,,63.4179,,1214.6098,57.6842,,,47.4046,17.7823,43.0901,,5.2213,36.5821,899799211.75,0.1827,0.2414,1.3925,0.6598,88.3276,,,,,,,,49.03,,,,,3000000.0,,,367805.37,386027.69,3601817.2
2016-03-31,,0.4771,0.4771,,,,,,,,,28.3332,,15.3617,12.5374,71.1485,11.8854,,,,28.8515,14.7424,5.5481,213.4507,,,87423503.65,,6.08,35782053.07,,,,,,,,,,,,,,1.0814,,,,-36041.2836,,,,,,,,,,,,,,,-0.1023,,-0.8603,,,,,,,,,,,,,,,,,,,,
2016-06-30,1.1987,1.2,1.2,1.13,,8.8553,,,,,9.5836,26.9433,9.8607,16.3662,13.1252,72.6025,13.9472,,22.8572,16.0161,27.3975,12.8479,6.0911,191.6407,,,176506735.7,13.54,14.55,84396276.79,34.0931,46.7311,,,5.2129,34.5297,95.9335,1.8763,13.1224,0.707,254.5969,0.8059,223.3528,1.0577,4.0567,2.6485,186.6763,-951.1496,,70.0704,,1263.7003,42.7137,,,46.2943,18.8583,30.5313,,5.5449,29.9296,953388334.41,-0.0008,-0.0006,-0.0059,-0.0019,-0.2646,,,,9534813.57,,,125323660.24,,50.07,,,96792.74,3000000.0,,10809116.14,1296233.48,410219.39,3880297.69
2016-09-30,1.4593,1.86,1.86,,12.4063,12.3687,0.3413,6.6247,4.3825,,9.2489,26.9871,11.7799,17.098,12.598,72.6523,13.9175,145.9284,11.7625,9.2489,27.3477,13.1824,13.0364,183.1167,,,282966047.14,11.69,20.57,124641685.7,26.7745,21.6236,,,8.3605,32.2947,101.5725,2.6582,,0.8464,318.9981,0.942,286.6242,1.1578,5.2559,3.9552,336.2524,-1174.3286,,78.6307,,,27.1767,,,,12.0815,21.8983,,,21.3693,1577789456.46,0.0325,0.0216,0.2339,0.1012,12.5617,,,,7753791.12,,,,,,,,,,,,,,
2016-12-31,1.747,2.1171,2.1171,1.8089,12.7912,12.7854,0.8361,6.6551,4.5264,,10.4632,26.3484,13.5981,14.1481,10.8845,73.2793,11.733,247.2696,19.3312,14.8097,26.7207,14.5323,13.121,211.1869,,2.4002,392314434.0,13.8,21.18,150739390.21,25.2501,12.007,124.1585,85.5581,12.9419,27.8166,103.3592,3.483,24.3077,1.159,310.6126,1.3333,270.0068,1.6099,4.5396,3.2529,277.0316,-653.9719,,76.6103,,1693.5842,30.5308,,,50.9981,18.3343,24.7151,,4.5236,23.3897,1669650331.53,0.0562,0.0501,0.4786,0.2141,26.4482,,,,23799826.05,,,104007423.6,,52.37,,,133492.74,0.0,,22913898.41,1518817.49,323363.0,3962650.83
2017-03-31,0.6964,0.6949,0.6949,,13.467,13.4595,-0.1276,6.6552,5.2213,,4.1575,29.4259,4.1643,21.3119,16.6569,70.2415,15.3953,69.6436,5.1714,4.1575,29.7585,11.8453,4.7385,167.5242,,-1.2186,133113874.26,5.16,5.29,64363102.57,46.6094,89.9048,,,3.8118,23.6109,114.1987,0.7881,,0.2705,332.7172,0.3156,285.1711,0.3446,5.7703,4.1591,342.9542,4359.5314,,80.3931,,,24.3888,,,,18.1118,18.4179,,,19.6069,1675138400.01,-0.0282,-0.0076,-0.1833,-0.0389,-5.1458,,,,21829076.52,,,,,,,,,,,,,,
2017-06-30,0.8892,0.8972,0.8972,0.7904,7.131,7.1241,0.6607,3.4156,2.8569,,9.3739,35.463,10.0343,28.1927,21.3207,64.3107,19.2006,131.5201,18.4435,13.8648,35.6893,13.6323,8.671,160.917,0.0835,42.5611,332890033.34,12.43,13.01,158435715.52,43.2897,97.2621,116.3637,101.6738,9.3008,19.3532,122.1001,1.4742,11.8372,0.5226,344.4317,0.6118,294.2138,0.6891,4.0828,3.0525,268.158,3243.5984,,75.1743,,1739.9036,33.0243,,,49.0338,20.0113,27.6803,,4.3206,24.8257,1922734857.67,0.1427,0.0697,0.743,0.2806,33.4724,,,,18864328.58,,,98861702.59,,,51.15,,832932.72,,,18538870.39,382760.91,1285710.33,4262139.89
2017-09-30,1.675,1.6909,1.6973,,7.9146,7.9112,1.1802,3.4757,3.6464,,15.91,38.4131,17.8523,34.2805,25.172,61.4288,22.3798,167.5022,21.1638,15.91,38.5712,13.7308,15.7927,148.7764,,269.3531,582753536.05,21.17,23.51,282989516.98,44.6865,132.6599,29.3085,35.2512,13.9736,19.3222,131.6816,2.0504,,0.7977,338.4731,0.9706,278.1784,1.0523,3.8204,2.6857,229.2116,2597.1751,,75.1758,,,33.0215,,,,27.6178,27.5896,,,24.8242,2133979842.3,0.1577,0.1121,0.7046,0.4516,54.0488,,,,5506587.41,,,,,,,,,,,,,,
