日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,-0.1069,-0.11,-0.11,,2.4096,2.1221,-0.1137,2.0355,-0.8688,,-1.0228,21.4973,-1.0277,-15.0885,-19.664,78.4267,-18.0834,-10.6873,-4.4353,-1.0228,21.5733,39.7541,-12.2977,-120.479,,,36887751.31,-5.36,-5.16,-36120020.16,-5.8361,,-24.4531,-0.2215,0.6125,146.9388,428.5714,0.21,,0.0568,1584.507,0.1295,694.9807,0.2361,0.7266,0.366,14.5505,-58.8426,-0.5055,23.0605,8.4441,,333.6422,176.4882,26.8027,,241.1129,301.589,137.2393,,76.9395,3033812748.35,-0.1924,-0.0109,,-0.0141,-1.7811,,,,3426797.11,,,,,,,,,,,,,,
2015-06-30,-0.4182,-0.43,-0.43,-0.45,2.1066,1.8089,0.0339,2.0355,-1.1865,,-4.0282,10.0372,-4.0346,-24.1136,-31.4586,89.9058,-30.0328,168.3113,79.8987,16.2119,10.0942,34.1046,-7.3993,-33.5502,,,40581066.76,-23.85,-21.1,-131474351.85,4.8499,,-29.9005,1.8853,1.3413,134.1982,313.2069,0.5747,0.2804,0.1343,1340.2829,0.3066,587.0841,0.5923,0.6917,0.3534,13.3564,-186.3998,-0.4281,20.2906,8.4382,42.8177,392.84,194.1443,29.3719,70.0715,274.8826,356.684,131.9089,47.3883,79.7094,3014318739.39,0.0243,0.0033,,0.0041,0.5107,,,,3385340.88,,,,60800860.63,47205647.84,109128475.6,,2951159.13,259455.44,,,1116637.95,1464388.78,278399.47
2015-09-30,-0.2768,-0.27,-0.27,,0.8208,0.7045,0.0019,0.3198,-0.5989,,-6.3779,10.5911,-6.263,-24.8257,-32.2735,89.3509,-30.712,-27.6825,-33.7279,-6.3779,10.6491,33.8138,-6.8984,-34.6217,,,63749229.86,-38.41,-31.9,-190626077.69,-2.465,,-33.892,-4.0682,2.0186,133.7561,322.6963,0.8367,,0.2039,1324.1785,0.4697,574.835,0.9248,0.6755,0.3147,11.0286,-209.4331,-0.4222,18.91,8.8096,,428.822,204.0507,31.7811,,299.1116,386.6482,130.3969,,81.09,2898432826.83,0.0021,0.0004,,0.0005,0.0682,,,,3318993.24,,,,,,,,,,,,,,
2015-12-31,-0.3732,-0.36,-0.36,-0.4,0.7361,0.618,-0.1437,0.3198,-0.6924,,-8.6014,9.8653,-8.4444,-23.7047,-32.2794,89.9519,-29.6404,59.8177,81.2627,13.7883,,33.9823,-10.8205,-33.5308,,,82937741.95,-58.91,-45.01,-267226111.55,-4.0354,,-34.7768,-3.5861,2.8003,128.5577,300.9782,1.1961,0.5773,0.2849,1263.6013,0.6539,550.5429,1.3503,0.6567,0.3192,9.9742,-184.3119,-0.3814,16.9676,8.722,33.7458,489.3578,218.9782,33.9513,69.19,331.5407,443.9916,126.6257,50.2807,83.0324,2897046141.73,-0.1141,-0.0331,,-0.0399,-4.9724,,,,2905269.83,,,,58680733.4,55748837.8,110409412.07,,7189628.79,157608.0,,,624311.67,552662.86,253999.47
2016-03-31,0.063,0.08,0.08,,1.262,1.2618,0.4478,,0.1981,,0.9535,13.6241,1.6295,6.0204,5.1774,86.1311,4.5474,6.3036,4.995,0.9535,11.2142,7.9859,8.8634,239.8212,,,486137326.38,5.0,4.3,148273308.35,1979.4739,,364.3319,460.9542,14.7875,6.0862,46.3034,1.9437,,0.3583,251.1862,0.6982,128.9029,1.9081,0.747,0.5375,27.9612,272.3605,-0.2245,19.0884,4.0005,,423.8783,205.2308,17.3266,,248.243,389.9621,129.8304,,80.9116,17018299727.11,0.3231,0.0677,7.1042,0.0837,9.6165,,,,,,,,,,,,,,,,,,
2016-06-30,0.1648,0.19,0.19,0.18,1.8038,1.8036,-0.0858,0.1158,0.6298,,2.6925,14.7603,4.6123,8.3623,7.2922,84.8005,6.2199,249.3235,138.2244,40.7407,12.9441,7.4284,5.8971,190.4755,,,1104897532.17,9.13,11.26,439086565.39,1751.4791,,733.3347,473.6795,35.5398,5.0647,47.5348,3.7867,1.7761,0.7415,242.7512,1.4061,128.0137,2.679,0.855,0.6088,27.7382,357.8214,-0.024,29.4743,0.2211,73.0993,239.2781,154.0817,0.7445,51.45,155.2374,215.9947,151.9151,40.3209,70.5257,17292528323.05,-0.0324,-0.014,-0.5204,-0.0199,-2.2087,,,,,,,,80780.5,87774.5,,,429540.19,13000.0,,,83000.0,,
2016-09-30,0.2265,0.26,0.26,,1.9568,1.8922,-0.1349,0.3211,0.5131,,3.2095,12.3551,5.6048,6.2645,5.4372,87.2344,4.6416,22.65,11.575,3.2095,12.7656,6.9143,8.2121,208.5719,,,1703610741.53,12.47,15.21,658875265.61,2190.8072,,908.827,587.9954,61.6469,4.3798,35.2646,7.6564,,1.2075,223.6025,2.7548,98.0107,4.5803,0.7139,0.5106,15.5574,320.3697,-0.2748,27.7282,4.8272,,260.6437,172.4895,14.8276,,202.5181,238.8917,145.3743,,72.2718,19941084850.33,-0.0277,-0.0191,-0.5957,-0.0265,-3.1135,,,,,,,,,,,,,,,,,,
2016-12-31,0.4054,,,,2.1356,2.0737,0.2583,0.3211,0.6635,,5.8147,12.8083,10.1384,7.7744,6.5747,86.5399,5.9534,40.5361,18.9808,5.8147,13.4601,6.2658,9.5109,176.283,,,2464308605.86,20.1346,,,2188.5557,,1127.6512,579.96,104.7599,3.4364,26.7031,13.4816,,1.703,211.3917,3.8637,93.1749,5.8962,0.7375,0.5832,21.7577,386.2241,-0.2231,30.6346,3.5028,,226.428,163.6783,10.2608,,182.3932,206.7262,152.1331,,69.3654,19698755313.58,0.0379,0.0371,0.6373,0.0534,6.1943,,,,,,,,22370.64,80856.33,147633.07,,743193.29,319485.2,,,2750305.73,59301.99,22728.56
2017-03-31,0.1023,0.1,0.1,,2.2379,2.1752,0.1893,0.3211,0.765,,1.4286,15.7126,1.4478,8.797,7.5794,83.8559,6.9079,10.2303,4.5713,1.4286,16.1441,8.0974,6.7394,193.3356,,,657526883.28,4.66,4.78,267313355.44,17.277,78.1534,94.6644,18.9037,48.2464,1.8654,64.2398,1.401,,0.2096,429.3893,0.462,194.8052,0.6772,0.7819,0.5171,17.3802,384.34,-0.2625,31.2508,3.4099,,219.992,154.1702,9.8379,,170.9922,201.4823,153.1998,,68.7492,20235385209.76,0.1279,0.0264,1.8508,0.0385,4.4396,,,,,,,,,,,,,,,,,,
2017-06-30,0.1979,0.2,0.2,0.18,2.1835,2.1227,0.0323,0.3211,0.7125,,2.763,12.7842,2.8002,6.5204,5.7274,86.7679,5.1333,304.014,139.2324,42.4535,13.2321,7.0735,7.5042,207.9393,,,1392414683.19,9.37,9.37,519153113.28,45.5016,20.0822,21.0528,17.0162,117.4147,1.533,40.9976,4.3905,1.1168,0.5455,329.9725,1.1916,151.0574,1.7849,0.7764,0.5751,19.6319,418.3783,-0.2046,30.4911,2.7922,64.6306,227.9648,158.0684,8.3891,54.3095,172.5433,209.3317,151.1362,47.1775,69.5089,20235066084.3,0.0084,0.0045,0.1634,0.0065,0.7395,,,,,,,,346.83,69385.33,147633.07,,574242.08,319485.2,,,700700.91,59301.99,20728.56
