日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2015-03-31,4.0528,3.82,3.82,,52.4783,50.6004,1.8491,1.204,43.7225,,6.7302,83.7747,6.875,243.9451,72.6139,6.7858,54.1687,405.2827,7.7229,6.7302,93.2142,13.5301,-0.032,115.4131,,,7157938675.52,7.55,7.85,4366636015.79,14.6909,17.0857,26.2922,22.7369,3562.1561,0.0253,2374.6702,0.0379,,0.1269,709.2199,0.1743,516.3511,0.1483,5.7196,3.949,322.1897,-95713.96,,87.147,,,14.7486,,,,30.5617,14.719,,,12.853,68769020638.42,0.2471,0.0307,0.4562,0.2389,23.9384,,,,,50000000.0,,,,,,,,,,,,,
2015-06-30,7.3245,6.91,6.91,6.91,55.746,53.6817,4.2922,1.204,46.7764,,11.5631,83.4649,12.104,222.5805,70.6753,7.389,53.0116,1020.672,18.3093,16.1134,92.611,15.2114,0.0104,118.1193,,,13169629403.8,12.87,13.75,7889895890.08,10.1736,9.1327,36.5424,31.0036,6753.6831,0.0267,2412.8686,0.0746,1.5204,0.2283,788.4363,0.313,575.0799,0.2652,6.1491,4.2683,349.2242,-58594.8212,,88.0063,,613.398,13.6282,,,75.9216,29.9988,13.6003,,14.3473,11.9937,72337744204.93,0.3107,0.0678,0.586,0.565,56.6133,,,,,50000000.0,,,,,4657324.03,,703139018.93,642332539.65,,,328506.0,,5074336.87
2015-09-30,9.6536,9.09,9.09,,49.2907,47.6422,9.0936,1.0945,41.2719,,15.6356,83.0718,16.9094,218.5709,70.3927,7.5471,52.3865,965.3567,19.585,15.6356,92.4529,15.0153,-0.7974,118.9813,,,19230035828.43,19.09,19.69,11520504950.25,6.5866,6.6027,22.998,32.237,5694.1903,0.0474,2423.6984,0.1114,,0.3228,836.4312,0.4415,611.5515,0.3949,3.6676,2.6191,195.4634,-30902.4797,,79.8345,,,25.2592,,,,32.7228,25.2305,,,20.1655,77559034189.14,0.4935,0.1473,0.942,0.7304,73.1218,,,,,,,,,,,,,,,,,,
2015-12-31,13.099,12.34,12.34,12.43,52.7259,50.8885,13.8803,1.0945,43.6866,,19.0669,81.6669,21.6265,196.1277,67.8484,7.7721,50.3834,1602.4819,30.3927,23.3256,92.2279,16.0154,-0.6973,121.2273,,,26672075638.82,24.25,26.23,15616866431.94,3.4385,1.1409,19.7474,31.0116,14397.217,0.025,2339.1813,0.1539,2.9969,0.4292,838.7698,0.5802,620.4757,0.5374,3.2418,2.3435,183.5291,-32608.1333,,76.7474,,580.0855,30.2975,,,75.6492,32.154,30.274,,13.2304,23.2526,86301463422.77,0.5339,0.202,1.0596,0.8689,86.9568,,,,,,,,,,3611618.03,,416087585.15,383904910.98,,,11240.0,,5074336.87
2016-03-31,4.1491,3.89,3.89,,56.473,54.7834,5.9195,1.0945,47.5787,,5.7471,80.5218,5.8896,238.7924,72.1067,7.6586,52.1795,414.9091,7.347,5.7471,92.3414,10.7357,0.0579,111.6057,,,8043128819.68,7.1,7.37,4886287212.46,16.9058,12.6127,18.3732,31.8769,43284.6634,0.0021,2147.9714,0.0419,,0.1129,797.1656,0.149,604.0268,0.1456,3.5023,2.5629,221.8333,-237635.9439,,78.2235,,,27.8388,,,,30.4148,27.8168,,,21.7765,90690449521.88,0.7444,0.082,1.4267,0.3765,37.6821,,,,,,,,,,,,,,,,,,
2016-06-30,7.4648,7.01,7.01,7.0,53.6167,51.7267,10.8295,1.0945,43.8277,,9.8143,79.7446,10.3132,215.7809,70.2138,8.1186,51.599,1072.2865,19.9991,14.0979,91.8814,12.2971,0.0404,113.528,0.5308,,14492168359.33,13.55,12.88,8798948190.99,15.1761,12.1069,5.7984,32.0839,28497.9,0.0063,2224.9691,0.0809,1.5957,0.1999,900.4502,0.2616,688.0734,0.2721,2.6245,1.9699,168.6722,-104309.9408,,70.4925,,592.9064,41.859,,,73.5137,32.0594,41.8358,,11.8893,29.5075,95546499172.84,0.7486,0.1424,1.4507,0.4825,48.2791,,,,,,,,,,3611618.03,,233491728.22,333087585.15,,,5100000.0,,5074336.87
2016-09-30,10.6115,9.92,9.92,,56.7454,54.6433,25.8998,1.0945,46.7436,,12.6778,78.0365,13.9257,194.1824,68.1498,8.3561,50.0535,1061.1539,18.7002,12.6778,91.6439,12.9165,-0.6187,115.2158,,,20782601549.56,18.16,18.45,12545273396.48,15.0471,9.9235,15.1241,35.569,6099.2981,0.0443,2231.405,0.121,,0.2782,970.5248,0.3587,752.7181,0.3873,2.4671,1.9121,183.1767,-1385280.3633,,67.7948,,,47.504,,,,30.3621,47.4822,,,32.2052,105146032285.13,1.2217,0.3094,2.4407,0.9608,96.1248,,,,,,,,,,,,,,,,,,
2016-12-31,14.2737,13.31,13.31,13.5,60.4193,58.0276,29.8132,1.0945,49.9267,,15.877,74.4764,17.9994,152.074,62.4402,8.7749,46.139,1786.7942,29.5733,19.8749,91.2251,15.0148,-1.2845,120.8085,,,28943159564.61,22.94,24.44,16954689021.77,18.9917,8.9678,14.5912,30.8605,,,2039.6601,0.1765,3.004,0.3901,922.8403,0.5008,718.8498,0.5468,2.436,1.8789,180.5894,-72116.2617,,67.2058,,525.0601,48.7967,,,76.1994,29.9795,48.7762,,12.7996,32.7942,112934538280.41,0.9637,0.3316,2.0887,1.0112,101.1637,,,,,,,,,,3243804.43,,95865400.87,178510496.9,,,5103868.68,600.0,5069463.87
2017-03-31,5.21,4.87,4.87,,65.6377,62.9023,4.8631,1.0945,54.801,,5.5008,76.3289,5.6442,171.8201,66.0485,8.8439,49.1773,521.0034,7.9376,5.5008,91.1561,14.6158,-0.4011,116.0285,,,10158339736.87,7.75,8.06,6148184676.75,33.2362,25.5705,16.2284,31.1921,,,1581.7223,0.0569,,0.1148,783.9721,0.143,629.3706,0.1681,2.6264,2.0578,199.1504,-29583.8525,,69.3014,,,44.2973,,,,28.0027,44.2784,,,30.6986,118978719020.08,0.459,0.0513,0.9334,0.1673,16.7327,,,,,,,,,,,,,,,,,,
2017-06-30,9.588,8.96,8.96,8.98,62.9385,60.1996,5.5209,1.0945,51.3821,,10.0051,75.4831,10.3245,172.8621,66.6546,10.3813,49.7909,1359.1426,21.5948,14.1827,89.6187,13.9463,-0.2502,113.5285,0.7081,,18259385258.55,14.88,14.33,11279876578.52,33.108,28.4438,17.3861,25.9939,,,1486.3749,0.1211,1.6404,0.2074,867.8881,0.2579,697.9449,0.3122,2.3581,1.8533,178.2769,-42783.4588,,65.6766,,525.7687,52.2613,,,74.9382,29.0716,52.2416,,12.4915,34.3234,120382739967.95,0.2867,0.0576,0.5758,0.1678,16.791,,,,,,,,,,3243804.43,,73310145.2,84865400.87,,,3700.0,5100600.0,5069463.87
2017-09-30,17.0049,15.91,15.91,,70.3558,67.152,18.1395,1.0945,58.334,,16.7174,74.8002,17.7484,180.8944,67.4597,10.0669,50.3209,1700.4861,24.1698,16.7174,89.9331,11.9049,-0.5058,111.4422,,,31753052996.62,23.69,24.97,20087008841.63,59.3972,60.2488,23.985,21.5263,,,1310.6796,0.206,,0.3527,765.5231,0.4354,620.1194,0.5168,2.6611,2.1311,205.5796,-72450.3249,,69.1664,,,44.5789,,,,25.9974,44.5613,,,30.8336,127780036133.2,0.5368,0.1783,1.0667,0.5784,57.8585,,,,,,,,,,,,,,,,,,
2017-12-31,23.0906,21.56,21.56,21.67,76.4367,72.8003,17.635,1.0945,63.6932,,21.5485,75.3604,23.4353,176.1269,66.8867,10.2038,49.8239,2750.6732,35.9863,25.6696,89.7962,13.1418,-0.5161,113.2502,,,43873210471.51,29.61,32.95,27224083628.17,49.8059,61.7701,26.5105,19.193,,,1293.1034,0.2784,3.9202,0.4704,765.3061,0.5752,625.8693,0.6773,2.9099,2.3381,227.7876,-69423.4045,,71.3317,,629.7968,40.1902,,,73.3212,23.2879,40.174,,11.3261,28.6683,134610116875.08,0.3805,0.1646,0.7637,0.5741,57.4286,,,,,,,,,,3243804.43,,45986873.05,86153258.28,,,4000.0,5100000.0,5070063.87
2018-03-31,7.2684,6.77,6.77,,83.7047,79.5718,3.9289,1.0945,70.4652,,6.7933,76.8457,6.7881,196.6484,69.7215,8.6945,52.2756,726.839,8.6834,6.7933,91.3055,12.2857,-0.0423,110.2647,,,13422002874.98,8.51,8.89,8510778903.45,31.2393,39.5075,27.5254,12.9655,,,1306.2409,0.0689,,0.1299,692.8406,0.1559,577.2931,0.1736,3.8229,3.0696,298.2637,-351648.0792,,78.2335,,,27.8225,,,,21.5156,27.8077,,,21.7665,134404941948.3,0.2826,0.0367,0.5405,0.1687,16.8795,,,,,,,,,,,,,,,,,,
2018-06-30,13.4703,12.55,12.55,12.64,76.8227,74.3495,14.118,1.0945,61.198,,13.025,77.0486,12.7938,184.4033,68.5094,9.0579,50.6677,1831.6337,23.8424,17.7108,90.9421,13.9408,-0.7039,113.2558,0.1525,,25731684913.06,16.88,15.87,15884168512.98,38.0598,40.491,22.0598,7.9182,,,1312.9103,0.1371,2.215,0.2525,712.8713,0.3036,592.8854,0.3469,3.2262,2.5648,250.5186,-537703.5254,,74.2829,,647.3018,34.6205,,,71.0064,22.9792,34.6044,,11.4758,25.7171,129914832498.21,0.531,0.1365,1.0481,0.5308,53.1072,,,,,,,,,,3243804.43,,68895765.5,62452758.4,,,,,10169463.87
