SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
002601.SZ,002601,龙佰集团,10120822,2026-03-31 00:00:00,058001001,0.08,9.581515471346,6.076022169423,2.135850379467,0.186093239621,7158023653.92,1055102710.05,187001441.21,175891530.9,1.3945024925,-72.7449928698,-73.2843605299,9.5022948603,143.5001437454,139.1892389268,0.8179254615,0.3276028928,14.748785497743,2.937999436391,一季度
002601.SZ,002601,龙佰集团,10120822,2025-12-31 00:00:00,058001001,-0.19,9.596770242991,6.076187813572,2.057418338497,0.598574365452,6536870905.81,1134160495.46,-429886950.04,-448826095.42,-1.7580847782,-8.8128871601,-3.796801076,7.0051205953,-248.6496570217,-265.2020177345,-1.8542247179,-0.7793049185,17.361407493486,-7.663028483818,四季度
002601.SZ,002601,龙佰集团,10120822,2025-09-30 00:00:00,058001001,0.12,9.85102860372,6.048025711994,2.337157279234,0.427536033109,6108932796.34,1183876366.37,289194713.7,271683180.13,-13.7293835872,-65.6619075758,-68.1209052676,-2.7574546996,-58.6356728344,-60.529083483,1.2382884523,0.4405196229,19.392093662754,4.672585196004,三季度
002601.SZ,002601,龙佰集团,10120822,2025-06-30 00:00:00,058001001,0.29,9.739541998683,6.048025712061,2.215863392479,0.545954764327,6282160527.03,1539114706.25,699140378.96,688312317.28,-3.4988726498,-9.2446515214,-8.2663788123,-11.0122329832,1.8980168831,4.5457027817,2.9795845991,1.0585854931,24.519428977066,11.188516729756,二季度
002601.SZ,002601,龙佰集团,10120822,2025-03-31 00:00:00,058001001,0.29,9.934751579992,6.039914593334,2.418064196599,0.09135623367,7059577667.39,1609552912.7,686117748.26,658384131.5,-3.2117082301,-27.8606115268,-28.8185056023,6.0976177586,273.6699686115,252.2597893177,2.9376992002,1.0418670434,22.818086818495,9.853876353176,一季度
002601.SZ,002601,龙佰集团,10120822,2024-12-31 00:00:00,058001001,-0.17,9.648313464243,6.044885676637,2.132364594687,0.505337889807,6653851251.83,1259565716.47,-395069886.72,-432408408.32,2.1982570835,-136.4317827559,-140.8218171788,-6.034021301,-146.9093854124,-150.7384689966,-1.6855218895,-0.4739809314,18.95015435149,-4.745036940057,四季度
002601.SZ,002601,龙佰集团,10120822,2024-09-30 00:00:00,058001001,0.36,10.004657703906,5.941916854007,2.591022260049,0.51231887329,7081128025.22,1825671385.77,842197959.42,852229909.32,0.8462679413,-4.2907173537,-0.967365394,8.7741764007,9.3256398791,13.5794518036,3.5722582809,1.2529814789,25.80539274317,11.917376765007,三季度
002601.SZ,002601,龙佰集团,10120822,2024-06-30 00:00:00,058001001,0.31,9.761554058816,5.966508215884,2.239614368614,0.432467455078,6509934857.27,1735505638.07,770357219.36,750338107.63,3.587887854,12.8482421566,16.708091639,-10.7474265381,-19.0035546355,-18.8768604083,3.241381706,1.1493106041,26.683912151126,11.855794551816,二季度
002601.SZ,002601,龙佰集团,10120822,2024-03-31 00:00:00,058001001,0.41,10.164115454551,6.095595406686,2.512972476213,0.142432528756,7293834345.35,2061446484.33,951100033.95,924937214.47,4.5410650608,64.1458204597,67.2078571123,12.0279262849,-12.2933157379,-12.6806575809,4.070040115,1.4451905846,28.28670492115,12.919824121067,一季度
002601.SZ,002601,龙佰集团,10120822,2023-12-31 00:00:00,058001001,0.48,9.427754146536,6.044092551206,2.115843885082,0.470723777977,6510728697.06,1779565288.54,1084409976.22,1059258108.05,6.88876886,340.595506024,526.1302584975,-7.2771049559,23.2348045464,23.0901661873,4.7382235273,1.595095086,27.364459886866,15.683119777362,四季度
002601.SZ,002601,龙佰集团,10120822,2023-09-30 00:00:00,058001001,0.37,9.760228942846,6.532670858011,1.959953775681,0.612764245543,7021705581.95,2030878385.93,879954311.78,860554616.88,24.4851358103,-2.9847803696,-1.6942670618,11.7313254762,28.9029229128,33.8512412816,3.846613378,1.3912375678,28.95589601683,12.648058587606,三季度
002601.SZ,002601,龙佰集团,10120822,2023-06-30 00:00:00,058001001,0.29,9.412669320556,6.530563518359,1.59120014091,0.227239629566,6284455636.79,1719426827.65,682648842.94,642918667.5,-0.9517975431,-43.2148760512,-45.7673120299,-9.9261575612,17.8151092529,16.2252431932,3.1087026337,1.1385233908,27.398074708066,11.315857121811,二季度
002601.SZ,002601,龙佰集团,10120822,2023-03-31 00:00:00,058001001,0.24,8.97735349418,6.099402257207,1.902805481986,0.116226718476,6977004052.05,1606593029.44,579423850.87,553166119.37,14.7801532976,-45.5451568297,-46.7600424539,14.5437643242,135.4330416117,227.0047730982,2.7411739941,1.0439546169,23.042640999473,9.019134876489,一季度
002601.SZ,002601,龙佰集团,10120822,2022-12-31 00:00:00,058001001,0.05,8.710124530674,6.084154926323,1.660401348904,0.193797199525,6091125163.57,1172427907.29,246123703.35,169175358.269999,14.6881165294,-70.8954506834,-80.1578600266,7.9872310758,-72.8663197877,-80.6757838303,1.1763628624,0.4057484057,19.272646447449,3.806291795209,四季度
002601.SZ,002601,龙佰集团,10120822,2022-09-30 00:00:00,058001001,0.4,8.796152712833,6.087348925533,1.757197333039,0.44099173993,5640597599.26,1766141118.41,907027077.95,875385993.43,3.6371435042,-35.0200128087,-35.6119689771,-11.0995310845,-24.5503078501,-26.1577897253,4.4145000942,1.7349727977,31.37256828266,16.431319739875,三季度
002601.SZ,002601,龙佰集团,10120822,2022-06-30 00:00:00,058001001,0.56,8.392908726324,6.063092087926,1.376770172645,0.477661570815,6344845722.49,2228117341.69,1202161403.32,1185481840.5,21.8928853711,-12.3309316094,-13.0984766019,4.3803843661,12.9803520943,14.0977378219,5.974988012,2.4810570102,35.186226790443,19.947283563229,二季度
002601.SZ,002601,龙佰集团,10120822,2022-03-31 00:00:00,058001001,0.45,8.470815766153,5.986498793263,1.880122149176,0.225721866406,6078580531.22,2112168053.5,1064044660.01,1039005560.61,30.4944625072,0.030730247,0.1585877267,14.4519171051,25.8321973111,21.8722699802,5.444274635,2.3411593261,34.810241906199,18.412223810045,一季度
002601.SZ,002601,龙佰集团,10120822,2021-12-31 00:00:00,058001001,0.26,7.943740041942,5.913890956037,1.439224719807,0.47136090094,5311034262.22,2117004795.3,845606039.43,852536480.019999,25.7675171959,149.4763667508,46.3065329747,-2.418066472,-39.4202544259,-37.2926392064,4.5220635676,1.9796300641,39.96361663769,16.167354808303,四季度
002601.SZ,002601,龙佰集团,10120822,2021-09-30 00:00:00,058001001,0.74,7.760475490197,5.832434313565,1.338680829071,0.705731591699,5442640937.93,2449442178.8,1395856043.0,1359547697.8,51.6712094317,112.5127882907,111.4726617732,4.5603371587,1.7944833026,-0.3386116641,7.8892480175,3.596393967,45.104464616256,26.494053977248,三季度
002601.SZ,002601,龙佰集团,10120822,2021-06-30 00:00:00,058001001,0.6,7.106889735741,5.750718093479,0.781204985429,0.270621967331,5205263377.9,2376727388.85,1371249204.98,1364166926.13,96.4391178294,250.1274455947,225.1430042007,11.7461623185,28.910998269,31.5036588104,7.9620508049,3.6071616985,45.769997947018,26.386875550662,二季度
002601.SZ,002601,龙佰集团,10120822,2021-03-31 00:00:00,058001001,0.52,7.831575188964,5.198396761521,1.216730290625,0.393612944801,4658113773.13,1679411615.31,1063717776.91,1037360434.28,25.797706186,18.0259593598,20.2537602323,10.3060863738,213.8251548092,78.0247674341,6.7039056456,2.9753044067,36.154556310646,23.034678599622,一季度
002601.SZ,002601,龙佰集团,10120822,2020-12-31 00:00:00,058001001,0.17,6.985456938696,4.713855982713,0.817723500223,0.945849454789,4222898233.69,1182296577.63,338952362.68,582705681.48,36.1225145131,-35.8129553717,17.302401697,17.6803852606,-48.396031201,-9.3622668095,2.3981625632,1.0734695591,28.084046953319,8.366010195602,四季度
002601.SZ,002601,龙佰集团,10120822,2020-09-30 00:00:00,058001001,0.32,6.925655918329,4.704608005573,0.875449668215,0.057852723629,3588446982.34,1230592191.69,656833903.61,642895250.1,22.322930242,-17.5175040861,-16.7654094084,35.4228034995,67.7124595703,53.2311691479,4.7808483185,2.187341422,34.443191967662,18.592452570124,三季度
002601.SZ,002601,龙佰集团,10120822,2020-06-30 00:00:00,058001001,0.2,6.596701907812,4.693275619456,0.552207959841,0.213219854011,2649809994.78,999736520.22,391642878.11,419559058.17,2.0639860471,-39.4339840093,-31.3789224358,-28.4388412548,-56.5448397886,-51.3635254274,2.7754226624,1.3707382001,37.930066857383,15.22799845311,二季度
002601.SZ,002601,龙佰集团,10120822,2020-03-31 00:00:00,058001001,0.44,7.292040743952,4.681399371584,1.259472304303,0.3187716403,3702860659.67,1574221892.36,901257471.39,862642824.87,32.8237294175,44.6789219727,41.1684222278,19.3594247346,70.6701587218,73.6555492422,6.2830543339,3.3327854277,42.664651304624,24.665253661412,一季度
002601.SZ,002601,龙佰集团,10120822,2019-12-31 00:00:00,058001001,0.25,6.82617747057,4.667680755776,0.815944643604,0.497159871706,3102277568.7,1227255231.89,528069744.67,496755115.88,26.6673969477,67.5110906893,88.5036213129,5.7503941106,-33.6871767465,-35.6859322135,3.8427715226,2.0304997462,39.752865501309,16.832697113638,四季度
002601.SZ,002601,龙佰集团,10120822,2019-09-30 00:00:00,058001001,0.4,6.699173688431,4.652866332527,0.790747307642,0.062379500716,2933584876.72,1303624580.13,796331265.6,772389514.42,5.6741951949,26.4060626295,29.2720054465,12.99427752,23.1494682068,26.328343404,6.0354803359,3.1536503468,44.803544544509,27.641296962905,三季度
002601.SZ,002601,龙佰集团,10120822,2019-06-30 00:00:00,058001001,0.32,6.287076201046,4.638028422266,0.398856028419,0.143197322437,2596224287.73,1122601615.5,646638005.99,611414266.67,-5.1783799026,-12.9258526976,-13.5742738232,-6.8719500962,3.8048422155,0.0557645238,5.0233991064,2.6921060624,43.442583959874,25.192342959365,二季度
002601.SZ,002601,龙佰集团,10120822,2019-03-31 00:00:00,058001001,0.32,6.382595750761,4.720036510132,0.780631934616,0.28325037668,2787800550.33,1159045913.94,622936264.04,611073504.44,7.6052741725,4.191520113,4.0854808792,13.827157983,97.6040742203,131.884010437,4.9064658332,2.8932037443,41.728661965152,22.668182882027,一季度
002601.SZ,002601,龙佰集团,10120822,2018-12-31 00:00:00,058001001,0.17,6.113566702768,4.715442116747,0.474071963992,0.457385433354,2449152381.32,830291257.67,315244645.89,263525502.81,-10.5586219619,-45.8042486951,-53.5647224934,-11.7761313608,-49.9594751916,-55.8947013151,2.3854986779,1.4340113054,34.365295737425,12.908420901358,四季度
002601.SZ,002601,龙佰集团,10120822,2018-09-30 00:00:00,058001001,0.31,6.893230429527,4.746737660176,1.103520869799,0.342516764388,2776065501.43,1206381856.6,629978696.46,597491708.86,6.085002029,3.1393140124,-0.7682641217,1.3899413799,-15.1691405318,-15.5422801891,4.5845272521,2.8637432995,43.636365919836,23.073452381661,三季度
002601.SZ,002601,龙佰集团,10120822,2018-06-30 00:00:00,058001001,0.38,6.631640595792,4.737334559984,0.793495170817,0.477193134002,2738008784.35,1212223409.81,742629156.9,707444754.84,3.9941314886,2.4689626401,-0.0990690951,5.6833803594,24.2111997716,20.5006058485,5.4189582657,3.4693071519,44.697875111951,27.693672383702,二季度
002601.SZ,002601,龙佰集团,10120822,2018-03-31 00:00:00,058001001,0.29,6.856432731066,4.704975543631,0.984397471786,-0.277696103884,2590765714.57,1052634485.84,597876164.36,587088131.1,9.5386301278,2.1666806565,2.7911862023,-5.3869994156,2.7847683925,3.4495712855,4.4585037489,2.9378059382,41.314608277253,24.310804545965,一季度
002601.SZ,002601,龙佰集团,10120822,2017-12-31 00:00:00,058001001,0.29,6.341563441947,4.744359034059,0.693826252119,0.568615749341,2738276662.37,1161943644.85,581677785.25,567511420.11,29.1644747901,80.2970400085,69.674499383,4.6409334124,-4.7684499745,-5.6529408854,4.4229355849,2.895909947,42.969388933548,22.1136753194,四季度
002601.SZ,002601,龙佰集团,10120822,2017-09-30 00:00:00,058001001,0.31,6.602116280179,4.785454306475,0.996054065544,0.224363628838,2616831265.81,1223911569.35,610803651.83,602117562.06,250.5174357159,1162.683298993,1226.5636773451,-0.6083923852,-15.7204965651,-15.0578514182,4.6599739967,3.183220461,47.199753706536,24.619194124493,三季度
002601.SZ,002601,龙佰集团,10120822,2017-06-30 00:00:00,058001001,0.36,6.298308957958,4.718145662488,0.695475834765,0.344048115818,2632849320.59,1307645444.05,724735703.15,708146308.98,287.1961455689,1227.7766740622,1219.6885204882,11.3179421391,23.8447784974,23.9868347678,5.6376358235,3.8666492382,50.100239571255,28.605228197017,二季度
002601.SZ,002601,龙佰集团,10120822,2017-03-31 00:00:00,058001001,0.29,6.353746751085,4.715213116484,0.538819759735,0.028156975225,2365161689.12,934824680.04,585196818.1,571146372.36,271.094573758,3440.8330598572,3374.0867344415,11.5646463219,81.3878006024,70.7612769904,4.6349028815,3.2743025378,39.774946518351,25.779599539463,一季度
002601.SZ,002601,龙佰集团,10120822,2016-12-31 00:00:00,058001001,0.25,6.072283363244,4.714403718123,0.250852545823,0.418019371977,2119992100.63,764613026.44,322621927.25,334470661.28,186.2437976746,511.4239082858,620.0817062203,183.9671799094,566.9398884683,637.6322437421,2.6084344417,1.553334296,36.349707632235,15.851688990413,四季度
002601.SZ,002601,龙佰集团,10120822,2016-09-30 00:00:00,058001001,0.08,6.100363959986,4.697758227105,0.399034874938,-0.088880726475,746562367.28,165745737.97,48373464.06,45343823.31,27.592945104,301.8318213321,381.8917891957,9.7921057529,-11.3757512659,-15.4980795092,0.6548993255,0.3137985718,22.599853235607,6.753060091479,三季度
002601.SZ,002601,龙佰集团,10120822,2016-06-30 00:00:00,058001001,0.01,3.343859243753,1.260192339825,1.073214804242,-0.207261699492,679978184.37,181285559.87,54582650.63,53660109.79,-4.1754221327,69.3941729346,67.8412007003,6.6887797372,230.2616279987,226.3959724016,2.2938554755,0.8925613852,27.054509566706,8.479725859864,二季度
002601.SZ,002601,龙佰集团,10120822,2016-03-31 00:00:00,058001001,0.09,11.658022429145,6.902455795302,3.810704592656,-0.437228285301,637347419.33,110955450.83,16527094.28,16440187.48,2.0649618983,14.6965573522,13.8563859046,-13.9446105988,-68.6783205859,-64.6059292439,0.7060733503,0.3306586827,17.651204479534,3.106370329734,一季度
002601.SZ,002601,龙佰集团,10120822,2015-12-31 00:00:00,058001001,0.27,11.24244639211,6.870503365061,3.729857538931,-1.129131273548,740624641.6,141575859.1,52765670.9,46448987.44,55.6184529996,41.4305863528,21.4550481659,26.5781445463,338.317289315,393.636928469,2.2434751463,0.9657726805,19.271120495575,7.453932786737,四季度
002601.SZ,002601,龙佰集团,10120822,2015-09-30 00:00:00,058001001,0.06,11.768150828718,6.816323197058,3.517004672392,-0.660590065266,585112575.52,97797578.77,12038236.27,9409544.7,9.0018162958,-15.3757262954,3.851323516,-17.5441700295,-62.6400137588,-70.5682808576,0.501851254,0.2214809226,16.905877884109,2.170949549457,三季度
002601.SZ,002601,龙佰集团,10120822,2015-06-30 00:00:00,058001001,0.16,11.700360279556,6.807829747212,3.458116163742,0.190170267219,709607283.96,131735344.47,32222271.69,31970761.39,9.9978093408,213.9839464408,429.3728002834,13.6366731919,123.6196859712,121.4132503606,1.3946504205,0.6762733744,18.755929872082,5.21086760952,二季度
002601.SZ,002601,龙佰集团,10120822,2015-03-31 00:00:00,058001001,0.08,11.682864182745,6.578631147362,3.635306271476,-1.231424711519,624452708.82,116564679.25,14409407.45,14439407.46,54.0941881911,971.8508940091,3646.758125914,31.2086569359,-61.3777118742,-62.243764069,0.6488270354,0.3099418363,18.830210133314,2.429563612217,一季度
002601.SZ,002601,龙佰集团,10120822,2014-12-31 00:00:00,058001001,0.19,11.437293110522,6.57232265976,3.560879112585,0.048774804709,475923405.82,120191117.9,37308528.7,38243768.49,9.5134889395,184.4244894233,136.0175299533,-11.339257055,162.2649259754,322.0890697871,1.698203054,0.8584600458,25.542860829176,8.081232385052,四季度
