SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300308.SZ,300308,中际旭创,10196554,2026-03-31 00:00:00,058001001,5.18,32.028176069571,7.547097242948,23.384307948095,3.030796606962,19496398083.95,8979676964.74,5734501526.83,5717748340.78,192.1169094233,262.2836571329,264.5627377074,47.3078921692,56.452877537,57.672115733,17.5495152336,12.4017156017,46.058133025773,32.399789950022,一季度
300308.SZ,300308,中际旭创,10196554,2025-12-31 00:00:00,058001001,3.32,26.788466507007,7.295981836584,18.22329012366,4.897142604975,13235134789.35,5887155393.54,3665321863.75,3626353533.85,102.0767654032,158.3346938253,168.4888155533,29.5564776486,16.8484423219,16.6661003291,13.0544103575,9.4336651187,44.481265111688,30.29831641531,四季度
300308.SZ,300308,中际旭创,10196554,2025-09-30 00:00:00,058001001,2.85,23.750288489309,7.123174731954,15.437241738331,2.0127090623,10215726013.52,4371135122.32,3136817052.0,3108318117.79,56.827050057,124.9843129276,124.4606804032,25.8885271533,30.0375592578,29.1368045673,12.7492702785,8.9307313321,42.788296363225,32.570113928237,三季度
300308.SZ,300308,中际旭创,10196554,2025-06-30 00:00:00,058001001,2.2,20.536434329775,6.727631286057,12.612849852039,0.948597178975,8114898350.57,3366618562.41,2412239256.03,2406996307.68,36.2463727076,78.7963352203,79.2664183508,21.5865113261,52.3959589976,53.4697071784,11.0823407303,7.6900956836,41.486885195223,31.447616833312,二季度
300308.SZ,300308,中际旭创,10196554,2025-03-31 00:00:00,058001001,1.44,18.751343935834,6.590939855244,11.050168138827,1.959317953723,6674176487.23,2449489435.63,1582876128.67,1568385287.19,37.8236822825,56.8343391843,58.3881078225,1.9027019925,11.5623225637,16.1204786456,7.944469032,5.5931816357,36.700998847075,25.329197599952,一季度
300308.SZ,300308,中际旭创,10196554,2024-12-31 00:00:00,058001001,1.3,17.066052953835,6.895785181441,9.476068290745,1.648922483288,6549557918.22,2297783693.7,1418826797.7,1350653481.18,77.6057813264,61.6602113421,53.599475635,0.545751338,1.7635925054,-2.4653887131,7.7113202996,5.3587807677,35.083034952754,22.905450680978,四季度
300308.SZ,300308,中际旭创,10196554,2024-09-30 00:00:00,058001001,1.27,15.75560531937,7.620913955984,7.517990948452,0.31018120048,6514007634.4,2190989138.11,1394238118.73,1384794037.07,115.2459435046,104.3992457591,109.4313090833,9.3679641611,3.3416007265,3.1356244241,8.238964765,5.6827613717,33.635040992884,22.484590844741,三季度
300308.SZ,300308,中际旭创,10196554,2024-06-30 00:00:00,058001001,1.73,14.431688798501,7.526737025187,6.274430685514,0.283274491497,5956047261.52,1991446244.61,1349154753.68,1342692250.91,174.8752864239,270.8175377732,283.0520056468,22.9941052655,33.6767864637,35.5958173968,8.4626478131,5.8987689976,33.435702524996,23.156699702514,二季度
300308.SZ,300308,中际旭创,10196554,2024-03-31 00:00:00,058001001,1.3,19.561650064855,10.575621012862,8.568272410287,0.81026704963,4842546924.23,1586374057.48,1009266297.74,990216569.13,163.5882801254,303.8353094937,325.7285651798,31.3163943012,14.9951518097,12.6097462471,6.7361597732,4.8536857183,32.759084884495,21.222250471706,一季度
300308.SZ,300308,中际旭创,10196554,2023-12-31 00:00:00,058001001,1.18,17.763522960992,10.036503297006,7.311130764974,0.566008337759,3687694099.43,1304234478.83,877659868.14,879334695.38,32.8034225762,136.2587828565,240.8622634208,21.8545080599,28.6674153223,32.9874417754,6.3070914684,4.5948433205,35.367208983836,24.279315490631,四季度
